match,PSW,win0,confidence0,date,
30516,2.51,0,0.933212503,9/23/2020,-1
28045,1.53,1,0.933176459,4/30/2019,0.53
31947,1.21,1,0.933167786,6/14/2021,0.21
30437,1.56,1,0.933106569,9/12/2020,0.56
28317,1.13,1,0.933091257,5/28/2019,0.13
30010,1.4,1,0.933090055,2/24/2020,0.4
33673,1.68,1,0.933089387,3/12/2022,0.68
30518,1.72,1,0.933051883,9/24/2020,0.72
31627,2.68,0,0.933046213,5/10/2021,-1
25654,1.7,1,0.933034469,5/7/2018,0.7
29519,3,0,0.933027169,10/10/2019,-1
30895,3.75,0,0.933009143,2/8/2021,-1
33555,2.98,0,0.932974588,2/28/2022,-1
32727,1.51,1,0.932969229,9/15/2021,0.51
28378,1.6,1,0.932948224,6/1/2019,0.6
33384,1.03,1,0.932922222,1/22/2022,0.03
24276,1.33,1,0.932890028,9/18/2017,0.33
30297,1.58,1,0.932884842,8/31/2020,0.58
33853,1.51,1,0.932823462,4/6/2022,0.51
27012,3.57,0,0.932794636,10/9/2018,-1
22420,1.46,1,0.932761452,1/19/2017,0.46
35692,1.67,1,0.932752385,1/18/2023,0.67
35187,4.3,0,0.932743013,9/18/2022,-1
24032,1.53,1,0.93273484,8/17/2017,0.53
31201,1.21,1,0.932694756,3/10/2021,0.21
26878,1.18,1,0.932685939,9/25/2018,0.18
22390,1.08,1,0.932652097,1/17/2017,0.08
29270,1.09,1,0.932642721,9/17/2019,0.09
25385,1.39,1,0.932633833,4/3/2018,0.39
31038,1.03,1,0.932607057,2/16/2021,0.03
27770,1.18,1,0.932589462,3/22/2019,0.18
31616,1.3,1,0.932589157,5/6/2021,0.3
25139,1.65,1,0.932579648,2/27/2018,0.65
29296,1.38,1,0.932579241,9/18/2019,0.38
32350,1.35,1,0.932578239,7/22/2021,0.35
31337,1.62,1,0.932565612,3/26/2021,0.62
29014,2.59,0,0.932554115,8/21/2019,-1
33647,3.8,0,0.932542441,3/11/2022,-1
30249,1.62,1,0.932537088,8/23/2020,0.62
29258,1.57,1,0.932524713,9/17/2019,0.57
33106,1.14,1,0.932487677,11/10/2021,0.14
25456,1.44,1,0.932483433,4/11/2018,0.44
24355,1.61,1,0.93246237,9/24/2017,0.61
34469,1.25,1,0.932437011,6/27/2022,0.25
32494,2.07,0,0.932428271,8/19/2021,-1
26783,1.24,1,0.932422392,9/19/2018,0.24
30367,1.26,1,0.932405151,9/3/2020,0.26
32188,3.34,0,0.932391968,7/7/2021,-1
27358,1.09,1,0.93238148,1/15/2019,0.09
30588,1.38,1,0.93234598,9/29/2020,0.38
27850,2.39,0,0.932342773,4/2/2019,-1
30722,1.32,1,0.932314138,1/9/2021,0.32
32977,1.19,1,0.9323117,10/19/2021,0.19
25035,1.05,1,0.932293269,2/13/2018,0.05
25833,1.22,1,0.932250158,5/28/2018,0.22
22253,2.82,0,0.932202682,1/4/2017,-1
33517,1.39,1,0.932179286,2/22/2022,0.39
27654,2.52,0,0.932122735,3/7/2019,-1
29073,1.07,1,0.932056546,8/27/2019,0.07
34687,1.15,1,0.932033295,7/20/2022,0.15
25250,1.56,1,0.931986728,3/14/2018,0.56
30314,1.16,1,0.931970211,9/1/2020,0.16
30984,1.23,1,0.931942607,2/13/2021,0.23
24811,1.44,1,0.931938231,1/9/2018,0.44
24309,1.5,1,0.931933179,9/19/2017,0.5
33701,1.61,1,0.931833976,3/16/2022,0.61
23897,1.17,1,0.931832017,8/1/2017,0.17
23662,1.23,1,0.931829903,7/4/2017,0.23
28448,1.6,1,0.931769793,6/14/2019,0.6
26159,1.09,1,0.93169292,7/3/2018,0.09
28939,2.58,0,0.931686803,8/11/2019,-1
29847,3.48,0,0.931658239,1/22/2020,-1
35237,1.35,1,0.931611086,9/23/2022,0.35
24573,1.56,1,0.931500601,10/12/2017,0.56
30165,1.54,1,0.931493939,8/8/2020,0.54
28668,1.36,1,0.931467779,7/4/2019,0.36
33970,1.46,1,0.931432993,4/29/2022,0.46
31156,1.17,1,0.931358171,3/8/2021,0.17
30318,2.94,0,0.931348879,9/1/2020,-1
26749,3.02,0,0.931339634,9/17/2018,-1
23500,1.29,1,0.93131758,6/15/2017,0.29
24564,1.08,1,0.931308972,10/12/2017,0.08
32810,1.08,1,0.931248783,9/28/2021,0.08
33258,1.28,1,0.931243362,1/12/2022,0.28
34787,1.7,1,0.931207382,8/2/2022,0.7
23913,1.55,1,0.931182473,8/3/2017,0.55
31336,2.44,0,0.931143725,3/26/2021,-1
31075,4.46,0,0.931143388,2/24/2021,-1
28190,1.2,1,0.931115709,5/16/2019,0.2
28983,2.84,0,0.931087417,8/15/2019,-1
30999,1.74,1,0.931047032,2/14/2021,0.74
29663,1.75,1,0.93101383,1/7/2020,0.75
25658,1.4,1,0.931012297,5/7/2018,0.4
28470,1.18,1,0.930997333,6/17/2019,0.18
28664,1.16,1,0.930986803,7/4/2019,0.16
22294,1.51,1,0.930925458,1/9/2017,0.51
31587,1.19,1,0.930918401,4/30/2021,0.19
22489,5.07,0,0.930912955,2/1/2017,-1
25929,6.49,0,0.930902168,6/11/2018,-1
30365,1.46,1,0.930897623,9/3/2020,0.46
34573,1.26,1,0.930894552,7/4/2022,0.26
27357,1.54,1,0.930863812,1/15/2019,0.54
