match,PSW,win0,confidence0,date,
32431,1.71,0,1.277302852,10/23/2019,-1
26913,2.28,1,1.277244173,1/20/2017,1.28
27956,1.99,1,1.277232834,5/30/2017,0.99
34477,2.09,1,1.276981221,4/2/2021,1.09
29663,1.95,1,1.276496489,2/12/2018,0.95
28726,1.96,0,1.276472036,8/22/2017,-1
36607,1.8,0,1.27629134,2/7/2022,-1
36128,2,1,1.276280534,10/25/2021,1
39396,1.8,0,1.276181579,2/24/2023,-1
34153,1.88,1,1.275861732,2/26/2021,0.88
30003,1.65,0,1.275698044,1/6/2019,-1
33609,2.02,1,1.275612614,10/21/2020,1.02
28944,1.85,0,1.27558844,9/26/2017,-1
29380,1.84,1,1.275360299,1/5/2018,0.84
35547,2.03,0,1.275349693,8/1/2021,-1
30268,1.81,1,1.275133523,2/11/2019,0.81
32398,1.63,0,1.274927742,10/19/2019,-1
39145,1.77,0,1.274665413,1/23/2023,-1
31443,2.26,1,1.274655077,7/1/2019,1.26
29700,1.85,0,1.274494581,2/14/2018,-1
31816,1.94,0,1.274156199,8/5/2019,-1
38929,1.69,0,1.274115436,1/2/2023,-1
27894,1.65,0,1.273994882,5/25/2017,-1
28261,2.11,1,1.273534459,7/4/2017,1.11
37670,1.84,0,1.273499478,6/14/2022,-1
28267,1.68,0,1.273308634,7/5/2017,-1
35273,1.68,1,1.273048425,6/30/2021,0.68
35168,2.33,1,1.272940093,6/22/2021,1.33
