match,PSW,win0,confidence0,date
28550,1.17,1,0.8893546365840094,2017-08-02
29330,1.58,1,0.8893510942799706,2018-01-02
37269,2.72,0,0.8893220455646513,2022-04-26
35479,1.2,1,0.8892463854381016,2021-07-23
27973,1.17,1,0.8892368400948387,2017-05-31
33820,1.03,1,0.8891770037582941,2021-01-08
35006,1.04,1,0.8891757379259383,2021-06-02
33598,1.63,1,0.8891506984084845,2020-10-20
36241,1.01,1,0.8890301940270833,2021-11-07
31863,1.14,1,0.8889773752008164,2019-08-09
32619,1.76,1,0.8888983523845672,2020-01-20
30895,1.41,1,0.8888781039629663,2019-04-26
38378,1.12,1,0.8888639354705811,2022-08-30
37221,1.06,1,0.8888486819607871,2022-04-20
34875,1.24,1,0.8888328974587576,2021-05-21
29852,1.31,1,0.8888315321292196,2018-02-27
29918,1.23,1,0.8888156217762402,2018-12-31
33643,1.54,1,0.8887445759773254,2020-10-26
34440,1.18,1,0.888701651096344,2021-03-27
33614,1.15,1,0.8885553768702915,2020-10-21
32787,2.41,0,0.8885322415828705,2020-02-06
35106,1.2,1,0.8885143824986048,2021-06-15
27113,1.87,1,0.8885082544088364,2017-02-20
33155,1.01,1,0.8883556022814342,2020-09-01
35738,1.56,1,0.8882999342679977,2021-08-26
30841,1.56,1,0.8882820250306811,2019-04-22
37463,1.17,1,0.8882453232152121,2022-05-19
34527,1.39,1,0.8882280475752694,2021-04-09
36442,1.53,1,0.8881138041615486,2022-01-18
28100,2.4,0,0.8880856264134248,2017-06-20
27142,1.43,1,0.8880833331176212,2017-02-21
30146,1.17,1,0.888019334077835,2019-01-17
33811,2.7,0,0.8879467041151863,2021-01-08
33953,2.59,0,0.8879349750280382,2021-02-05
30554,1.28,1,0.8879018947056362,2019-03-09
35719,1.68,1,0.8877913284301757,2021-08-24
28769,1.28,1,0.8877074759347098,2017-08-28
37615,1.24,1,0.8876736017635889,2022-06-07
38003,1.24,1,0.8876281472614832,2022-07-22
31940,1.37,1,0.8876238645116489,2019-08-20
32417,1.46,1,0.8876194036006927,2019-10-22
28108,1.06,1,0.8876028534344266,2017-06-20
38919,2.87,0,0.8875913721323014,2023-01-02
34038,3.26,0,0.8875603675842284,2021-02-10
38420,1.63,1,0.8875533272325993,2022-09-02
27347,2.88,0,0.8875057036429643,2017-03-13
30157,1.26,1,0.887495938539505,2019-01-18
28101,3.34,0,0.8874734517506191,2017-06-20
31290,2.6,0,0.8874453219771385,2019-06-14
30073,1.05,1,0.8874394118785858,2019-01-14
39201,1.55,1,0.8874273133277895,2023-02-09
35483,1.62,1,0.8873338086605072,2021-07-23
29685,5.76,0,0.8873229340144565,2018-02-14
34420,1.02,1,0.8872995773383549,2021-03-26
27300,2.7,0,0.8872939340983118,2017-03-10
35562,1.29,1,0.8872588348388672,2021-08-03
35936,1.49,1,0.8872546684741973,2021-09-28
36839,1.1,1,0.887241679430008,2022-02-23
34175,3.35,0,0.8872319724162421,2021-03-01
36613,1.49,1,0.8872065583297185,2022-02-08
34570,1.19,1,0.8870795148611069,2021-04-14
34744,1.07,1,0.887063797712326,2021-05-04
33814,1.04,1,0.8870191465105329,2021-01-08
34544,1.41,1,0.8869180576290404,2021-04-13
27070,1.24,1,0.8869041800498961,2017-02-16
29471,1.34,1,0.8868463574137008,2018-01-15
27671,1.54,1,0.8868301010131836,2017-05-02
36467,1.43,1,0.8867286198054041,2022-01-19
38171,1.65,1,0.8867177617549895,2022-08-09
37305,1.59,1,0.886704147219658,2022-04-29
35197,1.62,1,0.8866898090498788,2021-06-24
34761,2.36,0,0.8866845007240772,2021-05-06
33190,1.72,1,0.886671746798924,2020-09-02
33397,1.45,1,0.8866532924274604,2020-09-28
38960,1.51,1,0.8865447145700454,2023-01-05
31534,6.03,0,0.886537702509335,2019-07-08
30774,1.4,1,0.8864979058504104,2019-04-14
34694,1.49,1,0.88644551217556,2021-04-28
29693,3.6,0,0.886328838297299,2018-02-14
28836,1.43,1,0.8862738869019916,2017-08-31
32548,4.3,0,0.8862335515022278,2020-01-10
30602,1.27,1,0.8862230615104948,2019-03-12
36717,1.51,1,0.8862109458943207,2022-02-15
30534,3.72,0,0.8861857008934022,2019-03-07
32898,1.15,1,0.886146507518632,2020-02-16
33462,3.21,0,0.8860917389392854,2020-10-01
34809,1.57,1,0.8860601332187652,2021-05-12
31767,5.74,0,0.8860411620140075,2019-07-31
28003,1.41,1,0.8860169173989977,2017-06-02
31512,1.19,1,0.8860043245553971,2019-07-04
27678,1.28,1,0.8859964098249161,2017-05-02
27562,1.25,1,0.8859782985278538,2017-04-19
37896,1.22,1,0.8859702764238628,2022-07-06
35736,1.87,1,0.8858912717550995,2021-08-26
35699,3.35,0,0.8858700722881727,2021-08-22
32622,1.64,1,0.8858603966236116,2020-01-21
29499,1.51,1,0.8858548489709696,2018-01-16
37462,1.65,1,0.885821017920971,2022-05-19
38764,1.4,1,0.8857968330383301,2022-10-21
38169,1.47,1,0.8857835737466813,2022-08-08
28951,1.2,1,0.8857812983649118,2017-09-26
36616,1.34,1,0.8856197390386037,2022-02-08
39172,1.63,1,0.8855818382898965,2023-02-07
37320,1.22,1,0.8855230939388276,2022-05-02
29432,2.73,0,0.8854611253738404,2018-01-10
27481,19.16,0,0.8853415489196779,2017-04-11
34543,1.4,1,0.8853257815043131,2021-04-13
37497,1.04,1,0.885298513684954,2022-05-23
32431,1.28,1,0.8851959555489677,2019-10-23
39179,3.99,0,0.8851674783229829,2023-02-08
30144,1.33,1,0.8851339834928514,2019-01-17
31162,1.18,1,0.8851199487277439,2019-05-27
35191,1.21,1,0.8850893707786287,2021-06-24
32454,1.64,1,0.8850620102882386,2019-10-25
32610,1.01,1,0.8850422852379936,2020-01-20
33160,1.51,1,0.8849833872914313,2020-09-01
34771,1.45,1,0.8849762567452021,2021-05-09
34747,4.05,0,0.8849391516617366,2021-05-05
32801,1.65,1,0.8849215456417628,2020-02-07
38914,1.22,1,0.8848429240499224,2022-11-20
31179,1.34,1,0.88478039426463,2019-05-28
34217,1.36,1,0.8847792138372149,2021-03-05
33970,1.4,1,0.8847160100936889,2021-02-08
31062,1.05,1,0.8846645325422288,2019-05-17
27532,1.25,1,0.8846140440021243,2017-04-17
26943,1.33,1,0.8846099698543549,2017-02-06
27541,1.24,1,0.8845508827481952,2017-04-18
31667,6.23,0,0.8845051370348249,2019-07-24
35220,1.2,1,0.8844802583966936,2021-06-28
36401,1.32,1,0.88444965669087,2022-01-17
26867,1.13,1,0.8844378878389085,2017-01-17
38856,1.23,1,0.8842924955912999,2022-10-31
26699,1.01,1,0.8842271334784372,2017-01-03
36511,1.37,1,0.8841958366973061,2022-01-25
27150,1.28,1,0.8841631644112723,2017-02-22
30366,1.26,1,0.8841627681255341,2019-02-19
29328,1.57,1,0.8841354558297567,2018-01-02
39104,1.19,1,0.884120480219523,2023-01-18
34098,1.41,1,0.8840871443918773,2021-02-22
34695,1.49,1,0.8840709492138454,2021-04-29
33365,1.37,1,0.883933825145165,2020-09-24
32236,1.03,1,0.8838152649572918,2019-10-02
35987,2.17,0,0.8837429938316346,2021-10-07
32516,1.17,1,0.8837355726957321,2019-11-12
39338,1.36,1,0.8837294278826032,2023-02-20
29883,1.19,1,0.8837270510196686,2018-02-28
32804,1.62,1,0.883661669254303,2020-02-07
26973,1.38,1,0.8836582524776457,2017-02-08
33593,1.85,0,0.8836532842367887,2020-10-19
31122,1.07,1,0.8833911371231079,2019-05-26
29664,1.17,1,0.883386566724096,2018-02-12
36192,1.08,1,0.8833616321427483,2021-11-01
33746,1.37,1,0.8833355716722353,2020-11-06
34393,8.28,0,0.8832953218051366,2021-03-24
39335,1.41,1,0.8832871633768082,2023-02-20
37068,1.17,1,0.8832797389371053,2022-04-01
30379,1.12,1,0.8832296752929689,2019-02-19
30371,1.45,1,0.8831712096929548,2019-02-19
27863,1.23,1,0.8831438896485738,2017-05-23
38347,1.73,1,0.8831255906323591,2022-08-29
29933,1.41,1,0.8831027480108398,2018-12-31
27020,1.41,1,0.8830256859958171,2017-02-12
29240,1.14,1,0.8830236676761081,2017-10-28
35398,1.3,1,0.8829676849501473,2021-07-16
37699,1.21,1,0.8829615511638776,2022-06-16
29882,1.26,1,0.8829295206069947,2018-02-28
27538,1.51,1,0.8828976895979472,2017-04-17
29537,5.5,0,0.8828021603822707,2018-01-18
35630,2.32,0,0.8827554559707641,2021-08-12
26968,1.06,1,0.8827515423297883,2017-02-08
37523,1.07,1,0.8825898432731628,2022-05-24
38230,1.67,1,0.8825648523654256,2022-08-15
28248,3.11,0,0.882524229969297,2017-07-04
38119,1.35,1,0.8824334813015801,2022-08-03
28885,1.45,1,0.8822069466114043,2017-09-19
36786,1.36,1,0.8821888038090299,2022-02-19
27182,1.38,1,0.8818905488082339,2017-02-24
35731,1.09,1,0.8818210799353465,2021-08-25
30084,2.12,0,0.8817465544492006,2019-01-14
38449,1.47,1,0.8816579857468606,2022-09-10
33216,1.24,1,0.8816310988153729,2020-09-03
37477,1.29,1,0.8815675914287567,2022-05-22
32774,1.4,1,0.8815432667732238,2020-02-05
36234,1.43,1,0.8815412029623985,2021-11-05
33893,2.69,0,0.8814918640681675,2021-02-02
32893,1.54,1,0.8814821834365527,2020-02-15
32859,1.03,1,0.8814614656141826,2020-02-12
32949,2.31,0,0.8813763233274221,2020-02-19
28551,1.46,1,0.8813756495714189,2017-08-03
35798,1.02,1,0.8813740840979983,2021-08-31
36361,2.19,0,0.881276324391365,2022-01-11
29235,1.39,1,0.8812608745694159,2017-10-27
30316,2.18,0,0.8812425700575114,2019-02-14
39289,1.14,1,0.8812362420558929,2023-02-16
27291,2.46,0,0.8811926212906838,2017-03-09
38627,1.08,1,0.881191967214857,2022-10-06
32710,1.37,1,0.8811914563604765,2020-01-24
29149,1.28,1,0.8811615644182477,2017-10-19
30294,9.94,0,0.8811526169095723,2019-02-12
27767,1.33,1,0.8810976934432985,2017-05-10
31554,1.65,1,0.8810901018977166,2019-07-15
32601,2.83,0,0.8810544950621468,2020-01-16
32851,3.14,0,0.8810513249465396,2020-02-12
31228,1.4,1,0.881028950214386,2019-06-01
30700,1.28,1,0.8810035923549108,2019-03-25
28615,2.23,0,0.8809579204022885,2017-08-08
28635,5.32,0,0.8808688402175903,2017-08-10
38067,5.78,0,0.880844457915851,2022-07-28
37244,1.31,1,0.8808196242366518,2022-04-22
32176,1.39,1,0.8806623806272234,2019-09-25
35148,1.25,1,0.8806584349700383,2021-06-19
27784,1.7,1,0.8806404411792755,2017-05-11
32883,1.25,1,0.8806112621511731,2020-02-14
37569,1.13,1,0.8805779405151094,2022-05-26
30114,1.2,1,0.8805358784539357,2019-01-15
36218,6.12,0,0.8804363295010157,2021-11-03
38964,1.17,1,0.8802698613064629,2023-01-06
29228,1.13,1,0.8802649788345608,2017-10-26
27938,1.04,1,0.8802631432669503,2017-05-29
34576,1.04,1,0.8801826020649502,2021-04-15
31432,1.27,1,0.8801584919009892,2019-07-01
37709,1.33,1,0.8799844008684159,2022-06-17
37594,4.45,0,0.8799033292702266,2022-05-30
32369,3.92,0,0.8797407069376538,2019-10-17
28422,1.08,1,0.8797364749227252,2017-07-25
38795,1.4,1,0.8797289341688157,2022-10-25
34247,1.03,1,0.8797046847854341,2021-03-09
33324,3.4,0,0.8796814726789792,2020-09-17
39286,1.23,1,0.879650323646409,2023-02-16
28660,3.69,0,0.8796487313508988,2017-08-15
26825,1.59,1,0.8796360830962658,2017-01-16
32163,1.52,1,0.8795934643064225,2019-09-24
31086,1.37,1,0.8794790606498719,2019-05-21
35249,1.1,1,0.8793965143816812,2021-06-30
29940,3.09,0,0.8793743985891342,2019-01-01
34585,5.87,0,0.8793284956046511,2021-04-16
37217,1.17,1,0.8793168394906179,2022-04-20
27191,2.9,0,0.8792658175740923,2017-02-25
30789,2.33,0,0.8792479176521301,2019-04-15
30273,1.4,1,0.8792372584342958,2019-02-12
37064,6.24,0,0.8792323952061789,2022-03-30
36532,1.87,1,0.8792293083667756,2022-02-01
32572,2.33,0,0.8791549734274545,2020-01-14
37825,1.15,1,0.8791453646762031,2022-06-28
27284,6.1,0,0.8791357214110238,2017-03-05
28110,1.03,1,0.8790843720946994,2017-06-20
34425,1.6,1,0.8790826082229615,2021-03-26
29337,2.95,0,0.8789780931813375,2018-01-02
35957,2.52,0,0.8789190292358398,2021-09-30
28221,1.56,1,0.878904631478446,2017-07-03
32515,3.14,0,0.8788963416644504,2019-11-11
38243,1.76,1,0.8787391829490661,2022-08-16
30274,2.33,0,0.8787142777442931,2019-02-12
38474,1.27,1,0.8786907096420018,2022-09-21
28190,1.17,1,0.8786717383350643,2017-06-29
35565,1.58,1,0.8786468158449445,2021-08-03
36310,1.58,1,0.8785612508228848,2022-01-05
34333,1.23,1,0.8784341853005547,2021-03-16
32882,1.55,1,0.8783986383250783,2020-02-14
29314,1.41,1,0.8783600408690315,2018-01-01
35237,2.52,0,0.8783547423779966,2021-06-29
27307,1.47,1,0.8780999749898912,2017-03-10
39322,1.58,1,0.8780816481113435,2023-02-20
37689,2.51,0,0.8779652799878802,2022-06-15
32749,1.35,1,0.8779391297272274,2020-02-04
28751,2.94,0,0.8779231263910022,2017-08-28
38364,1.29,1,0.8778418649094446,2022-08-30
35629,1.41,1,0.8778333412110806,2021-08-12
38291,1.57,1,0.8777869845032692,2022-08-23
36954,1.24,1,0.8777382823399134,2022-03-15
38463,1.13,1,0.8777333530357906,2022-09-21
36437,1.58,1,0.8776973669869561,2022-01-18
38044,1.62,1,0.8776816744463786,2022-07-26
29556,1.36,1,0.8776580085754395,2018-01-20
37335,1.35,1,0.8776253227676664,2022-05-03
36124,1.5,1,0.8775604337453842,2021-10-23
34722,1.18,1,0.8775561656270707,2021-05-03
28734,1.22,1,0.8774594526631491,2017-08-23
37352,1.14,1,0.8774106870378766,2022-05-05
37311,3.74,0,0.8773986405985695,2022-05-01
31134,1.28,1,0.8773907797677177,2019-05-26
34969,5.34,0,0.8773722821474076,2021-05-31
36759,3.58,0,0.8773256099224092,2022-02-17
36644,1.02,1,0.8772972633157458,2022-02-09
30581,1.14,1,0.8772862330504825,2019-03-10
27828,1.26,1,0.8772714865207673,2017-05-17
31170,1.22,1,0.8772250420706612,2019-05-28
37057,1.22,1,0.8772087221486229,2022-03-29
27490,1.47,1,0.8771651624143124,2017-04-12
30330,1.25,1,0.8771581522056034,2019-02-15
32109,2.8,0,0.8771335158603532,2019-09-17
31349,1.52,1,0.8770048990249633,2019-06-20
33065,1.54,1,0.8767090052366259,2020-02-28
30400,1.13,1,0.8766698259966714,2019-02-20
31558,2.57,0,0.8766596760494368,2019-07-16
36012,3.58,0,0.8765143110070912,2021-10-09
32326,1.21,1,0.8764648201635906,2019-10-14
37038,1.15,1,0.876340479510171,2022-03-27
35204,1.43,1,0.8762900671362875,2021-06-26
34106,1.67,1,0.8762244275957345,2021-02-23
27189,1.22,1,0.876211347409657,2017-02-25
29590,4.17,0,0.876145719247205,2018-02-06
27097,2.36,0,0.8761360949277877,2017-02-18
29045,1.38,1,0.876134737730026,2017-10-08
27354,1.22,1,0.8760921943187714,2017-03-14
34272,1.19,1,0.8758847481012345,2021-03-10
27066,1.48,1,0.8758594632148743,2017-02-15
26858,1.03,1,0.8758305106844222,2017-01-17
34253,1.41,1,0.8758126011490822,2021-03-09
35397,1.23,1,0.8757732326643808,2021-07-16
33699,1.34,1,0.8757448983192445,2020-11-02
29009,1.17,1,0.875667648911476,2017-10-03
28438,1.56,1,0.8756362554430962,2017-07-25
29605,1.4,1,0.8756242334842682,2018-02-07
28973,1.39,1,0.8755960515567234,2017-09-29
31440,1.15,1,0.8755819567612237,2019-07-01
33514,1.4,1,0.8755777239799498,2020-10-12
33934,2.76,0,0.8754509056111176,2021-02-04
38912,1.24,1,0.8753898841994149,2022-11-19
35086,1.2,1,0.8753154822758266,2021-06-12
31633,3.2,0,0.8752320289611817,2019-07-22
36539,1.44,1,0.8751953773498535,2022-02-01
28742,3.18,0,0.8751908203533717,2017-08-24
35324,5.42,0,0.8751224583387373,2021-07-06
36435,1.52,1,0.8750729983193531,2022-01-18
33210,1.35,1,0.875065195262432,2020-09-03
30893,1.29,1,0.8750551079852241,2019-04-26
35058,1.11,1,0.875035772579057,2021-06-08
39254,1.43,1,0.8749055338757378,2023-02-14
33081,1.39,1,0.8749005811555044,2020-08-22
32268,1.31,1,0.8748879402024407,2019-10-06
37890,1.33,1,0.8748387479782105,2022-07-04
34323,2.14,0,0.8748305943608283,2021-03-15
36107,1.37,1,0.8748082395962307,2021-10-21
34586,1.41,1,0.8747953401293074,2021-04-17
29040,1.18,1,0.874779620851789,2017-10-06
31176,1.78,1,0.87473735165596,2019-05-28
28677,1.23,1,0.8746441700628826,2017-08-16
31984,1.32,1,0.8746389995302473,2019-08-26
29308,3.14,0,0.8745531955361364,2017-12-31
32624,1.62,1,0.8745239630341529,2020-01-21
36022,1.21,1,0.8745226055383682,2021-10-10
32660,1.44,1,0.8744602890014649,2020-01-21
34553,1.3,1,0.8743934175797871,2021-04-13
37122,2.68,0,0.874348933339119,2022-04-09
29959,1.19,1,0.8743216031789779,2019-01-02
27448,1.16,1,0.8742572772502898,2017-03-26
31990,1.83,0,0.8742477377504109,2019-08-26
33099,1.41,1,0.8741677163754191,2020-08-23
30518,1.21,1,0.874025770000049,2019-03-01
32277,3.45,0,0.8740180580956596,2019-10-07
39383,1.22,1,0.8739858543872832,2023-02-23
28833,3.18,0,0.8739451476931571,2017-08-31
38637,2.67,0,0.8738848340511323,2022-10-07
33130,1.5,1,0.8738197982311249,2020-08-27
28502,1.37,1,0.8738163062930108,2017-07-31
37350,3.58,0,0.8737959051132204,2022-05-04
38671,1.19,1,0.8737940597534181,2022-10-12
38312,2.44,0,0.8737528398633003,2022-08-24
33906,1.53,1,0.8737102731636591,2021-02-03
29838,1.56,1,0.8736943418639048,2018-02-26
34177,1.18,1,0.8736391735076904,2021-03-01
34335,2.02,0,0.8736188020706177,2021-03-16
35605,1.69,1,0.873585049688816,2021-08-10
27475,2.52,0,0.8735776819288732,2017-04-10
30422,1.18,1,0.8735489758423396,2019-02-22
38232,1.6,1,0.8734365820884704,2022-08-15
34328,1.5,1,0.8734122748885836,2021-03-16
30753,2.3,0,0.8733274162312349,2019-04-11
28026,1.25,1,0.8732559319053378,2017-06-09
38332,1.29,1,0.8731711109621185,2022-08-29
37473,2.2,0,0.8729912236332893,2022-05-20
37910,1.37,1,0.8729857590794564,2022-07-12
34800,1.11,1,0.8728396380799157,2021-05-12
39297,3.16,0,0.8727825871109962,2023-02-16
32535,3.18,0,0.872695142030716,2020-01-07
33103,1.57,1,0.872610907971859,2020-08-24
37235,2.7,0,0.8725687136650084,2022-04-21
29450,1.86,0,0.8724946469068526,2018-01-15
37492,1.1,1,0.8723720746380942,2022-05-22
28203,1.59,1,0.8723498362898827,2017-07-03
36491,1.09,1,0.8723389101879937,2022-01-21
30476,1.26,1,0.8722275334596635,2019-02-27
34615,2.63,0,0.8721801307201386,2021-04-20
38683,1.32,1,0.8721623468399048,2022-10-13
36051,1.49,1,0.8721307681500912,2021-10-12
28150,2.51,0,0.8720076809326809,2017-06-26
30929,1.19,1,0.8718835020065308,2019-05-01
36434,1.18,1,0.8718337532452173,2022-01-18
38405,2.18,0,0.8717555097596986,2022-09-01
39010,3.4,0,0.8717195120028087,2023-01-11
30080,1.28,1,0.8716946738106864,2019-01-14
39231,1.25,1,0.8716860732861927,2023-02-11
29742,3.35,0,0.871681768340724,2018-02-19
36855,1.17,1,0.8716544986622673,2022-02-24
31019,1.36,1,0.8716331680615744,2019-05-13
29686,1.19,1,0.8715667510032654,2018-02-14
39398,1.13,1,0.8715485255207334,2023-02-25
36283,1.7,1,0.8715056372540336,2022-01-03
35121,3.22,0,0.8714504718780518,2021-06-16
33192,1.15,1,0.8714019492268562,2020-09-02
28138,1.13,1,0.8713607157979693,2017-06-23
27224,1.37,1,0.8712375215689342,2017-02-28
28936,1.17,1,0.8712301762614931,2017-09-25
35910,3.22,0,0.8712024956941605,2021-09-23
30195,1.5,1,0.8711796296494347,2019-02-05
29492,3.14,0,0.8711551022529601,2018-01-16
36967,1.41,1,0.8711514412931033,2022-03-17
28022,1.25,1,0.8711282908916473,2017-06-07
37074,1.05,1,0.8710958272218703,2022-04-05
26840,3.14,0,0.8710713946819304,2017-01-16
34004,1.67,1,0.8710203937192759,2021-02-09
37874,1.5,1,0.8709395825862885,2022-07-01
29840,1.17,1,0.8707878516401564,2018-02-27
36822,1.43,1,0.8707690642277398,2022-02-22
27447,1.15,1,0.8707279281956808,2017-03-26
37918,1.35,1,0.8706648639270238,2022-07-12
34257,1.51,1,0.8705566242337226,2021-03-09
35255,1.24,1,0.8705503153800963,2021-06-30
29279,3.49,0,0.8705401604516168,2017-11-02
29805,2.31,0,0.870500234166781,2018-02-22
35495,1.63,1,0.8704604804515839,2021-07-26
28078,1.63,1,0.8703934107224146,2017-06-17
36704,1.63,1,0.8703516273498536,2022-02-15
37780,1.16,1,0.8703292414120265,2022-06-27
38924,1.01,1,0.8703290213005884,2023-01-02
27251,1.4,1,0.8703216761350632,2017-03-01
33707,4.28,0,0.8702917349338531,2020-11-02
38163,1.4,1,0.8702668642997742,2022-08-07
36958,1.6,1,0.8702189826965331,2022-03-16
36001,1.42,1,0.8702081051894596,2021-10-08
38953,1.31,1,0.8701902561386428,2023-01-04
34711,3.5,0,0.8701579476254327,2021-05-01
26961,2.08,0,0.8700917246512007,2017-02-07
38311,1.56,1,0.8699375145435335,2022-08-24
35638,1.23,1,0.8698935985565185,2021-08-14
38288,3.5,0,0.8698625439405442,2022-08-22
27078,1.21,1,0.8697865435906819,2017-02-16
32953,1.25,1,0.8697623120886939,2020-02-19
33737,1.2,1,0.8697356700897216,2020-11-05
31157,3.56,0,0.8696107719341915,2019-05-27
30986,1.35,1,0.869597214460373,2019-05-08
38873,8.82,0,0.8695304744584221,2022-11-02
38589,2.94,0,0.8695117034912109,2022-10-03
37329,1.11,1,0.8694955508198058,2022-05-03
29048,1.43,1,0.869465933094422,2017-10-08
29199,1.41,1,0.8693478221552713,2017-10-24
38541,1.39,1,0.8692683065363338,2022-09-28
34953,1.27,1,0.8691176289319993,2021-05-30
28037,1.17,1,0.8690842856679643,2017-06-13
37298,1.81,1,0.8690711696147918,2022-04-29
32836,1.57,1,0.8689562810063363,2020-02-11
36632,1.26,1,0.8689286202192308,2022-02-09
31051,1.47,1,0.8689214719831942,2019-05-16
38903,3.55,0,0.868896933751447,2022-11-14
36945,1.36,1,0.8688687268892924,2022-03-14
34225,2.43,0,0.8688290246725083,2021-03-06
30480,1.76,1,0.8687514400482176,2019-02-27
29339,1.08,1,0.8686776781082156,2018-01-02
30947,1.15,1,0.8686212654624665,2019-05-03
28122,4.69,0,0.8685827388933726,2017-06-21
38881,2.1,0,0.8683723526199659,2022-11-02
28756,1.5,1,0.8681640028953552,2017-08-28
29465,1.37,1,0.8680975786277226,2018-01-15
29349,1.38,1,0.8680513226985931,2018-01-03
27516,1.15,1,0.8679242866379874,2017-04-14
31497,1.34,1,0.8678342052300771,2019-07-03
33148,1.02,1,0.8677527574130467,2020-08-31
34991,4.66,0,0.86758839232581,2021-06-01
33268,3.19,0,0.8675003767013549,2020-09-09
35637,4.73,0,0.8673100966215134,2021-08-14
27193,1.62,1,0.8672482752799988,2017-02-26
35843,2.26,0,0.8671472938060759,2021-09-03
28423,1.42,1,0.8670389338902063,2017-07-25
36237,1.25,1,0.8668642597539085,2021-11-05
37045,5.71,0,0.8667970320156643,2022-03-28
36470,1.12,1,0.8667292976379395,2022-01-19
33098,1.55,1,0.8667238670090834,2020-08-23
29174,1.27,1,0.86668310880661,2017-10-21
30070,1.1,1,0.8665943273476193,2019-01-14
37399,3.47,0,0.8665605449676514,2022-05-11
32683,1.39,1,0.8664344599417279,2020-01-22
30770,2.3,0,0.8663652476242609,2019-04-13
29402,1.02,1,0.8663530514921461,2018-01-08
33222,1.44,1,0.8662073605401174,2020-09-03
36978,1.39,1,0.8662065383366174,2022-03-23
31173,1.6,1,0.8662000560760499,2019-05-28
29731,1.38,1,0.8661944803169793,2018-02-17
33226,1.26,1,0.8661938613653183,2020-09-03
34515,1.28,1,0.8660119955880301,2021-04-08
37636,3.06,0,0.8660033325850961,2022-06-09
35879,1.2,1,0.865984092439924,2021-09-21
32023,2.9,0,0.8658870014548301,2019-08-27
33483,2.71,0,0.8658373201489449,2020-10-03
38051,1.24,1,0.8658336584908621,2022-07-27
39262,3.01,0,0.8658073446580341,2023-02-14
33885,1.47,1,0.8657004171609878,2021-02-02
33926,1.34,1,0.865631103004728,2021-02-03
39358,1.14,1,0.8656201156548091,2023-02-21
31938,1.47,1,0.8654936930537225,2019-08-20
38239,1.23,1,0.8654139369300433,2022-08-16
31997,1.38,1,0.8654072586127689,2019-08-26
35709,1.75,1,0.8654026716947556,2021-08-23
27247,1.21,1,0.86528865814209,2017-03-01
36509,1.42,1,0.8652783060073852,2022-01-24
28419,1.09,1,0.8651840714897429,2017-07-24
34380,3.18,0,0.865157250549112,2021-03-19
29320,1.99,0,0.8650633811950684,2018-01-01
27797,1.41,1,0.8650381292402743,2017-05-15
33327,1.26,1,0.8649941575527189,2020-09-18
38357,1.16,1,0.8649761423042842,2022-08-30
32151,3.17,0,0.8648503899574279,2019-09-23
26893,1.03,1,0.8648022354500634,2017-01-18
37319,1.68,1,0.8647304463386536,2022-05-02
33829,1.48,1,0.8645753142237663,2021-01-10
36655,1.32,1,0.8645464611053466,2022-02-10
27399,1.53,1,0.8644367730617524,2017-03-23
37416,1.18,1,0.8643568118980952,2022-05-13
34242,2.14,0,0.864310875336329,2021-03-09
39327,2.35,0,0.8642963790467808,2023-02-20
36065,1.25,1,0.8642643370798656,2021-10-14
27254,1.32,1,0.864264104962349,2017-03-02
35909,1.36,1,0.8642585315023151,2021-09-23
29310,1.41,1,0.8642388285696506,2018-01-01
39200,4.24,0,0.8641672765215239,2023-02-09
35285,1.22,1,0.864153470141547,2021-07-01
34559,1.13,1,0.8640871037755693,2021-04-13
30252,1.37,1,0.8640637581348418,2019-02-08
36212,1.23,1,0.8640392890998295,2021-11-03
30544,2.57,0,0.864009324014187,2019-03-08
33884,3.11,0,0.8640092353309904,2021-02-02
31646,1.28,1,0.8639908926827566,2019-07-23
32995,1.88,1,0.8639799845218659,2020-02-24
37596,2.9,0,0.8639795291423797,2022-05-31
33429,1.06,1,0.8639368680545262,2020-09-29
37678,2.15,0,0.8638692319393158,2022-06-14
36178,2.85,0,0.8636956339223044,2021-10-29
39325,1.02,1,0.8636067325728279,2023-02-20
27107,1.34,1,0.863510628427778,2017-02-20
35657,1.49,1,0.8634856799989938,2021-08-17
27668,1.54,1,0.8634785497188568,2017-05-01
36934,1.2,1,0.8633919647761753,2022-03-13
27795,2.8,0,0.863343134522438,2017-05-14
35355,1.24,1,0.8633240103721617,2021-07-13
30354,3.22,0,0.8632585557699203,2019-02-18
35688,1.14,1,0.8631962672301701,2021-08-20
27184,2.46,0,0.8631223808974027,2017-02-24
35235,1.37,1,0.8630534132037846,2021-06-29
32615,2.17,0,0.862901607453823,2020-01-20
35205,1.03,1,0.8628383592196874,2021-06-28
37901,1.33,1,0.8626866394281388,2022-07-11
31948,1.06,1,0.8626457568577359,2019-08-20
38138,1.38,1,0.8626275589636393,2022-08-04
38989,1.57,1,0.8625855244398117,2023-01-10
38518,1.31,1,0.8625451871752738,2022-09-27
35857,1.03,1,0.8624789044686726,2021-09-05
33179,1.16,1,0.8623962252480643,2020-09-01
37124,1.75,1,0.862301766872406,2022-04-09
38866,1.25,1,0.8622766073260989,2022-11-01
29755,1.06,1,0.8622713737828392,2018-02-20
28057,1.62,1,0.8622096673250199,2017-06-14
