match,PSW,win0,confidence0,date,
33685,1.95,0,1.108544182,3/14/2022,-1
32218,2.26,0,1.108525418,7/12/2021,-1
26440,1.6,1,1.108520174,8/8/2018,0.6
18484,1.76,1,1.108514338,6/18/2015,0.76
26091,3.1,0,1.108465975,6/27/2018,-1
12996,1.8,1,1.108437029,4/1/2013,0.8
33978,1.58,1,1.108423395,4/29/2022,0.58
20870,1.5,1,1.108341438,5/24/2016,0.5
26281,1.78,1,1.108338719,7/20/2018,0.78
31935,2.38,0,1.108322966,6/11/2021,-1
28524,1.62,1,1.108261972,6/23/2019,0.62
23376,1.56,1,1.108215542,5/30/2017,0.56
31438,2.82,0,1.108164754,4/7/2021,-1
13513,1.83,1,1.108124152,6/11/2013,0.83
24227,1.96,1,1.108023695,9/12/2017,0.96
27693,1.65,1,1.107990248,3/10/2019,0.65
32248,2.28,0,1.107944225,7/13/2021,-1
22812,2.1,0,1.107927295,3/22/2017,-1
30935,1.65,1,1.107811139,2/9/2021,0.65
19534,1.48,1,1.107679092,10/14/2015,0.48
16451,1.75,1,1.107666016,8/10/2014,0.75
17882,1.98,0,1.107653689,4/6/2015,-1
19753,1.63,1,1.107646123,1/10/2016,0.63
24461,2.54,0,1.107581095,10/1/2017,-1
28905,2.27,0,1.107529422,8/6/2019,-1
12554,1.54,1,1.107518351,2/2/2013,0.54
29525,1.75,1,1.107501827,10/11/2019,0.75
29872,1.59,1,1.107488023,1/24/2020,0.59
28862,1.98,1,1.107428704,8/1/2019,0.98
34329,1.75,1,1.107350841,6/13/2022,0.75
27225,2.01,0,1.107334333,1/4/2019,-1
20876,1.87,0,1.107263946,5/25/2016,-1
32887,1.96,0,1.10724369,10/7/2021,-1
27265,1.57,1,1.107226241,1/8/2019,0.57
35560,2.76,0,1.107206979,1/9/2023,-1
24083,1.59,1,1.107196344,8/28/2017,0.59
17120,2.18,0,1.107187132,10/24/2014,-1
27821,1.81,1,1.107185566,3/30/2019,0.81
31866,1.78,1,1.107124058,6/4/2021,0.78
23526,1.7,1,1.107037258,6/19/2017,0.7
13368,2.52,0,1.107017682,5/25/2013,-1
26535,1.39,1,1.106979492,8/22/2018,0.39
18366,1.74,1,1.106904219,5/30/2015,0.74
33645,1.57,1,1.106892592,3/11/2022,0.57
25706,2.2,1,1.106811756,5/15/2018,1.2
32288,1.64,1,1.106809639,7/16/2021,0.64
23833,3.35,0,1.106779457,7/25/2017,-1
17192,1.85,1,1.10675109,1/6/2015,0.85
17453,1.56,1,1.106653371,2/12/2015,0.56
22591,1.61,1,1.10665316,2/21/2017,0.61
32016,1.99,0,1.106606179,6/22/2021,-1
12389,1.54,1,1.106604728,1/14/2013,0.54
13147,1.76,1,1.106534093,4/26/2013,0.76
32897,3.17,0,1.106493336,10/8/2021,-1
19858,1.74,1,1.106461483,1/19/2016,0.74
34802,2.72,0,1.106445722,8/3/2022,-1
22854,2.35,0,1.106445301,3/25/2017,-1
15310,1.34,1,1.106415639,3/20/2014,0.34
15927,1.25,1,1.106380916,6/1/2014,0.25
31762,2.07,0,1.106355122,5/27/2021,-1
33579,1.36,1,1.106337922,3/1/2022,0.36
15440,1.74,1,1.106308038,4/4/2014,0.74
16734,1.76,1,1.106287012,9/11/2014,0.76
26874,2.11,0,1.106236939,9/25/2018,-1
24866,1.91,1,1.106127506,1/15/2018,0.91
32653,1.69,1,1.106116727,9/2/2021,0.69
24421,1.48,1,1.106108187,9/27/2017,0.48
21165,1.87,1,1.10609551,6/30/2016,0.87
24010,1.79,1,1.106064689,8/15/2017,0.79
15415,2.22,0,1.106058318,4/2/2014,-1
12294,1.57,1,1.106007466,1/3/2013,0.57
17971,2.2,0,1.105998061,4/14/2015,-1
34882,1.53,1,1.105978321,8/14/2022,0.53
