match,PSW,win0,confidence0,date,winner,
42892,1.34,1,1.002838826,1/4/2017,Berdych T.,0.34
48656,1.68,1,1.002837514,2/28/2019,Auger-Aliassime F.,0.68
47743,1.53,1,1.002776252,9/27/2018,Querrey S.,0.53
44046,1.24,1,1.002767748,5/24/2017,Querrey S.,0.24
46113,3.64,0,1.00276256,3/11/2018,Sela D.,-1
46607,1.12,1,1.002749023,5/16/2018,Zverev A.,0.12
51647,1.4,1,1.00272218,10/12/2020,Paul T.,0.4
56846,1.39,1,1.002721247,10/20/2022,Ruusuvuori E.,0.39
47551,1.11,1,1.002673383,8/27/2018,Murray A.,0.11
53727,1.3,1,1.002671227,8/8/2021,Sinner J.,0.3
44502,1.36,1,1.002621258,7/18/2017,Groth S.,0.36
56642,1.27,1,1.002616692,9/28/2022,Musetti L.,0.27
43138,3.5,0,1.00258631,2/8/2017,Basilashvili N.,-1
45538,1.44,1,1.002546755,1/5/2018,Kyrgios N.,0.44
57205,9.06,0,1.002537738,1/18/2023,Mcdonald M.,-1
43547,3.31,0,1.002518591,3/22/2017,Donaldson J.,-1
44462,1.1,1,1.002510958,7/8/2017,Djokovic N.,0.1
