match,PSW,win0,confidence0,date,winner,,,pred correct?
39322,2.09,0,1.159309414,7/23/2015,Mathieu P.H.,-1,,
48377,2.12,1,1.159287646,2/6/2019,Fucsovics M.,1.12,,
30251,2.15,0,1.159262921,2/18/2012,Del Potro J.M.,-1,,
56855,1.79,1,1.159235071,10/20/2022,Daniel T.,0.79,,
47613,2.9,0,1.159210335,8/30/2018,Kukushkin M.,-1,,
34642,1.29,1,1.15917738,9/2/2013,Ferrer D.,0.29,,
51648,3.13,0,1.159142812,10/12/2020,Norrie C.,-1,,
47798,1.79,1,1.159142679,10/4/2018,Tsitsipas S.,0.79,,
36589,1.45,1,1.159071325,6/30/2014,Wawrinka S.,0.45,,
33924,1.72,1,1.159065511,6/20/2013,Lopez F.,0.72,,
53266,1.81,0,1.158946453,6/17/2021,Korda S.,-1,,
52732,2.27,0,1.158912545,4/19/2021,Gaio F.,-1,,
46880,2.14,0,1.158905598,6/19/2018,Lopez F.,-1,,
55706,1.88,1,1.158854287,5/30/2022,Rublev A.,0.88,,
35152,2.05,0,1.15884268,1/9/2014,Tomic B.,-1,,
50939,1.62,1,1.158762204,2/7/2020,Krajinovic F.,0.62,,
47922,2.2,0,1.158761092,10/18/2018,Kohlschreiber P.,-1,,
41956,1.7,1,1.158740744,7/18/2016,Khachanov K.,0.7,,
35562,2.01,0,1.158727663,2/25/2014,Montanes A.,-1,,
56882,3.35,0,1.158716167,10/23/2022,Rune H.,-1,,
44577,2.27,0,1.15866414,7/24/2017,Gombos N.,-1,,
51155,1.33,1,1.158593102,2/25/2020,Tsitsipas S.,0.33,,
36027,1.36,1,1.158590796,5/1/2014,Fognini F.,0.36,,
42864,1.41,1,1.158544717,1/2/2017,Dimitrov G.,0.41,,
38113,2.28,0,1.158539883,2/21/2015,Young D.,-1,,
29857,1.55,1,1.158525938,1/3/2012,Soeda G.,0.55,,
42641,2.44,0,1.158525903,10/17/2016,Cervantes I.,-1,,
44837,1.97,1,1.158519316,8/16/2017,Sugita Y.,0.97,,
41985,2.46,0,1.158439796,7/19/2016,Baker B.,-1,,
35186,2.17,0,1.158197042,1/13/2014,Mannarino A.,-1,,
39350,3.67,0,1.158102171,7/25/2015,Sousa J.,-1,,
41137,1.37,1,1.158095276,4/18/2016,Zverev A.,0.37,,
32860,3.02,0,1.158093199,2/14/2013,Volandri F.,-1,,
47236,1.48,1,1.158090654,7/25/2018,Zverev M.,0.48,,
37260,1.79,1,1.15801265,9/25/2014,Giraldo S.,0.79,,
49233,2.63,0,1.157986832,5/20/2019,Humbert U.,-1,,
32802,1.95,0,1.157950892,2/8/2013,Haase R.,-1,,
41481,2.97,0,1.157894032,5/24/2016,Robert S.,-1,,
51855,1.43,1,1.157879419,11/3/2020,Cilic M.,0.43,,
45352,2.01,0,1.15787084,10/24/2017,Edmund K.,-1,,
37503,2.3,0,1.157737679,10/22/2014,Bellucci T.,-1,,
35617,1.84,1,1.157734053,2/28/2014,Dimitrov G.,0.84,,
46095,2.8,0,1.157727574,3/10/2018,Chardy J.,-1,,
53026,1.85,1,1.157725541,5/24/2021,Martin A.,0.85,,
53154,2,1,1.157721087,6/3/2021,Cecchinato M.,1,,
32033,3.02,0,1.157693325,9/22/2012,Klizan M.,-1,,
35891,1.93,0,1.157692852,4/15/2014,Seppi A.,-1,,
50644,1.9,1,1.157685072,10/30/2019,De Minaur A.,0.9,,
38049,1.85,0,1.157648676,2/17/2015,Struff J.L.,-1,,
47230,2.3,0,1.157634632,7/25/2018,Daniel T.,-1,,
46581,2.14,0,1.157633889,5/13/2018,Johnson S.,-1,,
30362,1.98,0,1.157599423,2/28/2012,Gulbis E.,-1,,
31807,1.53,1,1.157569699,8/19/2012,Bogomolov A.,0.53,,
51896,1.42,1,1.15744179,11/9/2020,Gerasimov E.,0.42,,
54917,2.25,1,1.157422154,2/22/2022,Mcdonald M.,1.25,,
37440,1.73,1,1.157419002,10/15/2014,Herbert P.H.,0.73,,
48351,2.14,0,1.157411641,2/5/2019,Maden Y.,-1,,
41613,2.8,0,1.157397113,6/9/2016,Stepanek R.,-1,,
51046,2.34,0,1.157396907,2/17/2020,Seyboth Wild T.,-1,,
35442,1.57,1,1.157382651,2/15/2014,Berdych T.,0.57,,
57506,1.5,1,1.157375016,2/26/2023,Hurkacz H.,0.5,50,
33831,1.63,1,1.157339877,6/11/2013,Gulbis E.,0.63,,
40720,1.59,1,1.15730712,2/18/2016,Delbonis F.,0.59,,
36795,1.43,1,1.157305814,7/23/2014,Rosol L.,0.43,,
56857,1.98,0,1.157296474,10/20/2022,Fognini F.,-1,,
57493,1.79,1,1.157292644,2/24/2023,Fils A.,0.79,79,
45756,2.88,0,1.157291971,2/7/2018,Quiroz R.,-1,,
57191,2.17,0,1.157192593,1/18/2023,Griekspoor T.,-1,-100,
47651,1.48,1,1.157140605,9/9/2018,Djokovic N.,0.48,,
45247,1.88,1,1.157135871,10/12/2017,Ramos-Vinolas A.,0.88,,
52890,1.76,1,1.157106759,5/5/2021,Medvedev D.,0.76,,
36306,2.14,1,1.157068791,5/29/2014,Seppi A.,1.14,,
42536,1.85,1,1.156964202,10/4/2016,Tipsarevic J.,0.85,,
41680,2.06,0,1.156914064,6/17/2016,Zverev A.,-1,,
36899,2.93,0,1.156905707,7/31/2014,Young D.,-1,,
48894,2.45,0,1.156842539,4/9/2019,Granollers M.,-1,,
31666,1.73,1,1.156841257,7/27/2012,Russell M.,0.73,,
53717,2.38,0,1.156744605,8/5/2021,Brooksby J.,-1,,
46008,1.44,1,1.156708235,2/27/2018,Pouille L.,0.44,,
38903,2.25,0,1.15670247,5/27/2015,Dzumhur D.,-1,,
30854,2.12,0,1.156698065,5/2/2012,Youzhny M.,-1,,
54833,1.63,1,1.156696321,2/15/2022,Tsonga J.W.,0.63,,
43680,1.64,1,1.156657283,4/14/2017,Vesely J.,0.64,,
33645,2.26,0,1.156642848,5/22/2013,Monfils G.,-1,,
33386,1.94,0,1.15664036,4/22/2013,Carreno-Busta P.,-1,,
34877,1.65,1,1.156638691,10/17/2013,Verdasco F.,0.65,,
43767,1.72,1,1.156631285,4/25/2017,Evans D.,0.72,,
41844,1.75,1,1.156603783,7/2/2016,Johnson S.,0.75,,
30492,1.78,1,1.156601389,3/11/2012,Baghdatis M.,0.78,,
56749,1.74,1,1.156585003,10/9/2022,Fritz T.,0.74,,
56850,2.14,0,1.156542445,10/20/2022,Korda S.,-1,,
43473,1.39,1,1.156517969,3/10/2017,Fognini F.,0.39,,
33272,1.79,1,1.1564059,4/8/2013,Williams R.,0.79,,
34861,1.75,1,1.156394586,10/16/2013,Roger-Vasselin E.,0.75,,
45972,1.81,0,1.156365757,2/24/2018,Fognini F.,-1,,
42114,3.28,0,1.15631082,7/27/2016,Ram R.,-1,,
45588,2,0,1.156308243,1/11/2018,De Minaur A.,-1,,
57361,2.56,0,1.156305202,2/14/2023,Diaz Acosta F.,-1,-100,
46344,1.43,1,1.156221228,4/18/2018,Cilic M.,0.43,,
51529,2.16,0,1.156208964,9/27/2020,Sinner J.,-1,,
42447,1.43,1,1.156193648,9/22/2016,Berdych T.,0.43,,
41630,2.17,1,1.156161118,6/11/2016,Kohlschreiber P.,1.17,,
33923,1.72,1,1.156126477,6/20/2013,Dodig I.,0.72,,
38118,1.75,0,1.156098445,2/22/2015,Karlovic I.,-1,,
35198,2.21,0,1.156093946,1/14/2014,Young D.,-1,,
33882,2.19,1,1.15608589,6/17/2013,Verdasco F.,1.19,,
44412,1.77,1,1.156035396,7/4/2017,Gulbis E.,0.77,,
42313,1.68,1,1.155975137,8/29/2016,Ramos-Vinolas A.,0.68,,
51281,1.71,1,1.155974006,8/31/2020,Thompson J.,0.71,,
48538,2.44,0,1.155953937,2/19/2019,Opelka R.,-1,,
48428,1.81,1,1.155927954,2/11/2019,Ramos-Vinolas A.,0.81,,
53481,1.69,1,1.155900105,7/13/2021,Molcan A.,0.69,,
47039,1.45,1,1.155871326,7/3/2018,Schwartzman D.,0.45,,
39280,1.63,1,1.155857316,7/21/2015,Haider-Maurer A.,0.63,,
42355,1.68,1,1.155834188,8/31/2016,Kuznetsov An.,0.68,,
33473,2.09,1,1.155818824,4/30/2013,Ramos A.,1.09,,
47122,1.99,0,1.15573378,7/17/2018,Klizan M.,-1,,
53787,2.13,0,1.155609101,8/17/2021,Cilic M.,-1,,
37227,1.83,1,1.155594976,9/22/2014,Monaco J.,0.83,,
54923,1.65,1,1.155579094,2/22/2022,Rublev A.,0.65,,
47114,2.16,0,1.155550485,7/16/2018,Berrettini M.,-1,,
39572,1.68,1,1.155519226,8/17/2015,Bellucci T.,0.68,,
39343,1.9,0,1.155430297,7/25/2015,Berrer M.,-1,,
30201,2.46,1,1.155410812,2/15/2012,Mayer L.,1.46,,
29948,1.98,1,1.155341359,1/11/2012,Almagro N.,0.98,,
50642,2.49,0,1.155303435,10/30/2019,Garin C.,-1,,
57282,1.71,1,1.155263578,2/8/2023,Wu Y.,0.71,71,
55907,1.32,1,1.155219681,6/27/2022,Mannarino A.,0.32,,
40062,1.46,1,1.155210602,10/21/2015,Muller G.,0.46,,
48028,1.41,1,1.155185188,10/30/2018,Cilic M.,0.41,,
37915,1.84,0,1.155149427,2/5/2015,Klizan M.,-1,,
43587,2.01,0,1.155055995,3/25/2017,Karlovic I.,-1,,
33930,3.36,0,1.154983401,6/22/2013,Mahut N.,-1,,
40960,1.64,1,1.154975194,3/24/2016,Smyczek T.,0.64,,
47355,1.68,1,1.154968683,8/3/2018,Klizan M.,0.68,,
31621,1.63,1,1.154938307,7/22/2012,Odesnik W.,0.63,,
32414,2.37,0,1.154872059,10/29/2012,Falla A.,-1,,
52095,1.75,1,1.154842615,2/6/2021,Evans D.,0.75,,
35733,1.92,0,1.154841807,3/20/2014,Garcia-Lopez G.,-1,,
33532,2.12,0,1.15482602,5/7/2013,Giraldo S.,-1,,
43218,2.5,0,1.154821564,2/15/2017,Basilashvili N.,-1,,
46699,1.48,1,1.154790145,5/27/2018,Dzumhur D.,0.48,,
52477,1.83,1,1.154747373,3/16/2021,Korda S.,0.83,,
40122,1.65,1,1.154722109,10/27/2015,Kohlschreiber P.,0.65,,
32784,1.71,1,1.154697755,2/7/2013,Dodig I.,0.71,,
37434,1.29,1,1.154696945,10/15/2014,Bautista R.,0.29,,
42803,3.74,0,1.154690233,11/2/2016,Struff J.L.,-1,,
30757,1.59,1,1.154681357,4/24/2012,Seppi A.,0.59,,
38177,1.41,1,1.154657809,2/25/2015,Anderson K.,0.41,,
45522,1.65,1,1.154641896,1/3/2018,Monfils G.,0.65,,
46600,2.39,0,1.154629914,5/15/2018,Tsitsipas S.,-1,,
39556,1.95,0,1.154555795,8/13/2015,Isner J.,-1,,
37072,2.42,0,1.154446438,8/23/2014,Rosol L.,-1,,
50271,1.99,1,1.154428772,9/18/2019,Ruud C.,0.99,,
53889,2.73,0,1.154422193,8/30/2021,Nakashima B.,-1,,
53868,1.87,1,1.154411149,8/26/2021,Alcaraz C.,0.87,,
48918,1.43,1,1.154393054,4/12/2019,Tsonga J.W.,0.43,,
43829,1.6,1,1.154374504,5/1/2017,Robredo T.,0.6,,
50636,2.57,0,1.154360025,10/30/2019,Edmund K.,-1,,
45887,1.29,1,1.154353225,2/18/2018,Federer R.,0.29,,
43187,2.12,1,1.154352723,2/12/2017,Zverev A.,1.12,,
51592,1.56,1,1.154217489,9/30/2020,Fritz T.,0.56,,
55432,1.68,1,1.154180031,5/2/2022,Goffin D.,0.68,,
40204,1.62,1,1.154171155,11/6/2015,Ferrer D.,0.62,,
57385,1.53,1,1.154102088,2/15/2023,Kecmanovic M.,0.53,53,
46232,1.65,1,1.154032967,3/26/2018,Raonic M.,0.65,,
29936,1.89,1,1.15403185,1/10/2012,Rosol L.,0.89,,
51166,2.18,1,1.15397796,2/25/2020,Martinez P.,1.18,,
36715,2.2,0,1.153962406,7/16/2014,Mayer L.,-1,,
54110,1.99,1,1.153927749,10/4/2021,Ruud C.,0.99,,
49773,2.79,0,1.153912537,7/20/2019,Bublik A.,-1,,
41442,2.1,1,1.153907794,5/19/2016,Cilic M.,1.1,,
46470,1.63,1,1.153892363,5/1/2018,Carballes Baena R.,0.63,,
43980,1.91,1,1.153890599,5/16/2017,Ferrer D.,0.91,,
34790,1.72,1,1.153889417,10/8/2013,Lopez F.,0.72,,
54637,1.92,1,1.153875114,1/31/2022,Goffin D.,0.92,,
50932,1.83,1,1.153866845,2/6/2020,Krajinovic F.,0.83,,
33210,2.4,0,1.153813416,3/22/2013,Malisse X.,-1,,
52214,2.77,0,1.153793383,2/14/2021,Karatsev A.,-1,,
45140,2.04,0,1.153787877,10/1/2017,Istomin D.,-1,,
45905,1.69,1,1.153772144,2/20/2018,Simon G.,0.69,,
52564,1.6,1,1.153697236,3/26/2021,Lajovic D.,0.6,,
49864,1.87,0,1.153676792,7/28/2019,De Minaur A.,-1,,
57598,1.91,0,1.153630014,3/7/2023,Thiem D.,-1,-100,
50326,1.78,1,1.153613418,9/25/2019,Thompson J.,0.78,,
35546,2.16,0,1.15358282,2/25/2014,Haider-Maurer A.,-1,,
48413,2.37,1,1.153554925,2/9/2019,Fucsovics M.,1.37,,
51514,1.84,1,1.153529537,9/27/2020,Rublev A.,0.84,,
45779,1.71,1,1.153520434,2/8/2018,Monteiro T.,0.71,,
47541,1.68,1,1.153485832,8/27/2018,Basilashvili N.,0.68,,
38373,1.61,1,1.153436699,3/29/2015,Anderson K.,0.61,,
43969,1.92,1,1.153434114,5/15/2017,Berlocq C.,0.92,,
36302,3.17,0,1.153401169,5/29/2014,Young D.,-1,,
34009,2.07,1,1.153395363,6/26/2013,Kubot L.,1.07,,
56993,2.37,0,1.153380089,11/3/2022,Musetti L.,-1,,
40824,2,1,1.153356582,2/26/2016,Baghdatis M.,1,,
53680,2.03,0,1.153346303,8/1/2021,Isner J.,-1,,
56828,1.54,1,1.153337715,10/19/2022,Wolf J.J.,0.54,,
35660,3.05,0,1.153330726,3/8/2014,Falla A.,-1,,
37229,1.65,1,1.153294723,9/22/2014,Krajinovic F.,0.65,,
57045,1.74,0,1.153282747,1/4/2023,Karatsev A.,-1,-100,
42813,1.33,1,1.15326069,11/2/2016,Goffin D.,0.33,,
46788,2.12,0,1.153216449,6/2/2018,Fognini F.,-1,,
50697,1.63,1,1.153200505,1/10/2020,Rublev A.,0.63,,
35763,1.88,0,1.153161843,3/22/2014,Bedene A.,-1,,
31746,2.04,0,1.153131949,8/11/2012,Gasquet R.,-1,,
53672,1.68,1,1.15308562,7/30/2021,Nakashima B.,0.68,,
37592,1.52,1,1.153033102,11/11/2014,Murray A.,0.52,,
51032,1.58,0,1.153026439,2/15/2020,Monfils G.,-1,,
57519,1.34,1,1.153026384,2/28/2023,Auger-Aliassime F.,0.34,34,
36147,1.96,0,1.152881667,5/15/2014,Raonic M.,-1,,
43524,2.15,0,1.152852693,3/14/2017,Cuevas P.,-1,,
39857,1.46,1,1.15283539,9/29/2015,Bai Y.,0.46,,
52507,1.62,1,1.152829957,3/18/2021,Auger-Aliassime F.,0.62,,
31885,1.93,1,1.152755315,8/28/2012,Klizan M.,0.93,,
47309,1.54,1,1.15272952,8/1/2018,Chung H.,0.54,,
42486,2.13,0,1.152716912,9/27/2016,Khachanov K.,-1,,
47331,1.45,1,1.152691044,8/2/2018,Goffin D.,0.45,,
32958,1.38,1,1.152673029,2/21/2013,Dolgopolov O.,0.38,,
48931,2.27,0,1.152651442,4/14/2019,Paire B.,-1,,
52222,1.46,1,1.152493527,2/17/2021,Medvedev D.,0.46,,
38591,1.65,1,1.15245168,4/28/2015,Kukushkin M.,0.65,,
51343,2.73,0,1.152444248,9/2/2020,Escobedo E.,-1,,
49832,1.95,1,1.152271803,7/25/2019,Tomic B.,0.95,,
44810,1.99,0,1.152266922,8/14/2017,Lopez F.,-1,,
44749,1.47,1,1.152148683,8/6/2017,Querrey S.,0.47,,
30378,2.55,0,1.15204851,2/28/2012,Cipolla F.,-1,,
36584,1.8,1,1.152045357,6/28/2014,Kyrgios N.,0.8,,
48967,3.05,0,1.152038752,4/17/2019,Norrie C.,-1,,
34223,1.36,1,1.152029878,7/22/2013,Youzhny M.,0.36,,
41748,1.85,1,1.151988505,6/27/2016,Evans D.,0.85,,
49598,1.71,1,1.151965279,7/1/2019,Darcis S.,0.71,,
40335,1.74,1,1.151870376,1/13/2016,Troicki V.,0.74,,
51116,1.56,1,1.1518612,2/21/2020,Nishioka Y.,0.56,,
56218,1.95,0,1.151854219,8/2/2022,Korda S.,-1,,
33630,1.94,0,1.151852648,5/21/2013,Sijsling I.,-1,,
41019,1.43,1,1.151846146,3/31/2016,Nishikori K.,0.43,,
30337,2.38,0,1.151708929,2/25/2012,Becker B.,-1,,
35465,1.38,1,1.151665648,2/18/2014,Dodig I.,0.38,,
47710,1.79,1,1.151630224,9/24/2018,Nishioka Y.,0.79,,
53510,1.72,1,1.151602753,7/14/2021,Garin C.,0.72,,
45871,1.72,1,1.151569441,2/16/2018,Delbonis F.,0.72,,
56016,2.1,1,1.151564068,7/11/2022,Kubler J.,1.1,,
35480,1.74,1,1.151525288,2/18/2014,Sela D.,0.74,,
34185,1.5,1,1.151506867,7/17/2013,Berlocq C.,0.5,,
37655,2.4,0,1.151495656,1/7/2015,Brown D.,-1,,
31903,1.81,0,1.151438212,8/29/2012,Nieminen J.,-1,,
50404,1.44,1,1.151383311,10/4/2019,Thiem D.,0.44,,
48966,1.69,1,1.151241595,4/17/2019,Dimitrov G.,0.69,,
34799,1.72,0,1.151217973,10/9/2013,Mayer F.,-1,,
48173,1.48,1,1.151121477,1/7/2019,Struff J.L.,0.48,,
40729,1.43,1,1.15107269,2/19/2016,Berdych T.,0.43,,
35630,2.42,1,1.151034359,3/6/2014,Stepanek R.,1.42,,
52435,1.41,1,1.151026283,3/12/2021,Humbert U.,0.41,,
30460,1.6,1,1.15100661,3/9/2012,Malisse X.,0.6,,
32906,1.78,1,1.150999383,2/18/2013,Williams R.,0.78,,
45300,1.75,1,1.150984339,10/18/2017,Benneteau J.,0.75,,
36024,1.65,1,1.150972082,5/1/2014,Mayer L.,0.65,,
57470,1.9,1,1.150949103,2/22/2023,Lehecka J.,0.9,90,
38350,1.42,1,1.150905001,3/28/2015,Dimitrov G.,0.42,,
35623,2.74,0,1.150881482,3/1/2014,Anderson K.,-1,,
52192,1.71,1,1.15087097,2/11/2021,Harris L.,0.71,,
39858,1.45,1,1.150869317,9/29/2015,Vesely J.,0.45,,
30518,2.38,0,1.150857494,3/14/2012,Nalbandian D.,-1,,
49058,2.28,0,1.150792193,4/28/2019,Berrettini M.,-1,,
46861,1.81,1,1.150782166,6/16/2018,Chardy J.,0.81,,
38568,1.61,1,1.150781828,4/24/2015,Garcia-Lopez G.,0.61,,
52559,2.3,0,1.150751343,3/26/2021,Tiafoe F.,-1,,
39008,2.01,0,1.150746239,6/15/2015,Verdasco F.,-1,,
44231,1.6,1,1.150745773,6/16/2017,Zverev M.,0.6,,
44587,2.23,1,1.150718801,7/25/2017,Kuznetsov An.,1.23,,
38660,1.32,1,1.150700161,5/3/2015,Federer R.,0.32,,
51263,2,0,1.150568906,8/25/2020,Fucsovics M.,-1,,
45058,1.9,1,1.150502402,9/20/2017,Laaksonen H.,0.9,,
53063,1.71,1,1.150476083,5/27/2021,Munar J.,0.71,,
40754,2.24,0,1.150430726,2/22/2016,Carballes Baena R.,-1,,
51941,2.3,0,1.150421462,1/7/2021,Mager G.,-1,,
41713,2.19,0,1.150414026,6/21/2016,Evans D.,-1,,
51438,2.06,1,1.150359847,9/14/2020,Ruud C.,1.06,,
56557,1.81,0,1.150347438,9/19/2022,Duckworth J.,-1,,
56797,1.45,1,1.150260959,10/14/2022,Ymer M.,0.45,,
55463,2.26,0,1.150251825,5/4/2022,Hurkacz H.,-1,,
42725,1.85,1,1.150250672,10/24/2016,Karlovic I.,0.85,,
32315,3.22,0,1.150230658,10/18/2012,Roger-Vasselin E.,-1,,
42061,2.6,0,1.150222171,7/22/2016,Mathieu P.H.,-1,,
46246,1.67,1,1.150192799,3/27/2018,Coric B.,0.67,,
52809,2.29,0,1.150185821,4/27/2021,Cuevas P.,-1,,
42472,1.71,0,1.150181758,9/26/2016,Schwartzman D.,-1,,
48928,2.1,0,1.150172734,4/13/2019,Garin C.,-1,,
49936,2.19,1,1.15016447,8/1/2019,Ruud C.,1.19,,
48955,2.28,0,1.150147422,4/16/2019,Pella G.,-1,,
48363,3.08,0,1.15003526,2/5/2019,Jaziri M.,-1,,
45946,2.12,0,1.149984154,2/22/2018,Mahut N.,-1,,
36895,1.4,1,1.14998194,7/31/2014,Seppi A.,0.4,,
31979,2.58,0,1.149970324,9/17/2012,Ram R.,-1,,
56912,1.64,1,1.149950891,10/26/2022,Giron M.,0.64,,
52575,1.78,1,1.149908385,3/27/2021,Cilic M.,0.78,,
39905,2.38,0,1.149831308,10/5/2015,Querrey S.,-1,,
33184,1.96,0,1.149825554,3/20/2013,Melzer J.,-1,,
56911,2.19,0,1.149751522,10/26/2022,Rune H.,-1,,
42790,1.68,1,1.14975028,10/31/2016,Carreno Busta P.,0.68,,
47374,1.63,1,1.14974104,8/6/2018,Verdasco F.,0.63,,
51923,1.83,0,1.149737784,11/17/2020,Tsitsipas S.,-1,,
35457,1.54,1,1.149719137,2/18/2014,Andujar P.,0.54,,
46349,3.22,0,1.149689198,4/18/2018,Struff J.L.,-1,,
39599,1.35,1,1.149683461,8/19/2015,Karlovic I.,0.35,,
43536,2.15,0,1.149604547,3/16/2017,Thiem D.,-1,,
31701,1.38,1,1.149587561,8/4/2012,Dolgopolov O.,0.38,,
53900,3.01,0,1.149556601,8/30/2021,Kohlschreiber P.,-1,,
40198,1.34,1,1.149542183,11/5/2015,Nadal R.,0.34,,
39418,1.79,1,1.149538735,7/31/2015,Seppi A.,0.79,,
47417,1.65,0,1.149533902,8/10/2018,Anderson K.,-1,,
42646,1.43,1,1.14951258,10/17/2016,Harrison R.,0.43,,
32794,1.88,1,1.149429763,2/7/2013,Gimeno-Traver D.,0.88,,
53492,2.45,0,1.149417657,7/13/2021,Karlovic I.,-1,,
48719,1.52,1,1.149396331,3/9/2019,Djere L.,0.52,,
35970,1.95,1,1.149374735,4/24/2014,Almagro N.,0.95,,
38908,2.73,0,1.149323187,5/28/2015,Chardy J.,-1,,
32148,1.69,1,1.149316374,10/2/2012,Seppi A.,0.69,,
38317,2.02,0,1.149274688,3/25/2015,Struff J.L.,-1,,
56457,1.72,0,1.149257742,8/29/2022,Davidovich Fokina A.,-1,,
36847,1.86,1,1.149163627,7/28/2014,Smyczek T.,0.86,,
57346,1.83,1,1.149125461,2/13/2023,Zapata Miralles B.,0.83,83,
55586,1.68,1,1.149085836,5/21/2022,Norrie C.,0.68,,
47880,1.44,1,1.149076256,10/15/2018,Mannarino A.,0.44,,
43651,1.94,0,1.148982382,4/12/2017,Paire B.,-1,,
53642,1.67,1,1.148978553,7/27/2021,Paire B.,0.67,,
51146,1.99,0,1.148950421,2/25/2020,Varillas J.P.,-1,,
46201,1.3,1,1.148947057,3/23/2018,Schwartzman D.,0.3,,
38079,1.67,1,1.148867026,2/18/2015,Mannarino A.,0.67,,
46386,2.02,0,1.14886611,4/24/2018,Basilashvili N.,-1,,
56669,1.94,1,1.148826528,9/30/2022,Safiullin R.,0.94,,
54811,1.59,1,1.148803094,2/14/2022,Seppi A.,0.59,,
43150,3.06,0,1.148785995,2/8/2017,De Schepper K.,-1,,
57276,1.77,1,1.148691277,2/7/2023,Garin C.,0.77,77,
46853,1.82,1,1.148664126,6/15/2018,Tomic B.,0.82,,
55933,1.54,1,1.148637182,6/28/2022,Goffin D.,0.54,,
38883,2.03,0,1.148606323,5/26/2015,Lu Y.H.,-1,,
42064,1.85,1,1.148565248,7/22/2016,Brown D.,0.85,,
57170,1.49,1,1.14854864,1/17/2023,Brooksby J.,0.49,49,
50996,2.16,1,1.148534592,2/12/2020,Simon G.,1.16,,
51913,1.43,1,1.148527815,11/12/2020,Gasquet R.,0.43,,
55962,2.12,0,1.148499468,6/29/2022,Johnson S.,-1,,
34498,2.16,0,1.148466883,8/19/2013,Smyczek T.,-1,,
53978,2.04,0,1.148412521,9/4/2021,Auger-Aliassime F.,-1,,
37628,1.86,1,1.148407323,1/6/2015,Kavcic B.,0.86,,
30822,1.63,1,1.148347257,4/30/2012,Lajovic D.,0.63,,
37375,1.4,1,1.148346448,10/8/2014,Ferrer D.,0.4,,
51109,1.47,1,1.148309426,2/21/2020,Tsitsipas S.,0.47,,
45437,1.65,1,1.148277622,11/2/2017,Krajinovic F.,0.65,,
30342,2.1,0,1.148233091,2/25/2012,Del Potro J.M.,-1,,
48827,2.54,0,1.148189336,3/23/2019,Rublev A.,-1,,
34951,2.08,0,1.148166628,10/25/2013,Roger-Vasselin E.,-1,,
34105,2.44,0,1.1480858,7/10/2013,Hernych J.,-1,,
35875,1.88,0,1.148010807,4/14/2014,Ramos A.,-1,,
30014,2.1,0,1.147971436,1/17/2012,Sweeting R.,-1,,
46964,2.44,0,1.147963745,6/27/2018,Garcia-Lopez G.,-1,,
48022,1.81,1,1.14794112,10/29/2018,Mannarino A.,0.81,,
41752,1.87,0,1.147914338,6/27/2016,Kuznetsov An.,-1,,
43906,2.45,1,1.147907826,5/8/2017,Donaldson J.,1.45,,
49875,1.81,1,1.147864235,7/29/2019,Paul T.,0.81,,
38443,3.93,0,1.147814709,4/10/2015,Gabashvili T.,-1,,
37730,1.94,1,1.147768135,1/15/2015,Troicki V.,0.94,,
35996,1.38,1,1.147762418,4/28/2014,Golubev A.,0.38,,
35843,3.31,0,1.147756472,4/10/2014,Giraldo S.,-1,,
46402,1.71,1,1.147741412,4/25/2018,Youzhny M.,0.71,,
43720,1.72,1,1.14773906,4/19/2017,Cilic M.,0.72,,
30395,1.41,1,1.147732079,2/29/2012,Nishikori K.,0.41,,
31931,1.37,1,1.147721864,8/31/2012,Tipsarevic J.,0.37,,
43540,1.57,1,1.14769029,3/17/2017,Federer R.,0.57,,
38640,1.96,0,1.147623531,4/30/2015,Muller G.,-1,,
30998,3.19,0,1.147569859,5/17/2012,Gasquet R.,-1,,
42281,1.97,0,1.147539827,8/25/2016,Carreno Busta P.,-1,,
48670,1.41,1,1.147522909,3/1/2019,Federer R.,0.41,,
35889,2.27,0,1.147521242,4/15/2014,Llodra M.,-1,,
50767,1.48,1,1.147519727,1/20/2020,Barrere G.,0.48,,
51144,1.68,0,1.147492874,2/25/2020,Tabilo A.,-1,,
40851,2.3,0,1.147474737,3/11/2016,Ramos-Vinolas A.,-1,,
53812,2.36,0,1.147473081,8/18/2021,Auger-Aliassime F.,-1,,
35336,1.74,1,1.147363692,2/6/2014,Istomin D.,0.74,,
40037,2.16,0,1.147351248,10/20/2015,Lorenzi P.,-1,,
50919,2.83,0,1.147332598,2/5/2020,Lopez F.,-1,,
53728,2.04,0,1.147310448,8/9/2021,Millman J.,-1,,
37697,1.95,0,1.147302943,1/13/2015,Chardy J.,-1,,
40291,2.02,0,1.147270553,1/7/2016,Ramanathan R.,-1,,
36884,2.52,0,1.147261279,7/30/2014,Lacko L.,-1,,
32843,2.2,0,1.147229493,2/13/2013,Dimitrov G.,-1,,
51545,1.71,1,1.147218331,9/28/2020,Pella G.,0.71,,
44678,2.36,0,1.14720427,8/1/2017,Melzer G.,-1,,
38261,1.48,1,1.147149728,3/15/2015,Dimitrov G.,0.48,,
38971,3.23,0,1.147128681,6/9/2015,Chiudinelli M.,-1,,
46451,1.49,1,1.147120777,4/30/2018,Tiafoe F.,0.49,,
38895,3.37,0,1.147109146,5/27/2015,Gabashvili T.,-1,,
40701,1.61,1,1.147102986,2/17/2016,Halys Q.,0.61,,
