match,PSW,win0,confidence0,date,,,pred,correct?,,,,,,
45401,1.77,0,1.143528063,10/30/2017,-1,,,,,,,,,
51376,2.44,0,1.143515727,9/4/2020,-1,,,,,,,,,
51192,3.05,0,1.143439362,2/27/2020,-1,,,,,,,,,
43837,1.68,1,1.143385699,5/2/2017,0.68,,,,,,,,,
57062,1.83,1,1.143186702,1/3/2023,0.83,,,,,,,,,
57068,1.83,1,1.143186702,1/3/2023,0.83,,,,,,,,,
46572,1.54,1,1.143140124,5/11/2018,0.54,,,,,,,,,
56339,1.67,1,1.142976576,8/15/2022,0.67,,,,,,,,,
48550,1.74,1,1.142947321,2/20/2019,0.74,,,,,,,,,
43080,1.81,1,1.142939502,1/20/2017,0.81,,,,,,,,,
48293,1.31,1,1.142842364,1/16/2019,0.31,,,,,,,,,
44243,1.8,1,1.142754614,6/18/2017,0.8,,,,,,,,,
46162,1.87,1,1.142744606,3/21/2018,0.87,,,,,,,,,
50386,1.89,0,1.142732168,10/2/2019,-1,,,,,,,,,
44123,2.02,0,1.14270702,5/30/2017,-1,,,,,,,,,
50083,1.47,1,1.142560868,8/20/2019,0.47,,,,,,,,,
58006,1.72,1,1.142539836,2/27/2023,0.72,,,,,,,,,
58045,1.72,1,1.142539836,2/27/2023,0.72,,,,,,,,,
45125,2.13,0,1.142486393,9/28/2017,-1,,,,,,,,,
56479,1.73,1,1.142455571,8/30/2022,0.73,,,,,,,,,
54885,2.11,1,1.142415658,2/18/2022,1.11,,,,,,,,,
44136,1.88,1,1.14240871,5/31/2017,0.88,,,,,,,,,
54673,2.12,0,1.142369017,2/2/2022,-1,,,,,,,,,
49109,1.56,1,1.142356214,5/4/2019,0.56,,,,,,,,,
46104,1.88,1,1.142350926,3/10/2018,0.88,,,,,,,,,
45792,1.51,1,1.14231542,2/9/2018,0.51,,,,,,,,,
55501,2.2,1,1.142131844,5/10/2022,1.2,,,,,,,,,
58051,1.52,1,1.142108667,2/27/2023,0.52,,,,,,,,,
58009,1.52,1,1.142108667,2/27/2023,0.52,,,,,,,,,
47123,1.99,0,1.142095584,7/17/2018,-1,,,,,,,,,
47172,1.81,1,1.142034251,7/20/2018,0.81,,,,,,,,,
43799,2.4,0,1.141882622,4/27/2017,-1,,,,,,,,,
55372,1.54,1,1.141841568,4/25/2022,0.54,,,,,,,,,
47431,1.52,1,1.141774745,8/13/2018,0.52,,,,,,,,,
46975,1.96,0,1.141755367,6/29/2018,-1,,,,,,,,,
48979,1.43,1,1.141698256,4/18/2019,0.43,,,,,,,,,
53846,1.44,1,1.141617827,8/24/2021,0.44,,,,,,,,,
51608,1.48,1,1.141568096,10/1/2020,0.48,,,,,,,,,
49466,2.11,0,1.14149226,6/17/2019,-1,,,,,,,,,
51816,1.45,1,1.141141949,10/29/2020,0.45,,,,,,,,,
50493,2.37,0,1.141141881,10/15/2019,-1,,,,,,,,,
48456,1.93,0,1.1411005,2/13/2019,-1,,,,,,,,,
56359,2.12,0,1.141070523,8/17/2022,-1,,,,,,,,,
48431,1.78,0,1.141047399,2/12/2019,-1,,,,,,,,,
56261,1.87,1,1.141023597,8/5/2022,0.87,,,,,,,,,
44220,1.6,1,1.14101869,6/14/2017,0.6,,,,,,,,,
47867,1.85,1,1.140932413,10/11/2018,0.85,,,,,,,,,
44883,1.68,1,1.140810657,8/22/2017,0.68,,,,,,,,,
47609,1.53,1,1.140759275,8/30/2018,0.53,,,,,,,,,
52020,1.47,1,1.140741701,2/2/2021,0.47,,,,,,,,,
53555,1.95,0,1.140731473,7/20/2021,-1,,,,,,,,,
52765,2.13,0,1.140633888,4/21/2021,-1,,,,,,,,,
44374,1.56,1,1.14043064,7/3/2017,0.56,,,,,,,,,
50448,1.52,1,1.140377578,10/9/2019,0.52,,,,,,,,,
46741,1.72,1,1.140332529,5/29/2018,0.72,,,,,,,,,
51417,1.76,0,1.140315852,9/10/2020,-1,,,,,,,,,
47087,2.65,0,1.140253198,7/7/2018,-1,,,,,,,,,
46159,1.47,1,1.140235502,3/17/2018,0.47,,,,,,,,,
43523,1.79,1,1.140199645,3/14/2017,0.79,,,,,,,,,
44751,2.6,0,1.139956025,8/7/2017,-1,,,,,,,,,
45816,2.07,0,1.139951411,2/12/2018,-1,,,,,,,,,
45813,1.95,0,1.139877732,2/12/2018,-1,,,,,,,,,
47780,2.01,0,1.139873251,10/2/2018,-1,,,,,,,,,
55747,1.61,1,1.139863981,6/9/2022,0.61,,,,,,,,,
51147,2.25,0,1.139849303,2/25/2020,-1,,,,,,,,,
54006,1.64,1,1.139841756,9/20/2021,0.64,,,,,,,,,
50628,2.09,0,1.139700944,10/29/2019,-1,,,,,,,,,
43166,1.31,1,1.139694808,2/9/2017,0.31,,,,,,,,,
53671,1.68,1,1.139675868,7/30/2021,0.68,,,,,,,,,
53154,1.48,1,1.13954427,6/3/2021,0.48,,,,,,,,,
56771,1.7,1,1.139439531,10/12/2022,0.7,,,,,,,,,
50223,2.61,0,1.139423921,8/30/2019,-1,,,,,,,,,
44700,1.45,1,1.139423244,8/2/2017,0.45,,,,,,,,,
42957,2.07,1,1.13937997,1/11/2017,1.07,,,,,,,,,
50011,1.91,0,1.139375921,8/8/2019,-1,,,,,,,,,
51966,1.45,1,1.139368993,1/9/2021,0.45,,,,,,,,,
44717,1.67,1,1.139354296,8/3/2017,0.67,,,,,,,,,
43024,1.31,1,1.139323684,1/17/2017,0.31,,,,,,,,,
52651,1.8,1,1.139285453,4/8/2021,0.8,,,,,,,,,
49867,2.08,0,1.13926118,7/29/2019,-1,,,,,,,,,
47111,1.64,1,1.139209848,7/16/2018,0.64,,,,,,,,,
57215,1.9,0,1.139188512,1/12/2023,-1,,,,,,,,,
57228,1.9,0,1.139188512,1/12/2023,-1,,,,,,,,,
43642,1.87,1,1.139158539,4/10/2017,0.87,,,,,,,,,
55782,1.84,0,1.139149054,6/14/2022,-1,,,,,,,,,
53221,1.81,0,1.139123628,6/13/2021,-1,,,,,,,,,
55632,1.81,1,1.138904812,5/24/2022,0.81,,,,,,,,,
44632,2.16,1,1.1388782,7/28/2017,1.16,,,,,,,,,
57167,1.74,1,1.138870031,1/10/2023,0.74,,,,,,,,,
57170,1.74,1,1.138870031,1/10/2023,0.74,,,,,,,,,
50415,1.93,0,1.138858454,10/6/2019,-1,,,,,,,,,
45108,1.87,1,1.138690976,9/26/2017,0.87,,,,,,,,,
57813,1.57,1,1.138666037,2/18/2023,0.57,,,,,,,,,
57810,1.57,1,1.138666037,2/18/2023,0.57,,,,,,,,,
54056,1.87,1,1.138627638,9/26/2021,0.87,,,,,,,,,
43903,1.49,1,1.138538216,5/8/2017,0.49,,,,,,,,,
57230,1.9,1,1.138480996,1/13/2023,0.9,,,,,,,,,
57234,1.9,1,1.138480996,1/13/2023,0.9,,,,,,,,,
47895,2.11,0,1.138432932,10/16/2018,-1,,,,,,,,,
52971,1.85,1,1.138426708,5/18/2021,0.85,,,,,,,,,
48492,1.49,1,1.138381148,2/15/2019,0.49,,,,,,,,,
44658,1.74,1,1.138167708,7/31/2017,0.74,,,,,,,,,
45313,1.65,1,1.138095623,10/19/2017,0.65,,,,,,,,,
58073,1.64,1,1.138048162,2/27/2023,0.64,,,,,,,,,
58076,1.64,1,1.138048162,2/27/2023,0.64,,,,,,,,,
43740,3.55,0,1.137973378,4/21/2017,-1,,,,,,,,,
50532,1.97,0,1.13781224,10/18/2019,-1,,,,,,,,,
56741,1.42,1,1.137637919,10/7/2022,0.42,,,,,,,,,
52981,2.82,0,1.137615225,5/18/2021,-1,,,,,,,,,
54024,1.49,1,1.137537266,9/22/2021,0.49,,,,,,,,,
44073,1.69,1,1.137442461,5/28/2017,0.69,,,,,,,,,
52076,1.46,1,1.137392427,2/4/2021,0.46,,,,,,,,,
45820,2.22,0,1.137362163,2/13/2018,-1,,,,,,,,,
55445,1.69,1,1.137303681,5/3/2022,0.69,,,,,,,,,
44490,2.46,0,1.137278081,7/17/2017,-1,,,,,,,,,
44735,2.26,0,1.137269804,8/4/2017,-1,,,,,,,,,
56526,1.55,1,1.137099407,9/2/2022,0.55,,,,,,,,,
54927,2.2,0,1.137015696,2/22/2022,-1,,,,,,,,,
54476,1.95,1,1.136970561,1/11/2022,0.95,,,,,,,,,
48386,1.43,1,1.136937426,2/7/2019,0.43,,,,,,,,,
56882,1.56,1,1.136842945,10/23/2022,0.56,,,,,,,,,
55946,1.52,1,1.136710348,6/28/2022,0.52,,,,,,,,,
43336,1.85,0,1.136684043,2/23/2017,-1,,,,,,,,,
47306,2.44,0,1.136675225,8/1/2018,-1,,,,,,,,,
51863,1.53,1,1.136562841,11/3/2020,0.53,,,,,,,,,
50864,1.39,1,1.136476716,1/25/2020,0.39,,,,,,,,,
46750,1.85,0,1.136419548,5/30/2018,-1,,,,,,,,,
50407,1.44,1,1.136289458,10/4/2019,0.44,,,,,,,,,
55792,1.52,1,1.136222097,6/14/2022,0.52,,,,,,,,,
51162,1.99,0,1.136160365,2/25/2020,-1,,,,,,,,,
45247,1.88,1,1.136126679,10/12/2017,0.88,,,,,,,,,
47354,2.05,0,1.136107542,8/3/2018,-1,,,,,,,,,
46344,1.43,1,1.136104671,4/18/2018,0.43,,,,,,,,,
53158,1.83,0,1.135954939,6/3/2021,-1,,,,,,,,,
56865,1.56,1,1.135954756,10/21/2022,0.56,,,,,,,,,
49232,1.88,0,1.135932257,5/20/2019,-1,,,,,,,,,
46907,1.58,1,1.13592994,6/21/2018,0.58,,,,,,,,,
47483,2.15,1,1.135900141,8/20/2018,1.15,,,,,,,,,
55065,2.31,0,1.135855241,3/15/2022,-1,,,,,,,,,
48780,2.14,1,1.13583028,3/20/2019,1.14,,,,,,,,,
50270,2.3,0,1.135828061,9/18/2019,-1,,,,,,,,,
43329,1.65,1,1.135680383,2/23/2017,0.65,,,,,,,,,
55881,1.53,1,1.135631217,6/24/2022,0.53,,,,,,,,,
45710,2.36,0,1.135612721,1/20/2018,-1,,,,,,,,,
54875,1.71,1,1.135594083,2/17/2022,0.71,,,,,,,,,
54261,1.8,1,1.135562882,10/25/2021,0.8,,,,,,,,,
50538,2.11,0,1.135548069,10/18/2019,-1,,,,,,,,,
50378,1.46,1,1.135543454,10/1/2019,0.46,,,,,,,,,
58068,2.2,0,1.135523704,2/27/2023,-1,,,,,,,,,
58030,2.2,0,1.135523704,2/27/2023,-1,,,,,,,,,
54446,1.31,1,1.13548885,1/7/2022,0.31,,,,,,,,,
51454,1.36,1,1.135471591,9/16/2020,0.36,,,,,,,,,
50383,2.36,0,1.135429728,10/2/2019,-1,,,,,,,,,
46970,2.27,0,1.135323589,6/28/2018,-1,,,,,,,,,
55976,2.66,0,1.135307074,6/30/2022,-1,,,,,,,,,
48412,1.7,1,1.135284476,2/9/2019,0.7,,,,,,,,,
46120,1.43,1,1.13528318,3/11/2018,0.43,,,,,,,,,
48004,1.86,0,1.135256538,10/26/2018,-1,,,,,,,,,
55205,1.57,1,1.13508179,4/6/2022,0.57,,,,,,,,,
57581,1.46,1,1.135041332,2/9/2023,0.46,,,,,,,,,
57604,1.46,1,1.135041332,2/9/2023,0.46,,,,,,,,,
50472,1.6,1,1.134998117,10/14/2019,0.6,,,,,,,,,
49185,2.4,0,1.134964447,5/14/2019,-1,,,,,,,,,
53818,1.77,1,1.134901054,8/19/2021,0.77,,,,,,,,,
48146,1.91,0,1.13487852,1/3/2019,-1,,,,,,,,,
49965,2.27,0,1.13487494,8/4/2019,-1,,,,,,,,,
49902,1.44,1,1.134871706,7/31/2019,0.44,,,,,,,,,
51616,2.01,0,1.134773744,10/2/2020,-1,,,,,,,,,
56917,1.91,0,1.134752857,10/26/2022,-1,,,,,,,,,
56180,1.95,1,1.134676479,7/28/2022,0.95,,,,,,,,,
49973,1.56,1,1.134615677,8/5/2019,0.56,,,,,,,,,
56753,1.63,1,1.134604399,10/10/2022,0.63,,,,,,,,,
53739,1.85,1,1.134567014,8/10/2021,0.85,,,,,,,,,
50869,2.49,0,1.134511456,1/26/2020,-1,,,,,,,,,
52455,1.47,1,1.134445775,3/15/2021,0.47,,,,,,,,,
43486,2.15,0,1.134418269,3/11/2017,-1,,,,,,,,,
44210,1.99,0,1.134310689,6/13/2017,-1,,,,,,,,,
56316,1.78,1,1.134294799,8/11/2022,0.78,,,,,,,,,
47108,1.61,1,1.134256854,7/16/2018,0.61,,,,,,,,,
48186,1.65,1,1.134172713,1/8/2019,0.65,,,,,,,,,
47654,2.34,0,1.134164061,9/17/2018,-1,,,,,,,,,
56131,2.23,0,1.134151758,7/25/2022,-1,,,,,,,,,
49345,1.54,1,1.134135648,5/29/2019,0.54,,,,,,,,,
56402,1.81,1,1.134124494,8/23/2022,0.81,,,,,,,,,
50988,2.1,1,1.134023233,2/11/2020,1.1,,,,,,,,,
56640,1.96,1,1.133998451,9/28/2022,0.96,,,,,,,,,
46931,2.02,1,1.133959258,6/25/2018,1.02,,,,,,,,,
44039,2.2,0,1.133861959,5/24/2017,-1,,,,,,,,,
55729,1.83,1,1.133669423,6/7/2022,0.83,,,,,,,,,
52123,1.88,1,1.133647499,2/8/2021,0.88,,,,,,,,,
48358,2.07,0,1.133464828,2/5/2019,-1,,,,,,,,,
49175,2.04,0,1.133410676,5/13/2019,-1,,,,,,,,,
46478,2.3,0,1.133379865,5/1/2018,-1,,,,,,,,,
47987,1.54,1,1.133290857,10/24/2018,0.54,,,,,,,,,
55568,1.74,1,1.133221042,5/18/2022,0.74,,,,,,,,,
45463,2.24,0,1.133214473,12/31/2017,-1,,,,,,,,,
43577,2.28,0,1.133208128,3/24/2017,-1,,,,,,,,,
51128,1.61,0,1.133187969,2/23/2020,-1,,,,,,,,,
44573,2.24,0,1.133159018,7/24/2017,-1,,,,,,,,,
49350,1.39,1,1.13306078,5/29/2019,0.39,,,,,,,,,
48140,2.09,1,1.133024616,1/2/2019,1.09,,,,,,,,,
51143,2.12,0,1.133015723,2/25/2020,-1,,,,,,,,,
47001,1.68,1,1.132873521,7/2/2018,0.68,,,,,,,,,
53980,1.5,1,1.132853163,9/4/2021,0.5,,,,,,,,,
48928,2.3,0,1.132725824,4/13/2019,-1,,,,,,,,,
49977,1.8,1,1.132634983,8/5/2019,0.8,,,,,,,,,
55735,1.77,1,1.132614162,6/7/2022,0.77,,,,,,,,,
45490,2.02,1,1.132608448,1/2/2018,1.02,,,,,,,,,
44826,2.32,0,1.132545407,8/15/2017,-1,,,,,,,,,
50908,1.83,0,1.132412222,2/4/2020,-1,,,,,,,,,
50410,2.04,1,1.132344665,10/5/2019,1.04,,,,,,,,,
48179,2.11,0,1.132180877,1/8/2019,-1,,,,,,,,,
49632,1.56,1,1.132174482,7/2/2019,0.56,,,,,,,,,
48848,2.49,0,1.132122188,3/24/2019,-1,,,,,,,,,
45085,2.26,0,1.132070893,9/24/2017,-1,,,,,,,,,
47771,1.81,1,1.132045674,10/1/2018,0.81,,,,,,,,,
58001,1.58,1,1.132035789,2/27/2023,0.58,,,,,,,,,
58040,1.58,1,1.132035789,2/27/2023,0.58,,,,,,,,,
46928,2.37,0,1.131919863,6/25/2018,-1,,,,,,,,,
50548,2.65,0,1.131887735,10/20/2019,-1,,,,,,,,,
49155,1.45,1,1.131887648,5/9/2019,0.45,,,,,,,,,
49384,1.33,1,1.131862483,6/1/2019,0.33,,,,,,,,,
44461,2.13,0,1.131834174,7/7/2017,-1,,,,,,,,,
48383,3.82,0,1.131828719,2/6/2019,-1,,,,,,,,,
52368,2.19,1,1.131767903,3/8/2021,1.19,,,,,,,,,
45126,2.17,0,1.131740797,9/28/2017,-1,,,,,,,,,
53212,1.78,0,1.13173219,6/11/2021,-1,,,,,,,,,
50512,1.86,0,1.13169696,10/16/2019,-1,,,,,,,,,
44670,1.49,1,1.131639206,8/1/2017,0.49,,,,,,,,,
45028,2.16,0,1.131542494,9/6/2017,-1,,,,,,,,,
45782,1.76,1,1.131526657,2/8/2018,0.76,,,,,,,,,
51729,1.85,1,1.131504625,10/19/2020,0.85,,,,,,,,,
48166,1.48,1,1.131499049,1/7/2019,0.48,,,,,,,,,
52617,2.36,0,1.131457795,4/4/2021,-1,,,,,,,,,
54840,2.46,0,1.131452083,2/15/2022,-1,,,,,,,,,
51158,1.68,1,1.131427774,2/25/2020,0.68,,,,,,,,,
46508,2.09,0,1.131360325,5/4/2018,-1,,,,,,,,,
54533,1.93,1,1.13130602,1/17/2022,0.93,,,,,,,,,
50915,1.75,1,1.131263949,2/5/2020,0.75,,,,,,,,,
49710,1.63,1,1.131167379,7/16/2019,0.63,,,,,,,,,
51810,2.83,0,1.131140732,10/28/2020,-1,,,,,,,,,
56782,2.02,1,1.131117996,10/13/2022,1.02,,,,,,,,,
47161,1.93,1,1.131116368,7/19/2018,0.93,,,,,,,,,
52042,1.39,1,1.131060533,2/2/2021,0.39,,,,,,,,,
46198,1.51,1,1.131024851,3/23/2018,0.51,,,,,,,,,
53557,1.77,1,1.130979696,7/20/2021,0.77,,,,,,,,,
47460,1.54,1,1.130976511,8/16/2018,0.54,,,,,,,,,
44258,2.1,0,1.130857651,6/20/2017,-1,,,,,,,,,
58036,2.18,0,1.130846712,2/27/2023,-1,,,,,,,,,
58007,2.18,0,1.130846712,2/27/2023,-1,,,,,,,,,
46711,1.66,1,1.130774879,5/28/2018,0.66,,,,,,,,,
55769,2.14,0,1.13064854,6/13/2022,-1,,,,,,,,,
47522,2.06,0,1.130601354,8/25/2018,-1,,,,,,,,,
54475,2.43,0,1.130518003,1/11/2022,-1,,,,,,,,,
50204,3.13,0,1.130481327,8/29/2019,-1,,,,,,,,,
53275,2.03,1,1.130445619,6/18/2021,1.03,,,,,,,,,
55338,1.86,0,1.130436776,4/20/2022,-1,,,,,,,,,
51238,2.05,1,1.130366835,8/23/2020,1.05,,,,,,,,,
55878,2.13,0,1.130096369,6/23/2022,-1,,,,,,,,,
51444,1.88,0,1.1300792,9/15/2020,-1,,,,,,,,,
48363,1.51,1,1.130076656,2/5/2019,0.51,,,,,,,,,
57745,2.8,0,1.130065248,2/15/2023,-1,,,,,,,,,
57730,2.8,0,1.130065248,2/15/2023,-1,,,,,,,,,
57221,1.72,0,1.130061005,1/12/2023,-1,,,,,,,,,
57216,1.72,0,1.130061005,1/12/2023,-1,,,,,,,,,
45833,2.01,0,1.129989188,2/13/2018,-1,,,,,,,,,
55214,2.86,0,1.129975389,4/6/2022,-1,,,,,,,,,
56274,1.4,1,1.129921591,8/7/2022,0.4,,,,,,,,,
45288,1.43,1,1.129814403,10/18/2017,0.43,,,,,,,,,
52772,1.42,1,1.129798849,4/21/2021,0.42,,,,,,,,,
56056,1.93,0,1.129761187,7/15/2022,-1,,,,,,,,,
50928,1.63,1,1.129752613,2/6/2020,0.63,,,,,,,,,
48796,1.71,1,1.129641052,3/21/2019,0.71,,,,,,,,,
48309,1.31,1,1.129630016,1/17/2019,0.31,,,,,,,,,
57043,2.14,1,1.129553085,1/2/2023,1.14,,,,,,,,,
57030,2.14,1,1.129553085,1/2/2023,1.14,,,,,,,,,
43246,2.75,0,1.129477802,2/16/2017,-1,,,,,,,,,
50086,1.71,1,1.129464651,8/20/2019,0.71,,,,,,,,,
45758,1.71,0,1.12944437,2/7/2018,-1,,,,,,,,,
44947,1.96,0,1.129432309,8/30/2017,-1,,,,,,,,,
48955,2.44,0,1.129421049,4/16/2019,-1,,,,,,,,,
55408,1.83,1,1.129358737,4/28/2022,0.83,,,,,,,,,
53794,1.68,1,1.129354806,8/17/2021,0.68,,,,,,,,,
54032,1.65,1,1.129343615,9/22/2021,0.65,,,,,,,,,
50446,1.42,1,1.129308623,10/9/2019,0.42,,,,,,,,,
52726,2,0,1.129288216,4/18/2021,-1,,,,,,,,,
50746,1.47,1,1.129255974,1/16/2020,0.47,,,,,,,,,
48342,1.77,1,1.1291001,1/27/2019,0.77,,,,,,,,,
51600,1.92,1,1.129065702,10/1/2020,0.92,,,,,,,,,
47865,1.49,1,1.129043821,10/11/2018,0.49,,,,,,,,,
53611,1.98,1,1.128932942,7/23/2021,0.98,,,,,,,,,
47353,1.43,1,1.128618671,8/3/2018,0.43,,,,,,,,,
56517,2.86,0,1.128592822,9/1/2022,-1,,,,,,,,,
55756,1.44,1,1.128592468,6/10/2022,0.44,,,,,,,,,
43247,2.37,0,1.12847438,2/16/2017,-1,,,,,,,,,
53503,1.55,1,1.128384786,7/14/2021,0.55,,,,,,,,,
49393,1.45,1,1.128326792,6/3/2019,0.45,,,,,,,,,
43638,1.45,1,1.128184892,4/10/2017,0.45,,,,,,,,,
55159,1.57,1,1.128163139,3/28/2022,0.57,,,,,,,,,
48160,1.71,1,1.128084962,1/5/2019,0.71,,,,,,,,,
49314,1.45,1,1.128018977,5/27/2019,0.45,,,,,,,,,
48439,1.86,1,1.127988075,2/12/2019,0.86,,,,,,,,,
50173,1.52,1,1.12795004,8/27/2019,0.52,,,,,,,,,
53167,1.29,1,1.127832164,6/4/2021,0.29,,,,,,,,,
52748,1.83,1,1.127812969,4/20/2021,0.83,,,,,,,,,
48438,1.36,1,1.127681294,2/12/2019,0.36,,,,,,,,,
57301,2.43,0,1.127655352,1/16/2023,-1,,,,,,,,,
57260,2.43,0,1.127655352,1/16/2023,-1,,,,,,,,,
50063,1.42,1,1.127598596,8/15/2019,0.42,,,,,,,,,
52986,2.06,0,1.127521597,5/19/2021,-1,,,,,,,,,
50041,1.98,0,1.12735631,8/13/2019,-1,,,,,,,,,
47363,2.09,1,1.12731541,8/4/2018,1.09,,,,,,,,,
43142,2.1,0,1.127197772,2/8/2017,-1,,,,,,,,,
54129,1.85,1,1.127184952,10/8/2021,0.85,,,,,,,,,
56616,1.47,1,1.127030606,9/26/2022,0.47,,,,,,,,,
51912,1.59,1,1.126956268,11/12/2020,0.59,,,,,,,,,
54279,1.7,1,1.126929922,10/26/2021,0.7,,,,,,,,,
46708,2.2,1,1.126783167,5/28/2018,1.2,,,,,,,,,
52282,2.14,0,1.126746391,2/25/2021,-1,,,,,,,,,
44138,1.77,1,1.126590522,5/31/2017,0.77,,,,,,,,,
57668,1.97,1,1.12654741,2/13/2023,0.97,,,,,,,,,
57657,1.97,1,1.12654741,2/13/2023,0.97,,,,,,,,,
51678,1.75,1,1.126487002,10/14/2020,0.75,,,,,,,,,
52070,1.66,1,1.12642345,2/3/2021,0.66,,,,,,,,,
51664,2.02,0,1.126387825,10/13/2020,-1,,,,,,,,,
51854,2.7,0,1.126375774,11/3/2020,-1,,,,,,,,,
49207,2.26,0,1.126366396,5/16/2019,-1,,,,,,,,,
47517,1.85,0,1.126346673,8/23/2018,-1,,,,,,,,,
54605,1.67,1,1.126340639,1/21/2022,0.67,,,,,,,,,
50216,1.95,0,1.126320353,8/30/2019,-1,,,,,,,,,
56430,1.5,1,1.126288546,8/27/2022,0.5,,,,,,,,,
45698,1.76,1,1.126257541,1/19/2018,0.76,,,,,,,,,
46606,1.52,1,1.126180175,5/16/2018,0.52,,,,,,,,,
54647,1.8,1,1.126101315,2/1/2022,0.8,,,,,,,,,
49101,1.85,1,1.125957839,5/3/2019,0.85,,,,,,,,,
49278,1.66,1,1.125846994,5/26/2019,0.66,,,,,,,,,
48327,1.63,1,1.125759138,1/19/2019,0.63,,,,,,,,,
55308,1.61,1,1.125734366,4/18/2022,0.61,,,,,,,,,
46177,1.83,1,1.125678391,3/22/2018,0.83,,,,,,,,,
52355,1.85,0,1.125543124,3/5/2021,-1,,,,,,,,,
48259,1.81,1,1.125533421,1/15/2019,0.81,,,,,,,,,
47131,2.02,1,1.125520626,7/17/2018,1.02,,,,,,,,,
53112,1.45,1,1.125514268,5/31/2021,0.45,,,,,,,,,
48458,1.49,1,1.12549939,2/13/2019,0.49,,,,,,,,,
50962,1.72,1,1.125484451,2/10/2020,0.72,,,,,,,,,
46960,2.03,0,1.12546316,6/27/2018,-1,,,,,,,,,
43962,1.92,0,1.125359489,5/15/2017,-1,,,,,,,,,
56769,1.81,1,1.125354074,10/11/2022,0.81,,,,,,,,,
49701,2.05,0,1.12532657,7/15/2019,-1,,,,,,,,,
46163,2.5,0,1.125299565,3/21/2018,-1,,,,,,,,,
49614,1.81,1,1.125296435,7/2/2019,0.81,,,,,,,,,
46261,1.55,1,1.125168365,4/10/2018,0.55,,,,,,,,,
47357,1.68,0,1.125027158,8/3/2018,-1,,,,,,,,,
48863,1.88,1,1.124932324,3/26/2019,0.88,,,,,,,,,
53442,1.8,1,1.124912195,7/3/2021,0.8,,,,,,,,,
49461,2.14,1,1.124860423,6/17/2019,1.14,,,,,,,,,
45784,1.69,1,1.124816328,2/8/2018,0.69,,,,,,,,,
52822,1.9,1,1.124812057,4/27/2021,0.9,,,,,,,,,
43662,1.51,1,1.124762441,4/13/2017,0.51,,,,,,,,,
56405,2.3,0,1.124760347,8/23/2022,-1,,,,,,,,,
43878,1.69,0,1.124733519,5/5/2017,-1,,,,,,,,,
45179,2.35,0,1.124719952,10/4/2017,-1,,,,,,,,,
45629,1.77,1,1.124703699,1/15/2018,0.77,,,,,,,,,
47593,1.56,1,1.124698051,8/29/2018,0.56,,,,,,,,,
44792,1.94,1,1.124653907,8/10/2017,0.94,,,,,,,,,
47947,1.92,0,1.124630211,10/20/2018,-1,,,,,,,,,
56810,1.53,1,1.12460668,10/17/2022,0.53,,,,,,,,,
50172,2.31,0,1.124593216,8/27/2019,-1,,,,,,,,,
51612,1.47,1,1.124574074,10/2/2020,0.47,,,,,,,,,
43289,1.6,1,1.124523817,2/21/2017,0.6,,,,,,,,,
49512,1.68,1,1.124515057,6/21/2019,0.68,,,,,,,,,
49062,1.74,1,1.124497211,4/29/2019,0.74,,,,,,,,,
52486,1.52,1,1.124390455,3/17/2021,0.52,,,,,,,,,
49764,1.58,1,1.124365181,7/19/2019,0.58,,,,,,,,,
50887,1.94,0,1.12436462,2/3/2020,-1,,,,,,,,,
46566,1.8,1,1.124321401,5/10/2018,0.8,,,,,,,,,
47121,1.96,1,1.124249111,7/17/2018,0.96,,,,,,,,,
47478,2.61,0,1.124106348,8/19/2018,-1,,,,,,,,,
50459,1.4,1,1.124079573,10/10/2019,0.4,,,,,,,,,
51796,2.44,0,1.124011453,10/27/2020,-1,,,,,,,,,
46422,2.34,0,1.123967657,4/26/2018,-1,,,,,,,,,
53215,1.45,1,1.123946413,6/11/2021,0.45,,,,,,,,,
50996,2.16,0,1.123727086,2/12/2020,-1,,,,,,,,,
56824,3.68,0,1.123673763,10/18/2022,-1,,,,,,,,,
44701,3.02,0,1.123665759,8/2/2017,-1,,,,,,,,,
52695,2.13,0,1.12360773,4/13/2021,-1,,,,,,,,,
45577,1.74,1,1.123601835,1/10/2018,0.74,,,,,,,,,
52700,1.97,1,1.123594855,4/14/2021,0.97,,,,,,,,,
54268,1.51,1,1.123567715,10/26/2021,0.51,,,,,,,,,
55293,1.84,1,1.123542723,4/16/2022,0.84,,,,,,,,,
53848,2.06,1,1.123419742,8/24/2021,1.06,,,,,,,,,
53715,1.83,1,1.123414993,8/5/2021,0.83,,,,,,,,,
49997,1.85,1,1.123338155,8/7/2019,0.85,,,,,,,,,
46962,1.88,1,1.123335347,6/27/2018,0.88,,,,,,,,,
52536,3.05,0,1.123302221,3/24/2021,-1,,,,,,,,,
57402,3.41,0,1.123253052,1/19/2023,-1,,,,,,,,,
57410,3.41,0,1.123253052,1/19/2023,-1,,,,,,,,,
43843,1.49,1,1.123232491,5/2/2017,0.49,,,,,,,,,
55111,1.73,1,1.123183662,3/24/2022,0.73,,,,,,,,,
56108,1.7,1,1.123169267,7/21/2022,0.7,,,,,,,,,
47954,2.06,0,1.12312174,10/21/2018,-1,,,,,,,,,
54082,2.12,0,1.123007503,9/29/2021,-1,,,,,,,,,
47787,2.03,0,1.123002155,10/3/2018,-1,,,,,,,,,
