match,PSW,win0,confidence0,date,
51980,4.05,0,1.110102255,1/11/2021,-1
43130,1.84,0,1.110013737,2/7/2017,-1
43738,2.67,0,1.10999811,4/21/2017,-1
50625,1.87,1,1.109995528,10/29/2019,0.87
56862,1.79,1,1.109988991,10/20/2022,0.79
48402,1.26,1,1.109971025,2/8/2019,0.26
56622,1.41,1,1.109954929,9/27/2022,0.41
56292,1.65,1,1.109940649,8/9/2022,0.65
46551,1.91,0,1.109913111,5/8/2018,-1
48863,1.88,1,1.109876059,3/26/2019,0.88
45530,2.11,1,1.109854371,1/4/2018,1.11
51975,2.31,0,1.109795677,1/10/2021,-1
49628,1.45,1,1.109783788,7/2/2019,0.45
52965,1.41,1,1.109760875,5/17/2021,0.41
50746,1.47,1,1.10974818,1/16/2020,0.47
57221,3.61,0,1.109667863,1/19/2023,-1
43259,1.65,1,1.109647517,2/17/2017,0.65
54088,2.19,0,1.109641953,9/30/2021,-1
47198,1.53,1,1.109629721,7/23/2018,0.53
43670,1.74,1,1.109591693,4/13/2017,0.74
45367,1.49,1,1.109547857,10/25/2017,0.49
51817,2.93,0,1.109377139,10/29/2020,-1
49278,1.66,1,1.109351471,5/26/2019,0.66
47661,1.78,1,1.109274762,9/18/2018,0.78
44069,2.2,0,1.109219,5/28/2017,-1
55721,1.55,1,1.109190171,6/7/2022,0.55
43464,1.81,1,1.10917104,3/10/2017,0.81
45365,1.42,1,1.109147407,10/25/2017,0.42
56929,1.36,1,1.109145272,10/27/2022,0.36
52395,2.6,0,1.109135741,3/9/2021,-1
49711,1.98,0,1.10907856,7/16/2019,-1
46798,1.32,1,1.109072192,6/3/2018,0.32
46501,1.63,1,1.109039059,5/3/2018,0.63
51849,3.67,0,1.108942982,11/2/2020,-1
46460,1.71,1,1.108878968,5/1/2018,0.71
46171,1.87,0,1.108861849,3/21/2018,-1
51730,1.67,1,1.108857476,10/19/2020,0.67
54222,2.05,0,1.108828293,10/19/2021,-1
49158,1.38,1,1.108793251,5/9/2019,0.38
51045,1.85,1,1.108760956,2/17/2020,0.85
53703,1.48,1,1.108735062,8/4/2021,0.48
54348,1.33,1,1.10871029,11/4/2021,0.33
43276,1.76,0,1.108660935,2/20/2017,-1
51925,1.36,1,1.108559666,11/18/2020,0.36
56282,1.65,1,1.108559525,8/9/2022,0.65
57451,1.71,1,1.108489661,2/21/2023,0.71
55428,1.71,1,1.108423467,5/2/2022,0.71
55122,1.43,1,1.108376832,3/25/2022,0.43
57544,1.72,1,1.108368862,2/27/2023,0.72
52883,1.72,1,1.108367919,5/5/2021,0.72
54506,1.76,1,1.108365988,1/15/2022,0.76
49816,1.9,0,1.108365598,7/23/2019,-1
45120,2.11,0,1.108347065,9/28/2017,-1
54839,2.46,0,1.108344598,2/15/2022,-1
51644,3.35,0,1.108262233,10/12/2020,-1
44555,2.15,0,1.108027616,7/21/2017,-1
44835,1.83,1,1.108027142,8/16/2017,0.83
50040,1.85,1,1.107995054,8/13/2019,0.85
47481,2.15,0,1.107986323,8/20/2018,-1
46474,2.3,0,1.107866962,5/1/2018,-1
51657,3.23,0,1.10784838,10/13/2020,-1
56647,1.76,0,1.107831705,9/28/2022,-1
55035,2.06,1,1.107778997,3/12/2022,1.06
49335,1.28,1,1.107729089,5/28/2019,0.28
53578,1.35,1,1.107710565,7/21/2021,0.35
44353,2.13,0,1.107691488,6/30/2017,-1
43760,1.87,1,1.107674807,4/25/2017,0.87
51405,2.31,0,1.107651609,9/9/2020,-1
52396,3.54,0,1.107583524,3/9/2021,-1
52349,1.92,1,1.107558952,3/4/2021,0.92
43561,1.32,1,1.107538047,3/23/2017,0.32
43476,1.88,1,1.107537264,3/11/2017,0.88
50772,2.36,0,1.107490681,1/21/2020,-1
52290,1.71,1,1.107441006,2/26/2021,0.71
57253,1.3,1,1.107421813,1/27/2023,0.3
49765,1.71,1,1.107415969,7/19/2019,0.71
55656,2.56,0,1.107337662,5/25/2022,-1
55100,3.19,0,1.107318406,3/23/2022,-1
44212,1.68,1,1.107201805,6/13/2017,0.68
42980,2.27,0,1.10720125,1/13/2017,-1
51348,1.48,1,1.107142166,9/2/2020,0.48
57444,2.24,0,1.107128201,2/21/2023,-1
55294,1.87,1,1.107093334,4/16/2022,0.87
45513,1.47,1,1.107084956,1/3/2018,0.47
46677,1.77,1,1.107068724,5/24/2018,0.77
51285,1.64,1,1.107012467,8/31/2020,0.64
56987,2.27,0,1.106969481,11/3/2022,-1
47335,1.61,1,1.106933365,8/2/2018,0.61
55589,1.65,1,1.106891745,5/22/2022,0.65
46758,1.56,1,1.106891235,5/30/2018,0.56
53667,1.53,1,1.106844179,7/29/2021,0.53
54505,2.4,0,1.106831639,1/14/2022,-1
43798,3.95,0,1.106820875,4/27/2017,-1
56694,2.05,0,1.106741232,10/3/2022,-1
57258,2.68,0,1.106729333,2/6/2023,-1
45824,2.24,0,1.106608001,2/13/2018,-1
56599,2.11,1,1.106581045,9/23/2022,1.11
52672,2.37,0,1.10656736,4/11/2021,-1
49772,2.22,0,1.106492511,7/20/2019,-1
46692,1.65,1,1.106492388,5/27/2018,0.65
54888,1.36,1,1.106469926,2/18/2022,0.36
43620,2.56,0,1.106428384,3/27/2017,-1
54613,1.98,1,1.106426746,1/22/2022,0.98
48041,1.95,1,1.106381433,10/31/2018,0.95
52668,1.45,1,1.106276196,4/10/2021,0.45
53961,2.53,0,1.106202537,9/2/2021,-1
54622,1.48,1,1.106139906,1/23/2022,0.48
49427,2.1,0,1.106126678,6/11/2019,-1
54940,2.64,0,1.106030383,2/23/2022,-1
50233,2.66,0,1.105987347,9/1/2019,-1
42866,1.93,1,1.105965675,1/3/2017,0.93
47541,1.62,1,1.105924237,8/27/2018,0.62
51338,1.6,1,1.105836732,9/2/2020,0.6
56354,1.37,1,1.105831333,8/17/2022,0.37
49824,1.86,1,1.105750331,7/24/2019,0.86
50589,1.55,1,1.105690973,10/24/2019,0.55
52611,1.33,1,1.105661869,3/31/2021,0.33
55976,2.66,0,1.105620517,6/30/2022,-1
46518,1.68,1,1.105595678,5/5/2018,0.68
48274,1.74,1,1.105590047,1/15/2019,0.74
55313,2.31,0,1.105497766,4/19/2022,-1
54745,1.8,0,1.10544265,2/8/2022,-1
51570,2.03,0,1.105430913,9/29/2020,-1
56994,2.72,0,1.105353302,11/3/2022,-1
57139,3.34,0,1.105258462,1/16/2023,-1
44088,1.72,1,1.105243029,5/29/2017,0.72
43652,2.23,0,1.105191453,4/12/2017,-1
51735,1.78,0,1.10509093,10/20/2020,-1
43022,2.32,0,1.105072247,1/17/2017,-1
53811,1.68,1,1.10505538,8/18/2021,0.68
51449,3.41,0,1.105047296,9/15/2020,-1
56404,1.84,1,1.105035813,8/23/2022,0.84
49774,2.79,0,1.104966757,7/20/2019,-1
49012,2.67,0,1.104911731,4/23/2019,-1
46870,2.07,0,1.104867936,6/18/2018,-1
49397,1.42,1,1.104800332,6/4/2019,0.42
51474,2.05,0,1.10469146,9/18/2020,-1
