match,PSW,win0,confidence0,date,winner,,correct?,,
26304,1.43,1,0.93417206,7/24/2018,Liu F.,,,,
25490,1.3,1,0.934157098,4/14/2018,Sabalenka A.,,,,
35169,1.28,1,0.93415656,9/15/2022,Siniakova K.,,,,
17040,1.36,1,0.934116936,10/10/2014,Svitolina E.,,,,
29725,1.29,1,0.934093781,1/13/2020,Kenin S.,,,,
18589,1.65,1,0.934080847,6/30/2015,Arruabarrena L.,,,,
34233,4.09,0,0.934078603,5/28/2022,Kudermetova V.,,,,
21644,1.11,1,0.934060682,8/31/2016,Kerber A.,,,,
13336,1.29,1,0.934028628,5/22/2013,Cornet A.,,,,
20005,1.45,1,0.934011397,2/15/2016,Bogdan A.,,,,
33770,4.38,0,0.933993416,3/25/2022,Li A.,,,,
36201,1.17,1,0.933989006,3/24/2023,Rybakina E.,,,,
26553,1.22,1,0.933965022,8/27/2018,Goerges J.,,,,
11987,1.19,1,0.933861297,9/25/2012,Stosur S.,,,,
10003,1.02,1,0.933858709,1/18/2012,Radwanska A.,,,,
31199,1.51,1,0.933807843,3/10/2021,Davis L.,,,,
30992,1.15,1,0.933797182,2/13/2021,Brady J.,,,,
28137,3.71,0,0.933794138,5/7/2019,Kozlova K.,,,,
34237,1.33,1,0.933777725,5/28/2022,Kasatkina D.,,,,
30159,1.4,1,0.933755457,8/6/2020,Martic P.,,,,
29952,2.38,0,0.933750647,2/14/2020,Sakkari M.,,,,
29654,1.44,1,0.933749877,1/7/2020,Kvitova P.,,,,
10307,2.6,0,0.933748859,2/28/2012,Daniilidou E.,,,,
15755,1.54,1,0.933741983,5/19/2014,Pfizenmaier D.,,,,
13209,1.02,1,0.933731679,5/5/2013,Williams S.,,,,
17310,1.93,0,0.933722893,1/19/2015,Goerges J.,,,,
28059,2.98,0,0.933716869,4/30/2019,Schmiedlova A.,,,,
28725,1.54,1,0.933706556,7/16/2019,Kudermetova V.,,,,
17000,3.05,0,0.933691866,10/7/2014,Hlavackova A.,,,,
31218,1.68,1,0.933671246,3/11/2021,Krejcikova B.,,,,
30375,1.1,1,0.933665289,9/4/2020,Williams S.,,,,
30705,3.38,0,0.933641177,1/7/2021,Hsieh S.W.,,,,
31957,1.51,1,0.933638596,6/15/2021,Zhang S.,,,,
23539,1.46,1,0.933621045,6/20/2017,Goerges J.,,,,
15237,1.39,1,0.93361145,3/9/2014,Stephens S.,,,,
25829,1.5,1,0.933591199,5/28/2018,Kasatkina D.,,,,
29893,1.66,1,0.93358711,1/27/2020,Kontaveit A.,,,,
16676,1.48,1,0.933577599,9/9/2014,Van Uytvanck A.,,,,
16911,1.29,1,0.933527294,9/28/2014,Halep S.,,,,
11831,1.07,1,0.933525639,9/7/2012,Williams S.,,,,
35009,6.14,0,0.933522296,8/29/2022,Dart H.,,,,
30970,1.18,1,0.933497708,2/11/2021,Pegula J.,,,,
29465,2.49,0,0.933494034,10/3/2019,Kasatkina D.,,,,
19573,1.59,1,0.933484442,10/19/2015,Gasparyan M.,,,,
29097,2.98,0,0.933479877,8/29/2019,Ostapenko J.,,,,
22822,1.34,1,0.933479398,3/23/2017,Pavlyuchenkova A.,,,,
12022,1.62,1,0.933456113,9/30/2012,Goerges J.,,,,
33805,1.11,1,0.93341321,4/4/2022,Alexandrova E.,,,,
17812,1.24,1,0.933406416,3/26/2015,Svitolina E.,,,,
10544,2.78,0,0.93339977,3/27/2012,Williams V.,,,,
33642,1.21,1,0.933394619,3/11/2022,Kasatkina D.,,,,
10686,3.09,0,0.933358813,4/24/2012,Rus A.,,,,
33142,2.79,0,0.933311939,1/4/2022,Petkovic A.,,,,
26120,4.67,0,0.933304588,7/2/2018,Dulgheru A.,,,,
22848,3.32,0,0.933298227,3/25/2017,Lucic-Baroni M.,,,,
27006,1.07,1,0.933292598,10/9/2018,Svitolina E.,,,,
32950,3.93,0,0.933282746,10/12/2021,Ostapenko J.,,,,
29134,1.44,1,0.933278704,8/31/2019,Townsend T.,,,,
20376,1.74,1,0.933259789,3/27/2016,Konta J.,,,,
16012,1.48,1,0.933241901,6/16/2014,Kerber A.,,,,
14233,1.42,1,0.933221491,8/29/2013,Vinci R.,,,,
27236,1.25,1,0.933187306,1/5/2019,Sabalenka A.,,,,
22976,2.34,0,0.933185964,4/10/2017,Burger C.,,,,
14332,1.27,1,0.933150795,9/13/2013,Bouchard E.,,,,
10826,1.01,1,0.933117818,5/8/2012,Azarenka V.,,,,
19922,1.58,1,0.933112635,1/23/2016,Konta J.,,,,
34476,1.23,1,0.933104776,6/27/2022,Mertens E.,,,,
28728,1.45,1,0.933080272,7/16/2019,Arruabarrena L.,,,,
16436,1.12,1,0.933072958,8/7/2014,Williams S.,,,,
23059,1.2,1,0.933071515,4/26/2017,Babos T.,,,,
11585,1.55,1,0.93304802,8/11/2012,Li N.,,,,
16462,1.54,1,0.933032401,8/12/2014,Lisicki S.,,,,
19609,2.91,0,0.933016216,10/21/2015,Doi M.,,,,
22352,5.22,0,0.933003616,1/16/2017,Crawford S.,,,,
27703,1.52,1,0.932925701,3/11/2019,Barty A.,,,,
13830,1.19,1,0.932922955,7/14/2013,Halep S.,,,,
20254,1.03,1,0.932920976,3/12/2016,Williams S.,,,,
23091,2.26,1,0.932877315,5/1/2017,Schiavone F.,,,,
29489,2.68,0,0.93285406,10/8/2019,Jabeur O.,,,,
24359,1.33,1,0.932842016,9/24/2017,Vesnina E.,,,,
14503,1.26,1,0.932839851,10/3/2013,Radwanska A.,,,,
11072,1.04,1,0.932825926,6/2/2012,Sharapova M.,,,,
28327,1.3,1,0.932819429,5/28/2019,Andreescu B.,,,,
30590,3.7,0,0.93281783,9/30/2020,Trevisan M.,,,,
21359,1.36,1,0.93281064,7/21/2016,Riske A.,,,,
16259,1.67,1,0.932800996,7/15/2014,Mladenovic K.,,,,
30328,7.74,0,0.932775379,9/1/2020,Pironkova T.,,,,
17239,1.51,1,0.93276281,1/12/2015,Cibulkova D.,,,,
23259,1.29,1,0.93272571,5/18/2017,Halep S.,,,,
16694,1.43,1,0.932721105,9/9/2014,Pliskova Ka.,,,,
12808,1.5,1,0.932699829,3/7/2013,Bertens K.,,,,
22439,1.77,1,0.932677808,1/21/2017,Gavrilova D.,,,,
30710,2.24,0,0.932659594,1/7/2021,Bondarenko K.,,,,
33983,1.15,1,0.932623833,4/30/2022,Jabeur O.,,,,
19009,1.38,1,0.932585939,8/19/2015,Pliskova Ka.,,,,
16826,1.44,1,0.93257731,9/18/2014,Rybarikova M.,,,,
14732,2.41,0,0.93256841,1/1/2014,Zahlavova Strycova B.,,,,
29308,2.89,0,0.932554126,9/19/2019,Golubic V.,,,,
30172,2.31,0,0.932547923,8/11/2020,Kung L.,,,,
30421,1.42,1,0.932519878,9/9/2020,Garcia C.,,,,
11695,1.49,1,0.93250909,8/23/2012,Wozniacki C.,,,,
32006,1.06,1,0.932485877,6/21/2021,Kerber A.,,,,
18361,1.38,1,0.932478803,5/30/2015,Stephens S.,,,,
14999,1.48,1,0.932469034,2/2/2014,Makarova E.,,,,
22575,2.77,0,0.932425078,2/21/2017,Makarova E.,,,,
19802,2.56,0,0.932394745,1/14/2016,Larsson J.,,,,
27183,1.26,1,0.932358738,1/1/2019,Kvitova P.,,,,
34342,1.11,1,0.932353696,6/14/2022,Alexandrova E.,,,,
17520,1.15,1,0.932344893,2/17/2015,Halep S.,,,,
33456,2.73,0,0.93232897,2/16/2022,Kvitova P.,,,,
32537,1.22,1,0.932327976,8/24/2021,Linette M.,,,,
33843,1.43,1,0.932303419,4/6/2022,Cornet A.,,,,
22841,1.39,1,0.932272812,3/24/2017,Muguruza G.,,,,
36032,1.61,1,0.932230003,3/4/2023,Vekic D.,,,,
28088,1.24,1,0.932209638,5/4/2019,Bertens K.,,,,
24421,1.59,1,0.932203093,9/27/2017,Kozlova K.,,,,
34040,1.21,1,0.932178138,5/11/2022,Andreescu B.,,,,
27677,4.04,0,0.932150507,3/9/2019,Williams V.,,,,
22070,1.23,1,0.932145822,10/13/2016,Keys M.,,,,
31236,1.62,1,0.932129342,3/15/2021,Paolini J.,,,,
16212,1.58,1,0.932127236,7/8/2014,Svitolina E.,,,,
31903,3.47,0,0.932117928,6/8/2021,Zidansek T.,,,,
33475,1.84,1,0.932114002,2/20/2022,Van Uytvanck A.,,,,
12667,9.6,0,0.932102364,2/20/2013,Bartoli M.,,,,
23205,1.35,1,0.932075434,5/10/2017,Kuznetsova S.,,,,
16560,1.01,1,0.932073009,8/25/2014,Halep S.,,,,
32342,1.72,1,0.932032864,7/21/2021,Korpatsch T.,,,,
36068,1.13,1,0.93198906,3/10/2023,Kvitova P.,,,,
13701,1.01,1,0.931982845,6/25/2013,Williams S.,,,,
33031,1.6,1,0.931975373,10/25/2021,Tomljanovic A.,,,,
10805,1.13,1,0.931888915,5/6/2012,Kerber A.,,,,
27528,1.51,1,0.931794558,2/18/2019,Kenin S.,,,,
23702,2.95,0,0.931793516,7/5/2017,Sakkari M.,,,,
27247,1.94,0,0.931791572,1/7/2019,Giorgi C.,,,,
24879,1.32,1,0.931755231,1/16/2018,Keys M.,,,,
20037,3.77,0,0.931746318,2/18/2016,Goncalves P.C.,,,,
15189,1.56,1,0.931745434,3/6/2014,Goerges J.,,,,
11529,1.55,1,0.931730707,7/31/2012,Pavlyuchenkova A.,,,,
27971,1.47,1,0.93171912,4/22/2019,Gasparyan M.,,,,
21425,1.63,1,0.931693257,7/28/2016,Keys M.,,,,
32525,1.36,1,0.931644153,8/23/2021,Mattek-Sands B.,,,,
22826,3.04,0,0.931615763,3/23/2017,Flipkens K.,,,,
31621,1.26,1,0.931603319,5/10/2021,Sakkari M.,,,,
33629,1.49,1,0.931567943,3/10/2022,Martincova T.,,,,
23783,1.46,1,0.931519884,7/18/2017,Ruse E.G.,,,,
23704,1.28,1,0.931515639,7/5/2017,Konta J.,,,,
23078,1.31,1,0.931492945,4/28/2017,Svitolina E.,,,,
31096,1.39,1,0.931492834,3/1/2021,Azarenka V.,,,,
26156,1.57,1,0.931479208,7/3/2018,Lapko V.,,,,
12713,1.38,1,0.931465867,2/26/2013,Mladenovic K.,,,,
23655,1.36,1,0.931446865,7/3/2017,Schiavone F.,,,,
32836,1.12,1,0.931444225,9/29/2021,Bencic B.,,,,
33451,1.12,1,0.931411209,2/16/2022,Halep S.,,,,
32802,1.13,1,0.931369064,9/27/2021,Rogers S.,,,,
28423,1.75,1,0.931365338,6/12/2019,Ruse E.G.,,,,
13358,1.62,1,0.931363277,5/23/2013,Cornet A.,,,,
27897,1.37,1,0.931328251,4/5/2019,Muguruza G.,,,,
11008,1.26,1,0.931302195,5/28/2012,Martic P.,,,,
34165,1.74,1,0.931275976,5/23/2022,Petkovic A.,,,,
20110,1.05,1,0.931269228,2/24/2016,Azarenka V.,,,,
23427,1.11,1,0.931242056,6/1/2017,Garcia C.,,,,
24105,2.52,0,0.931238567,8/28/2017,Duan Y.Y.,,,,
28397,1.58,1,0.931205302,6/10/2019,Minnen G.,,,,
35684,1.32,1,0.931186619,1/18/2023,Vekic D.,,,,
30115,1.26,1,0.931179219,3/5/2020,Konta J.,,,,
33679,3.94,0,0.931170609,3/13/2022,Kudermetova V.,,,,
15660,1.34,1,0.931150873,5/5/2014,Begu I.,,,,
12312,1.07,1,0.931130386,1/5/2013,Williams S.,,,,
33473,3.05,0,0.931116563,2/20/2022,Konjuh A.,,,,
17307,1.39,1,0.931093086,1/19/2015,Koukalova K.,,,,
20740,1.24,1,0.931091352,5/12/2016,Muguruza G.,,,,
14725,1.12,1,0.931071234,1/1/2014,Ivanovic A.,,,,
22844,2.53,0,0.931041467,3/24/2017,Parmentier P.,,,,
21387,1.63,1,0.9310414,7/25/2016,Strycova B.,,,,
26026,4.49,0,0.931032779,6/20/2018,Jakupovic D.,,,,
13976,1.28,1,0.931028628,7/31/2013,Hantuchova D.,,,,
22616,1.31,1,0.931004052,2/23/2017,Kerber A.,,,,
12629,1.71,1,0.930986465,2/18/2013,Minella M.,,,,
28702,2.61,0,0.930986297,7/13/2019,Halep S.,,,,
11028,1.02,1,0.930973461,5/29/2012,Kvitova P.,,,,
33305,1.69,1,0.930973047,1/17/2022,Martincova T.,,,,
15765,3.06,0,0.930964718,5/19/2014,Feuerstein C.,,,,
13904,2.63,0,0.930916939,7/23/2013,Paszek T.,,,,
19745,1.09,1,0.930854717,1/8/2016,Radwanska A.,,,,
11249,1.43,1,0.930851233,6/25/2012,Dominguez Lino L.,,,,
29106,1.34,1,0.930849385,8/29/2019,Wang Q.,,,,
27620,1.3,1,0.930846234,2/27/2019,Konta J.,,,,
24706,1.53,1,0.930814572,1/1/2018,Goerges J.,,,,
16460,1.3,1,0.930786777,8/12/2014,Sharapova M.,,,,
22128,1.72,1,0.930784525,10/19/2016,Pavlyuchenkova A.,,,,
33167,4.76,0,0.930754799,1/5/2022,Juvan K.,,,,
29156,1.11,1,0.930749751,9/9/2019,Martic P.,,,,
18738,2.89,0,0.930746129,7/20/2015,Vinci R.,,,,
9932,1.4,1,0.930743581,1/12/2012,Kerber A.,,,,
32207,2.55,0,0.930710312,7/9/2021,Ruse E.G.,,,,
31905,1.24,1,0.930705727,6/8/2021,Golubic V.,,,,
16741,1.09,1,0.930703534,9/12/2014,Williams V.,,,,
20626,3.36,0,0.930683148,4/29/2016,Safarova L.,,,,
31906,1.56,1,0.930672318,6/8/2021,Martincova T.,,,,
31656,4.23,0,0.930669858,5/12/2021,Zvonareva V.,,,,
32780,2.16,0,0.930651063,9/25/2021,Sakkari M.,,,,
15673,3.16,0,0.930644387,5/7/2014,Pavlyuchenkova A.,,,,
25950,1.13,1,0.930625291,6/12/2018,Konta J.,,,,
13403,1.22,1,0.930597503,5/27/2013,Li N.,,,,
35261,1.44,1,0.930595373,9/27/2022,Martincova T.,,,,
30809,1.26,1,0.930595224,2/2/2021,Bouzkova M.,,,,
35236,1.35,1,0.930587498,9/23/2022,Zheng Q.,,,,
24167,1.37,1,0.930583404,8/31/2017,Sevastova A.,,,,
24119,1.08,1,0.930532514,8/30/2017,Gavrilova D.,,,,
35268,1.69,1,0.930528732,9/27/2022,Zanevska M.,,,,
26762,1.18,1,0.930509575,9/18/2018,Azarenka V.,,,,
14885,1.08,1,0.930505155,1/15/2014,Kerber A.,,,,
16494,1.33,1,0.930495789,8/14/2014,Jankovic J.,,,,
29777,1.04,1,0.930474078,1/20/2020,Barty A.,,,,
12729,1.23,1,0.930463201,2/26/2013,Oprandi R.,,,,
34169,1.7,1,0.930458041,5/24/2022,Giorgi C.,,,,
17652,1.43,1,0.93045404,3/4/2015,Dulgheru A.,,,,
24084,1.2,1,0.930437427,8/28/2017,Makarova E.,,,,
12198,3.01,0,0.930344914,10/25/2012,Errani S.,,,,
19691,2.61,0,0.930326911,1/4/2016,Dulgheru A.,,,,
33899,1.24,1,0.930313003,4/19/2022,Kudermetova V.,,,,
19855,1.05,1,0.930312815,1/19/2016,Azarenka V.,,,,
33913,1.91,0,0.930303593,4/20/2022,Bondar A.,,,,
15372,1.71,1,0.930302622,3/31/2014,Bertens K.,,,,
33127,1.33,1,0.930285146,1/3/2022,Tomljanovic A.,,,,
20155,1.14,1,0.930275772,3/1/2016,Mchale C.,,,,
19079,1.04,1,0.93025996,8/31/2015,Radwanska A.,,,,
14625,1.3,1,0.930254757,10/18/2013,Wozniacki C.,,,,
23129,3.75,0,0.930240425,5/3/2017,Pliskova Kr.,,,,
25065,1.37,1,0.930234696,2/15/2018,Muguruza G.,,,,
31104,2.18,0,0.93017924,3/2/2021,Keys M.,,,,
23835,1.11,1,0.93011912,7/25/2017,Suarez Navarro C.,,,,
29030,3.79,0,0.9300814,8/26/2019,Mladenovic K.,,,,
13029,1.07,1,0.930078494,4/3/2013,Ivanovic A.,,,,
27534,3.69,0,0.930065208,2/18/2019,Zhu L.,,,,
15266,1.68,1,0.930056375,3/13/2014,Radwanska A.,,,,
14597,1.29,1,0.930052959,10/15/2013,Meusburger Y.,,,,
18779,3.75,0,0.930034619,7/23/2015,Schiavone F.,,,,
15598,1.21,1,0.929994702,4/26/2014,Sharapova M.,,,,
25913,1.65,1,0.929993733,6/3/2018,Keys M.,,,,
21722,1.27,1,0.929988732,9/13/2016,Siniakova K.,,,,
24711,1.16,1,0.929908652,1/1/2018,Babos T.,,,,
11036,5.39,0,0.929904686,5/30/2012,Martinez-Sanchez M.J.,,,,
19086,1.25,1,0.929900706,8/31/2015,Williams V.,,,,
16387,1.4,1,0.929898238,8/1/2014,Lepchenko V.,,,,
10292,1.32,1,0.929889762,2/25/2012,Radwanska A.,,,,
11601,1.18,1,0.929885737,8/14/2012,Stosur S.,,,,
16225,1.04,1,0.929857378,7/10/2014,Halep S.,,,,
30722,1.33,1,0.92984197,1/9/2021,Muguruza G.,,,,
34547,1.61,1,0.929832123,6/30/2022,Zheng Q.,,,,
23338,1.6,1,0.92980238,5/28/2017,Tsurenko L.,,,,
18661,1.44,1,0.929797028,7/6/2015,Bacsinszky T.,,,,
22301,2.15,0,0.929789955,1/9/2017,Larsson J.,,,,
31161,1.13,1,0.929784155,3/8/2021,Keys M.,,,,
30160,1.27,1,0.929775869,8/7/2020,Yastremska D.,,,,
31794,3.01,0,0.929768583,5/31/2021,Buzarnescu M.,,,,
34952,1.17,1,0.929754987,8/22/2022,Kasatkina D.,,,,
27338,1.2,1,0.929752115,1/15/2019,Cornet A.,,,,
15962,2.49,0,0.929732053,6/10/2014,Wozniak A.,,,,
18865,1.58,1,0.929728967,8/3/2015,Begu I.,,,,
26701,1.28,1,0.929723587,9/11/2018,Diyas Z.,,,,
29074,1.39,1,0.929650015,8/27/2019,Goerges J.,,,,
33303,1.08,1,0.929641785,1/17/2022,Osaka N.,,,,
16129,1.29,1,0.929633579,6/25/2014,Makarova E.,,,,
30312,1.19,1,0.92960736,9/1/2020,Muguruza G.,,,,
32681,3,0,0.929539573,9/5/2021,Fernandez L.A.,,,,
13501,2.37,0,0.92952906,6/10/2013,Kichenok N.,,,,
13239,1.57,1,0.929504968,5/8/2013,Kerber A.,,,,
17352,1.41,1,0.929491366,1/20/2015,Vandeweghe C.,,,,
10547,5.37,0,0.929474984,3/29/2012,Bartoli M.,,,,
24492,1.59,1,0.929414256,10/5/2017,Ostapenko J.,,,,
19979,2.66,0,0.92939844,2/11/2016,Cibulkova D.,,,,
10104,2.33,0,0.929393871,2/9/2012,Zakopalova K.,,,,
31968,2.98,0,0.929364146,6/16/2021,Keys M.,,,,
31991,1.47,1,0.929347468,6/19/2021,Jabeur O.,,,,
15512,5.21,0,0.929345979,4/13/2014,Garcia C.,,,,
35710,2.98,0,0.929331865,1/19/2023,Vekic D.,,,,
20978,1.32,1,0.929321824,6/9/2016,Barty A.,,,,
9840,1.41,1,0.929303687,1/3/2012,Wickmayer Y.,,,,
17603,3.41,0,0.929293392,2/26/2015,Karatantcheva S.,,,,
10718,4.78,0,0.929284126,4/27/2012,Bertens K.,,,,
13625,1.69,1,0.929282903,6/19/2013,Vesnina E.,,,,
20800,3.84,0,0.929242263,5/19/2016,Razzano V.,,,,
10789,2.19,0,0.929219263,5/5/2012,Zakopalova K.,,,,
23905,1.7,1,0.929213488,8/2/2017,Niculescu M.,,,,
20226,1.77,1,0.929208303,3/10/2016,Vandeweghe C.,,,,
9851,2.3,0,0.929191269,1/4/2012,Kanepi K.,,,,
13362,3.79,0,0.929183642,5/24/2013,Hampton J.,,,,
16502,1.35,1,0.929171249,8/16/2014,Williams S.,,,,
30985,1.85,0,0.929164559,2/13/2021,Minnen G.,,,,
31836,2.27,0,0.929164277,6/2/2021,Keys M.,,,,
14048,2.7,0,0.929161591,8/8/2013,Rybarikova M.,,,,
32844,1.27,1,0.929157526,9/29/2021,Pegula J.,,,,
21626,1.11,1,0.92914418,8/30/2016,Svitolina E.,,,,
25638,2.4,0,0.92914353,5/6/2018,Sasnovich A.,,,,
30696,1.03,1,0.929130708,1/7/2021,Pliskova Ka.,,,,
32412,1.11,1,0.929106922,8/10/2021,Sorribes Tormo S.,,,,
28643,1.58,1,0.929061612,7/3/2019,Wozniacki C.,,,,
27299,4.11,0,0.929059024,1/11/2019,Schmiedlova A.,,,,
15526,1.17,1,0.928997474,4/15/2014,Diyas Z.,,,,
30004,3.33,0,0.928985122,2/24/2020,Strycova B.,,,,
28781,1.34,1,0.928982316,7/23/2019,Cornet A.,,,,
12773,1.34,1,0.928957756,2/28/2013,Mladenovic K.,,,,
21747,1.75,1,0.928952472,9/15/2016,Golubic V.,,,,
33018,1.68,1,0.928951519,10/23/2021,Kontaveit A.,,,,
29095,6.73,0,0.928940161,8/29/2019,Townsend T.,,,,
31876,2.21,0,0.928928738,6/5/2021,Krejcikova B.,,,,
33565,1.61,1,0.928922177,3/1/2022,Parrizas Diaz N.,,,,
26738,1.53,1,0.928895307,9/17/2018,Gavrilova D.,,,,
26737,1.64,1,0.928842907,9/17/2018,Kontaveit A.,,,,
23553,1.5,1,0.928841151,6/21/2017,Pliskova Kr.,,,,
18831,1.34,1,0.928837546,7/29/2015,Mattek-Sands B.,,,,
10703,1.2,1,0.928835985,4/25/2012,Medina Garrigues A.,,,,
24212,1.2,1,0.928825951,9/11/2017,Dolehide C.,,,,
25878,1.13,1,0.928808495,5/30/2018,Kvitova P.,,,,
15492,1.03,1,0.928794592,4/10/2014,Jankovic J.,,,,
10096,1.1,1,0.928711049,2/8/2012,Zvonareva V.,,,,
29076,1.15,1,0.928643503,8/27/2019,Kvitova P.,,,,
21248,1.4,1,0.928631777,7/12/2016,Niculescu M.,,,,
16794,1.34,1,0.928628337,9/16/2014,Vandeweghe C.,,,,
29033,1.15,1,0.928625505,8/26/2019,Kenin S.,,,,
12626,3.34,0,0.928593492,2/18/2013,Cirstea S.,,,,
22103,1.53,1,0.928564052,10/18/2016,Mladenovic K.,,,,
20357,1.5,1,0.928558805,3/25/2016,Kerber A.,,,,
35402,1.13,1,0.92853913,10/13/2022,Collins D.,,,,
26186,1.15,1,0.928520347,7/5/2018,Osaka N.,,,,
27090,1.35,1,0.928504686,10/16/2018,Bencic B.,,,,
9899,1.76,1,0.928498708,1/9/2012,Pironkova T.,,,,
13259,4.05,0,0.928480707,5/13/2013,Oudin M.,,,,
26166,1.34,1,0.928462258,7/4/2018,Goerges J.,,,,
29469,1.44,1,0.92845638,10/4/2019,Wozniacki C.,,,,
29160,1.25,1,0.928418577,9/9/2019,Diyas Z.,,,,
33766,3.18,0,0.928405119,3/25/2022,Zhang S.,,,,
17743,1.54,1,0.928397971,3/15/2015,Vandeweghe C.,,,,
21246,1.05,1,0.928333792,7/12/2016,Halep S.,,,,
23803,2.73,0,0.928321149,7/20/2017,Parmentier P.,,,,
21067,2.13,0,0.928315075,6/20/2016,Vesnina E.,,,,
24397,1.38,1,0.928313434,9/26/2017,Nara K.,,,,
14921,1.07,1,0.92830359,1/18/2014,Halep S.,,,,
22045,1.14,1,0.928296244,10/12/2016,Kuznetsova S.,,,,
24028,1.24,1,0.928295593,8/16/2017,Muguruza G.,,,,
31322,1.1,1,0.928271191,3/25/2021,Barty A.,,,,
25900,1.64,1,0.92826303,6/1/2018,Keys M.,,,,
33635,3.09,0,0.928250026,3/10/2022,Dart H.,,,,
17014,1.41,1,0.928247022,10/8/2014,Erakovic M.,,,,
28795,2.89,0,0.928202409,7/23/2019,Kalinina A.,,,,
35533,2.92,0,0.928196517,1/5/2023,Kuzmova V.,,,,
29855,1.19,1,0.928189701,1/23/2020,Kontaveit A.,,,,
19583,1.74,1,0.928159272,10/20/2015,Schmiedlova A.,,,,
15988,3.5,0,0.928150443,6/13/2014,Zhang S.,,,,
33087,2.29,0,0.92809938,11/7/2021,Paolini J.,,,,
16422,1.27,1,0.928081891,8/6/2014,Safarova L.,,,,
30906,1.59,1,0.92807918,2/9/2021,Krejcikova B.,,,,
11759,1.15,1,0.92805605,8/28/2012,Ivanovic A.,,,,
17501,1.3,1,0.928031451,2/16/2015,Safarova L.,,,,
21301,1.23,1,0.928011055,7/18/2016,Stosur S.,,,,
12595,1.19,1,0.927962084,2/13/2013,Errani S.,,,,
17751,2.94,0,0.927919924,3/16/2015,Jankovic J.,,,,
34201,1.12,1,0.927918396,5/25/2022,Anisimova A.,,,,
33020,1.65,1,0.927904006,10/24/2021,Li A.,,,,
19106,3.64,0,0.927892844,9/1/2015,Tsurenko L.,,,,
21954,2.27,0,0.927870204,10/2/2016,Mladenovic K.,,,,
18396,2.71,0,0.927864546,6/9/2015,Linette M.,,,,
15687,1.28,1,0.927836184,5/8/2014,Ivanovic A.,,,,
17082,3.45,0,0.927784105,10/15/2014,Mladenovic K.,,,,
21439,1.17,1,0.927710146,7/30/2016,Keys M.,,,,
21217,3.1,0,0.927669867,7/3/2016,Pavlyuchenkova A.,,,,
17838,1.45,1,0.92766401,3/28/2015,Suarez Navarro C.,,,,
35754,1.58,1,0.92764166,1/30/2023,Bjorklund M.,,,,
14094,1.14,1,0.92763006,8/14/2013,Kerber A.,,,,
35965,1.11,1,0.927609572,2/24/2023,Swiatek I.,,,,
30466,1.15,1,0.927606353,9/16/2020,Mertens E.,,,,
25298,1.44,1,0.927602831,3/22/2018,Sevastova A.,,,,
33125,2.22,0,0.92759666,11/18/2021,Muguruza G.,,,,
17955,2.96,0,0.927590112,4/12/2015,Kerber A.,,,,
21573,1.44,1,0.927581735,8/25/2016,Kvitova P.,,,,
11283,3.92,0,0.927550683,6/26/2012,Bertens K.,,,,
21647,1.09,1,0.927531039,8/31/2016,Kvitova P.,,,,
25926,1.97,1,0.927529422,6/7/2018,Halep S.,,,,
20962,3.38,0,0.92752738,6/7/2016,Ozaki R.,,,,
36150,2.37,0,0.927516557,3/20/2023,Sebov K.,,,,
26162,1.05,1,0.927506179,7/3/2018,Muguruza G.,,,,
9901,1.45,1,0.927504013,1/9/2012,Kerber A.,,,,
30053,1.57,1,0.927490459,2/26/2020,Zhu L.,,,,
27117,1.58,1,0.92746697,10/19/2018,Kasatkina D.,,,,
20824,1.04,1,0.927440372,5/23/2016,Halep S.,,,,
10878,1.59,1,0.927437573,5/16/2012,Williams V.,,,,
14064,1.06,1,0.927384866,8/11/2013,Williams S.,,,,
24347,2.52,0,0.927381924,9/22/2017,Kumkhum L.,,,,
34538,1.1,1,0.927371602,6/30/2022,Gauff C.,,,,
28237,2.91,0,0.927341345,5/22/2019,Ferro F.,,,,
21192,1.15,1,0.92733836,6/30/2016,Keys M.,,,,
18203,2.42,0,0.927306059,5/17/2015,Tsurenko L.,,,,
33819,1.43,1,0.927293637,4/4/2022,Maria T.,,,,
34171,1.26,1,0.927282929,5/24/2022,Juvan K.,,,,
32899,1.39,1,0.927274851,10/8/2021,Halep S.,,,,
16393,1.28,1,0.927265974,8/3/2014,Kuznetsova S.,,,,
17870,1.3,1,0.927262651,4/6/2015,Giorgi C.,,,,
19486,1.22,1,0.927255586,10/12/2015,Mladenovic K.,,,,
16325,1.35,1,0.927248468,7/23/2014,Jovanovski B.,,,,
21848,3.07,0,0.927233385,9/23/2016,Arruabarrena L.,,,,
15681,1.18,1,0.927219681,5/8/2014,Li N.,,,,
13568,1.27,1,0.92721887,6/13/2013,Lisicki S.,,,,
26433,1.37,1,0.927206055,8/8/2018,Sevastova A.,,,,
25391,1.44,1,0.927168903,4/3/2018,Garcia C.,,,,
35124,2.35,0,0.927163861,9/9/2022,Jabeur O.,,,,
14365,1.2,1,0.927149892,9/17/2013,Robson L.,,,,
34217,1.34,1,0.927144948,5/26/2022,Kudermetova V.,,,,
14841,1.48,1,0.927071626,1/13/2014,Flipkens K.,,,,
33602,1.37,1,0.927068723,3/4/2022,Zhang S.,,,,
16039,1.24,1,0.927058286,6/18/2014,Kvitova P.,,,,
16606,6.23,0,0.927008921,8/27/2014,Larsson J.,,,,
