match,PSW,win0,confidence0,date,winner,,,,
34041,1.78,0,1.621098124,5/11/2022,Pegula J.,-1,-50,,
23915,2.25,1,1.620578684,8/3/2017,Petkovic A.,1.25,62.5,,
22572,1.75,0,1.620337876,2/20/2017,Parmentier P.,-1,-50,,
25625,2.54,1,1.620218812,5/5/2018,Mladenovic K.,1.54,77,,
22305,2.95,1,1.617980032,1/10/2017,Pavlyuchenkova A.,1.95,97.5,,
31224,1.68,0,1.617300863,3/13/2021,Bouchard E.,-1,-50,,
35886,1.65,0,1.616599003,2/17/2023,Pegula J.,-1,-50,,
29646,1.63,0,1.615587938,1/6/2020,Kasatkina D.,-1,-50,,
31281,2.33,1,1.615153933,3/20/2021,Golubic V.,1.33,66.5,,
32565,2.36,1,1.61374403,8/27/2021,Begu I.,1.36,68,,
32088,1.83,0,1.612090457,6/29/2021,Brengle M.,-1,-50,,
29571,1.54,0,1.610904304,10/17/2019,Bertens K.,-1,-50,,
33550,2.35,1,1.610655732,2/27/2022,Bouzkova M.,1.35,67.5,,
23557,1.62,0,1.60988121,6/21/2017,Lisicki S.,-1,-50,,
28702,2.61,1,1.609480497,7/13/2019,Halep S.,1.61,80.5,,
29192,2.14,1,1.608572097,9/10/2019,Flink V.,1.14,57,,
32238,1.69,0,1.60840483,7/13/2021,Blinkova A.,-1,-50,,
34703,1.4,0,1.608326397,7/22/2022,Pera B.,-1,-50,,
25411,1.78,0,1.607186432,4/5/2018,Tomljanovic A.,-1,-50,,
29413,1.57,0,1.604654956,9/28/2019,Van Uytvanck A.,-1,-50,,
30523,1.6,0,1.602164889,9/25/2020,Sabalenka A.,-1,-50,,
24474,1.54,0,1.600726377,10/3/2017,Sharapova M.,-1,-50,,
29709,2.5,1,1.599621415,1/11/2020,Pliskova Ka.,1.5,75,,
34161,1.66,0,1.599066051,5/23/2022,Zheng Q.,-1,-50,,
27594,1.56,0,1.597736832,2/22/2019,Van Uytvanck A.,-1,-50,,
26918,1.71,0,1.59727541,9/30/2018,Stephens S.,-1,-50,,
33536,1.57,0,1.596667281,2/24/2022,Sakkari M.,-1,-50,,
26254,2.75,1,1.596654961,7/18/2018,Rodina E.,1.75,87.5,,
32955,2.09,1,1.596576625,10/13/2021,Azarenka V.,1.09,54.5,,
32474,2.47,1,1.596248492,8/18/2021,Ostapenko J.,1.47,73.5,,
32740,1.6,0,1.595606744,9/17/2021,Juvan K.,-1,-50,,
26711,1.7,0,1.595593535,9/13/2018,Lepchenko V.,-1,-50,,
22705,1.68,0,1.595202953,3/9/2017,Lepchenko V.,-1,-50,,
27036,1.41,0,1.595133,10/11/2018,Gavrilova D.,-1,-50,,
27926,3.56,1,1.595026215,4/9/2019,Rodina E.,2.56,128,,
22988,2.19,1,1.594707542,4/11/2017,Schiavone F.,1.19,59.5,,
33728,2.54,1,1.594681656,3/23/2022,Riske A.,1.54,77,,
26905,1.79,0,1.594241689,9/28/2018,Sabalenka A.,-1,-50,,
27965,2.24,1,1.59352637,4/13/2019,Sharma A.,1.24,62,,
25674,2.33,1,1.593295205,5/9/2018,Bertens K.,1.33,66.5,,
31462,1.92,0,1.592372341,4/10/2021,Kudermetova V.,-1,-50,,
31301,2.53,1,1.592241734,3/24/2021,Stephens S.,1.53,76.5,,
29864,2.63,1,1.5913613,1/23/2020,Bellis C.,1.63,81.5,,
25152,2.23,1,1.590531375,2/28/2018,Voegele S.,1.23,61.5,,
27954,2.15,1,1.590368809,4/11/2019,Osorio Serrano M.C.,1.15,57.5,,
28301,1.99,1,1.590355174,5/27/2019,Davis L.,0.99,49.5,,
28569,1.52,0,1.589718126,6/27/2019,Bertens K.,-1,-50,,
35601,2.15,1,1.589209234,1/12/2023,Kenin S.,1.15,57.5,,
34178,2.01,1,1.588718234,5/24/2022,Sherif M.,1.01,50.5,,
28727,2.03,0,1.588606446,7/16/2019,Fourlis J.,-1,-50,,
30427,1.69,0,1.588340721,9/10/2020,Sasnovich A.,-1,-50,,
30759,1.86,0,1.587946239,1/31/2021,Bogdan A.,-1,-50,,
23675,1.6,0,1.587805092,7/4/2017,Wickmayer Y.,-1,-50,,
25320,2.63,1,1.587756329,3/23/2018,Collins D.,1.63,81.5,,
23355,2.23,1,1.58718563,5/29/2017,Vesnina E.,1.23,61.5,,
34037,2.15,1,1.586553665,5/11/2022,Putintseva Y.,1.15,57.5,,
28378,2.13,1,1.584754552,6/1/2019,Bolsova A.,1.13,56.5,,
25715,1.57,0,1.584554805,5/16/2018,Kerber A.,-1,-50,,
33578,1.74,0,1.583189449,3/1/2022,Yastremska D.,-1,-50,,
23031,1.74,0,1.583078384,4/16/2017,Vondrousova M.,-1,-50,,
23292,1.9,1,1.582275325,5/22/2017,Krejcikova B.,0.9,45,,
23739,2.56,1,1.582234024,7/8/2017,Radwanska A.,1.56,78,,
28396,1.6,0,1.581383742,6/8/2019,Barty A.,-1,-50,,
28024,2.22,1,1.581145253,4/27/2019,Kontaveit A.,1.22,61,,
24389,1.66,0,1.580361939,9/26/2017,Radwanska A.,-1,-50,,
27266,1.88,0,1.579999536,1/8/2019,Van Uytvanck A.,-1,-50,,
26097,1.8,0,1.579447914,6/29/2018,Wozniacki C.,-1,-50,,
25781,1.68,0,1.579132316,5/23/2018,Stollar F.,-1,-50,,
32345,1.56,0,1.578698034,7/21/2021,Dodin O.,-1,-50,,
32696,1.53,0,1.577623486,9/13/2021,Cirstea S.,-1,-50,,
25586,1.72,0,1.576874247,5/1/2018,Buzarnescu M.,-1,-50,,
24630,1.72,0,1.576284147,10/18/2017,Sasnovich A.,-1,-50,,
28020,1.78,0,1.575623857,4/26/2019,Osaka N.,-1,-50,,
36099,2.14,1,1.574922239,3/11/2023,Gracheva V.,1.14,57,,
32344,1.72,0,1.574882082,7/21/2021,Korpatsch T.,-1,-50,,
24959,1.72,0,1.574496292,1/24/2018,Halep S.,-1,-50,,
24359,1.76,0,1.574286318,9/24/2017,Sakkari M.,-1,-50,,
33680,2.73,1,1.57359465,3/13/2022,Bouzkova M.,1.73,86.5,,
25946,1.56,0,1.572291225,6/12/2018,Barthel M.,-1,-50,,
31015,1.53,0,1.572204974,2/14/2021,Osaka N.,-1,-50,,
35976,1.74,0,1.5718114,2/27/2023,Watson H.,-1,-50,,
31356,1.72,0,1.569768488,3/27/2021,Svitolina E.,-1,-50,,
30202,1.52,0,1.569388737,8/12/2020,Jabeur O.,-1,-50,,
25027,2.25,1,1.567879278,2/12/2018,Blinkova A.,1.25,62.5,,
30657,1.53,0,1.567514108,10/20/2020,Jabeur O.,-1,-50,,
27673,2.18,1,1.567015151,3/8/2019,Bonaventure Y.,1.18,59,,
25505,2.48,1,1.566060901,4/24/2018,Vondrousova M.,1.48,74,,
33236,1.73,0,1.565234814,1/11/2022,Ruse E.G.,-1,-50,,
23937,2.63,1,1.564634269,8/6/2017,Keys M.,1.63,81.5,,
30254,1.68,0,1.564510618,8/24/2020,Osaka N.,-1,-50,,
25104,2.53,1,1.564248965,2/21/2018,Vesnina E.,1.53,76.5,,
29262,2.4,1,1.564182222,9/17/2019,Paolini J.,1.4,70,,
23872,2.16,1,1.563861966,7/28/2017,Wang Yaf.,1.16,58,,
29617,1.69,0,1.560349708,10/31/2019,Barty A.,-1,-50,,
24226,1.74,0,1.559572807,9/12/2017,Kenin S.,-1,-50,,
34159,1.75,0,1.559422442,5/23/2022,Kvitova P.,-1,-50,,
22622,2.31,1,1.558966847,2/24/2017,Svitolina E.,1.31,65.5,,
35558,1.49,0,1.558844096,1/9/2023,Wang Xin.,-1,-50,,
23334,2.31,1,1.55849622,5/28/2017,Dodin O.,1.31,65.5,,
35545,1.81,0,1.557591486,1/6/2023,Sabalenka A.,-1,-50,,
28835,1.66,0,1.555987252,7/30/2019,Giorgi C.,-1,-50,,
25579,1.86,0,1.555544567,5/1/2018,Hsieh S.W.,-1,-50,,
32444,1.65,0,1.555163874,8/13/2021,Sabalenka A.,-1,-50,,
28234,1.65,0,1.55506093,5/22/2019,Sabalenka A.,-1,-50,,
24650,1.59,0,1.554360519,10/20/2017,Witthoeft C.,-1,-50,,
32447,2.32,1,1.553960127,8/14/2021,Giorgi C.,1.32,66,,
23616,1.78,0,1.551409817,6/29/2017,Wozniacki C.,-1,-50,,
24142,2.14,1,1.55129733,8/30/2017,Allertova D.,1.14,57,,
35423,2.15,1,1.551000277,10/16/2022,Blinkova A.,1.15,57.5,,
24329,2.24,1,1.550349503,9/21/2017,Hon P.,1.24,62,,
31084,1.76,0,1.549612852,3/1/2021,Rus A.,-1,-50,,
23034,1.59,0,1.549602976,4/25/2017,Kuznetsova S.,-1,-50,,
29361,2.54,1,1.548728117,9/23/2019,Zavatska K.,1.54,77,,
31544,1.63,0,1.54826869,4/23/2021,Sabalenka A.,-1,-50,,
28574,1.58,0,1.547770251,6/28/2019,Pliskova Ka.,-1,-50,,
22200,1.78,0,1.547436871,1/2/2017,Muhammad A.,-1,-50,,
33324,1.7,0,1.547274389,1/18/2022,Watson H.,-1,-50,,
25159,2.16,1,1.546226141,3/2/2018,Peterson R.,1.16,58,,
24039,1.63,0,1.545602807,8/18/2017,Stephens S.,-1,-50,,
24671,2.11,1,1.545427795,11/1/2017,Sevastova A.,1.11,55.5,,
23422,2.41,1,1.545004523,6/1/2017,Kasatkina D.,1.41,70.5,,
30688,1.67,0,1.543759963,1/6/2021,Jabeur O.,-1,-50,,
30250,1.62,0,1.541908383,8/23/2020,Anisimova A.,-1,-50,,
25566,1.77,0,1.541264752,4/30/2018,Alexandrova E.,-1,-50,,
31460,1.89,1,1.540225047,4/10/2021,Osorio M.,0.89,44.5,,
29401,1.55,0,1.54009251,9/26/2019,Barty A.,-1,-50,,
31231,1.75,0,1.539786445,3/15/2021,Davis L.,-1,-50,,
29347,2.5,1,1.539705992,9/23/2019,Hsieh S.W.,1.5,75,,
22521,1.83,0,1.539625801,2/15/2017,Cibulkova D.,-1,-50,,
30676,1.59,0,1.539377791,10/24/2020,Azarenka V.,-1,-50,,
33799,2.3,1,1.538347951,3/30/2022,Pegula J.,1.3,65,,
34619,2.15,1,1.537073866,7/13/2022,Waltert S.,1.15,57.5,,
30924,2.09,1,1.536761967,2/9/2021,Hibino N.,1.09,54.5,,
29387,1.67,0,1.536453316,9/25/2019,Kuzmova V.,-1,-50,,
32936,1.71,0,1.536145631,10/10/2021,Haddad Maia B.,-1,-50,,
30212,2.12,1,1.535468419,8/13/2020,Bellis C.,1.12,56,,
33219,1.69,0,1.534983048,1/10/2022,Cristian J.,-1,-50,,
22414,1.53,0,1.534073183,1/19/2017,Strycova B.,-1,-50,,
30760,1.96,1,1.532940167,1/31/2021,Rogers S.,0.96,48,,
30142,3.17,1,1.531423684,8/3/2020,Errani S.,2.17,108.5,,
30855,2.05,1,1.53130491,2/5/2021,Cirstea S.,1.05,52.5,,
35392,1.6,0,1.530332748,10/12/2022,Zheng Q.,-1,-50,,
32373,1.85,0,1.529052529,8/3/2021,Riske A.,-1,-50,,
30439,1.56,0,1.528988333,9/12/2020,Osaka N.,-1,-50,,
27150,2.28,1,1.528968299,11/3/2018,Wang Q.,1.28,64,,
32863,1.66,0,1.527398959,10/1/2021,Van Uytvanck A.,-1,-50,,
34171,1.98,1,1.527152698,5/24/2022,Zidansek T.,0.98,49,,
32964,2,1,1.527041415,10/18/2021,Wang Xin.,1,50,,
23259,1.81,0,1.524617548,5/18/2017,Kontaveit A.,-1,-50,,
33951,2.2,1,1.523674688,4/28/2022,Anisimova A.,1.2,60,,
29201,1.6,0,1.523400536,9/11/2019,Kozlova K.,-1,-50,,
34108,1.88,0,1.522251871,5/18/2022,Liu C.,-1,-50,,
27816,2.19,1,1.522143218,3/27/2019,Barty A.,1.19,59.5,,
26074,1.73,0,1.52210186,6/26/2018,Radwanska A.,-1,-50,,
28963,1.74,0,1.522045287,8/14/2019,Kontaveit A.,-1,-50,,
24414,2.12,1,1.52195543,9/27/2017,Barty A.,1.12,56,,
30282,2.51,1,1.521934828,8/28/2020,Azarenka V.,1.51,75.5,,
22913,1.66,0,1.521844881,4/4/2017,Rodionova An.,-1,-50,,
33464,1.64,0,1.521275892,2/18/2022,Vondrousova M.,-1,-50,,
27032,1.69,0,1.519476561,10/11/2018,Petkovic A.,-1,-50,,
28695,2.62,1,1.51831533,7/8/2019,Konta J.,1.62,81,,
29368,2.01,1,1.518253727,9/24/2019,Kenin S.,1.01,50.5,,
26075,1.64,0,1.516962148,6/26/2018,Kasatkina D.,-1,-50,,
34749,1.7,0,1.516733058,7/28/2022,Garcia C.,-1,-50,,
31825,2.24,1,1.516167779,6/1/2021,Sharma A.,1.24,62,,
32214,2.12,1,1.515850182,7/11/2021,Ruse E.G.,1.12,56,,
22350,1.66,0,1.515262431,1/16/2017,Fourlis J.,-1,-50,,
30331,1.67,0,1.514932358,9/2/2020,Kanepi K.,-1,-50,,
26837,2.02,1,1.514797038,9/24/2018,Kenin S.,1.02,51,,
25620,1.99,1,1.514339877,5/5/2018,Kontaveit A.,0.99,49.5,,
24668,1.63,0,1.51426789,10/31/2017,Vandeweghe C.,-1,-50,,
26828,1.75,0,1.514011364,9/23/2018,Kasatkina D.,-1,-50,,
28584,2.41,1,1.51382554,7/1/2019,Wickmayer Y.,1.41,70.5,,
24030,2.05,1,1.5129641,8/16/2017,Stephens S.,1.05,52.5,,
23650,1.55,0,1.51248117,7/3/2017,Giorgi C.,-1,-50,,
23401,1.69,0,1.511857267,5/31/2017,Zhang S.,-1,-50,,
27190,1.7,0,1.511662616,1/1/2019,Zvonareva V.,-1,-50,,
24147,2.08,0,1.511384201,8/31/2017,Kanepi K.,-1,-50,,
31895,2.24,1,1.509713058,6/7/2021,Cabrera L.,1.24,62,,
32782,2.05,1,1.509188352,9/26/2021,Kontaveit A.,1.05,52.5,,
23163,1.74,0,1.508135619,5/7/2017,Siniakova K.,-1,-50,,
25576,1.93,1,1.507580701,5/1/2018,Badosa Gibert P.,0.93,46.5,,
35211,1.81,0,1.507411712,9/20/2022,Maria T.,-1,-50,,
29016,1.78,0,1.507099759,8/21/2019,Blinkova A.,-1,-50,,
23195,2.19,1,1.506942761,5/9/2017,Begu I.,1.19,59.5,,
27019,2.45,1,1.506823495,10/10/2018,Kumkhum L.,1.45,72.5,,
26373,1.7,0,1.50631475,8/1/2018,Zheng S.,-1,-50,,
36070,2.07,1,1.505958758,3/10/2023,Noskova L.,1.07,53.5,,
27818,1.78,0,1.505789747,3/27/2019,Pliskova Ka.,-1,-50,,
29741,1.45,0,1.505259687,1/14/2020,Barty A.,-1,-50,,
24379,1.83,1,1.50522454,9/25/2017,Bondarenko K.,0.83,41.5,,
35900,1.89,0,1.504812896,2/19/2023,Bouzkova M.,-1,-50,,
28148,1.79,0,1.504081031,5/9/2019,Stephens S.,-1,-50,,
35488,2.1,1,1.503743041,11/4/2022,Sabalenka A.,1.1,55,,
34352,1.74,0,1.502378235,6/15/2022,Sasnovich A.,-1,-50,,
26346,2.21,1,1.501910929,7/28/2018,Danilovic O.,1.21,60.5,,
22256,2.08,1,1.501816354,1/5/2017,Muguruza G.,1.08,54,,
31365,2.19,0,1.501511662,3/29/2021,Sevastova A.,-1,-50,,
28517,2.61,1,1.501492029,6/22/2019,Bencic B.,1.61,80.5,,
34636,1.7,0,1.501175442,7/15/2022,Krunic A.,-1,-50,,
23620,2.08,0,1.50052358,6/29/2017,Konta J.,-1,-50,,
33889,1.95,1,1.500413055,4/10/2022,Bencic B.,0.95,47.5,,
23117,1.58,0,1.500067577,5/2/2017,Barthel M.,-1,-50,,
29760,2.17,1,1.500050045,1/15/2020,Kerber A.,1.17,58.5,,
25860,1.53,0,1.499800055,5/29/2018,Begu I.,-1,-50,,
28018,1.76,0,1.499585291,4/26/2019,Strycova B.,-1,-50,,
27724,2.21,1,1.499494383,3/16/2019,Andreescu B.,1.21,60.5,,
28208,1.74,0,1.498994806,5/19/2019,Wang Q.,-1,-50,,
30130,2.43,1,1.498660043,3/7/2020,Bouzkova M.,1.43,71.5,,
33901,2.11,1,1.498451093,4/19/2022,Bondar A.,1.11,55.5,,
29600,2.12,1,1.498160936,10/24/2019,Keys M.,1.12,56,,
26897,1.64,0,1.497767147,9/27/2018,Barty A.,-1,-50,,
22332,2.56,1,1.497638283,1/13/2017,Konta J.,1.56,78,,
35664,2,1,1.497487446,1/17/2023,Schmiedlova A.,1,50,,
23060,2.05,0,1.497203293,4/26/2017,Cadantu A.,-1,-50,,
33415,2.18,1,1.496439798,2/8/2022,Martic P.,1.18,59,,
32175,1.54,0,1.495860542,7/5/2021,Muchova K.,-1,-50,,
34060,1.71,0,1.495813255,5/13/2022,Jabeur O.,-1,-50,,
27985,2.26,1,1.495435524,4/23/2019,Strycova B.,1.26,63,,
26275,1.73,0,1.495190738,7/20/2018,Bouchard E.,-1,-50,,
22285,1.71,0,1.49503218,1/9/2017,Mchale C.,-1,-50,,
24534,2.43,1,1.494466535,10/11/2017,Golubic V.,1.43,71.5,,
30495,2.12,1,1.494331247,9/20/2020,Teichmann J.,1.12,56,,
25441,1.88,0,1.493931207,4/9/2018,Maria T.,-1,-50,,
34319,2.2,1,1.493776283,6/13/2022,Ruse E.G.,1.2,60,,
28120,2.31,1,1.49318262,5/5/2019,Sorribes Tormo S.,1.31,65.5,,
30380,1.65,0,1.491271961,9/4/2020,Stephens S.,-1,-50,,
27727,1.49,0,1.491165132,3/20/2019,Vondrousova M.,-1,-50,,
24048,2.01,0,1.491105636,8/20/2017,Muguruza G.,-1,-50,,
34634,2.23,1,1.490031739,7/15/2022,Bondar A.,1.23,61.5,,
32481,1.65,0,1.488789188,8/18/2021,Azarenka V.,-1,-50,,
31185,1.83,0,1.488684784,3/9/2021,Gauff C.,-1,-50,,
27935,1.85,0,1.487913094,4/10/2019,Kudermetova V.,-1,-50,,
30433,2.23,1,1.487812224,9/11/2020,Martincova T.,1.23,61.5,,
22348,2.28,1,1.487680371,1/16/2017,Parmentier P.,1.28,64,,
34641,2.57,1,1.486548931,7/16/2022,Krunic A.,1.57,78.5,,
29704,2.17,1,1.486096147,1/10/2020,Wozniacki C.,1.17,58.5,,
25333,1.56,0,1.485801872,3/25/2018,Konta J.,-1,-50,,
35547,2.2,1,1.485620523,1/6/2023,Kovinic D.,1.2,60,,
30106,1.65,0,1.4851578,3/4/2020,Bouzkova M.,-1,-50,,
25173,2.65,1,1.484733201,3/8/2018,Zhuk S.,1.65,82.5,,
31314,2.39,1,1.48424301,3/24/2021,Konjuh A.,1.39,69.5,,
25718,1.58,0,1.484166806,5/16/2018,Keys M.,-1,-50,,
32209,2.55,1,1.483792199,7/9/2021,Ruse E.G.,1.55,77.5,,
35099,1.63,0,1.483432563,9/2/2022,Jabeur O.,-1,-50,,
27820,2.4,1,1.483059883,3/29/2019,Pliskova Ka.,1.4,70,,
26969,1.76,0,1.482870081,10/6/2018,Wozniacki C.,-1,-50,,
22660,1.74,0,1.482671435,3/1/2017,Goerges J.,-1,-50,,
31908,2.35,1,1.481933362,6/8/2021,Kozlova K.,1.35,67.5,,
30765,1.93,1,1.481600623,1/31/2021,Minnen G.,0.93,46.5,,
32332,1.81,0,1.4814778,7/20/2021,Parrizas Diaz N.,-1,-50,,
23204,2.51,1,1.481391739,5/10/2017,Vandeweghe C.,1.51,75.5,,
23223,2.16,1,1.481082185,5/15/2017,Putintseva Y.,1.16,58,,
25994,1.7,0,1.480084903,6/18/2018,Van Uytvanck A.,-1,-50,,
23771,2.13,1,1.47935308,7/18/2017,Martincova T.,1.13,56.5,,
35415,2.19,1,1.479146426,10/14/2022,Blinkova A.,1.19,59.5,,
35796,1.82,0,1.478242703,2/3/2023,Tsurenko L.,-1,-50,,
22882,1.76,0,1.478080095,3/31/2017,Konta J.,-1,-50,,
30437,1.75,0,1.477653788,9/12/2020,Tig P.M.,-1,-50,,
33116,1.78,0,1.477157176,11/13/2021,Muguruza G.,-1,-50,,
31265,2.12,1,1.476706622,3/18/2021,Gasparyan M.,1.12,56,,
33280,2.35,1,1.476668314,1/17/2022,Wang Xiy.,1.35,67.5,,
25728,1.64,0,1.476489936,5/17/2018,Kerber A.,-1,-50,,
34164,1.54,0,1.476107286,5/23/2022,Anisimova A.,-1,-50,,
30862,2.63,1,1.475597941,2/6/2021,Mertens E.,1.63,81.5,,
23584,2.64,1,1.475199282,6/25/2017,Barthel M.,1.64,82,,
22638,2.15,1,1.475129494,2/27/2017,Hibino N.,1.15,57.5,,
30885,1.61,0,1.475067233,2/8/2021,Rybakina E.,-1,-50,,
27800,1.85,0,1.474892986,3/24/2019,Vondrousova M.,-1,-50,,
34598,1.63,0,1.474584642,7/12/2022,Garcia C.,-1,-50,,
32712,1.84,0,1.474460704,9/14/2021,Kuzmova V.,-1,-50,,
31864,1.67,0,1.474398423,6/4/2021,Williams S.,-1,-50,,
31374,1.97,1,1.474002376,3/30/2021,Barty A.,0.97,48.5,,
31783,1.81,0,1.473838012,5/30/2021,Collins D.,-1,-50,,
35197,1.83,0,1.473757814,9/19/2022,Sun L.,-1,-50,,
23406,1.78,0,1.473617048,5/31/2017,Putintseva Y.,-1,-50,,
24376,2.08,0,1.473614079,9/25/2017,Voegele S.,-1,-50,,
34656,1.69,0,1.473009101,7/18/2022,Zhang S.,-1,-50,,
24461,1.56,0,1.472982035,10/1/2017,Rybarikova M.,-1,-50,,
30346,1.58,0,1.472442557,9/2/2020,Vekic D.,-1,-50,,
35915,2.07,1,1.472348203,2/20/2023,Pliskova Ka.,1.07,53.5,,
28079,1.68,0,1.471655187,5/2/2019,Teichmann J.,-1,-50,,
22891,2.07,1,1.471646815,4/3/2017,Boserup J.,1.07,53.5,,
26162,1.68,0,1.47109101,7/3/2018,Stosur S.,-1,-50,,
23392,2.2,1,1.470935681,5/30/2017,Cirstea S.,1.2,60,,
27952,1.74,0,1.470546501,4/11/2019,Arruabarrena L.,-1,-50,,
28464,1.63,0,1.470142089,6/17/2019,Tomljanovic A.,-1,-50,,
32188,1.81,0,1.469883607,7/7/2021,Pliskova Kr.,-1,-50,,
27653,2.23,1,1.46985219,3/7/2019,Strycova B.,1.23,61.5,,
27476,1.75,0,1.46975523,2/1/2019,Bertens K.,-1,-50,,
29700,1.65,0,1.468816917,1/10/2020,Rybakina E.,-1,-50,,
29661,1.79,1,1.468645684,1/7/2020,Bertens K.,0.79,39.5,,
22192,1.68,0,1.468286327,1/1/2017,Mchale C.,-1,-50,,
33546,2.02,1,1.467688277,2/26/2022,Swiatek I.,1.02,51,,
25794,1.84,0,1.467651815,5/25/2018,Cibulkova D.,-1,-50,,
34643,2.12,1,1.467406364,7/16/2022,Martic P.,1.12,56,,
24995,1.71,0,1.46727664,1/31/2018,Jakupovic D.,-1,-50,,
27668,1.77,0,1.467055785,3/8/2019,Vondrousova M.,-1,-50,,
26894,2.54,1,1.466581274,9/26/2018,Stollar F.,1.54,77,,
32778,1.87,0,1.4664142,9/24/2021,Swiatek I.,-1,-50,,
30169,1.83,0,1.466118825,8/10/2020,Linette M.,-1,-50,,
27256,1.5,0,1.465272515,1/8/2019,Kerber A.,-1,-50,,
34646,2.11,1,1.464684757,7/17/2022,Pera B.,1.11,55.5,,
33265,1.66,0,1.464440179,1/13/2022,Zidansek T.,-1,-50,,
34583,2.57,1,1.464421435,7/9/2022,Rybakina E.,1.57,78.5,,
24305,1.63,0,1.464245996,9/19/2017,Siniakova K.,-1,-50,,
24371,2.84,1,1.463889915,9/25/2017,Wang Q.,1.84,92,,
30709,2.24,1,1.463396266,1/7/2021,Bondarenko K.,1.24,62,,
31202,2.37,1,1.462648416,3/10/2021,Sharma A.,1.37,68.5,,
24699,2.09,0,1.461769201,1/1/2018,Cirstea S.,-1,-50,,
28734,2.2,0,1.461235138,7/17/2019,Di Giuseppe M.,-1,-50,,
35412,2.22,1,1.46032934,10/14/2022,Keys M.,1.22,61,,
22894,1.74,0,1.460248415,4/3/2017,Puig M.,-1,-50,,
30522,1.5,0,1.460190017,9/25/2020,Svitolina E.,-1,-50,,
28848,1.83,0,1.460028939,7/30/2019,Collins D.,-1,-50,,
25595,1.93,0,1.459476822,5/2/2018,Tomljanovic A.,-1,-50,,
23463,1.93,0,1.459130271,6/12/2017,Wickmayer Y.,-1,-50,,
35398,1.7,0,1.458659474,10/12/2022,Galfi D.,-1,-50,,
34883,2.21,1,1.457860863,8/15/2022,Alexandrova E.,1.21,60.5,,
35389,1.63,0,1.457715887,10/11/2022,Wang Xiy.,-1,-50,,
31128,1.65,0,1.457642105,3/4/2021,Mladenovic K.,-1,-50,,
23995,1.71,0,1.457342032,8/14/2017,Vinci R.,-1,-50,,
25075,2.16,1,1.456502055,2/19/2018,Kasatkina D.,1.16,58,,
24135,1.53,0,1.456234238,8/30/2017,Kanepi K.,-1,-50,,
24682,2.15,0,1.455569744,11/5/2017,Goerges J.,-1,-50,,
24128,2.08,1,1.45534373,8/30/2017,Ozaki R.,1.08,54,,
31021,1.66,0,1.455216707,2/15/2021,Pavlyuchenkova A.,-1,-50,,
27002,1.97,1,1.455018253,10/9/2018,Gasparyan M.,0.97,48.5,,
26331,1.84,0,1.454984846,7/26/2018,Liu F.,-1,-50,,
32303,1.97,0,1.454754428,7/17/2021,Burel C.,-1,-50,,
29359,1.5,0,1.454284718,9/23/2019,Martincova T.,-1,-50,,
24864,2.06,1,1.454043496,1/15/2018,Bencic B.,1.06,53,,
27477,1.97,1,1.454026543,2/1/2019,Zvonareva V.,0.97,48.5,,
25882,2.11,0,1.453687388,5/31/2018,Williams S.,-1,-50,,
29511,1.85,0,1.453362235,10/9/2019,Rybakina E.,-1,-50,,
24134,2.02,1,1.453055174,8/30/2017,Gibbs N.,1.02,51,,
24342,1.6,0,1.452784502,9/22/2017,Wozniacki C.,-1,-50,,
23053,2.8,1,1.452683549,4/26/2017,Vesnina E.,1.8,90,,
32663,1.83,0,1.452551185,9/3/2021,Kerber A.,-1,-50,,
26208,2.21,1,1.45175105,7/7/2018,Van Uytvanck A.,1.21,60.5,,
23388,1.52,0,1.451434475,5/30/2017,Martic P.,-1,-50,,
26860,2.23,1,1.450751453,9/25/2018,Wang Q.,1.23,61.5,,
30261,1.6,0,1.450533699,8/24/2020,Konta J.,-1,-50,,
33819,2,0,1.449021986,4/4/2022,Kalinina A.,-1,-50,,
26280,1.7,0,1.44805969,7/20/2018,Jabeur O.,-1,-50,,
22832,1.71,0,1.447694755,3/23/2017,Zhang S.,-1,-50,,
23133,2.33,1,1.447609126,5/3/2017,Konjuh A.,1.33,66.5,,
35599,1.68,1,1.447435741,1/11/2023,Kenin S.,0.68,34,,
32923,2.64,1,1.447152638,10/9/2021,Putintseva Y.,1.64,82,,
33646,1.9,1,1.44674921,3/11/2022,Raducanu E.,0.9,45,,
25500,2.03,1,1.446154883,4/15/2018,Mertens E.,1.03,51.5,,
32190,1.69,0,1.446131198,7/7/2021,Petkovic A.,-1,-50,,
29422,1.58,0,1.445724643,9/28/2019,Siniakova K.,-1,-50,,
29187,1.78,0,1.445706719,9/10/2019,Sorribes Tormo S.,-1,-50,,
28876,1.71,0,1.445321478,8/3/2019,Pegula J.,-1,-50,,
32304,1.55,0,1.445289844,7/17/2021,Putintseva Y.,-1,-50,,
23541,2.02,1,1.445277275,6/20/2017,Safarova L.,1.02,51,,
26188,1.6,0,1.444289613,7/5/2018,Siniakova K.,-1,-50,,
30830,1.88,0,1.444079528,2/3/2021,Kerber A.,-1,-50,,
33875,1.91,0,1.444026802,4/8/2022,Alexandrova E.,-1,-50,,
24117,1.66,0,1.443877423,8/30/2017,Zhang S.,-1,-50,,
30396,1.49,0,1.443545889,9/6/2020,Brady J.,-1,-50,,
25176,2.22,1,1.443452997,3/8/2018,Vikhlyantseva N.,1.22,61,,
33499,1.93,0,1.443336726,2/22/2022,Baptiste H.,-1,-50,,
