match,PSW,win0,confidence0,date,winner,-1
17040,1.66,0,1.451307321,10/10/2014,Friedsam A.L.,
22984,2.18,1,1.450835295,4/11/2017,Jakupovic D.,
29612,2.4,1,1.450402851,10/28/2019,Halep S.,
19981,1.8,0,1.4495464,2/11/2016,Kozlova K.,
31407,1.75,0,1.449286353,4/6/2021,Stephens S.,
21832,2.4,1,1.449066782,9/22/2016,Cepelova J.,
27064,1.57,0,1.448902703,10/15/2018,Kasatkina D.,
25060,2.18,1,1.448182824,2/15/2018,Kvitova P.,
29546,2.09,1,1.447899673,10/15/2019,Gracheva V.,
27928,1.66,0,1.447870806,4/9/2019,Voegele S.,
31710,1.64,0,1.447538805,5/18/2021,Sasnovich A.,
19174,1.58,0,1.447290185,9/7/2015,Vinci R.,
33562,1.56,0,1.446854814,2/28/2022,Voegele S.,-1
35794,1.75,0,1.446750095,2/3/2023,Zhu L.,-1
13236,2.44,1,1.446658349,5/8/2013,Kanepi K.,
15983,1.69,0,1.44654507,6/12/2014,Koukalova K.,
11079,2.5,1,1.446402743,6/3/2012,Errani S.,
23584,1.71,0,1.446214409,6/25/2017,Mertens E.,
19544,2.06,1,1.445913134,10/15/2015,Larsson J.,
12075,1.6,0,1.445898344,10/8/2012,Parmentier P.,
22313,1.59,0,1.445591939,1/10/2017,Strycova B.,
20786,2.76,1,1.445043168,5/18/2016,Falconi I.,
13301,2.26,1,1.444624145,5/16/2013,Halep S.,
13516,2.56,1,1.444541359,6/11/2013,Cohen J.,
34244,2.22,1,1.444264249,5/30/2022,Kudermetova V.,1.22
33793,1.65,0,1.444127635,3/28/2022,Bencic B.,-1
30734,1.47,0,1.444058905,1/10/2021,Svitolina E.,
15593,2.12,1,1.443953915,4/25/2014,Hantuchova D.,
17767,1.85,1,1.443907804,3/18/2015,Bacsinszky T.,
11573,1.75,0,1.443873674,8/10/2012,Kvitova P.,
20201,1.57,0,1.443722715,3/6/2016,Watson H.,
10982,2.06,1,1.44352848,5/28/2012,Cetkovska P.,
29609,1.7,0,1.442896036,10/27/2019,Osaka N.,
32089,1.56,0,1.442440714,6/29/2021,Liu C.,
29587,2.5,1,1.441773102,10/18/2019,Mladenovic K.,
35391,1.7,0,1.441097955,10/12/2022,Galfi D.,-1
34830,2.02,1,1.441057796,8/8/2022,Pliskova Ka.,1.02
20354,2.47,1,1.440640679,3/25/2016,Osaka N.,
15377,1.87,0,1.440006675,3/31/2014,Scheepers C.,
19569,2.26,1,1.439988578,10/17/2015,Kovinic D.,
16275,1.83,1,1.439772713,7/16/2014,Schiavone F.,
20432,1.82,0,1.439505381,4/6/2016,Gavrilova D.,
27002,1.54,0,1.439425051,10/9/2018,Schmiedlova A.,
26204,2.21,1,1.439346832,7/7/2018,Van Uytvanck A.,
30271,1.71,0,1.438739902,8/25/2020,Konta J.,
32299,1.59,0,1.438729004,7/17/2021,Martincova T.,
14174,2.18,1,1.438679345,8/26/2013,Garcia C.,
13095,1.64,0,1.438002734,4/12/2013,Cadantu A.,
28060,2.47,1,1.437987123,5/1/2019,Korpatsch T.,
33415,2.18,1,1.437288643,2/8/2022,Martic P.,1.18
21938,2.5,1,1.437045354,9/30/2016,Kvitova P.,
15186,2.28,1,1.436957037,3/6/2014,Schiavone F.,
15164,1.72,0,1.436411474,2/27/2014,Zhang S.,
25239,1.78,0,1.436380734,3/12/2018,Wang Q.,
20192,1.68,0,1.436214743,3/4/2016,Kontaveit A.,
24599,1.83,0,1.436210449,10/16/2017,Witthoeft C.,
27113,1.54,0,1.436011554,10/18/2018,Sevastova A.,
11729,1.81,0,1.435946219,8/28/2012,Morita A.,
27039,1.69,0,1.435772966,10/11/2018,Petkovic A.,
26490,1.67,0,1.434629074,8/15/2018,Keys M.,
14469,2.31,1,1.4346004,9/29/2013,Keys M.,
30127,1.78,0,1.434517972,3/6/2020,Van Uytvanck A.,
12784,2.36,1,1.434100184,3/1/2013,Soler Espinosa S.,
21924,2.22,1,1.43408304,9/28/2016,Khromacheva I.,
22932,1.61,0,1.434021953,4/5/2017,Bertens K.,
20673,2.27,1,1.43317673,5/3/2016,Cirstea S.,
14370,2.75,1,1.433161886,9/18/2013,Arruabarrena L.,
35552,1.88,0,1.432739077,1/7/2023,Masarova R.,-1
12063,1.61,0,1.432489439,10/4/2012,Kerber A.,
10941,1.67,0,1.432360361,5/23/2012,Arvidsson S.,
24337,2.24,1,1.430603104,9/21/2017,Hon P.,
33880,1.91,0,1.430521403,4/8/2022,Alexandrova E.,-1
28647,1.74,0,1.430284074,7/3/2019,Zhang S.,
24504,2.09,0,1.430216434,10/9/2017,Arruabarrena L.,
13435,2.3,1,1.429962617,5/29/2013,Puig M.,
13396,2.53,1,1.429807634,5/27/2013,Flipkens K.,
28589,2.41,1,1.42977403,7/1/2019,Wickmayer Y.,
25494,1.72,0,1.429131751,4/14/2018,Lapko V.,
10671,2.16,1,1.42831365,4/23/2012,Cadantu A.,
17640,2.02,0,1.428277994,3/3/2015,Eguchi M.,
23956,2.3,1,1.427853443,8/8/2017,Radwanska A.,
33644,1.83,0,1.427560794,3/11/2022,Samsonova L.,-1
26515,2.42,1,1.427407966,8/18/2018,Bertens K.,
10751,1.65,0,1.427325125,5/1/2012,Pervak K.,
28712,1.69,0,1.427000536,7/15/2019,Bolsova A.,
25903,1.59,0,1.426951619,6/2/2018,Williams S.,
10334,2.13,1,1.42678419,2/29/2012,Krajicek M.,
16055,2.8,1,1.426662117,6/21/2014,Keys M.,
22679,1.73,0,1.426465797,3/2/2017,Lucic-Baroni M.,
20700,2.32,1,1.425644485,5/9/2016,Kasatkina D.,
28570,2,1,1.425501275,6/27/2019,Kerber A.,
36050,2.09,1,1.424505429,3/9/2023,Brengle M.,1.09
33745,1.75,0,1.42429415,3/24/2022,Bronzetti L.,-1
25800,2.07,1,1.42377263,5/26/2018,Pavlyuchenkova A.,
13848,2.21,1,1.423733268,7/16/2013,Pereira T.,
32554,1.66,0,1.422704959,8/26/2021,Kontaveit A.,
24733,2.47,1,1.422667104,1/2/2018,Hercog P.,
20717,2.43,1,1.422502538,5/10/2016,Babos T.,
22786,2.38,1,1.422472022,3/18/2017,Vesnina E.,
12292,2.29,1,1.422420708,1/2/2013,Vesnina E.,
31863,1.67,0,1.422253907,6/4/2021,Williams S.,
28439,2.24,1,1.42188652,6/13/2019,Rybakina E.,
31875,1.85,0,1.421246242,6/5/2021,Kenin S.,
14279,2.8,1,1.420994673,9/9/2013,Burnett N.,
17365,1.76,0,1.420942881,1/21/2015,Witthoeft C.,
31051,1.59,0,1.420613242,2/18/2021,Osaka N.,
15771,2.25,1,1.420581914,5/19/2014,Pliskova Ka.,
25053,2.12,1,1.419184956,2/14/2018,Sevastova A.,
15102,1.72,0,1.419112877,2/20/2014,Pereira T.,
21993,1.99,0,1.418994647,10/6/2016,Konta J.,
25605,1.93,0,1.41867856,5/2/2018,Tomljanovic A.,
19722,1.61,0,1.418616434,1/6/2016,Flipkens K.,
13056,1.95,0,1.418299684,4/5/2013,Safarova L.,
14756,1.68,0,1.418181812,1/5/2014,Errani S.,
33482,2.06,1,1.41812221,2/21/2022,Bronzetti L.,1.06
20944,2.38,1,1.417707863,6/6/2016,Brengle M.,
35808,2.2,1,1.417562207,2/6/2023,Niemeier J.,1.2
30404,2.16,1,1.417526411,9/8/2020,Mertens E.,
32750,2.33,1,1.417058934,9/18/2021,Tauson C.,
18390,1.69,0,1.416570327,6/8/2015,Erakovic M.,
22722,2.69,1,1.41623043,3/10/2017,Bertens K.,
23649,1.55,0,1.416215059,7/3/2017,Giorgi C.,
27538,2.31,1,1.416156574,2/18/2019,Parmentier P.,
26681,2.22,1,1.4158289,9/10/2018,Zheng S.,
24706,1.79,0,1.415772513,1/1/2018,Flipkens K.,
14799,2.4,1,1.415545499,1/8/2014,Zakopalova K.,
30767,1.86,0,1.415424989,1/31/2021,Bogdan A.,
24136,1.53,0,1.415277966,8/30/2017,Kanepi K.,
34644,2.11,1,1.415245921,7/17/2022,Pera B.,1.11
24418,1.72,0,1.415066421,9/27/2017,Zvonareva V.,
11946,1.64,0,1.414340715,9/20/2012,Cirstea S.,
34168,1.7,0,1.414337868,5/24/2022,Giorgi C.,-1
26122,1.8,0,1.413954428,7/2/2018,Giorgi C.,
13304,2.29,1,1.41376288,5/17/2013,Halep S.,
33706,1.56,0,1.413263765,3/19/2022,Swiatek I.,-1
33824,2.23,1,1.412712498,4/5/2022,Kanepi K.,1.23
25136,1.57,0,1.412357461,2/26/2018,Tsurenko L.,
19965,1.57,0,1.412357275,2/10/2016,Sevastova A.,
35544,1.81,0,1.412308405,1/6/2023,Sabalenka A.,-1
26748,2.16,1,1.412254482,9/17/2018,Ferro F.,
11039,1.77,0,1.411906991,5/30/2012,Wozniak A.,
20161,2.36,1,1.411690073,3/1/2016,Ozaki R.,
19066,2.28,1,1.411359383,8/31/2015,Mattek-Sands B.,
31890,1.68,0,1.411178024,6/6/2021,Badosa P.,
19279,1.85,0,1.410971077,9/22/2015,Kontaveit A.,
16103,1.71,0,1.410785653,6/24/2014,Duval V.,
20802,2.14,0,1.41070859,5/19/2016,Garcia C.,
24489,2.3,1,1.410486267,10/5/2017,Kvitova P.,
11491,2.05,0,1.410397191,7/24/2012,Zaniewska S.,
18678,1.7,0,1.410259495,7/13/2015,Hercog P.,
22881,2.5,1,1.410052609,3/30/2017,Wozniacki C.,
16146,1.91,0,1.409935357,6/26/2014,Shvedova Y.,
24443,2.16,1,1.409547036,9/30/2017,Duan Y.Y.,
15447,2.26,1,1.408986316,4/5/2014,Cepelova J.,
25377,2.06,1,1.40892403,4/3/2018,Blinkova A.,
22918,1.66,0,1.408836475,4/4/2017,Rodionova An.,
34823,2.06,1,1.40877242,8/6/2022,Samsonova L.,1.06
13844,1.85,1,1.408676926,7/16/2013,Bratchikova N.,
32943,1.77,0,1.408419841,10/11/2021,Azarenka V.,
22148,2.32,1,1.407942642,10/21/2016,Niculescu M.,
19591,1.76,0,1.407461208,10/20/2015,Strycova B.,
32185,1.68,0,1.407437996,7/6/2021,Kerber A.,
12685,2.19,0,1.407273166,2/21/2013,Knapp K.,
26429,2.25,1,1.407033809,8/7/2018,Cirstea S.,
22286,1.71,0,1.406808414,1/9/2017,Mchale C.,
35451,1.76,0,1.406136149,10/19/2022,Pegula J.,-1
27285,2.29,1,1.405936694,1/9/2019,Begu I.,
28018,1.76,0,1.405793084,4/26/2019,Strycova B.,
28025,2.22,1,1.405715913,4/27/2019,Kontaveit A.,
27418,1.78,0,1.405420886,1/20/2019,Barty A.,
15095,1.77,0,1.405406046,2/20/2014,Dominguez Lino L.,
11741,1.86,0,1.405242998,8/28/2012,Govortsova O.,
21735,2.57,1,1.405233804,9/14/2016,Boserup J.,
25027,1.79,0,1.404865557,2/12/2018,Osaka N.,
22928,1.74,0,1.404853793,4/5/2017,Kasatkina D.,
23463,1.93,0,1.404703078,6/12/2017,Wickmayer Y.,
32474,2.47,1,1.404335997,8/18/2021,Ostapenko J.,
34056,1.68,0,1.404170386,5/12/2022,Sakkari M.,-1
11876,1.83,0,1.40393102,9/13/2012,Tatishvili A.,
25560,1.68,0,1.403880788,4/30/2018,Errani S.,
27913,1.66,0,1.403640587,4/8/2019,Schmiedlova A.,
18219,2.03,1,1.40359869,5/18/2015,Smitkova T.,
26233,2.25,1,1.403427941,7/16/2018,Zidansek T.,
17741,1.95,1,1.403177177,3/15/2015,Stephens S.,
32157,2.6,1,1.401474418,7/2/2021,Jabeur O.,
29421,1.57,0,1.40146727,9/28/2019,Van Uytvanck A.,
31611,2.24,1,1.401439936,5/4/2021,Muchova K.,
25030,1.76,0,1.401413085,2/13/2018,Garcia C.,
24999,2.34,1,1.401362888,2/1/2018,Wang Yaf.,
11011,2.29,1,1.40098443,5/29/2012,Radwanska U.,
11617,2.08,1,1.400893981,8/14/2012,Karatantcheva S.,
26387,1.87,0,1.400757535,8/2/2018,Sakkari M.,
14759,2.16,1,1.400507423,1/6/2014,Mchale C.,
18575,1.69,0,1.399668416,6/29/2015,Mattek-Sands B.,
23467,2.24,1,1.399666759,6/12/2017,Tsurenko L.,
17987,2.62,1,1.399602237,4/20/2015,Witthoeft C.,
25408,1.9,0,1.399480086,4/5/2018,Collins D.,
14881,2.29,1,1.399300189,1/15/2014,Davis L.,
22406,1.77,0,1.399233524,1/18/2017,Duan Y.Y.,
22347,1.71,0,1.3991725,1/16/2017,Boserup J.,
13202,1.63,0,1.398810868,5/5/2013,Kirilenko M.,
23031,1.74,0,1.398470923,4/16/2017,Vondrousova M.,
17003,1.81,0,1.398219814,10/7/2014,Barthel M.,
18354,2.23,1,1.398034278,5/29/2015,Muguruza G.,
20672,1.69,0,1.397845623,5/3/2016,Cibulkova D.,
33883,2.08,1,1.397612023,4/9/2022,Maria T.,1.08
20030,2.02,1,1.397351354,2/17/2016,Strycova B.,
30064,1.83,1,1.397257981,2/27/2020,Wang Xiy.,
16154,2.26,1,1.397110119,6/27/2014,Safarova L.,
24386,1.83,1,1.397108618,9/25/2017,Bondarenko K.,
16084,1.74,0,1.397102002,6/24/2014,Dominguez Lino L.,
32589,2.08,1,1.396884168,8/30/2021,Halep S.,
25093,1.69,0,1.3966146,2/20/2018,Sasnovich A.,
15274,2.2,1,1.396415138,3/18/2014,Puig M.,
17790,1.98,0,1.396192072,3/25/2015,Voegele S.,
25706,2.58,1,1.395859315,5/15/2018,Hsieh S.W.,
23638,2.11,1,1.395492941,7/3/2017,Vekic D.,
13903,1.65,0,1.395443258,7/23/2013,Gibbs N.,
21273,1.57,0,1.395398578,7/15/2016,Golubic V.,
23007,2.69,1,1.395230918,4/12/2017,Sorribes Tormo S.,
29986,1.7,0,1.39521949,2/21/2020,Rybakina E.,
31131,1.83,0,1.395014522,3/4/2021,Azarenka V.,
26564,2.29,1,1.394956537,8/27/2018,Begu I.,
27594,1.56,0,1.394453034,2/22/2019,Van Uytvanck A.,
20443,1.71,0,1.393965817,4/6/2016,Errani S.,
35073,2.3,1,1.393949717,8/31/2022,Niemeier J.,1.3
15968,1.96,1,1.393733476,6/11/2014,Wozniak A.,
35291,2.07,1,1.393634746,9/29/2022,Bogdan A.,1.07
15722,1.56,0,1.393615528,5/13/2014,Puig M.,
22696,1.89,0,1.393519302,3/8/2017,Wickmayer Y.,
31447,2.1,1,1.393411168,4/8/2021,Stephens S.,
22117,2.02,1,1.39335162,10/18/2016,Pliskova Kr.,
32436,1.81,0,1.393245169,8/12/2021,Azarenka V.,
11375,1.72,0,1.393226568,7/10/2012,Gibbs N.,
13607,1.85,0,1.393214642,6/18/2013,Safarova L.,
24899,2.19,1,1.39313672,1/16/2018,Cirstea S.,
35355,1.83,0,1.392984027,10/7/2022,Rybakina E.,-1
22609,1.62,0,1.392851717,2/22/2017,Goerges J.,
23580,2.36,1,1.392785323,6/24/2017,Sevastova A.,
20743,1.75,0,1.392620161,5/13/2016,Keys M.,
31151,1.89,0,1.392428143,3/8/2021,Cocciaretto E.,
10474,1.69,0,1.392427377,3/21/2012,Keys M.,
19519,1.8,0,1.392419843,10/13/2015,Van Uytvanck A.,
22521,1.83,0,1.391412416,2/15/2017,Cibulkova D.,
31129,1.65,0,1.39141079,3/4/2021,Mladenovic K.,
30212,2.12,1,1.390562263,8/13/2020,Bellis C.,
25779,1.77,0,1.390551254,5/23/2018,Cirstea S.,
20327,2.36,1,1.390363052,3/23/2016,Falconi I.,
13390,1.59,0,1.390324416,5/27/2013,Kuznetsova S.,
21946,1.91,1,1.390267244,10/1/2016,Putintseva Y.,
21012,2.22,1,1.389989036,6/14/2016,Cepede Royg V.,
29830,1.91,0,1.389639597,1/21/2020,Ostapenko J.,
26086,2.05,1,1.389441307,6/27/2018,Wozniacki C.,
32978,1.64,0,1.389212372,10/19/2021,Zheng S.,
25505,1.75,0,1.38896825,4/24/2018,Siegemund L.,
17594,1.76,0,1.388791713,2/25/2015,Krunic A.,
16224,2.4,1,1.388544613,7/10/2014,Cetkovska P.,
27424,1.7,0,1.388361351,1/22/2019,Kvitova P.,
18383,1.9,0,1.388213718,6/8/2015,Krajicek M.,
20849,1.62,0,1.388118584,5/24/2016,Pereira T.,
16401,1.68,0,1.387893777,8/4/2014,Cornet A.,
33109,1.81,0,1.387687979,11/11/2021,Sakkari M.,
17213,1.62,0,1.387611775,1/8/2015,Bacsinszky T.,
23299,2.29,1,1.387607751,5/23/2017,Pliskova Kr.,
25017,1.77,0,1.387581866,2/3/2018,Kvitova P.,
29618,1.69,0,1.38742938,10/31/2019,Barty A.,
16472,1.77,0,1.387342464,8/12/2014,Stosur S.,
25122,2.26,1,1.387109172,2/23/2018,Kuzmova V.,
29872,2.25,1,1.387097329,1/24/2020,Riske A.,
10196,2.4,1,1.387064302,2/17/2012,Babos T.,
16978,1.85,0,1.386863688,10/7/2014,Hsieh S.W.,
22688,1.77,0,1.386854198,3/3/2017,Tsurenko L.,
15157,1.74,0,1.386847084,2/26/2014,Tomljanovic A.,
32305,2.42,1,1.386803465,7/18/2021,Putintseva Y.,
15907,2.12,0,1.386348009,5/29/2014,Bertens K.,
32197,1.71,0,1.386230203,7/8/2021,Yastremska D.,
30088,2.37,1,1.38610495,3/3/2020,Martincova T.,
28298,2.36,1,1.386088071,5/27/2019,Zhang S.,
18506,1.65,0,1.385306411,6/21/2015,Konta J.,
30077,1.82,0,1.385145661,3/2/2020,Govortsova O.,
31210,2.37,1,1.385122006,3/10/2021,Sharma A.,
21080,1.65,0,1.385109587,6/21/2016,Puig M.,
18744,1.68,0,1.384552134,7/21/2015,Nara K.,
21376,2.18,1,1.383908183,7/23/2016,Siniakova K.,
24044,1.61,0,1.383863837,8/18/2017,Stephens S.,
18849,2.55,1,1.383426999,7/30/2015,Tig P.M.,
15856,1.94,1,1.383256019,5/27/2014,Torro Flor M.T.,
12546,1.59,0,1.382959353,2/1/2013,Kirilenko M.,
17629,2.16,1,1.382863519,3/3/2015,Mladenovic K.,
22436,2.59,1,1.382723935,1/20/2017,Pavlyuchenkova A.,
34069,1.85,0,1.382713134,5/15/2022,Marcinko P.,-1
25520,2.44,1,1.382680455,4/25/2018,Kerber A.,
18421,2.52,1,1.382513081,6/10/2015,Niculescu M.,
24783,1.65,0,1.382353287,1/8/2018,Vondrousova M.,
17262,1.77,0,1.382208885,1/13/2015,Nara K.,
16191,2.15,1,1.382012529,7/7/2014,Pliskova Ka.,
25918,2.27,1,1.38191711,6/4/2018,Kasatkina D.,
29595,1.78,0,1.381840064,10/22/2019,Bertens K.,
25582,2,1,1.381769197,5/1/2018,Krunic A.,
30206,2.19,1,1.381766748,8/13/2020,Bouchard E.,
27576,1.92,1,1.381634838,2/20/2019,Begu I.,
25989,1.81,0,1.381592782,6/17/2018,Krunic A.,
10659,2.59,1,1.38147273,4/13/2012,Kerber A.,
24159,1.64,0,1.381318779,8/31/2017,Stephens S.,
20892,1.74,1,1.381238159,5/26/2016,Williams V.,
24802,2.06,1,1.38099458,1/9/2018,Stosur S.,
25649,1.88,0,1.380889745,5/6/2018,Puig M.,
19203,1.91,1,1.380372304,9/15/2015,Diyas Z.,
30769,1.96,1,1.38030961,1/31/2021,Rogers S.,
24207,1.81,1,1.380268015,9/11/2017,Han X.,
29262,2.03,1,1.380237969,9/17/2019,Hon P.,
27015,2.45,1,1.380165365,10/10/2018,Kumkhum L.,
14264,2.17,1,1.380157493,9/2/2013,Hantuchova D.,
19884,2.25,1,1.37958752,1/20/2016,Friedsam A.L.,
20876,1.87,0,1.379470176,5/25/2016,Beck A.,
13834,2.04,0,1.379236031,7/15/2013,Parra Santonja A.,
25204,1.79,0,1.378679629,3/9/2018,Hsieh S.W.,
28377,2.13,1,1.378624571,6/1/2019,Bolsova A.,
16179,1.96,1,1.37831562,7/2/2014,Bouchard E.,
31918,2.21,1,1.37814126,6/9/2021,Boulter K.,
31086,1.76,0,1.378042109,3/1/2021,Rus A.,
29644,2.64,1,1.377787966,1/6/2020,Pegula J.,
33995,1.98,1,1.377642707,5/1/2022,Teichmann J.,0.98
34876,1.56,0,1.377277446,8/12/2022,Halep S.,-1
25771,2.04,1,1.377214116,5/22/2018,Diyas Z.,
14782,1.77,0,1.377111565,1/6/2014,Niculescu M.,
24976,2.08,1,1.377111295,1/30/2018,Parmentier P.,
35118,1.81,0,1.376958039,9/5/2022,Pegula J.,-1
34939,1.99,1,1.376634591,8/21/2022,Dart H.,0.99
15276,1.67,0,1.376440229,3/18/2014,Shvedova Y.,
34915,2.21,0,1.376352206,8/17/2022,Rogers S.,-1
14084,1.8,0,1.375934989,8/13/2013,Barthel M.,
30608,1.76,0,1.375837977,10/1/2020,Bara I.,
19259,1.91,0,1.375638981,9/22/2015,Siniakova K.,
27979,2.19,1,1.375546262,4/23/2019,Kudermetova V.,
33667,1.76,0,1.375388368,3/12/2022,Kvitova P.,-1
12776,2.05,1,1.375219485,2/28/2013,Hsieh S.W.,
34890,1.55,0,1.375157447,8/15/2022,Martincova T.,-1
24786,2,1,1.375082326,1/8/2018,Strycova B.,
18993,1.74,0,1.374935732,8/18/2015,Pironkova T.,
16462,2.27,1,1.374643231,8/12/2014,Stephens S.,
13428,1.58,0,1.374518191,5/29/2013,Cirstea S.,
31562,2,1,1.37448178,4/29/2021,Stephens S.,
24482,1.88,0,1.374236175,10/3/2017,Strycova B.,
23751,2.17,1,1.374226156,7/11/2017,Konta J.,
11439,1.66,0,1.374098538,7/17/2012,Soler Espinosa S.,
25748,1.94,0,1.37383719,5/20/2018,Brengle M.,
22037,1.96,1,1.373820128,10/11/2016,Watson H.,
23777,2.13,1,1.373619637,7/18/2017,Martincova T.,
25517,1.92,0,1.373544754,4/24/2018,Kovinic D.,
14456,1.7,0,1.373496352,9/28/2013,Niculescu M.,
33926,1.99,0,1.373447384,4/21/2022,Samsonova L.,-1
18701,2.2,1,1.373170777,7/15/2015,Cirstea S.,
16772,1.76,0,1.372993287,9/15/2014,Peer S.,
20369,2,0,1.372926508,3/27/2016,Svitolina E.,
13898,1.95,1,1.372595861,7/22/2013,Cadantu A.,
28886,1.75,0,1.3725724,8/5/2019,Goerges J.,
32566,1.85,1,1.372280886,8/27/2021,Kontaveit A.,
28234,1.65,0,1.372249427,5/22/2019,Kostyuk M.,
10512,1.63,0,1.371692572,3/23/2012,Wozniak A.,
14347,1.72,0,1.371308917,9/16/2013,King V.,
13476,2.12,1,1.371086166,6/1/2013,Jankovic J.,
29588,2.08,1,1.370614948,10/19/2019,Ostapenko J.,
21086,1.81,0,1.370549321,6/21/2016,Brengle M.,
35392,2.06,1,1.370184968,10/12/2022,Bondar A.,1.06
34117,2,1,1.369805741,5/19/2022,Bronzetti L.,1
26278,1.73,0,1.369566008,7/20/2018,Bouchard E.,
23755,2.22,1,1.369008978,7/13/2017,Williams V.,
18070,1.85,1,1.368745801,5/1/2015,Svitolina E.,
30981,1.78,0,1.368744485,2/13/2021,Gracheva V.,
26336,1.68,0,1.368737967,7/27/2018,Sasnovich A.,
25308,2.11,1,1.368667767,3/23/2018,Ostapenko J.,
16087,1.83,1,1.368641837,6/24/2014,Flipkens K.,
32863,1.66,0,1.368492439,10/1/2021,Van Uytvanck A.,
21856,1.79,1,1.368360891,9/25/2016,Wickmayer Y.,
25079,1.55,0,1.368209714,2/19/2018,Lisicki S.,
30777,1.68,0,1.368125119,1/31/2021,Giorgi C.,
20489,1.69,0,1.367945767,4/12/2016,Soler-Espinosa S.,
22668,2.31,1,1.367698047,3/1/2017,Zhang K.L.,
11280,1.98,0,1.367672083,6/26/2012,Oprandi R.,
28839,1.61,0,1.367587304,7/30/2019,Kalinskaya A.,
33387,2.04,1,1.367159537,1/22/2022,Collins D.,1.04
30024,1.79,0,1.367117467,2/25/2020,Juvan K.,
31366,1.76,0,1.366925557,3/29/2021,Barty A.,
24546,1.8,0,1.366716605,10/11/2017,Sorribes Tormo S.,
16037,1.56,0,1.36625198,6/18/2014,Makarova E.,
23756,1.85,1,1.365802247,7/15/2017,Muguruza G.,
18426,1.79,0,1.365180321,6/11/2015,Konjuh A.,
17551,1.89,1,1.364945354,2/20/2015,Halep S.,
11490,1.92,0,1.364811362,7/24/2012,Jovanovski B.,
29575,1.79,0,1.364641096,10/17/2019,Puig M.,
18047,2,1,1.364171157,4/29/2015,Siniakova K.,
15640,2.31,1,1.36404866,5/4/2014,Kirilenko M.,
28937,1.88,0,1.363083894,8/10/2019,Williams S.,
26216,1.48,0,1.362868386,7/9/2018,Cibulkova D.,
14154,2.52,1,1.362767403,8/26/2013,Kleybanova A.,
11654,2,0,1.362558752,8/20/2012,Gibbs N.,
24079,2.21,1,1.362329597,8/28/2017,Tomljanovic A.,
32092,2.51,1,1.362191718,6/29/2021,Zhu L.,
19774,2.25,1,1.362101711,1/11/2016,Beck A.,
13669,2.31,1,1.362092021,6/24/2013,Soler Espinosa S.,
11979,1.92,0,1.362068786,9/24/2012,Halep S.,
23156,2.49,1,1.361995238,5/6/2017,Begu I.,
34374,2.16,1,1.361989474,6/18/2022,Bencic B.,1.16
10386,2.61,1,1.361960101,3/8/2012,Vesnina E.,
9996,2.11,1,1.361938217,1/17/2012,Arn G.,
35345,1.74,0,1.361864021,10/6/2022,Krejcikova B.,-1
14443,2.29,1,1.361781515,9/25/2013,Safarova L.,
25039,2.33,1,1.36161826,2/13/2018,Cornet A.,
31156,1.75,0,1.361530906,3/8/2021,Anisimova A.,
14726,2.13,1,1.361512128,1/1/2014,Cepelova J.,
26706,1.8,0,1.361421026,9/12/2018,Kenin S.,
32444,1.65,0,1.361108637,8/13/2021,Sabalenka A.,
31169,2.36,1,1.361047963,3/8/2021,Martincova T.,
26452,1.85,0,1.361039883,8/9/2018,Konta J.,
14405,1.88,0,1.36092034,9/22/2013,Safarova L.,
12096,2.26,1,1.360841708,10/9/2012,Martic P.,
15718,2.1,0,1.360789781,5/13/2014,Bencic B.,
23895,1.94,0,1.360775262,8/1/2017,Cepede Royg V.,
13838,2.2,1,1.360682219,7/15/2013,Dominguez Lino L.,
20278,2.07,1,1.360525647,3/14/2016,Pliskova Ka.,
18395,1.79,0,1.360431177,6/9/2015,Niculescu M.,
23235,2.29,1,1.360258781,5/16/2017,Makarova E.,
28998,1.92,1,1.359895775,8/19/2019,Ferro F.,
17471,2.21,1,1.35980964,2/14/2015,Suarez Navarro C.,
15421,2.06,0,1.359804573,4/3/2014,Boserup J.,
35793,1.82,0,1.359785972,2/3/2023,Tsurenko L.,-1
19109,1.91,0,1.359717676,9/1/2015,Govortsova O.,
11999,2.06,1,1.359488823,9/26/2012,Wozniacki C.,
19838,2.06,0,1.359260686,1/18/2016,Hsieh S.W.,
30766,1.93,1,1.359013205,1/31/2021,Minnen G.,
17333,1.69,0,1.358987663,1/20/2015,Larsson J.,
31527,2,1,1.35881261,4/21/2021,Cirstea S.,
21083,1.63,0,1.358779812,6/21/2016,Bouchard E.,
15950,1.93,0,1.358638574,6/9/2014,Wickmayer Y.,
11359,2.38,1,1.358554198,7/2/2012,Kerber A.,
24213,1.67,0,1.358459637,9/11/2017,Min G.,
29805,1.65,0,1.358429342,1/21/2020,Dart H.,
27193,1.68,0,1.357597409,1/1/2019,Andreescu B.,
19438,1.67,0,1.357416501,10/4/2015,Pavlyuchenkova A.,
20812,2.24,1,1.357372745,5/22/2016,Golubic V.,
22446,2.25,1,1.357307453,1/22/2017,Pavlyuchenkova A.,
36003,1.77,0,1.35685843,3/1/2023,Zhu L.,-1
16564,1.87,0,1.356780245,8/25/2014,Kudryavtseva A.,
10345,1.81,0,1.356538611,3/1/2012,Duque Marino M.,
26545,1.75,0,1.356531563,8/25/2018,Suarez Navarro C.,
25604,2.29,1,1.355625931,5/2/2018,Zavatska K.,
24304,1.65,0,1.355602047,9/19/2017,Cabrera L.,
33099,1.87,0,1.355033433,11/9/2021,Paolini J.,
