match,correct_prediction,confidence,PSW,date,winner
47998,1,0.52406245,1.81,2024-08-10,Korda S.
48527,0,0.5239444,5.42,2024-10-18,Wawrinka S.
48638,1,0.5237276,1.8,2024-10-30,Khachanov K.
48037,0,0.52350664,1.21,2024-08-14,Fils A.
48673,0,0.52346,2.74,2024-11-05,Moutet C.
48456,1,0.52301246,2.02,2024-10-14,Navone M.
47451,0,0.5228478,1.39,2024-06-12,Griekspoor T.
48866,1,0.52280104,1.08,2025-01-13,Draper J.
49178,1,0.52276397,2.38,2025-02-20,Rublev A.
47960,1,0.52269775,1.28,2024-08-05,Korda S.
48408,1,0.52264535,1.65,2024-10-05,Popyrin A.
49179,0,0.5226139,2.77,2025-02-20,Auger-Aliassime F.
48040,1,0.5224432,1.11,2024-08-14,Sinner J.
48525,0,0.52243024,1.28,2024-10-18,Khachanov K.
47483,0,0.522311,2.71,2024-06-17,Marozsan F.
49042,1,0.52227527,1.18,2025-02-07,Paul T.
48621,0,0.5219314,2.17,2024-10-29,Michelsen A.
47663,0,0.52188313,1.63,2024-07-03,Ruusuvuori E.
49027,0,0.5217909,1.12,2025-02-06,Fritz T.
48481,0,0.5216053,1.97,2024-10-15,Bautista Agut R.
48515,0,0.52153826,1.43,2024-10-17,Tiafoe F.
48137,0,0.5214557,1.13,2024-08-26,Humbert U.
48660,1,0.5213854,1.93,2024-11-04,Herbert P.H.
47975,0,0.52136,1.14,2024-08-07,Paul T.
47356,1,0.52133656,1.25,2024-05-28,Davidovich Fokina A.
48408,1,0.52079475,1.65,2024-10-05,Popyrin A.
48480,1,0.5203446,2.14,2024-10-15,Seyboth Wild T.
47336,1,0.51990885,1.17,2024-05-27,Baez S.
48726,1,0.5197847,1.64,2024-12-30,Nishioka Y.
48563,0,0.5192482,1.21,2024-10-23,Zverev A.
48556,1,0.51916283,1.73,2024-10-22,Van De Zandschulp B.
48491,0,0.51901114,4.84,2024-10-16,Stricker D.
47445,0,0.51746297,1.22,2024-06-11,Shapovalov D.
49061,0,0.51715297,1.75,2025-02-11,Bublik A.
48826,1,0.5168898,1.63,2025-01-09,Kecmanovic M.
47276,1,0.51653004,1.38,2024-05-22,Baez S.
48352,1,0.51633775,1.09,2024-09-30,Alcaraz C.
47366,1,0.5157901,1.18,2024-05-30,Korda S.
49205,0,0.5157495,1.53,2025-02-25,Berrettini M.
49181,0,0.5151317,1.69,2025-02-20,Draper J.
48968,1,0.5150454,1.94,2025-01-28,Lestienne C.
47974,1,0.51439416,1.55,2024-08-07,Shelton B.
47555,0,0.5141873,1.63,2024-06-25,Seyboth Wild T.
48515,0,0.5140316,1.43,2024-10-17,Tiafoe F.
47829,0,0.5140004,1.4,2024-07-21,Ugo Carabelli C.
48176,1,0.51396567,4.14,2024-08-27,Mensik J.
48277,0,0.51332057,1.83,2024-09-21,Carballes Baena R.
47422,1,0.51312333,1.68,2024-06-07,Alcaraz C.
48661,0,0.5130387,1.03,2024-11-04,Halys Q.
48490,1,0.5129804,1.63,2024-10-16,Ruud C.
48159,0,0.5128905,1.35,2024-08-27,Fils A.
48173,0,0.5128167,2.34,2024-08-27,Navone M.
48456,1,0.5126066,2.02,2024-10-14,Navone M.
49115,0,0.5124915,1.67,2025-02-14,Michelsen A.
48526,1,0.5118847,1.73,2024-10-18,Cerundolo F.
48660,1,0.51166886,1.93,2024-11-04,Herbert P.H.
48424,1,0.5114158,1.13,2024-10-07,Fritz T.
47533,0,0.51096356,1.33,2024-06-21,Hurkacz H.
47254,1,0.51022744,1.57,2024-05-20,Cobolli F.
48614,1,0.5102083,1.08,2024-10-29,Alcaraz C.
48814,1,0.5095023,2.26,2025-01-08,Korda S.
48625,0,0.50943035,2.29,2024-10-29,Mpetshi G.
49002,1,0.50938636,1.42,2025-02-04,Mensik J.
47402,1,0.50935537,1.22,2024-06-01,Djokovic N.
47346,1,0.5093123,1.1,2024-05-28,Darderi L.
47843,0,0.5090464,1.42,2024-07-22,Seyboth Wild T.
47982,1,0.5089822,2.56,2024-08-08,Popyrin A.
48920,1,0.50855744,6.77,2025-01-16,Tien L.
48513,0,0.5083728,1.52,2024-10-17,Khachanov K.
48444,1,0.508298,2.53,2024-10-09,Machac T.
48000,1,0.50817287,1.61,2024-08-10,Hurkacz H.
48367,0,0.50796556,1.33,2024-10-02,Nishikori K.
48686,1,0.5078429,2.48,2024-11-06,Cerundolo F.
48804,1,0.5078105,1.68,2025-01-07,Cazaux A.
47532,1,0.50774175,1.25,2024-06-21,Zverev A.
48827,0,0.5073908,1.66,2025-01-09,Auger-Aliassime F.
48661,0,0.5073002,1.03,2024-11-04,Halys Q.
48942,1,0.5064818,1.93,2025-01-18,Tien L.
48673,0,0.5062683,2.74,2024-11-05,Moutet C.
48475,0,0.5061524,1.69,2024-10-15,Jarry N.
48259,0,0.5061337,1.53,2024-09-19,Bu Y.
48001,0,0.5061315,1.34,2024-08-10,Zverev A.
49114,1,0.5060302,1.12,2025-02-14,Fritz T.
48078,1,0.5058946,1.46,2024-08-19,Tien L.
48966,1,0.5058729,2.09,2025-01-28,Gasquet R.
48687,0,0.50579447,1.42,2024-11-06,Bergs Z.
49180,1,0.5054607,4.05,2025-02-20,Lehecka J.
48683,0,0.50540465,1.59,2024-11-05,Lehecka J.
48471,0,0.50507486,1.94,2024-10-15,Diallo G.
49224,1,0.5044985,1.9,2025-02-25,Monteiro T.
48827,0,0.50387126,1.66,2025-01-09,Auger-Aliassime F.
49026,1,0.5029359,3.85,2025-02-06,Martinez P.
48773,0,0.50253904,1.58,2025-01-03,Shang J.
48177,0,0.5024008,1.16,2024-08-27,Hurkacz H.
48451,0,0.5022549,1.19,2024-10-11,Fritz T.
48453,0,0.5015655,1.11,2024-10-12,Sinner J.
48158,1,0.5014159,3.66,2024-08-27,Mannarino A.
47405,0,0.5014008,1.57,2024-06-01,Auger-Aliassime F.
48442,1,0.5012843,1.42,2024-10-09,Medvedev D.
49041,0,0.50097585,3.89,2025-02-07,Shapovalov D.
48337,0,0.50070566,1.54,2024-09-28,Rune H.
48544,1,0.5004575,2.0,2024-10-21,Mpetshi G.
49178,1,0.50033134,2.38,2025-02-20,Rublev A.
49033,0,0.50020295,2.28,2025-02-06,Arnaldi M.
47609,0,0.5000807,2.31,2024-07-01,Muller A.
48336,0,0.49934688,2.54,2024-09-28,Nishikori K.
49026,0,0.49923787,3.85,2025-02-06,Martinez P.
49040,0,0.4992039,2.53,2025-02-07,Munar J.
48443,1,0.49885333,1.18,2024-10-09,Sinner J.
49002,0,0.49855116,1.42,2025-02-04,Mensik J.
47737,1,0.49851787,1.71,2024-07-15,Cobolli F.
48366,0,0.49823138,1.79,2024-10-02,Vukic A.
48353,1,0.49706405,1.22,2024-09-30,Medvedev D.
48233,1,0.49692014,2.01,2024-09-02,Tiafoe F.
48563,1,0.49683547,1.21,2024-10-23,Zverev A.
49027,1,0.4967984,1.12,2025-02-06,Fritz T.
49095,1,0.4966238,2.32,2025-02-12,Medjedovic H.
47378,0,0.49635935,1.56,2024-05-30,Arnaldi M.
47519,1,0.49600405,2.0,2024-06-20,Struff J.L.
48933,1,0.49572253,1.65,2025-01-17,Humbert U.
48114,0,0.4952933,1.55,2024-08-23,Carreno Busta P.
48719,1,0.49493945,2.59,2024-11-15,Ruud C.
48409,1,0.49457395,1.4,2024-10-05,Lehecka J.
49011,1,0.49425322,1.52,2025-02-05,Machac T.
48815,1,0.49425036,2.21,2025-01-08,Monfils G.
48575,1,0.49371472,1.36,2024-10-24,De Minaur A.
48557,1,0.493417,1.38,2024-10-22,Shelton B.
48624,0,0.49331456,1.29,2024-10-29,Khachanov K.
48235,1,0.49288025,1.1,2024-09-02,Medvedev D.
48619,1,0.4927952,1.51,2024-10-29,Bergs Z.
48893,1,0.4924543,1.14,2025-01-14,Khachanov K.
48562,0,0.49209744,1.68,2024-10-23,Berrettini M.
47404,0,0.4919797,1.13,2024-06-01,Rune H.
48079,1,0.49189314,1.12,2024-08-19,O Connell C.
48360,0,0.49182808,1.85,2024-10-02,Alcaraz C.
48258,0,0.49172938,1.21,2024-09-19,Zhang Zh.
47347,1,0.4908573,1.23,2024-05-28,Zeppieri G.
48260,0,0.49078515,4.16,2024-09-19,Zhou Y.
49211,1,0.49045655,1.29,2025-02-25,Auger-Aliassime F.
49011,1,0.4904007,1.52,2025-02-05,Machac T.
48276,0,0.49015102,2.93,2024-09-20,Martinez P.
49045,1,0.48933196,2.17,2025-02-08,Shapovalov D.
48967,1,0.48860806,2.04,2025-01-28,Bellucci M.
48769,1,0.48858052,1.36,2025-01-03,Dimitrov G.
49040,0,0.48831618,2.53,2025-02-07,Munar J.
47566,0,0.4875805,2.43,2024-06-25,Bautista Agut R.
49106,0,0.48751584,1.6,2025-02-13,Davidovich Fokina A.
48877,1,0.48729908,1.28,2025-01-14,Giron M.
48453,1,0.48697004,1.11,2024-10-12,Sinner J.
48376,0,0.48680392,1.66,2024-10-02,Shapovalov D.
48943,1,0.48673698,1.11,2025-01-18,De Minaur A.
48316,0,0.48646966,2.46,2024-09-26,Mannarino A.
48929,1,0.4861868,3.52,2025-01-16,Kecmanovic M.
48879,1,0.48583457,1.08,2025-01-14,De Minaur A.
47339,1,0.48532873,1.41,2024-05-27,Shelton B.
47253,1,0.48498854,1.69,2024-05-20,Ruusuvuori E.
47383,1,0.48494104,2.34,2024-05-30,Griekspoor T.
49032,0,0.4846501,7.74,2025-02-06,Munar J.
48276,0,0.4841172,2.93,2024-09-20,Martinez P.
48451,1,0.48396957,1.19,2024-10-11,Fritz T.
48772,0,0.4836643,3.49,2025-01-03,Munar J.
48425,1,0.4835874,2.76,2024-10-07,Goffin D.
48772,0,0.48246703,3.49,2025-01-03,Munar J.
48943,1,0.48196974,1.11,2025-01-18,De Minaur A.
48672,0,0.48195413,1.33,2024-11-05,Rublev A.
47255,1,0.4817354,1.2,2024-05-21,Griekspoor T.
49003,1,0.48123083,2.66,2025-02-04,Norrie C.
47421,1,0.4812211,1.81,2024-06-07,Zverev A.
48514,0,0.48121515,1.81,2024-10-17,Vukic A.
48452,0,0.48101294,1.12,2024-10-11,Djokovic N.
49213,1,0.480973,1.47,2025-02-25,Fucsovics M.
48841,1,0.4808204,3.39,2025-01-12,Habib H.
48450,0,0.48059043,1.32,2024-10-10,Sinner J.
48498,0,0.47999305,2.27,2024-10-16,Gaston H.
48474,0,0.47984385,1.13,2024-10-15,Muller A.
49190,0,0.47978908,1.41,2025-02-22,Baez S.
47958,0,0.4797129,3.14,2024-08-04,Cobolli F.
48448,0,0.4793405,1.6,2024-10-09,Fritz T.
47357,1,0.47916755,1.63,2024-05-28,Machac T.
48409,1,0.47886732,1.4,2024-10-05,Lehecka J.
48545,1,0.47863743,1.2,2024-10-21,Rublev A.
48610,0,0.47834376,1.6,2024-10-28,Humbert U.
47565,1,0.4781368,1.95,2024-06-25,Kecmanovic M.
47476,0,0.47810322,1.52,2024-06-16,De Minaur A.
47899,1,0.4779655,1.93,2024-07-25,Hanfmann Y.
48234,0,0.47786823,1.45,2024-09-02,Draper J.
48034,0,0.47779748,1.56,2024-08-14,Tsitsipas S.
49180,0,0.47764587,4.05,2025-02-20,Lehecka J.
47994,0,0.4776262,1.84,2024-08-08,Kokkinakis T.
49003,1,0.47756377,2.66,2025-02-04,Norrie C.
48469,1,0.477442,1.58,2024-10-15,Virtanen O.
48966,0,0.47743613,2.09,2025-01-28,Gasquet R.
47967,1,0.47740299,1.41,2024-08-07,Coric B.
49009,1,0.47708726,2.59,2025-02-05,Nishioka Y.
49210,0,0.47647142,1.79,2025-02-25,Griekspoor T.
47965,1,0.47646037,2.35,2024-08-06,Sonego L.
48172,0,0.47626835,1.14,2024-08-27,Thompson J.
48468,0,0.47605738,3.15,2024-10-15,Mannarino A.
49107,1,0.4760356,2.07,2025-02-13,Nakashima B.
48867,1,0.47603518,1.27,2025-01-13,Tiafoe F.
48875,1,0.47589728,1.17,2025-01-14,Boyer T.
48014,0,0.47587615,4.99,2024-08-12,Cobolli F.
47662,0,0.47577348,1.55,2024-07-03,Pouille L.
48261,1,0.4756727,1.7,2024-09-19,O Connell C.
49045,1,0.47565535,2.17,2025-02-08,Shapovalov D.
47525,1,0.47556472,3.61,2024-06-20,Draper J.
48136,0,0.47517735,3.45,2024-08-26,Comesana F.
48041,1,0.47485834,4.24,2024-08-15,Marozsan F.
48672,0,0.4739882,1.33,2024-11-05,Rublev A.
48615,1,0.4739258,3.49,2024-10-29,Cerundolo F.
48337,1,0.47376618,1.54,2024-09-28,Rune H.
49106,0,0.47361028,1.6,2025-02-13,Davidovich Fokina A.
48557,1,0.4735734,1.38,2024-10-22,Shelton B.
48277,1,0.47347265,1.83,2024-09-21,Carballes Baena R.
48258,0,0.47305912,1.21,2024-09-19,Zhang Zh.
48442,0,0.47288546,1.42,2024-10-09,Medvedev D.
49019,1,0.4727324,1.23,2025-02-05,Shelton B.
48049,1,0.47265506,1.49,2024-08-15,Hurkacz H.
48036,0,0.4725851,1.94,2024-08-14,Marozsan F.
47277,1,0.47249588,1.63,2024-05-22,Machac T.
47403,1,0.47181574,1.43,2024-06-01,Hurkacz H.
48424,0,0.47165602,1.13,2024-10-07,Fritz T.
48921,1,0.47159716,1.14,2025-01-16,Michelsen A.
47847,1,0.47149494,1.87,2024-07-22,Nishioka Y.
48474,0,0.47149494,1.13,2024-10-15,Muller A.
48719,1,0.47138807,2.59,2024-11-15,Ruud C.
48751,1,0.47116244,2.84,2025-01-01,Muller A.
48327,1,0.47095293,1.4,2024-09-27,Khachanov K.
48366,0,0.4706384,1.79,2024-10-02,Vukic A.
47606,0,0.47052926,1.12,2024-07-01,Kecmanovic M.
49021,1,0.4704964,1.4,2025-02-06,De Minaur A.
48007,1,0.47048983,2.45,2024-08-10,Korda S.
48664,0,0.47031885,1.79,2024-11-04,Altmaier D.
49222,0,0.4702723,1.26,2025-02-25,Etcheverry T.
48443,1,0.46998063,1.18,2024-10-09,Sinner J.
48457,1,0.469836,1.4,2024-10-14,Etcheverry T.
48097,1,0.46974903,2.72,2024-08-20,Seyboth Wild T.
48841,1,0.46968544,3.39,2025-01-12,Habib H.
48879,1,0.4696115,1.08,2025-01-14,De Minaur A.
48469,1,0.46953416,1.58,2024-10-15,Virtanen O.
48835,1,0.46924087,1.03,2025-01-12,Zverev A.
48893,1,0.4689299,1.14,2025-01-14,Khachanov K.
47789,1,0.46885177,5.75,2024-07-17,Tirante T.A.
47482,0,0.46884665,1.14,2024-06-17,Medvedev D.
48545,1,0.46847695,1.2,2024-10-21,Rublev A.
47832,0,0.4683586,2.9,2024-07-21,Muller A.
47962,0,0.46829754,3.55,2024-08-06,Nishikori K.
48039,1,0.46829754,1.3,2024-08-14,Auger-Aliassime F.
48845,1,0.46829754,1.38,2025-01-12,Gaston H.
48377,1,0.46804893,2.1,2024-10-03,Wawrinka S.
47702,0,0.46692395,1.19,2024-07-06,Fritz T.
48675,1,0.46691838,1.9,2024-11-05,Gaston H.
48441,1,0.46684906,1.06,2024-10-09,Alcaraz C.
47311,1,0.46674904,4.22,2024-05-26,De Jong J.
49219,1,0.46632585,1.5,2025-02-25,Giron M.
48385,1,0.4661938,1.42,2024-10-03,Mensik J.
48212,0,0.4661138,1.11,2024-08-30,Medvedev D.
48969,1,0.4660623,1.85,2025-01-28,Eubanks C.
48988,0,0.46603885,1.29,2025-02-02,Auger-Aliassime F.
48769,1,0.4657651,1.36,2025-01-03,Dimitrov G.
48349,1,0.46556047,1.73,2024-09-29,Khachanov K.
49095,1,0.4655341,2.32,2025-02-12,Medjedovic H.
48774,0,0.46523502,1.73,2025-01-03,Nishikori K.
47518,0,0.46491128,2.05,2024-06-20,Musetti L.
47429,1,0.46481436,1.35,2024-06-11,Griekspoor T.
48849,1,0.4647169,2.4,2025-01-13,Faria J.
47999,1,0.4647169,3.5,2024-08-10,Popyrin A.
48727,1,0.46455875,2.47,2024-12-30,Thompson J.
47515,1,0.46417028,1.74,2024-06-19,Fils A.
47608,0,0.46390498,1.21,2024-07-01,Berrettini M.
48933,1,0.4638138,1.65,2025-01-17,Humbert U.
48988,0,0.46367797,1.29,2025-02-02,Auger-Aliassime F.
47423,1,0.46286747,1.36,2024-06-09,Alcaraz C.
48260,0,0.46285784,4.16,2024-09-19,Zhou Y.
48186,0,0.46282607,1.2,2024-08-28,Popyrin A.
49135,1,0.46277002,1.44,2025-02-17,Draper J.
49204,0,0.46238172,1.57,2025-02-25,Darderi L.
48562,0,0.46234575,1.68,2024-10-23,Berrettini M.
47380,0,0.46218693,1.28,2024-05-30,Etcheverry T.
48592,0,0.46207696,2.45,2024-10-25,Khachanov K.
48624,0,0.46199277,1.29,2024-10-29,Khachanov K.
48683,1,0.46179187,1.59,2024-11-05,Lehecka J.
49006,0,0.46159235,1.19,2025-02-04,Tiafoe F.
48731,1,0.4615547,1.68,2024-12-30,Norrie C.
48303,1,0.46153516,1.34,2024-09-26,Draper J.
47828,0,0.4615206,1.83,2024-07-20,Fils A.
48029,1,0.46119797,5.49,2024-08-14,Carreno Busta P.
47955,1,0.46063322,1.49,2024-08-02,Korda S.
49060,0,0.459999,1.39,2025-02-10,Kecmanovic M.
48457,1,0.45996344,1.4,2024-10-14,Etcheverry T.
48327,1,0.45987877,1.4,2024-09-27,Khachanov K.
49051,1,0.45951408,2.48,2025-02-10,Lajovic D.
47658,0,0.45947945,3.29,2024-07-03,Kokkinakis T.
48454,0,0.45931813,1.44,2024-10-12,Djokovic N.
47578,0,0.45924702,1.65,2024-06-26,Harris B.
49032,0,0.4591702,7.74,2025-02-06,Munar J.
47948,0,0.45909703,1.45,2024-08-01,Tiafoe F.
48774,0,0.45889446,1.73,2025-01-03,Nishikori K.
48865,1,0.45888928,1.7,2025-01-13,Borges N.
47842,0,0.45874643,1.55,2024-07-22,Moreno De Alboran N.
49022,0,0.45854753,4.46,2025-02-06,Altmaier D.
49000,0,0.4584915,1.09,2025-02-04,De Minaur A.
47862,0,0.45789284,2.63,2024-07-23,Mcdonald M.
47970,0,0.45783356,2.25,2024-08-07,Popyrin A.
48004,0,0.45766732,2.39,2024-08-10,Nishikori K.
48046,0,0.4576064,1.44,2024-08-15,Shelton B.
47688,0,0.4575517,1.11,2024-07-04,Zverev A.
48353,1,0.45745388,1.22,2024-09-30,Medvedev D.
49210,0,0.45740578,1.79,2025-02-25,Griekspoor T.
49137,1,0.45711103,1.18,2025-02-17,Marozsan F.
47471,1,0.4567954,1.35,2024-06-15,De Minaur A.
48524,0,0.45668602,3.11,2024-10-18,Vukic A.
48316,0,0.45666227,2.46,2024-09-26,Mannarino A.
48521,1,0.4559633,1.9,2024-10-18,Lehecka J.
49043,1,0.455857,1.26,2025-02-08,Alcaraz C.
48929,1,0.45563456,3.52,2025-01-16,Kecmanovic M.
49090,0,0.45562428,1.23,2025-02-12,Cerundolo F.
47775,1,0.45545745,1.37,2024-07-17,Martinez P.
48362,0,0.45532584,1.35,2024-10-02,Daniel T.
48787,1,0.45524418,1.98,2025-01-06,Sonego L.
49090,0,0.45523232,1.23,2025-02-12,Cerundolo F.
47265,1,0.45517388,2.26,2024-05-21,Michelsen A.
48921,1,0.45514622,1.14,2025-01-16,Michelsen A.
48425,1,0.45511803,2.76,2024-10-07,Goffin D.
48610,0,0.45493084,1.6,2024-10-28,Humbert U.
49137,1,0.45471522,1.18,2025-02-17,Marozsan F.
49060,0,0.45460108,1.39,2025-02-10,Kecmanovic M.
48645,1,0.45456475,1.35,2024-10-31,Rune H.
49187,1,0.4544531,1.69,2025-02-21,Rublev A.
48404,0,0.45424786,1.07,2024-10-04,Paul T.
48685,1,0.45424786,1.28,2024-11-06,Halys Q.
47793,1,0.45423546,1.08,2024-07-18,Zverev A.
48814,0,0.4535993,2.26,2025-01-08,Korda S.
48512,0,0.4533402,5.77,2024-10-17,Zhukayev B.
48731,1,0.45283177,1.68,2024-12-30,Norrie C.
48903,1,0.4526833,3.84,2025-01-15,Davidovich Fokina A.
49190,0,0.45258915,1.41,2025-02-22,Baez S.
48419,1,0.4521708,1.19,2024-10-06,Medvedev D.
47489,1,0.4521292,3.46,2024-06-18,Arnaldi M.
48705,1,0.45182538,1.89,2024-11-08,Norrie C.
47976,0,0.45158365,2.31,2024-08-07,Hijikata R.
48479,1,0.45150018,1.23,2024-10-15,Bergs Z.
47696,0,0.4514149,1.33,2024-07-06,Rune H.
47272,0,0.45131606,2.28,2024-05-22,Rinderknech A.
48175,1,0.4510434,2.53,2024-08-27,Schoolkate T.
47367,1,0.45082113,1.44,2024-05-30,Musetti L.
47920,0,0.45039916,1.94,2024-07-29,O Connell C.
48454,0,0.45033088,1.44,2024-10-12,Djokovic N.
49219,1,0.45032215,1.5,2025-02-25,Giron M.
47444,0,0.44996735,1.72,2024-06-11,Bautista Agut R.
48655,1,0.4499436,1.47,2024-11-03,Zverev A.
48413,1,0.44983888,3.61,2024-10-05,Watanuki Y.
48643,1,0.44978014,2.35,2024-10-31,De Minaur A.
47301,1,0.44955614,1.21,2024-05-26,Korda S.
48261,1,0.4494679,1.7,2024-09-19,O Connell C.
48032,0,0.4492989,2.81,2024-08-14,Purcell M.
49212,0,0.44897965,1.13,2025-02-25,De Minaur A.
48355,1,0.4486575,4.09,2024-09-30,Bu Y.
48244,0,0.44864148,1.26,2024-09-08,Sinner J.
48512,0,0.4485473,5.77,2024-10-17,Zhukayev B.
48809,1,0.4484355,1.52,2025-01-08,Auger-Aliassime F.
48303,1,0.44817322,1.34,2024-09-26,Draper J.
48685,1,0.44798812,1.28,2024-11-06,Halys Q.
48360,0,0.44784313,1.85,2024-10-02,Alcaraz C.
49065,1,0.44780344,1.4,2025-02-11,Bergs Z.
47249,1,0.44762963,1.1,2024-05-20,Etcheverry T.
47986,0,0.44750413,1.07,2024-08-08,Sinner J.
48377,1,0.44750175,2.1,2024-10-03,Wawrinka S.
48404,0,0.44743443,1.07,2024-10-04,Paul T.
48498,0,0.44716948,2.27,2024-10-16,Gaston H.
48725,1,0.44695935,1.48,2024-12-30,Michelsen A.
48725,1,0.44654453,1.48,2024-12-30,Michelsen A.
48067,1,0.44626227,1.39,2024-08-18,Coric B.
48307,1,0.44603524,1.57,2024-09-26,Rune H.
48565,1,0.4455105,1.56,2024-10-23,Khachanov K.
48751,1,0.44500756,2.84,2025-01-01,Muller A.
49037,1,0.44417423,2.62,2025-02-07,Bellucci M.
47539,1,0.4435982,1.39,2024-06-23,Sinner J.
48445,1,0.44338274,3.41,2024-10-09,Mensik J.
48645,1,0.4429297,1.35,2024-10-31,Rune H.
48986,0,0.4428317,1.21,2025-02-01,Auger-Aliassime F.
47468,0,0.4427108,1.53,2024-06-14,Draper J.
48343,1,0.44265378,1.99,2024-09-29,Machac T.
48664,0,0.44264388,1.79,2024-11-04,Altmaier D.
48796,0,0.44246835,1.65,2025-01-07,Bergs Z.
49021,1,0.44240475,1.4,2025-02-06,De Minaur A.
48845,1,0.4422875,1.38,2025-01-12,Gaston H.
49135,1,0.4421987,1.44,2025-02-17,Draper J.
49212,0,0.4421926,1.13,2025-02-25,De Minaur A.
47691,1,0.44193152,1.51,2024-07-05,Paul T.
48830,0,0.44188702,2.27,2025-01-10,Auger-Aliassime F.
48620,0,0.44166225,1.11,2024-10-29,De Minaur A.
47570,0,0.44138163,1.74,2024-06-26,Jubb P.
49209,1,0.44123468,1.3,2025-02-25,Rublev A.
48362,0,0.44110757,1.35,2024-10-02,Daniel T.
47463,1,0.4409525,1.62,2024-06-13,Berrettini M.
47584,0,0.44094145,1.66,2024-06-27,Tabilo A.
48392,0,0.43955573,3.32,2024-10-04,Vukic A.
49222,0,0.43940395,1.26,2025-02-25,Etcheverry T.
48539,1,0.43872276,2.22,2024-10-21,Cobolli F.
48835,1,0.43823963,1.03,2025-01-12,Zverev A.
48803,1,0.4382185,1.67,2025-01-07,Kecmanovic M.
48694,0,0.43800795,,2024-11-07,Moutet C.
48655,1,0.43777072,1.47,2024-11-03,Zverev A.
48307,1,0.4371859,1.57,2024-09-26,Rune H.
49204,0,0.43704343,1.57,2025-02-25,Darderi L.
49122,0,0.43701857,3.86,2025-02-15,Medjedovic H.
48492,0,0.43694016,1.72,2024-10-16,Griekspoor T.
48787,1,0.43604377,1.98,2025-01-06,Sonego L.
48514,0,0.43574494,1.81,2024-10-17,Vukic A.
47673,1,0.4355114,2.93,2024-07-04,Comesana F.
48573,1,0.4354804,1.39,2024-10-24,Rune H.
48650,0,0.4352732,1.33,2024-11-01,Humbert U.
49043,1,0.43483198,1.26,2025-02-08,Alcaraz C.
48480,0,0.43478087,2.14,2024-10-15,Seyboth Wild T.
49122,0,0.43461147,3.86,2025-02-15,Medjedovic H.
48875,1,0.4345459,1.17,2025-01-14,Boyer T.
47267,1,0.4344195,2.18,2024-05-21,Cobolli F.
48003,1,0.43422145,1.6,2024-08-10,Rublev A.
47549,1,0.43371898,2.23,2024-06-24,Harris B.
47484,0,0.43321604,1.97,2024-06-17,Zhang Zh.
48355,1,0.43319455,4.09,2024-09-30,Bu Y.
48529,1,0.4330256,1.43,2024-10-19,Dimitrov G.
49224,0,0.43285334,1.9,2025-02-25,Monteiro T.
48639,1,0.43265733,1.58,2024-10-31,Thompson J.
48193,1,0.4323292,1.74,2024-08-28,Etcheverry T.
48663,1,0.43228135,1.68,2024-11-04,Norrie C.
49012,0,0.4315022,1.22,2025-02-05,Fils A.
48413,1,0.4314155,3.61,2024-10-05,Watanuki Y.
48727,1,0.43132186,2.47,2024-12-30,Thompson J.
48856,0,0.43120235,1.18,2025-01-13,Paul T.
47502,0,0.43104774,1.45,2024-06-18,Bublik A.
48592,0,0.4310329,2.45,2024-10-25,Khachanov K.
49019,1,0.4307154,1.23,2025-02-05,Shelton B.
48131,1,0.43055645,1.1,2024-08-26,Rublev A.
48872,0,0.43048018,1.83,2025-01-13,Duckworth J.
47296,0,0.4303786,1.26,2024-05-25,Ruud C.
47446,0,0.4301829,2.37,2024-06-11,Giron M.
47648,0,0.43004248,1.38,2024-07-02,Darderi L.
49202,0,0.4299133,1.19,2025-02-24,Djere L.
48227,1,0.42982724,1.03,2024-08-31,Sinner J.
47443,1,0.42957982,1.57,2024-06-11,Berrettini M.
47487,1,0.4294726,1.16,2024-06-17,Hurkacz H.
48604,0,0.4291892,,2024-10-28,Kecmanovic M.
48427,1,0.42906865,2.18,2024-10-07,Griekspoor T.
49099,1,0.42901942,1.16,2025-02-13,Medvedev D.
48620,0,0.42883554,1.11,2024-10-29,De Minaur A.
48127,1,0.42855963,3.43,2024-08-26,Hijikata R.
48615,1,0.4285114,3.49,2024-10-29,Cerundolo F.
48122,0,0.4284553,1.47,2024-08-26,Muller A.
48843,1,0.42843622,1.22,2025-01-12,Nishikori K.
48510,0,0.4282768,1.27,2024-10-17,Bergs Z.
48681,1,0.4281037,1.48,2024-11-05,Medjedovic H.
47991,1,0.4281037,3.37,2024-08-08,Nakashima B.
49181,1,0.42802978,1.69,2025-02-20,Draper J.
48470,0,0.42795423,1.85,2024-10-15,Zhukayev B.
47416,0,0.42783338,1.38,2024-06-03,Zverev A.
48767,1,0.4277638,12.64,2025-01-03,Opelka R.
47536,0,0.42768627,2.1,2024-06-22,Musetti L.
48385,1,0.42740762,1.42,2024-10-03,Mensik J.
48111,1,0.42646712,1.34,2024-08-22,Michelsen A.
48188,0,0.42641777,1.29,2024-08-28,Nakashima B.
48869,1,0.4260946,1.02,2025-01-13,Sinner J.
48333,1,0.425707,1.22,2024-09-27,Rublev A.
48452,0,0.42525434,1.12,2024-10-11,Djokovic N.
48856,0,0.42522857,1.18,2025-01-13,Paul T.
48694,0,0.42506635,,2024-11-07,Moutet C.
49230,0,0.42506385,1.74,2025-02-26,Shapovalov D.
48294,0,0.4248664,1.26,2024-09-23,Musetti L.
