match,PSW,win0,confidence0,date,,
50921,1.83,0,1.374128295,2/5/2020,-1,-100
54877,2.36,1,1.373769063,2/17/2022,236,136
52209,2.1,0,1.3731231,2/13/2021,-1,-100
52712,1.8,0,1.372562416,4/15/2021,-1,-100
53615,1.76,0,1.372545151,7/23/2021,-1,-100
45065,1.83,0,1.372427244,9/21/2017,-1,-100
46751,2.07,1,1.372224573,5/30/2018,1.07,107
51019,1.91,1,1.371708205,2/13/2020,0.91,91
45700,1.76,0,1.371351551,1/19/2018,-1,-100
47789,1.77,0,1.370649817,10/3/2018,-1,-100
55003,1.54,0,1.370271869,3/10/2022,-100,-100
46972,1.83,1,1.370264415,6/28/2018,0.83,83
52914,1.79,0,1.370117142,5/10/2021,-1,-100
47752,2.65,1,1.36997842,9/28/2018,1.65,165
55039,1.69,0,1.369431735,3/13/2022,-100,-100
49882,2.06,0,1.368177427,7/30/2019,-1,-100
54444,1.63,0,1.36794762,1/7/2022,-100,-100
51502,1.73,0,1.367936823,9/23/2020,-1,-100
51569,2.03,0,1.367717121,9/29/2020,-1,-100
43135,1.77,1,1.366906277,2/8/2017,0.77,77
52190,1.78,0,1.366184342,2/11/2021,-1,-100
43173,1.56,0,1.365789252,2/10/2017,-1,-100
43371,2.2,1,1.365706845,2/28/2017,1.2,120
51410,1.85,1,1.365468758,9/9/2020,0.85,85
44724,1.53,0,1.365372772,8/3/2017,-1,-100
55728,1.83,0,1.364496713,6/7/2022,-100,-100
48175,2.63,1,1.364437417,1/7/2019,1.63,163
56016,2.1,1,1.364391291,7/11/2022,210,110
56298,2.16,1,1.364356444,8/10/2022,216,116
55013,2.35,1,1.364280041,3/11/2022,235,135
44140,2.61,1,1.363412952,5/31/2017,1.61,161
55014,1.6,0,1.363353157,3/11/2022,-100,-100
54853,2.37,1,1.36294996,2/16/2022,237,137
45058,1.9,1,1.362898553,9/20/2017,0.9,90
50467,2.35,1,1.36248478,10/11/2019,1.35,135
46176,1.67,0,1.362435924,3/21/2018,-1,-100
53913,2.17,1,1.362108938,8/31/2021,1.17,117
55380,1.69,0,1.361813233,4/26/2022,-100,-100
52919,2.14,1,1.361629115,5/10/2021,1.14,114
44929,1.88,1,1.361562917,8/28/2017,0.88,88
53245,1.68,0,1.361541805,6/15/2021,-1,-100
51769,1.76,0,1.361029622,10/23/2020,-1,-100
47278,1.66,0,1.360239121,7/31/2018,-1,-100
49998,1.85,1,1.360122624,8/7/2019,0.85,85
52394,1.79,0,1.359048034,3/9/2021,-1,-100
44091,1.75,0,1.358974628,5/29/2017,-1,-100
49145,1.75,0,1.358667895,5/8/2019,-1,-100
54013,1.9,1,1.358418675,9/21/2021,0.9,90
55515,1.66,0,1.358185337,5/11/2022,-100,-100
