match,PSW,win0,confidence0,date,,
37197,1.82,1,1.136313414,8/1/2021,0.82,
33151,2.63,0,1.13616982,7/2/2019,-1,
31582,1.81,1,1.136118866,11/11/2018,0.81,
35719,1.81,1,1.136096799,2/12/2021,0.81,
30087,2.15,0,1.136051077,5/10/2018,-1,
35225,1.91,1,1.136025091,10/16/2020,0.91,
40849,1.82,1,1.135741179,2/11/2023,0.82,
40673,1.44,1,1.135739663,1/16/2023,0.44,
40627,1.54,1,1.135732788,1/11/2023,0.54,
31586,2.24,1,1.135639594,11/13/2018,1.24,
40286,1.73,1,1.135614144,10/11/2022,0.73,
38355,1.74,1,1.135565344,2/15/2022,0.74,
39180,2.76,0,1.135546345,5/25/2022,-1,
37371,1.43,1,1.135527815,8/24/2021,0.43,
35329,1.68,1,1.135503242,10/28/2020,0.68,
35656,1.81,0,1.135438544,2/9/2021,-1,
40260,1.42,1,1.135435224,10/7/2022,0.42,
37621,3.5,0,1.135409676,10/2/2021,-1,
33548,1.65,1,1.135349667,8/12/2019,0.65,
38636,1.39,1,1.135255429,3/24/2022,0.39,
37982,2.5,0,1.135243647,1/11/2022,-1,
30119,2.39,0,1.135201247,5/15/2018,-1,
40501,1.33,1,1.135057391,11/2/2022,0.33,
37557,1.93,1,1.135051638,9/23/2021,0.93,
34422,1.71,0,1.135022657,2/4/2020,-1,
35588,1.66,1,1.13498373,2/3/2021,0.66,
37802,1.42,1,1.134929544,10/27/2021,0.42,
29679,1.87,1,1.1347907,3/21/2018,0.87,
33740,1.95,0,1.134698754,8/30/2019,-1,
38619,1.98,0,1.134692723,3/23/2022,-1,
32619,1.66,1,1.134688315,5/3/2019,0.66,
36175,1.88,1,1.134686834,4/8/2021,0.88,
40256,1.45,1,1.134668712,10/7/2022,0.45,
31914,1.43,1,1.134655366,2/7/2019,0.43,
35898,2.6,0,1.134637992,3/9/2021,-1,
32471,2.44,0,1.134614098,4/16/2019,-1,
32435,2.53,0,1.134438305,4/12/2019,-1,
32555,2.4,0,1.134402636,4/25/2019,-1,
32469,2.55,0,1.134378643,4/16/2019,-1,
39557,2,0,1.134349342,7/13/2022,-1,
32066,1.52,1,1.134349298,2/20/2019,0.52,
40948,1.45,1,1.134323091,2/20/2023,0.45,
39723,2.54,0,1.134014786,8/1/2022,-1,
38618,3.19,0,1.134010752,3/23/2022,-1,
30320,1.79,1,1.133873582,6/4/2018,0.79,
40623,1.48,1,1.133860788,1/11/2023,0.48,
36669,1.65,1,1.133814738,6/3/2021,0.65,
33316,2.04,0,1.133760153,7/23/2019,-1,
35433,1.43,1,1.133718467,11/12/2020,0.43,
40864,1.83,1,1.133670428,2/13/2023,0.83,
34623,1.91,1,1.133328087,2/20/2020,0.91,
35164,3.05,0,1.13327756,10/12/2020,-1,
36292,2.3,0,1.133236719,4/22/2021,-1,
40781,1.83,1,1.133188759,2/7/2023,0.83,
40953,1.45,1,1.133174295,2/20/2023,0.45,
38675,1.57,1,1.133074474,3/28/2022,0.57,
31418,1.54,1,1.133003063,10/16/2018,0.54,
36200,1.79,1,1.133002471,4/13/2021,0.79,
36969,1.88,1,1.13298857,7/5/2021,0.88,
29084,2.24,1,1.132943203,1/9/2018,1.24,
37218,1.47,1,1.132807916,8/4/2021,0.47,
33729,1.52,1,1.132785959,8/29/2019,0.52,
31926,1.8,1,1.132660035,2/8/2019,0.8,
31561,1.45,1,1.132654401,10/31/2018,0.45,
39881,1.75,1,1.132596551,8/17/2022,0.75,
37251,2.06,0,1.132565596,8/9/2021,-1,
32208,2.27,0,1.132482379,3/7/2019,-1,
31254,1.93,1,1.132293787,9/26/2018,0.93,
40778,1.74,1,1.132246548,2/7/2023,0.74,
30490,1.83,1,1.132224735,6/28/2018,0.83,
37686,1.29,1,1.132202954,10/10/2021,0.29,
35909,2.26,1,1.132150657,3/9/2021,1.26,
39076,2.2,0,1.132084134,5/17/2022,-1,
29302,1.71,1,1.132083645,2/8/2018,0.71,
36946,1.3,1,1.132059251,7/1/2021,0.3,
35791,1.73,1,1.131977748,2/25/2021,0.73,
30283,1.51,1,1.131899731,5/31/2018,0.51,
35601,1.86,0,1.131823744,2/5/2021,-1,
36176,2.48,0,1.131551169,4/9/2021,-1,
29040,1.65,1,1.131516989,1/3/2018,0.65,
31099,1.63,1,1.131516196,8/28/2018,0.63,
36086,1.29,1,1.131509109,3/26/2021,0.29,
34326,1.71,1,1.131453639,1/21/2020,0.71,
37000,2.45,0,1.131363783,7/13/2021,-1,
31540,1.67,1,1.131355836,10/29/2018,0.67,
34842,2.86,0,1.131185357,9/1/2020,-1,
36463,1.79,1,1.131153942,5/12/2021,0.79,
40307,1.48,1,1.131144942,10/13/2022,0.48,
32267,1.99,0,1.131123917,3/11/2019,-1,
30892,1.63,1,1.131071972,8/6/2018,0.63,
34090,1.85,1,1.131062613,10/22/2019,0.85,
38727,2,0,1.131023018,4/6/2022,-1,
34267,1.46,1,1.131000057,1/17/2020,0.46,
29578,1.75,1,1.130989581,3/3/2018,0.75,
34367,3.04,0,1.130971781,1/23/2020,-1,
38131,1.65,1,1.130956267,1/22/2022,0.65,
35247,1.85,1,1.130869533,10/19/2020,0.85,
37236,1.71,1,1.130842896,8/5/2021,0.71,
30339,1.87,1,1.130795153,6/12/2018,0.87,
38771,1.53,1,1.130649672,4/11/2022,0.53,
35897,1.38,1,1.130531893,3/8/2021,0.38,
36206,1.69,0,1.130474672,4/13/2021,-1,
37756,1.37,1,1.130441298,10/21/2021,0.37,
35294,1.65,1,1.130414087,10/24/2020,0.65,
38940,1.52,1,1.130403185,5/1/2022,0.52,
30174,1.47,1,1.13037966,5/22/2018,0.47,
33059,1.55,1,1.130379003,6/25/2019,0.55,
37578,2.65,0,1.130299079,9/27/2021,-1,
37973,2.33,0,1.130260741,1/10/2022,-1,
31211,1.94,1,1.130245036,9/21/2018,0.94,
29014,2.02,0,1.1302298,1/2/2018,-1,
35427,1.82,0,1.130212514,11/11/2020,-1,
31730,3.02,0,1.130182423,1/11/2019,-1,
29864,1.65,1,1.130157442,4/18/2018,0.65,
39335,2.43,0,1.130095975,6/17/2022,-1,
33631,1.98,1,1.130066161,8/22/2019,0.98,
39001,1.97,0,1.130033847,5/9/2022,-1,
33093,2.27,0,1.129719825,7/1/2019,-1,
32858,1.78,1,1.129590984,5/28/2019,0.78,
40580,1.85,1,1.129423769,1/5/2023,0.85,
34813,1.71,1,1.129416288,8/31/2020,0.71,
38534,1.46,1,1.129277515,3/11/2022,0.46,
39027,2.44,1,1.129178379,5/11/2022,1.44,
34051,1.76,1,1.128986466,10/18/2019,0.76,
38661,1.31,1,1.128666416,3/26/2022,0.31,
34512,3.69,0,1.128448929,2/12/2020,-1,
33906,2.36,0,1.128438266,10/2/2019,-1,
34464,2.02,0,1.128280078,2/7/2020,-1,
32686,1.51,1,1.128259829,5/12/2019,0.51,
39110,2.43,0,1.128248423,5/22/2022,-1,
30364,1.78,1,1.128239293,6/14/2018,0.78,
33037,1.66,1,1.12823445,6/23/2019,0.66,
38211,1.67,1,1.128168092,2/4/2022,0.67,
35592,1.3,1,1.12815421,2/4/2021,0.3,
38878,1.69,1,1.128093869,4/22/2022,0.69,
31138,2.22,0,1.128011296,8/31/2018,-1,
38437,2.65,0,1.127821308,2/22/2022,-1,
33387,1.7,1,1.127723486,7/29/2019,0.7,
36962,1.5,1,1.127718444,7/3/2021,0.5,
33414,2.03,1,1.12766361,7/30/2019,1.03,
34381,1.47,1,1.127531172,1/25/2020,0.47,
36011,1.9,1,1.127453878,3/17/2021,0.9,
33733,2.61,0,1.127420063,8/30/2019,-1,
33661,1.71,1,1.127178478,8/26/2019,0.71,
31942,1.67,0,1.127025877,2/11/2019,-1,
29638,3.11,0,1.126963589,3/11/2018,-1,
29577,1.48,1,1.126923331,3/2/2018,0.48,
31739,2.43,0,1.126818843,1/14/2019,-1,
31145,1.62,1,1.1268138,9/1/2018,0.62,
34139,2.56,0,1.12663525,10/28/2019,-1,
30622,2.15,1,1.126510832,7/13/2018,1.15,
31755,2.19,0,1.126445101,1/14/2019,-1,
29837,1.48,1,1.126402775,4/16/2018,0.48,
34790,1.47,1,1.126313996,8/27/2020,0.47,
36369,1.56,1,1.126218064,5/1/2021,0.56,
31348,2,1,1.126128685,10/8/2018,1,
39775,1.87,1,1.126094943,8/5/2022,0.87,
32649,1.77,1,1.126070458,5/7/2019,0.77,
29361,3.27,0,1.126048229,2/14/2018,-1,
29812,2.16,0,1.126048048,4/12/2018,-1,
29677,1.47,1,1.125985651,3/17/2018,0.47,
35974,2.14,0,1.125937699,3/15/2021,-1,
33731,2.62,0,1.125851767,8/29/2019,-1,
32483,1.49,1,1.125769667,4/17/2019,0.49,
39626,2.93,0,1.125737448,7/21/2022,-1,
30703,1.81,1,1.125628971,7/22/2018,0.81,
29628,3.41,0,1.125532347,3/11/2018,-1,
38121,4.12,0,1.12542705,1/21/2022,-1,
31482,1.66,1,1.125323921,10/22/2018,0.66,
38100,1.31,1,1.125185908,1/19/2022,0.31,
38386,2.63,0,1.125149437,2/17/2022,-1,
40434,1.91,1,1.1250534,10/26/2022,0.91,
33146,1.74,1,1.125037092,7/2/2019,0.74,
31653,1.35,1,1.12501717,1/2/2019,0.35,
32804,1.79,1,1.124994114,5/26/2019,0.79,
29463,2.74,0,1.124992563,2/22/2018,-1,
33129,1.7,1,1.12486745,7/2/2019,0.7,
40101,2.15,0,1.124807913,9/22/2022,-1,
30518,1.68,1,1.124743383,7/2/2018,0.68,
39231,1.45,1,1.124640272,6/3/2022,0.45,
35937,1.7,1,1.12462825,3/11/2021,0.7,
38198,1.7,1,1.124517688,2/2/2022,0.7,
30787,2.56,0,1.124484878,7/29/2018,-1,
30510,1.53,1,1.124477587,7/2/2018,0.53,
37983,1.73,1,1.124319568,1/11/2022,0.73,
40631,1.71,1,1.124277183,1/11/2023,0.71,
39688,2.73,0,1.124213683,7/27/2022,-1,
29783,1.55,1,1.123845196,4/10/2018,0.55,
37381,1.41,1,1.123750477,8/25/2021,0.41,
35204,1.33,1,1.123705884,10/14/2020,0.33,
34611,1.51,1,1.123679692,2/19/2020,0.51,
34596,2.81,0,1.123644119,2/18/2020,-1,
34914,2,1,1.123611518,9/8/2020,1,
40337,2.28,0,1.12356485,10/18/2022,-1,
38708,2.59,0,1.123536265,4/5/2022,-1,
37217,1.52,1,1.12351831,8/4/2021,0.52,
38746,1.69,1,1.123507175,4/8/2022,0.69,
35239,2.02,0,1.123502508,10/17/2020,-1,
31058,1.68,1,1.123500731,8/27/2018,0.68,
33877,1.74,1,1.123457601,9/30/2019,0.74,
31811,1.31,1,1.123391492,1/16/2019,0.31,
29435,1.72,1,1.12339034,2/20/2018,0.72,
29708,2.58,0,1.123385983,3/22/2018,-1,
33890,2.03,0,1.123366427,10/1/2019,-1,
38576,3,0,1.123330822,3/14/2022,-1,
34418,2.18,0,1.123298496,2/4/2020,-1,
38222,1.49,1,1.123276544,2/4/2022,0.49,
37895,1.36,1,1.123274295,11/10/2021,0.36,
36774,2.67,0,1.123257164,6/16/2021,-1,
30868,1.81,0,1.123189023,8/3/2018,-1,
29066,1.8,0,1.12317305,1/7/2018,-1,
35047,2.16,0,1.123160932,9/27/2020,-1,
33310,1.98,0,1.12311068,7/22/2019,-1,
31075,1.55,1,1.123039487,8/28/2018,0.55,
34576,1.66,1,1.122896593,2/18/2020,0.66,
34321,2.19,1,1.122805291,1/21/2020,1.19,
34997,2.03,1,1.122752158,9/19/2020,1.03,
33446,1.44,1,1.122611982,8/1/2019,0.44,
29888,1.99,0,1.122536397,4/23/2018,-1,
31011,2.29,0,1.1225117,8/20/2018,-1,
31970,1.92,1,1.122478311,2/12/2019,0.92,
40332,1.74,1,1.122474929,10/18/2022,0.74,
29819,1.74,1,1.122455302,4/13/2018,0.74,
30534,2.95,0,1.122435623,7/3/2018,-1,
36488,1.46,1,1.122373625,5/17/2021,0.46,
35378,1.72,1,1.122359481,11/3/2020,0.72,
35016,1.32,1,1.122268852,9/23/2020,0.32,
30872,1.9,1,1.122253945,8/3/2018,0.9,
39259,1.72,1,1.122121245,6/9/2022,0.72,
36685,1.29,1,1.122068589,6/4/2021,0.29,
33678,1.61,1,1.121979199,8/27/2019,0.61,
39824,1.36,1,1.12194412,8/10/2022,0.36,
41008,2,0,1.121930909,2/24/2023,-1,
32096,1.71,1,1.121924608,2/22/2019,0.71,
36577,2.05,0,1.121908002,5/27/2021,-1,
38787,1.33,1,1.121893687,4/13/2022,0.33,
34401,1.47,1,1.12187037,2/3/2020,0.47,
35255,1.78,1,1.121850574,10/20/2020,0.78,
31269,2.12,0,1.121776714,9/28/2018,-1,
30313,1.36,1,1.121672492,6/2/2018,0.36,
35206,1.69,1,1.121643438,10/14/2020,0.69,
36782,1.62,1,1.121638955,6/17/2021,0.62,
39408,1.42,1,1.12158789,6/27/2022,0.42,
39797,2.14,0,1.121537314,8/8/2022,-1,
31136,1.45,1,1.121493363,8/31/2018,0.45,
31397,1.57,1,1.121405882,10/15/2018,0.57,
37673,1.78,0,1.121389622,10/10/2021,-1,
30980,2.58,0,1.121382103,8/16/2018,-1,
37131,2.45,0,1.121329225,7/23/2021,-1,
37320,1.32,1,1.121322377,8/18/2021,0.32,
39909,2.21,0,1.12122769,8/22/2022,-1,
34018,2.37,0,1.121204379,10/15/2019,-1,
29923,1.71,1,1.121145925,4/25/2018,0.71,
32020,3,0,1.121112217,2/16/2019,-1,
34252,1.81,1,1.121106007,1/15/2020,0.81,
34384,1.44,1,1.121102269,1/25/2020,0.44,
38871,3.83,0,1.121099383,4/22/2022,-1,
38359,2.23,1,1.121077127,2/15/2022,1.23,
40616,1.93,1,1.120983969,1/10/2023,0.93,
30010,3.28,0,1.120970839,5/3/2018,-1,
40111,2.36,0,1.120925788,9/22/2022,-1,
29452,2.2,0,1.120837934,2/21/2018,-1,
39361,1.88,1,1.120765894,6/20/2022,0.88,
34147,1.88,1,1.120719775,10/29/2019,0.88,
29179,1.55,1,1.120630887,1/16/2018,0.55,
34136,2.09,0,1.120602371,10/28/2019,-1,
30161,2.47,0,1.120595346,5/21/2018,-1,
33645,1.52,1,1.120584518,8/26/2019,0.52,
34598,1.94,1,1.12057563,2/18/2020,0.94,
38977,1.73,1,1.120498129,5/4/2022,0.73,
29328,1.8,1,1.120458739,2/12/2018,0.8,
37472,1.86,0,1.120408358,9/2/2021,-1,
37261,2.44,0,1.120379553,8/10/2021,-1,
39501,1.51,1,1.120300503,7/1/2022,0.51,
32643,1.38,1,1.120281607,5/6/2019,0.38,
38901,2.06,0,1.120237976,4/26/2022,-1,
30864,2.05,1,1.120159794,8/3/2018,1.05,
31434,1.94,0,1.120122681,10/17/2018,-1,
30957,1.78,0,1.120109293,8/14/2018,-1,
32119,2.47,0,1.120106711,2/25/2019,-1,
30696,1.38,1,1.12010147,7/21/2018,0.38,
31195,1.93,0,1.119968659,9/19/2018,-1,
36191,1.67,1,1.119910904,4/11/2021,0.67,
35986,1.93,1,1.119879485,3/16/2021,0.93,
38431,3.68,0,1.119861256,2/21/2022,-1,
31209,2.11,1,1.119850003,9/21/2018,1.11,
36193,1.91,1,1.119821287,4/12/2021,0.91,
33445,2.28,0,1.119750641,8/1/2019,-1,
36214,2.13,0,1.119663262,4/13/2021,-1,
31694,1.67,1,1.119641727,1/7/2019,0.67,
40407,3.56,0,1.119638075,10/24/2022,-1,
40858,1.41,1,1.119576528,2/13/2023,0.41,
35997,1.55,1,1.119540058,3/16/2021,0.55,
36602,1.71,1,1.119471591,5/30/2021,0.71,
35382,1.53,1,1.119434823,11/3/2020,0.53,
38056,2.66,0,1.119182358,1/17/2022,-1,
32002,1.81,0,1.119102959,2/15/2019,-1,
40227,3.18,0,1.119037378,10/4/2022,-1,
38512,2.3,0,1.118963621,2/27/2022,-1,
35960,2.32,0,1.118962111,3/13/2021,-1,
39848,2.27,0,1.118926749,8/14/2022,-1,
36062,3.09,0,1.118915559,3/25/2021,-1,
31626,2.29,1,1.118643459,1/1/2019,1.29,
40330,2.13,0,1.118641349,10/18/2022,-1,
40689,1.76,1,1.118551425,1/17/2023,0.76,
37986,2.19,0,1.118512155,1/11/2022,-1,
30412,2.14,0,1.118478242,6/19/2018,-1,
33229,1.98,1,1.1184257,7/16/2019,0.98,
38185,1.68,1,1.118416228,2/2/2022,0.68,
38202,2.37,0,1.118407195,2/3/2022,-1,
34965,2.11,0,1.118372097,9/15/2020,-1,
33507,2.04,1,1.118202488,8/6/2019,1.04,
33943,2.19,0,1.118147733,10/7/2019,-1,
35344,2.03,0,1.118013145,10/30/2020,-1,
36621,1.43,1,1.117898113,5/31/2021,0.43,
33240,2.49,0,1.117889714,7/16/2019,-1,
35894,1.38,1,1.117791026,3/8/2021,0.38,
34439,1.83,0,1.117774938,2/5/2020,-1,
36474,1.42,1,1.117703728,5/14/2021,0.42,
32756,2.36,0,1.11770153,5/20/2019,-1,
34097,1.42,1,1.117690706,10/23/2019,0.42,
30956,1.72,1,1.117664587,8/14/2018,0.72,
32353,1.74,0,1.117631943,3/23/2019,-1,
37170,1.48,1,1.117532983,7/28/2021,0.48,
36794,1.52,1,1.117527654,6/18/2021,0.52,
38394,1.71,1,1.117436417,2/17/2022,0.71,
32048,1.82,1,1.117403113,2/19/2019,0.82,
35981,2.02,1,1.117311841,3/16/2021,1.02,
38008,2.27,0,1.117062022,1/12/2022,-1,
38169,2.11,0,1.117029047,2/1/2022,-1,
38025,1.76,1,1.11700669,1/15/2022,0.76,
39066,1.63,1,1.116927016,5/16/2022,0.63,
34446,1.72,1,1.116860552,2/6/2020,0.72,
38083,1.41,1,1.116750657,1/18/2022,0.41,
31177,2.33,0,1.116734063,9/18/2018,-1,
38929,2.81,0,1.116687221,4/29/2022,-1,
40465,2.28,0,1.116667755,10/31/2022,-1,
31846,3.23,0,1.116644848,1/20/2019,-1,
32426,1.71,1,1.116575102,4/10/2019,0.71,
31226,2.65,0,1.116475672,9/24/2018,-1,
30323,1.41,1,1.116406347,6/4/2018,0.41,
33570,1.29,1,1.116399084,8/14/2019,0.29,
34867,1.38,1,1.116385274,9/3/2020,0.38,
35039,1.34,1,1.116367458,9/27/2020,0.34,
36194,1.69,1,1.116366538,4/12/2021,0.69,
31732,1.39,1,1.116351157,1/12/2019,0.39,
30790,1.78,1,1.116183477,7/30/2018,0.78,
32662,2.21,0,1.116098413,5/8/2019,-1,
36453,1.32,1,1.116095957,5/11/2021,0.32,
31281,1.74,1,1.11604535,10/1/2018,0.74,
36415,3.81,0,1.115825695,5/6/2021,-1,
35007,1.89,0,1.115786517,9/22/2020,-1,
38604,2.72,0,1.115772307,3/19/2022,-1,
38699,1.47,1,1.115757542,4/2/2022,0.47,
39826,1.63,1,1.115754293,8/10/2022,0.63,
37672,2.14,0,1.115709902,10/10/2021,-1,
34354,1.86,0,1.115517155,1/23/2020,-1,
34059,3.92,0,1.115514315,10/18/2019,-1,
35516,2.92,0,1.115382476,2/1/2021,-1,
33140,1.78,1,1.115202439,7/2/2019,0.78,
29131,1.46,1,1.115141,1/15/2018,0.46,
35160,3.35,0,1.115131894,10/12/2020,-1,
37652,1.85,1,1.115113033,10/8/2021,0.85,
30580,1.46,1,1.115097824,7/5/2018,0.46,
29238,3.83,0,1.115079863,1/23/2018,-1,
38343,1.48,1,1.114990315,2/15/2022,0.48,
33165,1.31,1,1.11498184,7/3/2019,0.31,
38356,1.63,1,1.114978929,2/15/2022,0.63,
36013,2.51,0,1.114926692,3/17/2021,-1,
31545,1.72,1,1.114921099,10/29/2018,0.72,
31726,3.7,0,1.114891673,1/10/2019,-1,
33848,1.4,1,1.114883471,9/26/2019,0.4,
29329,1.94,0,1.11485641,2/12/2018,-1,
30009,2.05,0,1.114838349,5/3/2018,-1,
39402,1.64,1,1.114837956,6/25/2022,0.64,
40888,1.48,1,1.114821775,2/15/2023,0.48,
30794,1.85,1,1.11481286,7/30/2018,0.85,
36674,1.47,1,1.114723765,6/3/2021,0.47,
35841,2.09,1,1.114679244,3/2/2021,1.09,
36565,1.4,1,1.114636981,5/26/2021,0.4,
37926,1.94,0,1.114602526,1/4/2022,-1,
36696,2.48,0,1.114535899,6/5/2021,-1,
29776,1.76,1,1.114490886,4/9/2018,0.76,
29224,2.61,0,1.114484894,1/20/2018,-1,
38992,1.84,1,1.114444809,5/6/2022,0.84,
35187,2.29,0,1.114413678,10/13/2020,-1,
40668,2.86,0,1.11426713,1/16/2023,-1,
37210,1.35,1,1.114228034,8/3/2021,0.35,
40886,1.59,1,1.114222532,2/14/2023,0.59,
37246,1.91,0,1.114200552,8/9/2021,-1,
36701,1.36,1,1.114181384,6/6/2021,0.36,
31696,1.67,1,1.114179687,1/8/2019,0.67,
40187,2.54,0,1.113893045,9/30/2022,-1,
38212,2.41,0,1.113808085,2/4/2022,-1,
40929,1.55,1,1.113803003,2/18/2023,0.55,
34009,1.68,1,1.113748441,10/15/2019,0.68,
31035,1.85,0,1.113739355,8/23/2018,-1,
38361,1.92,1,1.113723507,2/16/2022,0.92,
31997,2.1,1,1.113698637,2/14/2019,1.1,
40643,1.48,1,1.1136742,1/13/2023,0.48,
34332,1.78,1,1.113557749,1/21/2020,0.78,
36291,1.74,0,1.113474625,4/21/2021,-1,
30450,1.52,1,1.11345344,6/25/2018,0.52,
29109,2.34,0,1.11337384,1/11/2018,-1,
36263,1.83,0,1.113265777,4/20/2021,-1,
32357,2.4,0,1.113231806,3/23/2019,-1,
37882,1.24,1,1.113220626,11/8/2021,0.24,
40859,1.77,1,1.113140905,2/13/2023,0.77,
36427,1.69,1,1.113103727,5/9/2021,0.69,
33659,1.66,1,1.113046739,8/26/2019,0.66,
40446,1.45,1,1.11301153,10/27/2022,0.45,
37838,2.41,0,1.112962265,11/1/2021,-1,
34723,3.13,0,1.112940623,2/28/2020,-1,
38243,2.3,0,1.112820776,2/8/2022,-1,
36189,1.73,1,1.112794153,4/11/2021,0.73,
38906,1.29,1,1.112779542,4/26/2022,0.29,
38873,1.28,1,1.112657427,4/22/2022,0.28,
38315,1.46,1,1.112642862,2/13/2022,0.46,
36511,1.59,1,1.112625729,5/19/2021,0.59,
36837,2.19,0,1.112618871,6/23/2021,-1,
35938,2.31,0,1.112603225,3/11/2021,-1,
37314,2.3,0,1.112483867,8/18/2021,-1,
36439,1.38,1,1.112470329,5/10/2021,0.38,
30705,2.24,0,1.112454856,7/23/2018,-1,
38833,2.37,0,1.112454444,4/19/2022,-1,
32867,1.99,0,1.112413224,5/29/2019,-1,
31616,2.33,0,1.112356543,1/1/2019,-1,
36046,1.69,1,1.112332911,3/24/2021,0.69,
30393,1.59,1,1.112171869,6/18/2018,0.59,
36247,1.34,1,1.11210289,4/19/2021,0.34,
37871,1.35,1,1.112087758,11/5/2021,0.35,
36481,2.06,0,1.112030242,5/17/2021,-1,
37146,1.63,1,1.111917723,7/26/2021,0.63,
36327,2.29,0,1.111903833,4/27/2021,-1,
36905,1.6,1,1.111873531,6/30/2021,0.6,
30495,1.96,0,1.111858436,6/29/2018,-1,
37229,1.73,1,1.111836463,8/4/2021,0.73,
40164,1.76,1,1.111831072,9/28/2022,0.76,
32570,1.55,1,1.111822889,4/26/2019,0.55,
40563,1.86,1,1.111816733,1/4/2023,0.86,
30075,1.4,1,1.111802661,5/9/2018,0.4,
38480,1.52,1,1.111719969,2/24/2022,0.52,
35675,2.99,0,1.111650395,2/9/2021,-1,
39222,1.88,1,1.111613709,5/30/2022,0.88,
33243,1.77,1,1.111591265,7/16/2019,0.77,
34889,1.67,1,1.111555649,9/4/2020,0.67,
36375,1.57,0,1.111550524,5/2/2021,-1,
37830,1.27,1,1.111355393,10/30/2021,0.27,
33227,1.65,0,1.111354853,7/15/2019,-1,
32372,3.09,0,1.111336466,3/25/2019,-1,
39339,2.58,0,1.111323158,6/17/2022,-1,
39349,2.97,0,1.111295426,6/19/2022,-1,
40105,2.44,0,1.11127819,9/22/2022,-1,
36717,1.96,0,1.111207107,6/9/2021,-1,
36752,1.58,1,1.111181387,6/15/2021,0.58,
34300,1.81,1,1.111093511,1/21/2020,0.81,
31081,1.66,1,1.111091924,8/28/2018,0.66,
33495,1.55,1,1.111075371,8/5/2019,0.55,
37353,1.69,1,1.111055321,8/23/2021,0.69,
31360,1.43,1,1.11104134,10/9/2018,0.43,
33389,1.56,1,1.110960149,7/29/2019,0.56,
38888,1.54,1,1.110931867,4/25/2022,0.54,
34760,1.65,1,1.110925003,8/23/2020,0.65,
38382,1.46,1,1.110887277,2/17/2022,0.46,
37068,2.72,0,1.110823944,7/19/2021,-1,
33835,1.74,1,1.110811157,9/24/2019,0.74,
33368,2.04,0,1.110792299,7/26/2019,-1,
38622,1.76,1,1.110710339,3/24/2022,0.76,
37403,1.44,1,1.110641225,8/30/2021,0.44,
39602,2.72,0,1.110625398,7/19/2022,-1,
32149,1.72,1,1.110589951,2/27/2019,0.72,
30867,1.65,1,1.110550011,8/3/2018,0.65,
32502,2.81,0,1.110523026,4/20/2019,-1,
37787,1.51,1,1.110443103,10/26/2021,0.51,
40573,1.78,1,1.110383342,1/4/2023,0.78,
35331,2.83,0,1.110341656,10/28/2020,-1,
40440,1.53,1,1.110322465,10/27/2022,0.53,
34109,1.29,1,1.110249301,10/24/2019,0.29,
38949,1.68,1,1.110248351,5/2/2022,0.68,
31509,2.1,1,1.110210081,10/24/2018,1.1,
31876,2.07,0,1.110207027,2/5/2019,-1,
37857,3.72,0,1.110113991,11/2/2021,-1,
30455,2.43,0,1.110024334,6/25/2018,-1,
30915,1.93,1,1.110008206,8/8/2018,0.93,
29553,2.57,0,1.109996782,2/28/2018,-1,
36898,1.71,1,1.109927331,6/30/2021,0.71,
32154,2.18,0,1.109884003,2/27/2019,-1,
31650,3.24,0,1.109851849,1/2/2019,-1,
35573,1.53,1,1.109821115,2/3/2021,0.53,
37215,1.58,1,1.109782416,8/3/2021,0.58,
34141,2.6,0,1.10969363,10/29/2019,-1,
40451,1.4,1,1.109654236,10/28/2022,0.4,
32118,2.16,0,1.109606243,2/25/2019,-1,
34649,2.87,0,1.109428938,2/23/2020,-1,
36645,1.65,1,1.109379857,6/1/2021,0.65,
30930,1.89,1,1.109334015,8/9/2018,0.89,
38463,2.64,0,1.109137642,2/23/2022,-1,
38936,1.32,1,1.109121658,4/30/2022,0.32,
38170,1.51,1,1.109026166,2/1/2022,0.51,
38951,2.18,0,1.109006795,5/2/2022,-1,
37276,1.97,0,1.109004523,8/12/2021,-1,
31984,1.93,1,1.108960133,2/13/2019,0.93,
39650,1.28,1,1.108939928,7/25/2022,0.28,
33136,2.2,0,1.108904417,7/2/2019,-1,
34392,2.16,0,1.108849273,1/27/2020,-1,
40456,1.31,1,1.108839635,10/28/2022,0.31,
36476,3.9,0,1.108822639,5/15/2021,-1,
36042,2.47,0,1.108819868,3/24/2021,-1,
32224,1.74,1,1.108692282,3/8/2019,0.74,
30856,1.61,1,1.108617135,8/2/2018,0.61,
37402,1.25,1,1.108362451,8/30/2021,0.25,
37789,1.37,1,1.108270994,10/26/2021,0.37,
31682,1.65,1,1.108188263,1/6/2019,0.65,
32749,2.1,0,1.108166998,5/20/2019,-1,
33888,2.01,1,1.108092587,10/1/2019,1.01,
34453,1.83,1,1.108085888,2/6/2020,0.83,
37303,1.44,1,1.108077082,8/17/2021,0.44,
28996,2.22,1,1.108019896,1/1/2018,1.22,
35877,1.67,1,1.108007293,3/5/2021,0.67,
34251,1.85,1,1.107972535,1/15/2020,0.85,
35217,1.43,1,1.107968338,10/15/2020,0.43,
37967,3.38,0,1.107919933,1/8/2022,-1,
38524,1.26,1,1.10791627,3/11/2022,0.26,
33161,1.79,1,1.107840026,7/3/2019,0.79,
29410,2.24,0,1.107821655,2/19/2018,-1,
37728,2.85,0,1.107802354,10/18/2021,-1,
