match,PSW,win0,confidence0,date,winner,,,,,,,,,
40838,2.26,1,1.527679632,3/10/2016,Delbonis F.,,,,,,,,,
55381,2.13,1,1.527321815,4/25/2022,Borges N.,,,,,,,,,
51527,1.6,0,1.527279288,9/27/2020,Nishikori K.,,,,,,,,,
49889,1.61,0,1.526784477,7/30/2019,Kecmanovic M.,,,,,,,,,
54118,2.33,1,1.526659285,10/7/2021,Taberner C.,,,,,,,,,
35984,1.61,0,1.526500747,4/25/2014,Nishikori K.,,,,,,,,,
54020,2.34,1,1.525791255,9/21/2021,Murray A.,,,,,,,,,
47218,2.63,1,1.525073986,7/24/2018,Monteiro T.,,,,,,,,,
38403,2.67,1,1.523776341,4/6/2015,Kukushkin M.,,,,,,,,,
53288,1.6,0,1.523722775,6/21/2021,Travaglia S.,,,,,,,,,
50090,1.71,0,1.523492164,8/20/2019,Ruud C.,,,,,,,,,
43116,1.67,0,1.523470766,2/6/2017,Chardy J.,,,,,,,,,
35849,2.6,1,1.523376157,4/10/2014,Garcia-Lopez G.,,,,,,,,,
46800,1.69,0,1.523193582,6/3/2018,Thiem D.,,,,,,,,,
49747,1.69,0,1.523115059,7/17/2019,Jarry N.,,,,,,,,,
43675,2.26,1,1.522437706,4/14/2017,Coric B.,,,,,,,,,
49762,2.14,1,1.522150309,7/19/2019,Balazs A.,,,,,,,,,
56512,2.59,1,1.522089764,8/31/2022,Cachin P.,,,,,,,,,
33604,2.31,1,1.521572969,5/16/2013,Granollers M.,,,,,,,,,
39002,2.74,1,1.52153514,6/13/2015,Troicki V.,,,,,,,,,
30296,1.73,0,1.519725107,2/22/2012,Rochus O.,,,,,,,,,
55244,2.68,1,1.519575803,4/9/2022,Opelka R.,,,,,,,,,
48175,2.63,1,1.517897157,1/7/2019,Sandgren T.,,,,,,,,,
54889,1.58,0,1.517732451,2/18/2022,Bautista Agut R.,,,,,,,,,
48026,2.35,1,1.517717823,10/29/2018,Dzumhur D.,,,,,,,,,
36851,1.68,0,1.517605616,7/28/2014,Vesely J.,,,,,,,,,
50516,1.76,0,1.517140624,10/17/2019,Chardy J.,,,,,,,,,
44578,2.71,1,1.515417331,7/25/2017,Monteiro T.,,,,,,,,,
50637,1.59,0,1.515001127,10/30/2019,Wawrinka S.,,,,,,,,,
44356,1.58,0,1.514741133,6/30/2017,Sugita Y.,,,,,,,,,
48532,2.3,1,1.514666646,2/19/2019,Lorenzi P.,,,,,,,,,
47927,1.56,0,1.514528969,10/18/2018,Schwartzman D.,,,,,,,,,
46104,1.56,0,1.514137895,3/10/2018,Sandgren T.,,,,,,,,,
54741,1.49,0,1.513637814,2/8/2022,Delbonis F.,,,,,,,,,
48569,1.6,0,1.513344928,2/21/2019,Djere L.,,,,,,,,,
40604,1.74,0,1.51242495,2/9/2016,Laaksonen H.,,,,,,,,,
36994,2.12,1,1.511917129,8/12/2014,Pospisil V.,,,,,,,,,
55006,1.62,0,1.510323791,3/10/2022,Krajinovic F.,,,,,,,,,
47966,1.78,0,1.510191912,10/23/2018,Verdasco F.,,,,,,,,,
44751,2.71,1,1.509520912,8/7/2017,Donaldson J.,,,,,,,,,
45115,2.52,1,1.508407375,9/27/2017,Gojowczyk P.,,,,,,,,,
54151,1.58,0,1.508242096,10/9/2021,Vukic A.,,,,,,,,,
52167,1.78,0,1.50785703,2/10/2021,Kyrgios N.,,,,,,,,,
44640,2.8,1,1.507502043,7/29/2017,Mayer F.,,,,,,,,,
37961,2.27,1,1.507418639,2/10/2015,Pospisil V.,,,,,,,,,
54897,1.61,0,1.506810968,2/19/2022,Alcaraz C.,,,,,,,,,
37367,1.6,0,1.506248955,10/7/2014,Klizan M.,,,,,,,,,
41399,2.93,1,1.50624228,5/15/2016,Murray A.,,,,,,,,,
51549,1.53,0,1.506235654,9/28/2020,Sock J.,,,,,,,,,
36380,1.57,0,1.50593979,6/11/2014,Stepanek R.,,,,,,,,,
53560,1.59,0,1.505778015,7/20/2021,Dzumhur D.,,,,,,,,,
34978,2.84,1,1.504579624,10/29/2013,Granollers M.,,,,,,,,,
51666,2.16,1,1.504562779,10/13/2020,Ivashka I.,,,,,,,,,
46797,2.39,1,1.504360715,6/2/2018,Schwartzman D.,,,,,,,,,
53789,2.13,1,1.504062418,8/17/2021,Cilic M.,,,,,,,,,
45137,2.32,1,1.503528488,9/30/2017,Baghdatis M.,,,,,,,,,
52841,1.63,0,1.503494056,4/30/2021,Ramos-Vinolas A.,,,,,,,,,
37584,1.76,0,1.503336208,11/1/2014,Raonic M.,,,,,,,,,
45454,1.57,0,1.502805278,11/15/2017,Dimitrov G.,,,,,,,,,
36683,1.78,0,1.502192082,7/12/2014,Hewitt L.,,,,,,,,,
56229,2.39,1,1.502019875,8/2/2022,Paire B.,,,,,,,,,
43773,2.09,1,1.501703656,4/25/2017,Zeballos H.,,,,,,,,,
33214,2.32,1,1.501502089,3/22/2013,Fognini F.,,,,,,,,,
51755,1.78,0,1.50143765,10/21/2020,Evans D.,,,,,,,,,
49861,1.75,0,1.501055356,7/27/2019,Ramos-Vinolas A.,,,,,,,,,
38284,1.78,0,1.501043446,3/17/2015,Lopez F.,,,,,,,,,
49554,1.75,0,1.500539023,6/26/2019,Simon G.,,,,,,,,,
41364,1.56,0,1.499902472,5/10/2016,Monaco J.,,,,,,,,,
56171,2.16,1,1.499213507,7/27/2022,Lajovic D.,,,,,,,,,
42979,2.2,1,1.499169433,1/13/2017,Sousa J.,,,,,,,,,
56416,2.3,1,1.498292233,8/23/2022,Gasquet R.,,,,,,,,,
48504,2.45,1,1.498147619,2/17/2019,Monfils G.,,,,,,,,,
56774,2.35,1,1.497249697,10/10/2022,Karatsev A.,,,,,,,,,
48492,1.58,0,1.497190189,2/15/2019,Opelka R.,,,,,,,,,
57882,1.6,0,1.496565816,3/28/2023,Fritz T.,,,,,,,,,
40884,1.96,0,1.496169659,3/13/2016,Mannarino A.,,,,,,,,,
42062,2.26,1,1.496077771,7/22/2016,Berlocq C.,,,,,,,,,
49115,2.18,1,1.496073599,5/5/2019,Berrettini M.,,,,,,,,,
55867,2.2,1,1.494831864,6/22/2022,Giron M.,,,,,,,,,
52602,2.45,1,1.494696155,3/30/2021,Korda S.,,,,,,,,,
55021,1.58,0,1.494581747,3/11/2022,Wolf J.J.,,,,,,,,,
56016,1.63,0,1.494576319,7/8/2022,Kyrgios N.,,,,,,,,,
54297,2.2,1,1.494552994,10/28/2021,Van De Zandschulp B.,,,,,,,,,
30684,2.26,1,1.494326856,4/15/2012,Monaco J.,,,,,,,,,
37242,2.55,1,1.494041628,9/23/2014,Matosevic M.,,,,,,,,,
35470,1.76,0,1.492961053,2/18/2014,Stakhovsky S.,,,,,,,,,
46876,2.3,1,1.492188901,6/18/2018,Sugita Y.,,,,,,,,,
39437,2.33,1,1.492042517,8/2/2015,Baghdatis M.,,,,,,,,,
42160,2.06,1,1.491523763,8/7/2016,Kyrgios N.,,,,,,,,,
56341,2.13,1,1.491061498,8/15/2022,Giron M.,,,,,,,,,
38276,2.07,1,1.491012896,3/16/2015,Mannarino A.,,,,,,,,,
35525,2.65,1,1.490348794,2/21/2014,Dolgopolov O.,,,,,,,,,
41367,1.76,0,1.490059453,5/10/2016,Chardy J.,,,,,,,,,
33542,1.58,0,1.489810438,5/8/2013,Haas T.,,,,,,,,,
40352,2.36,1,1.488932641,1/14/2016,Bautista R.,,,,,,,,,
37928,1.67,0,1.488242142,2/6/2015,Baghdatis M.,,,,,,,,,
54914,1.65,0,1.488186684,2/21/2022,Londero J.I.,,,,,,,,,
42188,1.52,0,1.487899818,8/15/2016,Coric B.,,,,,,,,,
54762,1.68,0,1.48786371,2/9/2022,Murray A.,,,,,,,,,
44089,1.75,0,1.487607944,5/29/2017,Bolelli S.,,,,,,,,,
37272,2.42,1,1.487573383,9/26/2014,Giraldo S.,,,,,,,,,
50327,2.33,1,1.487491972,9/25/2019,Sousa J.,,,,,,,,,
43488,1.67,0,1.487467985,3/11/2017,Struff J.L.,,,,,,,,,
41101,1.7,0,1.487273241,4/12/2016,Daniel T.,,,,,,,,,
52383,2.4,1,1.48713702,3/9/2021,Martin A.,,,,,,,,,
32452,2.19,1,1.487039022,11/2/2012,Ferrer D.,,,,,,,,,
57485,1.71,0,1.487028093,2/22/2023,Zapata Miralles B.,,,,,,,,,
48834,1.74,0,1.486777066,3/23/2019,Cecchinato M.,,,,,,,,,
39092,1.95,1,1.486617347,6/23/2015,Groth S.,,,,,,,,,
51376,2.44,1,1.486528905,9/4/2020,Goffin D.,,,,,,,,,
54339,1.67,0,1.486204217,11/2/2021,Paul T.,,,,,,,,,
49519,1.66,0,1.484823319,6/23/2019,Kecmanovic M.,,,,,,,,,
54390,1.6,0,1.484560011,11/16/2021,Medvedev D.,,,,,,,,,
50255,2.08,1,1.484493616,9/17/2019,Carballes Baena R.,,,,,,,,,
50601,1.64,0,1.48406285,10/25/2019,Berrettini M.,,,,,,,,,
48425,1.67,0,1.483862714,2/11/2019,Seppi A.,,,,,,,,,
30722,2.44,1,1.483699989,4/18/2012,Benneteau J.,,,,,,,,,
53086,2.41,1,1.483679686,5/30/2021,Laaksonen H.,,,,,,,,,
47506,2.3,1,1.483608623,8/22/2018,Jarry N.,,,,,,,,,
56878,1.91,1,1.483601001,10/20/2022,Goffin D.,,,,,,,,,
49850,1.8,0,1.483355655,7/26/2019,Ramos-Vinolas A.,,,,,,,,,
51915,1.59,0,1.483270229,11/12/2020,Mannarino A.,,,,,,,,,
35279,1.72,0,1.483247461,1/22/2014,Federer R.,,,,,,,,,
52403,1.51,0,1.481841289,3/10/2021,Shapovalov D.,,,,,,,,,
40164,2.93,1,1.481798056,11/2/2015,Paire B.,,,,,,,,,
47411,1.66,0,1.481336437,8/9/2018,Medvedev D.,,,,,,,,,
35154,1.59,0,1.480468475,1/9/2014,Lu Y.H.,,,,,,,,,
57042,1.69,0,1.479938702,1/2/2023,Draper J.,,,,,,,,,
50392,1.53,0,1.47932032,10/2/2019,Murray A.,,,,,,,,,
57100,2.28,1,1.478925399,1/9/2023,Goffin D.,,,,,,,,,
44093,1.74,0,1.478808735,5/29/2017,Dutra Silva R.,,,,,,,,,
41194,1.83,0,1.478490598,4/22/2016,Garcia-Lopez G.,,,,,,,,,
47451,1.83,1,1.477463584,8/15/2018,Khachanov K.,,,,,,,,,
41341,2.67,1,1.476749666,5/7/2016,Murray A.,,,,,,,,,
45883,1.69,0,1.476707114,2/17/2018,Querrey S.,,,,,,,,,
48250,1.64,0,1.476401903,1/15/2019,Pouille L.,,,,,,,,,
34307,2.55,1,1.475539027,7/29/2013,Zeballos H.,,,,,,,,,
48843,2.17,1,1.475318748,3/24/2019,Auger-Aliassime F.,,,,,,,,,
39134,1.54,0,1.474466189,6/29/2015,Berankis R.,,,,,,,,,
56797,2.3,1,1.473802837,10/12/2022,Wolf J.J.,,,,,,,,,
33083,1.51,0,1.472910857,3/7/2013,Paire B.,,,,,,,,,
53775,2.36,1,1.472838702,8/15/2021,Paire B.,,,,,,,,,
47190,1.69,0,1.472666363,7/23/2018,Mayer L.,,,,,,,,,
53375,1.69,0,1.472535563,6/30/2021,Kudla D.,,,,,,,,,
44826,2.32,1,1.472360408,8/15/2017,Ramanathan R.,,,,,,,,,
50338,2.5,1,1.472068444,9/26/2019,Bublik A.,,,,,,,,,
39694,1.51,0,1.471891975,8/31/2015,Gabashvili T.,,,,,,,,,
38954,1.54,0,1.471685206,6/8/2015,Kohlschreiber P.,,,,,,,,,
53801,1.7,0,1.471061227,8/18/2021,Ruud C.,,,,,,,,,
57091,1.65,0,1.470807559,1/8/2023,Lestienne C.,,,,,,,,,
46211,1.62,0,1.470712022,3/24/2018,Sock J.,,,,,,,,,
38644,2.39,1,1.469696855,5/1/2015,Gasquet R.,,,,,,,,,
48009,2.3,1,1.469550911,10/26/2018,Medvedev D.,,,,,,,,,
52401,1.56,0,1.468245423,3/10/2021,Rune H.,,,,,,,,,
47587,2.05,1,1.46801925,8/29/2018,Lajovic D.,,,,,,,,,
33929,2.4,1,1.467516053,6/21/2013,Mahut N.,,,,,,,,,
30195,2.26,1,1.467387644,2/14/2012,Davydenko N.,,,,,,,,,
47283,1.66,0,1.467132689,7/31/2018,De Minaur A.,,,,,,,,,
35991,1.67,0,1.466739193,4/26/2014,Dimitrov G.,,,,,,,,,
40333,1.81,0,1.466709922,1/12/2016,Chardy J.,,,,,,,,,
29972,1.7,0,1.466692363,1/16/2012,Lacko L.,,,,,,,,,
52701,2.62,1,1.466534278,4/14/2021,Evans D.,,,,,,,,,
55177,2.62,1,1.466401383,3/29/2022,Sinner J.,,,,,,,,,
46505,1.8,0,1.466362006,5/4/2018,Kohlschreiber P.,,,,,,,,,
47182,2.02,1,1.466092549,7/21/2018,Fognini F.,,,,,,,,,
52877,1.64,0,1.466046234,5/4/2021,Davidovich Fokina A.,,,,,,,,,
56826,2.16,1,1.465968324,10/17/2022,Draper J.,,,,,,,,,
34492,1.79,0,1.465896133,8/19/2013,Mahut N.,,,,,,,,,
39851,2,0,1.465813091,9/28/2015,Krajicek A.,,,,,,,,,
40904,1.75,0,1.465686574,3/15/2016,Thiem D.,,,,,,,,,
54860,1.56,0,1.465669392,2/16/2022,Fucsovics M.,,,,,,,,,
40732,2.3,1,1.465319864,2/19/2016,Ram R.,,,,,,,,,
40671,1.64,0,1.465286331,2/16/2016,Zverev A.,,,,,,,,,
48117,1.69,0,1.464967945,1/1/2019,Fucsovics M.,,,,,,,,,
41501,1.68,0,1.464897492,5/24/2016,Jaziri M.,,,,,,,,,
34867,2.53,1,1.464823725,10/17/2013,Haase R.,,,,,,,,,
53491,2.37,1,1.464318027,7/13/2021,Jung J.,,,,,,,,,
36041,2.74,1,1.463932044,5/3/2014,Klizan M.,,,,,,,,,
57749,1.66,0,1.46382207,3/21/2023,Kovacevic A.,,,,,,,,,
52069,2.14,1,1.46375539,2/3/2021,Vesely J.,,,,,,,,,
46171,2.2,0,1.463189855,3/21/2018,Marterer M.,,,,,,,,,
42170,2.09,1,1.462619705,8/10/2016,Benneteau J.,,,,,,,,,
49699,1.55,0,1.461894062,7/14/2019,Djokovic N.,,,,,,,,,
45817,2.33,1,1.461806847,2/13/2018,Troicki V.,,,,,,,,,
42400,1.73,0,1.461738491,9/4/2016,Tsonga J.W.,,,,,,,,,
41991,1.87,0,1.461658834,7/19/2016,Thompson J.,,,,,,,,,
52879,1.92,0,1.461314989,5/4/2021,Ruud C.,,,,,,,,,
37848,1.68,0,1.460809555,1/24/2015,Garcia-Lopez G.,,,,,,,,,
46486,2.37,1,1.46065568,5/2/2018,Lorenzi P.,,,,,,,,,
57537,1.52,0,1.460593984,2/28/2023,Tiafoe F.,,,,,,,,,
37608,1.53,0,1.460342778,1/5/2015,Karlovic I.,,,,,,,,,
35887,1.69,0,1.460307965,4/15/2014,Carreno-Busta P.,,,,,,,,,
57393,2.16,1,1.459626989,2/15/2023,Giron M.,,,,,,,,,
37467,1.59,0,1.459398865,10/17/2014,Gulbis E.,,,,,,,,,
48535,2.52,1,1.459061553,2/19/2019,Evans D.,,,,,,,,,
51995,2.31,1,1.458953135,2/1/2021,Chardy J.,,,,,,,,,
53407,1.94,0,1.458601667,6/30/2021,Ymer M.,,,,,,,,,
45413,1.72,0,1.45859524,10/31/2017,Verdasco F.,,,,,,,,,
47132,1.54,0,1.458404391,7/17/2018,Delbonis F.,,,,,,,,,
31639,1.58,0,1.458162787,7/25/2012,Berankis R.,,,,,,,,,
39151,2.44,1,1.457688728,6/30/2015,Rosol L.,,,,,,,,,
47324,1.79,0,1.456827897,8/1/2018,Giron M.,,,,,,,,,
35790,1.72,0,1.456632209,3/24/2014,Isner J.,,,,,,,,,
54283,2.51,1,1.456440447,10/27/2021,Alcaraz C.,,,,,,,,,
38223,1.91,1,1.456337044,3/13/2015,Jaziri M.,,,,,,,,,
55752,1.61,0,1.45629993,6/9/2022,Ivashka I.,,,,,,,,,
56426,2.44,1,1.455920791,8/24/2022,Thiem D.,,,,,,,,,
55016,2.35,1,1.455903592,3/11/2022,Otte O.,,,,,,,,,
47756,1.69,0,1.455450577,9/29/2018,Fognini F.,,,,,,,,,
57626,2.26,1,1.455051358,3/9/2023,Molcan A.,,,,,,,,,
51033,1.58,0,1.454178983,2/15/2020,Monfils G.,,,,,,,,,
48525,2.39,1,1.454091711,2/19/2019,Bedene A.,,,,,,,,,
49562,1.74,0,1.454074224,6/27/2019,Kecmanovic M.,,,,,,,,,
30344,1.63,0,1.453893783,2/25/2012,Melzer J.,,,,,,,,,
42855,2.28,1,1.453835212,1/2/2017,Stepanek R.,,,,,,,,,
47933,2.08,1,1.453793173,10/18/2018,Seppi A.,,,,,,,,,
47152,1.76,0,1.453090068,7/18/2018,Cecchinato M.,,,,,,,,,
29992,1.65,0,1.452830194,1/16/2012,Tomic B.,,,,,,,,,
43227,2.62,1,1.452444269,2/15/2017,Sousa J.,,,,,,,,,
37298,1.74,0,1.452238536,9/30/2014,Young D.,,,,,,,,,
53545,1.74,0,1.452189971,7/18/2021,Carreno Busta P.,,,,,,,,,
45084,2.29,1,1.452186981,9/23/2017,Gojowczyk P.,,,,,,,,,
56134,2.34,1,1.452020463,7/25/2022,Coria F.,,,,,,,,,
54504,2.45,1,1.452001501,1/14/2022,Kokkinakis T.,,,,,,,,,
40839,1.7,0,1.451797247,3/10/2016,Carreno-Busta P.,,,,,,,,,
46294,2.16,1,1.45171796,4/12/2018,Jaziri M.,,,,,,,,,
55849,1.63,0,1.451392537,6/20/2022,Ivashka I.,,,,,,,,,
40270,1.88,0,1.451296929,1/6/2016,Marchenko I.,,,,,,,,,
30881,1.58,0,1.450347811,5/4/2012,Haas T.,,,,,,,,,
47732,2.8,1,1.450343053,9/26/2018,Jaziri M.,,,,,,,,,
35532,2.21,1,1.450286757,2/22/2014,Gulbis E.,,,,,,,,,
34112,2.67,1,1.450279844,7/10/2013,Ramos A.,,,,,,,,,
43532,2.65,1,1.449986003,3/15/2017,Sock J.,,,,,,,,,
54704,1.68,0,1.449688365,2/4/2022,Tabilo A.,,,,,,,,,
29987,1.59,0,1.44952834,1/16/2012,Kohlschreiber P.,,,,,,,,,
48726,2.13,1,1.449512738,3/9/2019,Kecmanovic M.,,,,,,,,,
46016,2.61,1,1.449472849,2/28/2018,Garcia-Lopez G.,,,,,,,,,
34451,1.92,0,1.448843945,8/13/2013,Haas T.,,,,,,,,,
35756,1.78,0,1.448733499,3/21/2014,Robredo T.,,,,,,,,,
50476,1.74,0,1.447978218,10/14/2019,Mannarino A.,,,,,,,,,
51309,1.8,0,1.4478673,9/1/2020,Mmoh M.,,,,,,,,,
55571,2.59,1,1.447610058,5/18/2022,Molcan A.,,,,,,,,,
35900,1.88,0,1.447568315,4/16/2014,Seppi A.,,,,,,,,,
49257,1.8,0,1.447338055,5/22/2019,Albot R.,,,,,,,,,
51022,2.11,1,1.446756721,2/14/2020,Londero J.I.,,,,,,,,,
35086,2.11,1,1.446561853,1/2/2014,Gojowczyk P.,,,,,,,,,
43239,1.71,0,1.446432607,2/16/2017,Thiem D.,,,,,,,,,
47541,2.07,0,1.446060582,8/27/2018,Simon G.,,,,,,,,,
38485,1.63,0,1.445737586,4/15/2015,Dimitrov G.,,,,,,,,,
56681,2.13,1,1.445242107,9/29/2022,Rune H.,,,,,,,,,
57325,1.56,0,1.444954108,2/9/2023,Tiafoe F.,,,,,,,,,
36137,2.18,1,1.44427788,5/14/2014,Dodig I.,,,,,,,,,
39221,1.67,0,1.443836102,7/4/2015,Cilic M.,,,,,,,,,
43338,1.76,0,1.443632788,2/24/2017,Carreno Busta P.,,,,,,,,,
35476,1.66,0,1.443433255,2/18/2014,Baghdatis M.,,,,,,,,,
38313,1.7,0,1.44291333,3/25/2015,Almagro N.,,,,,,,,,
41588,1.68,0,1.441794797,6/7/2016,Millman J.,,,,,,,,,
37288,2.1,1,1.441785586,9/29/2014,Sousa J.,,,,,,,,,
49217,1.72,0,1.441467055,5/17/2019,Tsitsipas S.,,,,,,,,,
51160,1.99,0,1.441177264,2/25/2020,Kecmanovic M.,,,,,,,,,
47153,1.57,0,1.44093872,7/18/2018,Lajovic D.,,,,,,,,,
37248,2.25,1,1.440645458,9/24/2014,Monaco J.,,,,,,,,,
41911,2.5,1,1.440509409,7/13/2016,Estrella Burgos V.,,,,,,,,,
36120,2.5,1,1.440254733,5/13/2014,Kohlschreiber P.,,,,,,,,,
41706,1.67,0,1.440172735,6/20/2016,Becker B.,,,,,,,,,
35402,2.26,1,1.439752741,2/12/2014,Russell M.,,,,,,,,,
31979,2.19,1,1.439696758,9/17/2012,Garcia-Lopez G.,,,,,,,,,
38039,1.68,0,1.439595294,2/17/2015,Thiem D.,,,,,,,,,
50796,1.81,1,1.439525755,1/21/2020,Davidovich Fokina A.,,,,,,,,,
44641,1.66,0,1.439091616,7/29/2017,Isner J.,,,,,,,,,
51945,2.12,1,1.438815,1/8/2021,Quiroz R.,,,,,,,,,
39561,1.86,0,1.438592325,8/15/2015,Nishikori K.,,,,,,,,,
55996,1.82,0,1.43834846,7/2/2022,Kyrgios N.,,,,,,,,,
38118,1.75,0,1.438343768,2/22/2015,Karlovic I.,,,,,,,,,
40170,1.85,0,1.437958727,11/2/2015,Bellucci T.,,,,,,,,,
54196,1.58,0,1.43794186,10/13/2021,Hurkacz H.,,,,,,,,,
46371,1.6,0,1.437844132,4/23/2018,Cecchinato M.,,,,,,,,,
37260,2.14,1,1.43722792,9/25/2014,Lacko L.,,,,,,,,,
57836,1.73,0,1.437024529,3/26/2023,Cerundolo F.,,,,,,,,,
42268,1.78,0,1.436344737,8/23/2016,Millman J.,,,,,,,,,
47104,2.15,1,1.436336955,7/13/2018,Anderson K.,,,,,,,,,
46854,1.61,0,1.436312664,6/15/2018,Ebden M.,,,,,,,,,
46364,2.36,1,1.436173504,4/20/2018,Nishikori K.,,,,,,,,,
49761,1.73,0,1.436119719,7/19/2019,Lajovic D.,,,,,,,,,
52651,1.8,0,1.435970742,4/8/2021,Munar J.,,,,,,,,,
45214,1.69,0,1.43593391,10/9/2017,Ramos-Vinolas A.,,,,,,,,,
52780,1.77,0,1.435689317,4/22/2021,Sinner J.,,,,,,,,,
36640,1.66,0,1.435343195,7/9/2014,Karlovic I.,,,,,,,,,
45950,1.58,0,1.435109696,2/22/2018,Fritz T.,,,,,,,,,
55816,1.55,0,1.434982839,6/16/2022,Peniston R.,,,,,,,,,
42272,2.35,1,1.434807876,8/24/2016,Carreno Busta P.,,,,,,,,,
53267,2.23,1,1.43296508,6/17/2021,Basilashvili N.,,,,,,,,,
32707,1.8,0,1.432900614,1/18/2013,Anderson K.,,,,,,,,,
51914,1.78,0,1.432750972,11/12/2020,Sinner J.,,,,,,,,,
50535,1.76,0,1.432738065,10/18/2019,Mannarino A.,,,,,,,,,
44625,1.75,0,1.431874225,7/27/2017,Gulbis E.,,,,,,,,,
38327,1.83,0,1.431591393,3/26/2015,Zverev A.,,,,,,,,,
34780,1.75,0,1.431437509,10/8/2013,Nishikori K.,,,,,,,,,
36766,1.57,0,1.431254702,7/21/2014,Monaco J.,,,,,,,,,
47364,1.63,0,1.430934574,8/4/2018,Zverev A.,,,,,,,,,
34825,2.06,1,1.430827891,10/14/2013,Carreno-Busta P.,,,,,,,,,
42689,1.69,0,1.430709693,10/20/2016,Kamke T.,,,,,,,,,
57026,2.41,1,1.430407815,11/17/2022,Nadal R.,,,,,,,,,
48068,2.24,1,1.430057998,11/13/2018,Anderson K.,,,,,,,,,
49951,1.53,0,1.429494198,8/2/2019,Schwartzman D.,,,,,,,,,
31289,2.58,1,1.428380033,6/22/2012,Harrison R.,,,,,,,,,
42931,1.68,0,1.428313886,1/8/2017,Mahut N.,,,,,,,,,
51649,2.34,1,1.42824122,10/12/2020,Karatsev A.,,,,,,,,,
34457,1.58,0,1.428215573,8/14/2013,Raonic M.,,,,,,,,,
42171,2.09,1,1.428054023,8/10/2016,Carreno Busta P.,,,,,,,,,
57048,2.27,1,1.427617323,1/2/2023,Safiullin R.,,,,,,,,,
45315,1.71,0,1.427059644,10/19/2017,Basic M.,,,,,,,,,
48135,1.71,0,1.426964353,1/2/2019,Herbert P.H.,,,,,,,,,
36680,2.3,1,1.426959949,7/12/2014,Rosol L.,,,,,,,,,
36239,1.52,0,1.426940135,5/26/2014,Lopez F.,,,,,,,,,
43674,1.65,0,1.426527214,4/13/2017,Paire B.,,,,,,,,,
54183,1.49,0,1.42649847,10/12/2021,Sinner J.,,,,,,,,,
48209,1.78,0,1.426480121,1/10/2019,Schwartzman D.,,,,,,,,,
34341,2.47,1,1.426341342,7/31/2013,Tursunov D.,,,,,,,,,
53440,2.16,1,1.426100707,7/2/2021,Khachanov K.,,,,,,,,,
32740,2.66,1,1.425925428,2/5/2013,Darcis S.,,,,,,,,,
37476,1.76,0,1.425808705,10/19/2014,Berdych T.,,,,,,,,,
49904,2.04,0,1.425498097,7/31/2019,Auger-Aliassime F.,,,,,,,,,
42963,1.81,0,1.425200132,1/11/2017,Johnson S.,,,,,,,,,
40681,1.7,0,1.425194449,2/16/2016,Ramos-Vinolas A.,,,,,,,,,
48178,2.51,1,1.425137734,1/8/2019,Seppi A.,,,,,,,,,
48365,1.52,0,1.425111522,2/5/2019,Carballes Baena R.,,,,,,,,,
48914,1.94,0,1.42509573,4/11/2019,Ruud C.,,,,,,,,,
48004,1.81,0,1.424728655,10/26/2018,Kukushkin M.,,,,,,,,,
42801,1.75,0,1.424560745,11/1/2016,Mahut N.,,,,,,,,,
57655,1.96,1,1.424214656,3/11/2023,Mannarino A.,,0,,,,,,,
43526,1.61,0,1.424141657,3/14/2017,Kyrgios N.,,,,,,,,,
39308,2.24,1,1.423693037,7/22/2015,Kavcic B.,,,,,,,,,
55810,1.66,0,1.423618766,6/15/2022,Kyrgios N.,,,,,,,,,
43085,1.54,0,1.423543081,1/20/2017,Tsonga J.W.,,,,,,,,,
55164,1.65,0,1.42348659,3/28/2022,Fritz T.,,,,,,,,,
40197,1.86,0,1.423269949,11/5/2015,Gasquet R.,,,,,,,,,
55833,2.49,1,1.423258893,6/18/2022,Hurkacz H.,,,,,,,,,
57771,2.75,1,1.423182672,3/22/2023,Alves M.F.,,,,,,,,,
42923,1.68,0,1.42315735,1/6/2017,Dimitrov G.,,,,,,,,,
45203,1.64,0,1.423129902,10/8/2017,Donaldson J.,,,,,,,,,
42809,2.31,1,1.422729264,11/2/2016,Sock J.,,,,,,,,,
44869,2.1,1,1.422524389,8/21/2017,Benneteau J.,,,,,,,,,
42043,2.3,1,1.422482319,7/21/2016,Basilashvili N.,,,,,,,,,
35815,1.88,1,1.422457593,4/7/2014,Brown D.,,,,,,,,,
53598,1.93,1,1.422417242,7/22/2021,Bolt A.,,,,,,,,,
56650,2.09,1,1.422362188,9/27/2022,Nishioka Y.,,,,,,,,,
54688,1.62,0,1.42191654,2/3/2022,Sonego L.,,,,,,,,,
45999,2.24,1,1.421246225,2/27/2018,Harrison R.,,,,,,,,,
43208,1.95,0,1.421052611,2/14/2017,Opelka R.,,,,,,,,,
53981,1.74,0,1.420895358,9/4/2021,Otte O.,,,,,,,,,
32267,1.56,0,1.420679248,10/14/2012,Djokovic N.,,,,,,,,,
49000,1.76,0,1.420538031,4/22/2019,Fritz T.,,,,,,,,,
54018,1.51,0,1.420451268,9/21/2021,Rune H.,,,,,,,,,
46920,1.76,0,1.420259951,6/23/2018,Cilic M.,,,,,,,,,
37340,1.83,0,1.420205921,10/5/2014,Bautista R.,,,,,,,,,
54849,2.37,1,1.420087873,2/16/2022,Andujar P.,,,,,,,,,
38709,2.06,1,1.419410378,5/7/2015,Isner J.,,,,,,,,,
39377,1.6,0,1.419155428,7/28/2015,Monaco J.,,,,,,,,,
