match,PSW,win0,confidence0,date,winner,panel agree?,vote_percent,mean conf,correct result?,,ROI
33211,1.93,0,1.199630456,3/22/2013,Ramos A.,,,,,,
37970,1.76,0,1.199282185,2/10/2015,Schwartzman D.,,,,,,
57292,2,0,1.199262616,2/7/2023,Delbonis F.,,,,,,
54453,1.63,0,1.199261503,1/9/2022,Monfils G.,,,,,,
51756,2.02,0,1.199202685,10/21/2020,Mannarino A.,,,,,,
46387,2.02,0,1.199033645,4/24/2018,Basilashvili N.,,,,,,
38545,1.95,0,1.19897104,4/22/2015,Andujar P.,,,,,,
32548,1.7,1,1.198938562,1/4/2013,Nishikori K.,,,,,,
41486,2.97,0,1.198919149,5/24/2016,Robert S.,,,,,,
48130,1.95,0,1.198852941,1/2/2019,Jaziri M.,,,,,,
54873,1.81,0,1.198839077,2/17/2022,Bonzi B.,,,,,,
29868,1.83,1,1.198804509,1/3/2012,Andreev I.,,,,,,
48031,1.65,1,1.19877488,10/30/2018,Raonic M.,,,,,,
38221,1.81,1,1.198764368,3/12/2015,Smyczek T.,,,,,,
53791,2.34,0,1.198737631,8/17/2021,Mcdonald M.,,,,,,
35767,1.42,1,1.198691329,3/22/2014,Fognini F.,,,,,,
52244,1.74,1,1.198618507,2/23/2021,Uchiyama Y.,,,,,,
42468,2.49,0,1.198577749,9/25/2016,Pouille L.,,,,,,
39918,2.43,0,1.198562986,10/6/2015,Muller G.,,,,,,
51970,2.36,0,1.198519391,1/10/2021,Quiroz R.,,,,,,
56676,1.69,1,1.19841427,9/29/2022,Nishioka Y.,,,,,,
53728,2.04,0,1.198386895,8/9/2021,Millman J.,,,,,,
54111,2.02,0,1.19829097,10/7/2021,Cressy M.,,,,,,
36856,2.05,0,1.19818806,7/28/2014,Gonzalez M.,,,,,,
57331,1.7,1,1.198168079,2/10/2023,Coria F.,,,,,,
41515,1.65,1,1.198124431,5/25/2016,Isner J.,,,,,,
39092,2.41,0,1.19790404,6/23/2015,Fritz T.,,,,,,
36467,1.93,1,1.197853394,6/19/2014,Querrey S.,,,,,,
53931,1.83,1,1.19775718,8/31/2021,Ramos-Vinolas A.,,,,,,
39259,2.3,1,1.197715811,7/15/2015,Hernych J.,,,,,,
33910,1.69,1,1.197707434,6/19/2013,Seppi A.,,,,,,
55788,1.84,0,1.197642963,6/14/2022,Querrey S.,,,,,,
50673,1.84,1,1.197629712,11/16/2019,Thiem D. ,,,,,,
35416,1.71,0,1.197590664,2/13/2014,Janowicz J.,,,,,,
56342,2.13,0,1.197579105,8/15/2022,Giron M.,,,,,,
40679,2.17,0,1.197497176,2/16/2016,Delbonis F.,,,,,,
46470,1.74,1,1.197456327,5/1/2018,Sousa J.,,,,,,
45523,1.98,1,1.197247344,1/4/2018,Istomin D.,,,,,,
52830,1.63,1,1.197245353,4/28/2021,Anderson K.,,,,,,
39267,1.8,0,1.197195407,7/16/2015,Smith J.P.,,,,,,
38330,1.95,1,1.19717259,3/26/2015,Bolelli S.,,,,,,
49934,1.44,1,1.197146064,8/1/2019,Albot R.,,,,,,
50199,1.77,0,1.197003527,8/29/2019,Isner J.,,,,,,
57191,1.58,1,1.196953837,1/17/2023,Schwartzman D.,,,,,,
39731,1.42,1,1.196874622,9/2/2015,Seppi A.,,,,,,
37536,1.47,1,1.196862023,10/25/2014,Robredo T.,,,,,,
43285,1.83,1,1.196844713,2/21/2017,Struff J.L.,,,,,,
45117,2.17,0,1.196813181,9/27/2017,Laaksonen H.,,,,,,
38182,1.7,0,1.196788162,2/26/2015,Anderson K.,,,,,,
35736,1.85,1,1.19678592,3/20/2014,Young D.,,,,,,
57570,1.89,0,1.196773226,3/1/2023,Van De Zandschulp B.,,,,,,
30527,1.78,1,1.196757442,3/15/2012,Simon G.,,,,,,
47164,1.93,0,1.196685763,7/19/2018,Delbonis F.,,,,,,
41634,1.96,0,1.196603714,6/13/2016,Becker B.,,,,,,
35900,1.88,0,1.196571042,4/16/2014,Seppi A.,,,,,,
41493,1.9,1,1.196507557,5/24/2016,Gulbis E.,,,,,,
51689,1.76,1,1.196459089,10/14/2020,Hanfmann Y.,,,,,,
34489,1.58,1,1.196432604,8/19/2013,Johnson S.,,,,,,
39894,1.54,1,1.196429465,10/2/2015,Cilic M.,,,,,,
43219,1.88,0,1.196420641,2/15/2017,Young D.,,,,,,
40066,1.62,1,1.196286919,10/21/2015,Berankis R.,,,,,,
56620,2,0,1.196283352,9/25/2022,Sonego L.,,,,,,
54288,1.42,1,1.196274583,10/27/2021,Berrettini M.,,,,,,
56267,1.44,1,1.196218173,8/5/2022,Rublev A.,,,,,,
56943,1.53,1,1.19620444,10/27/2022,Hurkacz H.,,,,,,
43528,3.45,0,1.196157744,3/15/2017,Kyrgios N.,,,,,,
53470,2.02,0,1.196018299,7/12/2021,Baez S.,,,,,,
52139,1.81,0,1.195947741,2/9/2021,Ruud C.,,,,,,
35230,1.91,1,1.195936968,1/15/2014,Robredo T.,,,,,,
45336,2.04,1,1.195934613,10/22/2017,Del Potro J.M.,,,,,,
34259,1.47,1,1.195881956,7/24/2013,Lopez F.,,,,,,
43812,2.17,0,1.195713484,4/28/2017,Lorenzi P.,,,,,,
33944,1.5,1,1.195712967,6/24/2013,De Schepper K.,,,,,,
39005,2.12,0,1.195640527,6/14/2015,Mahut N.,,,,,,
53400,1.81,1,1.195612953,6/30/2021,Bedene A.,,,,,,
45871,2.11,0,1.195513644,2/16/2018,Seppi A.,,,,,,
56986,1.74,1,1.195472574,11/1/2022,Fognini F.,,,,,,
38645,1.6,1,1.195459779,5/1/2015,Cuevas P.,,,,,,
49981,2.09,0,1.195441835,8/6/2019,Hurkacz H.,,,,,,
36933,1.85,1,1.195423381,8/5/2014,Kyrgios N.,,,,,,
35259,1.39,1,1.195407642,1/17/2014,Ferrer D.,,,,,,
39870,2,1,1.195384845,9/29/2015,Bedene A.,,,,,,
35150,1.9,0,1.195345021,1/8/2014,Garcia-Lopez G.,,,,,,
37039,1.74,1,1.195214227,8/18/2014,Harrison R.,,,,,,
34846,2.22,0,1.195202698,10/15/2013,Mecir M.,,,,,,
55244,1.92,1,1.195197184,4/9/2022,Isner J.,,,,,,
34263,2.53,0,1.195191223,7/25/2013,Bedene A.,,,,,,
53764,1.81,1,1.195149008,8/12/2021,Bautista Agut R.,,,,,,
39165,2.47,0,1.19514112,6/30/2015,Brown D.,,,,,,
53545,1.74,0,1.194893987,7/18/2021,Carreno Busta P.,,,,,,
48915,1.81,1,1.194854304,4/11/2019,Vesely J.,,,,,,
35648,1.61,1,1.194794737,3/7/2014,Mathieu P.H.,,,,,,
39545,1.86,1,1.194780801,8/12/2015,Chardy J.,,,,,,
44760,1.99,1,1.19476655,8/7/2017,Haase R.,,,,,,
34103,2.18,0,1.194746371,7/10/2013,Karlovic I.,,,,,,
37592,1.52,1,1.194732264,11/11/2014,Murray A.,,,,,,
38538,1.76,1,1.194720182,4/21/2015,Haider-Maurer A.,,,,,,
48961,1.49,1,1.19470922,4/17/2019,Zverev A.,,,,,,
46347,1.72,1,1.194684955,4/18/2018,Kohlschreiber P.,,,,,,
50588,1.5,1,1.19452144,10/24/2019,Carreno Busta P.,,,,,,
41927,1.94,1,1.194470462,7/14/2016,Elias G.,,,,,,
50982,1.93,1,1.194445183,2/11/2020,Bedene A.,,,,,,
49464,2.14,1,1.194386,6/17/2019,Sousa J.,,,,,,
50783,2.66,0,1.194359299,1/21/2020,Tabilo A.,,,,,,
42297,2.16,0,1.194351555,8/29/2016,Harrison R.,,,,,,
30005,2.54,0,1.194250052,1/17/2012,Kukushkin M.,,,,,,
43983,1.95,0,1.194096335,5/16/2017,Haas T.,,,,,,
49396,2.06,1,1.193976371,6/3/2019,Zverev A.,,,,,,
52729,1.71,1,1.193930162,4/19/2021,Milojevic N.,,,,,,
51199,1.62,1,1.193897909,2/27/2020,Monteiro T.,,,,,,
51172,1.96,0,1.193825037,2/26/2020,Gasquet R.,,,,,,
29983,1.81,1,1.193799869,1/16/2012,Berlocq C.,,,,,,
39186,1.63,1,1.193704005,7/1/2015,Verdasco F.,,,,,,
46446,2.64,0,1.193701038,4/30/2018,Daniel T.,,,,,,
39216,2.15,1,1.193659919,7/3/2015,Gasquet R.,,,,,,
30228,2.73,0,1.193615941,2/16/2012,Seppi A.,,,,,,
47270,1.75,1,1.193579674,7/30/2018,Hurkacz H.,,,,,,
37238,1.6,1,1.193557331,9/23/2014,Groth S.,,,,,,
41968,1.49,1,1.193545391,7/19/2016,Lajovic D.,,,,,,
38533,1.37,1,1.193501385,4/21/2015,Bautista R.,,,,,,
47161,1.79,1,1.19349812,7/19/2018,Rublev A.,,,,,,
48895,1.8,1,1.193396643,4/9/2019,Tomic B.,,,,,,
33884,1.65,1,1.193334382,6/17/2013,Harrison R.,,,,,,
49431,1.63,1,1.193325279,6/12/2019,Coric B.,,,,,,
53780,2.24,0,1.193128197,8/16/2021,Fognini F.,,,,,,
49046,2.06,0,1.193111535,4/26/2019,Krajinovic F.,,,,,,
54051,2.13,0,1.193051199,9/25/2021,Carreno Busta P.,,,,,,
38587,1.63,1,1.193050953,4/27/2015,Krajinovic F.,,,,,,
51685,1.69,1,1.193031321,10/14/2020,Delbonis F.,,,,,,
30649,2.21,0,1.193026584,4/11/2012,Russell M.,,,,,,
38821,3.48,0,1.192979253,5/22/2015,Sousa J.,,,,,,
34877,1.65,1,1.19297439,10/17/2013,Verdasco F.,,,,,,
38050,2.07,0,1.192938094,2/17/2015,Delbonis F.,,,,,,
35560,1.58,1,1.192876597,2/25/2014,Lorenzi P.,,,,,,
52487,1.48,1,1.192849192,3/17/2021,Nishikori K.,,,,,,
40337,1.74,1,1.192846688,1/13/2016,Troicki V.,,,,,,
33906,1.88,1,1.192826913,6/19/2013,Fognini F.,,,,,,
44268,2.1,1,1.192780843,6/20/2017,Khachanov K.,,,,,,
39524,2.27,0,1.192738685,8/11/2015,Gulbis E.,,,,,,
33874,1.6,1,1.192680877,6/16/2013,Brands D.,,,,,,
41727,1.65,0,1.192539685,6/22/2016,Anderson K.,,,,,,
46027,2.56,0,1.192527919,2/28/2018,Harrison R.,,,,,,
51390,2.17,0,1.192524268,9/7/2020,Shapovalov D.,,,,,,
45377,1.95,0,1.19251217,10/26/2017,Fucsovics M.,,,,,,
46394,1.69,1,1.19250953,4/24/2018,Lopez F.,,,,,,
34803,1.5,1,1.192472667,10/9/2013,Monfils G.,,,,,,
37356,1.68,1,1.192438846,10/7/2014,Dodig I.,,,,,,
46074,2.09,0,1.192437147,3/8/2018,Medvedev D.,,,,,,
43099,1.74,1,1.192397452,1/22/2017,Federer R.,,,,,,
43355,1.88,1,1.192346242,2/25/2017,Tsonga J.W.,,,,,,
49179,1.85,1,1.192262431,5/13/2019,Khachanov K.,,,,,,
43608,1.74,1,1.192227475,3/26/2017,Mahut N.,,,,,,
50327,1.78,0,1.19222457,9/25/2019,Thompson J.,,,,,,
45549,1.92,0,1.192186543,1/7/2018,Dzumhur D.,,,,,,
50603,1.64,0,1.192085633,10/25/2019,Berrettini M.,,,,,,
35484,1.94,1,1.192039163,2/18/2014,Matosevic M.,,,,,,
44623,1.63,1,1.191972595,7/27/2017,Sousa J.,,,,,,
45906,1.69,1,1.1918888,2/20/2018,Simon G.,,,,,,
36029,1.36,1,1.191865788,5/1/2014,Fognini F.,,,,,,
32695,2.17,0,1.191825254,1/17/2013,Chardy J.,,,,,,
40615,1.75,1,1.191787602,2/10/2016,Almagro N.,,,,,,
37788,1.48,1,1.191741251,1/20/2015,Bautista R.,,,,,,
35454,1.89,1,1.191727985,2/17/2014,Lajovic D.,,,,,,
46821,1.87,1,1.191718908,6/12/2018,Fucsovics M.,,,,,,
35873,1.88,0,1.191686348,4/14/2014,Ramos A.,,,,,,
38524,1.67,1,1.191658784,4/21/2015,Lajovic D.,,,,,,
55940,1.87,1,1.191645848,6/28/2022,Baez S.,,,,,,
56057,1.74,1,1.191566241,7/14/2022,Baez S.,,,,,,
35340,1.38,1,1.191541223,2/6/2014,Kohlschreiber P.,,,,,,
35310,2.07,1,1.191436536,2/5/2014,Giraldo S.,,,,,,
43441,1.59,1,1.19138746,3/4/2017,Carreno Busta P.,,,,,,
33403,1.71,1,1.191320115,4/23/2013,Hanescu V.,,,,,,
54377,1.76,1,1.191264261,11/10/2021,Evans D.,,,,,,
53841,1.75,1,1.191201246,8/23/2021,Ymer M.,,,,,,
34958,2.08,0,1.191085181,10/25/2013,Roger-Vasselin E.,,,,,,
46566,1.8,0,1.190865753,5/10/2018,Thiem D.,,,,,,
43754,1.55,1,1.190856786,4/24/2017,Seppi A.,,,,,,
40254,2,0,1.190784274,1/5/2016,Stepanek R.,,,,,,
36763,1.45,1,1.19073608,7/21/2014,Delbonis F.,,,,,,
41141,2.64,0,1.190719727,4/18/2016,Donskoy E.,,,,,,
44554,1.78,1,1.190715781,7/21/2017,Verdasco F.,,,,,,
45747,2.2,0,1.190702005,2/7/2018,Copil M.,,,,,,
32619,1.72,1,1.190700881,1/14/2013,Tipsarevic J.,,,,,,
42823,2.32,0,1.190661489,11/4/2016,Isner J.,,,,,,
36615,1.85,1,1.190640155,7/7/2014,Lajovic D.,,,,,,
34310,1.48,1,1.190583015,7/29/2013,Fish M.,,,,,,
45582,1.47,1,1.190526343,1/10/2018,Del Potro J.M.,,,,,,
37534,1.71,1,1.190523528,10/25/2014,Murray A.,,,,,,
33385,1.87,0,1.190505482,4/22/2013,Lorenzi P.,,,,,,
52164,1.77,0,1.190473335,2/10/2021,Fritz T.,,,,,,
45829,2.01,1,1.190469682,2/13/2018,Monfils G.,,,,,,
40542,2.05,1,1.190397587,2/4/2016,Millman J.,,,,,,
43759,1.83,1,1.190282826,4/25/2017,Khachanov K.,,,,,,
46589,2.8,0,1.190157384,5/14/2018,Cecchinato M.,,,,,,
43397,2.01,0,1.189948998,2/28/2017,Querrey S.,,,,,,
52057,1.85,1,1.189927131,2/3/2021,Caruso S.,,,,,,
39978,1.46,1,1.189912702,10/12/2015,Klizan M.,,,,,,
38956,1.67,1,1.189910425,6/8/2015,Pospisil V.,,,,,,
34444,1.6,1,1.1899089,8/13/2013,Becker B.,,,,,,
54665,1.86,1,1.189884712,2/1/2022,Tabilo A.,,,,,,
51933,1.66,0,1.189829457,11/22/2020,Medvedev D.,,,,,,
39300,1.58,1,1.189780125,7/22/2015,Berrer M.,,,,,,
33058,1.71,1,1.189686092,2/28/2013,Lorenzi P.,,,,,,
44943,1.68,1,1.189659171,8/30/2017,Lopez F.,,,,,,
43803,2.23,0,1.189657697,4/27/2017,Ramos-Vinolas A.,,,,,,
52879,1.92,0,1.189602966,5/4/2021,Ruud C.,,,,,,
52788,1.93,0,1.189571552,4/23/2021,Sinner J.,,,,,,
49970,2.27,0,1.189453939,8/5/2019,Struff J.L.,,,,,,
53018,1.56,1,1.189359223,5/23/2021,Paul T.,,,,,,
52874,2.18,1,1.189340192,5/4/2021,Ramos-Vinolas A.,,,,,,
45942,2.91,0,1.189289228,2/21/2018,Jarry N.,,,,,,
49610,1.88,1,1.18928181,7/2/2019,Fognini F.,,,,,,
32797,1.71,1,1.18926542,2/7/2013,Dodig I.,,,,,,
48212,3.02,0,1.189205945,1/11/2019,Sandgren T.,,,,,,
55846,2.08,0,1.189186174,6/20/2022,Cressy M.,,,,,,
54643,1.88,1,1.189182492,1/31/2022,Varillas J.P.,,,,,,
37290,2.1,1,1.189173923,9/29/2014,Sousa J.,,,,,,
36850,1.6,1,1.189056955,7/28/2014,Paire B.,,,,,,
38243,1.91,1,1.189032701,3/14/2015,Cuevas P.,,,,,,
46181,2.3,0,1.189003034,3/22/2018,Albot R.,,,,,,
30405,2.37,1,1.18894912,2/29/2012,Youzhny M.,,,,,,
46911,2.1,0,1.188905337,6/21/2018,Seppi A.,,,,,,
56506,1.76,1,1.188903403,8/31/2022,Galan D.E.,,,,,,
40686,1.79,1,1.188796385,2/16/2016,Young D.,,,,,,
45094,1.87,1,1.188778371,9/26/2017,Donskoy E.,,,,,,
34675,1.95,0,1.188726333,9/18/2013,Kravchuk K.,,,,,,
51079,2.2,0,1.188701827,2/18/2020,Rubin N.,,,,,,
57274,2.19,0,1.188698908,2/6/2023,Lajovic D.,,,,,,
49829,2.2,0,1.188610266,7/24/2019,Basilashvili N.,,,,,,
37911,2.02,0,1.188590838,2/4/2015,Granollers M.,,,,,,
50646,3.3,0,1.188579619,10/31/2019,Shapovalov D.,,,,,,
31517,1.65,1,1.188508573,7/13/2012,Hajek J.,,,,,,
42633,2.27,0,1.188498624,10/14/2016,Bautista Agut R.,,,,,,
34894,2.31,0,1.188453687,10/19/2013,Kukushkin M.,,,,,,
45773,1.63,1,1.188424418,2/8/2018,Wawrinka S.,,,,,,
47927,2.2,0,1.188321292,10/18/2018,Kohlschreiber P.,,,,,,
53878,2.11,1,1.188308494,8/30/2021,Rinderknech A.,,,,,,
45907,1.72,1,1.188302309,2/20/2018,Herbert P.H.,,,,,,
41978,1.75,1,1.188204505,7/19/2016,Evans D.,,,,,,
50536,1.97,0,1.188125918,10/18/2019,Sugita Y.,,,,,,
52619,2.25,0,1.188079239,4/5/2021,Gombos N.,,,,,,
48170,1.85,1,1.187873371,1/7/2019,Berrettini M.,,,,,,
32301,1.77,1,1.18786636,10/17/2012,Cipolla F.,,,,,,
56208,2.14,0,1.187853572,7/31/2022,De Minaur A.,,,,,,
41636,1.86,1,1.187784906,6/13/2016,Stakhovsky S.,,,,,,
33772,2.36,0,1.187756624,5/31/2013,Anderson K.,,,,,,
47129,1.99,1,1.187713684,7/17/2018,Klizan M.,,,,,,
35739,1.62,1,1.187680446,3/20/2014,Lu Y.H.,,,,,,
51287,1.71,1,1.187656073,8/31/2020,Thompson J.,,,,,,
52726,2,0,1.187601732,4/18/2021,Tsitsipas S.,,,,,,
55954,1.89,1,1.187535631,6/28/2022,Ymer M.,,,,,,
35606,1.31,1,1.18749414,2/27/2014,Ferrer D.,,,,,,
31372,1.7,1,1.187449528,6/27/2012,Mayer F.,,,,,,
35717,1.79,1,1.187439594,3/19/2014,Ebden M.,,,,,,
36797,1.43,1,1.187342965,7/23/2014,Rosol L.,,,,,,
41016,1.61,0,1.187292468,3/30/2016,Monfils G.,,,,,,
36608,2.09,0,1.187155187,7/7/2014,Ram R.,,,,,,
32143,1.69,1,1.187083851,10/2/2012,Seppi A.,,,,,,
44515,2.04,1,1.187067721,7/18/2017,Dolgopolov O.,,,,,,
35745,1.69,1,1.186863348,3/20/2014,Bedene A.,,,,,,
51965,1.45,1,1.186774822,1/9/2021,Basilashvili N.,,,,,,
45921,1.8,0,1.186760375,2/20/2018,Donskoy E.,,,,,,
34719,1.63,1,1.186746021,9/24/2013,Rosol L.,,,,,,
57942,2.1,0,1.186740835,3/28/2023,Koepfer D.,,,,,,
45441,2.26,1,1.186703363,11/3/2017,Sock J.,,,,,,
49276,2.1,0,1.186690676,5/25/2019,Paire B.,,,,,,
54338,2.04,0,1.186648803,11/2/2021,Opelka R.,,,,,,
53640,2.22,0,1.186559623,7/27/2021,Rune H.,,,,,,
46060,1.85,0,1.186436846,3/3/2018,Jarry N.,,,,,,
42791,1.63,1,1.186392035,10/31/2016,Ramos-Vinolas A.,,,,,,
35336,2.08,0,1.186329639,2/6/2014,Sela D.,,,,,,
39664,3.15,0,1.186269055,8/28/2015,Jaziri M.,,,,,,
47142,2.69,0,1.186252983,7/18/2018,Pospisil V.,,,,,,
35419,2.11,1,1.186213409,2/13/2014,Kohlschreiber P.,,,,,,
34026,2.04,0,1.18620346,6/28/2013,Melzer J.,,,,,,
39406,3.11,0,1.186117903,7/30/2015,Kudla D.,,,,,,
31121,1.94,1,1.186011773,5/31/2012,Giraldo S.,,,,,,
43770,1.87,1,1.185985285,4/25/2017,Basilashvili N.,,,,,,
32950,1.62,1,1.18596782,2/21/2013,Delbonis F.,,,,,,
57375,1.9,0,1.18595059,2/14/2023,Griekspoor T.,,,,,,
41283,1.96,1,1.185940666,4/30/2016,Carreno Busta P.,,,,,,
57383,1.63,1,1.185910185,2/14/2023,Cerundolo F.,,,,,,
53592,2.04,0,1.18589231,7/22/2021,Altmaier D.,,,,,,
31193,1.56,1,1.185871549,6/13/2012,Anderson K.,,,,,,
57701,1.88,0,1.185866744,3/15/2023,Auger-Aliassime F.,,,,,,
56591,2.09,1,1.185853697,9/21/2022,Thiem D.,,,,,,
49286,1.79,1,1.18582167,5/26/2019,Otte O.,,,,,,
34812,3.28,0,1.185815346,10/10/2013,Mayer F.,,,,,,
47340,2.11,0,1.185627374,8/2/2018,Jarry N.,,,,,,
51955,2,1,1.185620447,1/8/2021,Grenier H.,,,,,,
32531,1.69,1,1.185618389,1/3/2013,Paire B.,,,,,,
32256,2.53,1,1.185554695,10/11/2012,Stepanek R.,,,,,,
34295,1.99,0,1.1854466,7/28/2013,Isner J.,,,,,,
42031,2.17,0,1.185233849,7/21/2016,Melzer G.,,,,,,
46078,2,0,1.185133006,3/9/2018,Bhambri Y.,,,,,,
36667,2.42,0,1.185118166,7/10/2014,Groth S.,,,,,,
52802,2.4,0,1.185113079,4/26/2021,Coria F.,,,,,,
35595,2.42,0,1.185110921,2/26/2014,Zeballos H.,,,,,,
35919,2.35,0,1.18505074,4/20/2014,Wawrinka S.,,,,,,
33516,2.04,1,1.185004332,5/6/2013,Istomin D.,,,,,,
44870,1.86,1,1.184994842,8/21/2017,Berlocq C.,,,,,,
37744,2.64,0,1.18491991,1/19/2015,Sela D.,,,,,,
41683,1.88,1,1.184845125,6/17/2016,Thiem D.,,,,,,
44382,1.78,1,1.184829221,7/3/2017,Janowicz J.,,,,,,
44685,2.07,1,1.18470939,8/2/2017,Kohlschreiber P.,,,,,,
41551,2.17,0,1.18466852,5/27/2016,Gasquet R.,,,,,,
42434,1.43,1,1.184656162,9/21/2016,Kuznetsov An.,,,,,,
35618,1.87,0,1.184602118,3/1/2014,Delbonis F.,,,,,,
35698,1.71,1,1.184572614,3/11/2014,Lopez F.,,,,,,
31619,1.98,0,1.184543855,7/22/2012,Roddick A.,,,,,,
47963,1.47,1,1.184529097,10/22/2018,Cilic M.,,,,,,
43201,1.95,0,1.184519978,2/14/2017,Opelka R.,,,,,,
44807,1.65,1,1.184434846,8/14/2017,Tiafoe F.,,,,,,
42046,1.9,0,1.184425671,7/21/2016,Sousa J.,,,,,,
46829,1.83,1,1.184368375,6/12/2018,Jaziri M.,,,,,,
53595,2.3,0,1.184345685,7/22/2021,Escobedo E.,,,,,,
45987,1.91,1,1.184292463,2/26/2018,Domingues J.,,,,,,
53558,2.31,0,1.184213102,7/20/2021,Zapata Miralles B.,,,,,,
31986,1.65,1,1.184202816,9/18/2012,Zemlja G.,,,,,,
50869,2.49,0,1.184185345,1/26/2020,Sandgren T.,,,,,,
38167,1.71,0,1.184182847,2/25/2015,Stakhovsky S.,,,,,,
52926,1.95,1,1.184117179,5/11/2021,Nishikori K.,,,,,,
50079,1.85,1,1.184097924,8/19/2019,Berdych T.,,,,,,
33819,1.81,1,1.184096252,6/11/2013,Nieminen J.,,,,,,
47073,2.02,0,1.184089639,7/5/2018,Tiafoe F.,,,,,,
30341,1.51,0,1.183957518,2/25/2012,Almagro N.,,,,,,
41585,2.16,0,1.183818286,6/6/2016,Mathieu P.H.,,,,,,
34296,1.38,1,1.183774479,7/28/2013,Anderson K.,,,,,,
30799,1.64,1,1.183751983,4/26/2012,Nishikori K.,,,,,,
30028,2.02,0,1.183740672,1/18/2012,Lacko L.,,,,,,
44772,2.23,0,1.183731848,8/8/2017,Mannarino A.,,,,,,
43520,2.15,0,1.183730823,3/14/2017,Cuevas P.,,,,,,
37529,1.65,1,1.183619995,10/24/2014,Karlovic I.,,,,,,
31664,1.96,0,1.183514179,7/27/2012,Ram R.,,,,,,
42428,2.22,1,1.18347155,9/20/2016,Brown D.,,,,,,
50015,2.2,0,1.18341993,8/9/2019,Khachanov K.,,,,,,
42506,1.65,1,1.183417702,9/29/2016,Tomic B.,,,,,,
44056,1.48,1,1.183354461,5/25/2017,Wawrinka S.,,,,,,
41023,1.92,1,1.183343729,4/2/2016,Nishikori K.,,,,,,
32551,1.88,1,1.18329686,1/5/2013,Dimitrov G.,,,,,,
57777,1.54,1,1.183261486,3/23/2023,Sonego L.,,,,,,
34025,1.79,0,1.183236471,6/28/2013,Janowicz J.,,,,,,
34622,2.13,0,1.183148725,8/30/2013,Smyczek T.,,,,,,
42731,1.88,0,1.183144161,10/25/2016,Sousa J.,,,,,,
33180,1.87,0,1.183136099,3/20/2013,Rosol L.,,,,,,
50970,1.86,0,1.183121738,2/11/2020,Thompson J.,,,,,,
54914,1.93,1,1.183095245,2/21/2022,Daniel T.,,,,,,
42212,1.75,1,1.183055994,8/17/2016,Dimitrov G.,,,,,,
34838,1.97,0,1.182936459,10/15/2013,Pospisil V.,,,,,,
39623,1.56,1,1.182926571,8/23/2015,Giraldo S.,,,,,,
47631,1.62,1,1.182837857,9/1/2018,Raonic M.,,,,,,
40589,1.75,0,1.182808657,2/9/2016,Muller G.,,,,,,
43155,1.96,1,1.182804139,2/9/2017,Darcis S.,,,,,,
45396,1.75,1,1.182775587,10/28/2017,Pouille L.,,,,,,
51524,2,0,1.182708243,9/27/2020,Rodionov J.,,,,,,
48552,1.9,0,1.182684251,2/20/2019,Bachinger M.,,,,,,
48690,2.3,0,1.182634467,3/7/2019,Auger-Aliassime F.,,,,,,
50002,1.88,1,1.182633433,8/8/2019,Fognini F.,,,,,,
47906,1.46,1,1.182575152,10/17/2018,Chung H.,,,,,,
33238,2.38,0,1.182550773,3/24/2013,Falla A.,,,,,,
51846,1.84,1,1.182409755,11/2/2020,Moutet C.,,,,,,
53699,1.47,1,1.182390196,8/4/2021,Mcdonald M.,,,,,,
53324,2.08,0,1.18235796,6/24/2021,Mannarino A.,,,,,,
44754,1.74,1,1.182325346,8/7/2017,Schwartzman D.,,,,,,
40150,1.93,1,1.18228525,10/30/2015,Sousa J.,,,,,,
39306,2.24,0,1.182227573,7/22/2015,Sousa J.,,,,,,
52340,2.75,0,1.182223001,3/3/2021,Kecmanovic M.,,,,,,
43836,1.76,1,1.182210569,5/2/2017,Zeballos H.,,,,,,
52061,2.14,0,1.18220285,2/3/2021,Vilella Martinez M.,,,,,,
34043,1.65,1,1.182168171,6/29/2013,Youzhny M.,,,,,,
31382,2.55,0,1.182158219,6/28/2012,Paire B.,,,,,,
38902,2.25,0,1.18215319,5/27/2015,Dzumhur D.,,,,,,
47028,2.22,1,1.182120026,7/3/2018,Tiafoe F.,,,,,,
50741,1.47,1,1.182059222,1/16/2020,Auger-Aliassime F.,,,,,,
51714,1.88,1,1.181970345,10/16/2020,Musetti L.,,,,,,
39821,2.78,0,1.181918824,9/23/2015,Becker B.,,,,,,
41713,1.93,1,1.181899205,6/21/2016,Cuevas P.,,,,,,
48924,1.64,1,1.181895493,4/12/2019,Thompson J.,,,,,,
39137,1.61,1,1.181890857,6/29/2015,De Schepper K.,,,,,,
51544,1.77,1,1.181875956,9/28/2020,Galan D.,,,,,,
41904,1.93,1,1.181823665,7/12/2016,Montanes A.,,,,,,
54159,1.83,0,1.181703088,10/10/2021,Fognini F.,,,,,,
44969,1.54,1,1.18167304,8/30/2017,Young D.,,,,,,
40943,1.96,0,1.181615897,3/23/2016,Verdasco F.,,,,,,
42016,2.2,0,1.181597237,7/20/2016,Berlocq C.,,,,,,
42231,2.33,0,1.181569141,8/18/2016,Thiem D.,,,,,,
57735,1.82,0,1.181562958,3/19/2023,Alcaraz C.,,,,,,
54676,1.7,1,1.181546599,2/2/2022,Mcdonald M.,,,,,,
41957,1.85,1,1.18149905,7/18/2016,Sijsling I.,,,,,,
34972,2.03,0,1.181494621,10/28/2013,Nishikori K.,,,,,,
