match,PSW,win0,confidence0,date,winner,return,,,
30373,1.45,1,1.025475659,2/28/2012,Lopez F.,,,,
55288,1.86,0,1.025412756,4/14/2022,Sinner J.,,,,
35337,1.17,1,1.025411992,2/6/2014,Chardy J.,,,,
57185,1.06,1,1.025403913,1/17/2023,De Minaur A.,,,,
40530,1.34,1,1.025388541,2/3/2016,Carreno-Busta P.,,,,
44874,1.26,1,1.025385579,8/21/2017,Edmund K.,,,,
38473,1.08,1,1.025378438,4/14/2015,Simon G.,,,,
49692,1.18,1,1.025377449,7/8/2019,Querrey S.,,,,
41471,1.56,1,1.025347103,5/23/2016,Brown D.,,,,
49157,1.45,1,1.025342337,5/9/2019,Zverev A.,,,,
43794,1.1,1,1.025340176,4/27/2017,Thiem D.,,,,
38745,1.1,1,1.025333395,5/12/2015,Goffin D.,,,,
34872,1.21,1,1.025333292,10/17/2013,Dimitrov G.,,,,
54052,3.69,0,1.025327445,9/25/2021,Duckworth J.,,,,
48275,1.58,1,1.025308318,1/15/2019,Chung H.,,,,
41510,1.21,1,1.025305113,5/24/2016,Isner J.,,,,
53310,1.59,1,1.025305065,6/22/2021,Humbert U.,,,,
55044,1.24,1,1.025288316,3/13/2022,Hurkacz H.,,,,
44437,2.2,0,1.02528359,7/5/2017,Lorenzi P.,,,,
43055,1.08,1,1.025265951,1/18/2017,Tomic B.,,,,
39849,1.31,1,1.02525717,9/28/2015,Kyrgios N.,,,,
56230,1.06,1,1.025255113,8/2/2022,Hijikata R.,,,,
37952,1.43,1,1.025254438,2/9/2015,Ramos-Vinolas A.,,,,
39314,3.12,0,1.025243867,7/23/2015,Haider-Maurer A.,,,,
55227,1.43,1,1.025243637,4/7/2022,Van De Zandschulp B.,,,,
53923,1.2,1,1.0252413,8/31/2021,Tiafoe F.,,,,
45822,1.62,1,1.025239267,2/13/2018,Chardy J.,,,,
33389,1.87,1,1.025227068,4/22/2013,Lorenzi P.,,,,
33458,1.32,1,1.025217264,4/29/2013,Goffin D.,,,,
33105,1.54,1,1.025197121,3/8/2013,Hewitt L.,,,,
45625,3.6,0,1.025191558,1/15/2018,Ebden M.,,,,
32795,1.13,1,1.025186212,2/7/2013,Cilic M.,,,,
39072,1.14,1,1.025183911,6/21/2015,Murray A.,,,,
41872,1.68,1,1.025178212,7/11/2016,Kicker N.,,,,
36072,1.15,1,1.025177582,5/6/2014,Almagro N.,,,,
31926,1.34,1,1.025169605,8/30/2012,Lopez F.,,,,
45139,2.04,1,1.025142811,10/1/2017,Istomin D.,,,,
41039,1.33,1,1.025139135,4/5/2016,Monaco J.,,,,
52152,1.25,1,1.025136347,2/9/2021,Monteiro T.,,,,
34852,1.24,1,1.025105241,10/16/2013,Stepanek R.,,,,
45331,1.28,1,1.025097678,10/21/2017,Dzumhur D.,,,,
46516,1.32,1,1.025087125,5/5/2018,Kohlschreiber P.,,,,
33390,1.38,1,1.025074887,4/22/2013,Andujar P.,,,,
55475,2.4,0,1.025067156,5/5/2022,Auger-Aliassime F.,,,,
42485,2.13,0,1.025023798,9/27/2016,Khachanov K.,,,,
40477,1.28,1,1.025017667,1/24/2016,Berdych T.,,,,
49790,1.57,1,1.025008586,7/22/2019,Klahn B.,,,,
44665,1.53,1,1.025004438,8/1/2017,Ebden M.,,,,
54849,3.97,0,1.024980146,2/16/2022,Pouille L.,,,,
39540,1.08,1,1.024969623,8/12/2015,Nadal R.,,,,
38698,1.13,1,1.024964245,5/6/2015,Ferrer D.,,,,
40987,1.12,1,1.024944239,3/26/2016,Raonic M.,,,,
54615,1.1,1,1.024939789,1/22/2022,Sinner J.,,,,
32125,3.18,0,1.02491833,10/2/2012,Davydenko N.,,,,
39813,2.3,0,1.024908151,9/23/2015,Granollers M.,,,,
54486,1.3,1,1.024900178,1/12/2022,Evans D.,,,,
40289,5.42,0,1.024893641,1/7/2016,Fabbiano T.,,,,
38508,1.36,1,1.024889343,4/20/2015,Granollers M.,,,,
30261,3.27,0,1.02487647,2/20/2012,Dodig I.,,,,
38348,1.08,1,1.024876016,3/28/2015,Raonic M.,,,,
30771,1.16,1,1.024874161,4/24/2012,Ramos A.,,,,
47866,1.49,1,1.024865617,10/11/2018,Edmund K.,,,,
46010,4.3,0,1.024843762,2/27/2018,Ebden M.,,,,
52166,1.06,1,1.024819084,2/10/2021,Zverev A.,,,,
46071,2.95,0,1.024801669,3/8/2018,Zeballos H.,,,,
32096,1.36,1,1.02480029,10/1/2012,Gasquet R.,,,,
35544,1.23,1,1.024794959,2/24/2014,Kohlschreiber P.,,,,
41012,1.7,1,1.024793053,3/29/2016,Berdych T.,,,,
33443,1.4,1,1.024788034,4/26/2013,Simon G.,,,,
51317,1.33,1,1.024785049,9/1/2020,Cilic M.,,,,
53230,2.08,1,1.024783199,6/14/2021,Giron M.,,,,
30138,1.22,1,1.024778672,2/1/2012,Del Bonis F.,,,,
53799,1.31,1,1.024771822,8/18/2021,Zverev A.,,,,
55705,1.24,1,1.024767241,5/28/2022,Cilic M.,,,,
42629,3.46,0,1.024760479,10/13/2016,Sock J.,,,,
52688,1.69,1,1.024749176,4/13/2021,Chardy J.,,,,
34986,1.17,1,1.024744695,10/30/2013,Federer R.,,,,
41066,1.27,1,1.024741425,4/8/2016,Lopez F.,,,,
35357,1.8,1,1.024735229,2/8/2014,Fognini F.,,,,
37802,1.24,1,1.024732968,1/20/2015,Dodig I.,,,,
51716,1.12,1,1.024731588,10/16/2020,Zverev A.,,,,
34984,1.98,0,1.024709189,10/29/2013,Mahut N.,,,,
38183,1.13,1,1.024695467,2/26/2015,Berdych T.,,,,
53757,4.74,0,1.024687104,8/11/2021,Lajovic D.,,,,
41925,1.08,1,1.024678575,7/14/2016,Sousa J.,,,,
44495,1.44,1,1.0246768,7/18/2017,Bedene A.,,,,
35284,1.54,1,1.024662277,2/3/2014,Becker B.,,,,
41527,1.08,1,1.024654987,5/25/2016,Nishikori K.,,,,
30574,1.19,1,1.024649897,3/23/2012,Tsonga J.W.,,,,
38788,1.42,1,1.024641778,5/19/2015,Kyrgios N.,,,,
41329,2.9,0,1.024637951,5/5/2016,Sousa J.,,,,
34848,1.24,1,1.024634118,10/15/2013,Lacko L.,,,,
44297,1.13,1,1.024605377,6/23/2017,Cilic M.,,,,
54680,2.5,0,1.024597653,2/2/2022,Galan D.E.,,,,
40601,2.65,0,1.024588734,2/9/2016,Delbonis F.,,,,
39920,1.4,1,1.024578601,10/6/2015,Chardy J.,,,,
32892,1.27,1,1.024569244,2/16/2013,Querrey S.,,,,
36285,2.27,0,1.024566042,5/28/2014,Stepanek R.,,,,
40337,1.09,1,1.024546611,1/13/2016,Tomic B.,,,,
30240,5.96,0,1.024535174,2/17/2012,Volandri F.,,,,
40760,1.27,1,1.024528465,2/23/2016,Rosol L.,,,,
41516,1.08,1,1.024504841,5/25/2016,Raonic M.,,,,
37010,7.65,0,1.024492656,8/14/2014,Robredo T.,,,,
54576,7.22,0,1.024490395,1/19/2022,Mannarino A.,,,,
37334,2.56,0,1.024488072,10/3/2014,Becker B.,,,,
33445,2.9,0,1.024476968,4/27/2013,Rosol L.,,,,
38648,1.07,1,1.024468072,5/1/2015,Federer R.,,,,
46615,1.68,1,1.024465721,5/16/2018,Nishikori K.,,,,
34599,1.49,1,1.024450301,8/29/2013,Wawrinka S.,,,,
32411,1.19,1,1.024433977,10/29/2012,Paire B.,,,,
46318,1.18,1,1.024430007,4/16/2018,Bautista Agut R.,,,,
53980,1.74,1,1.024421231,9/4/2021,Otte O.,,,,
49218,1.13,1,1.024407878,5/17/2019,Djokovic N.,,,,
37552,1.13,1,1.024362626,10/28/2014,Djokovic N.,,,,
47260,4.78,0,1.024346279,7/28/2018,Norrie C.,,,,
35658,1.07,1,1.024342459,3/8/2014,Murray A.,,,,
30767,2.72,0,1.024329775,4/24/2012,Gil F.,,,,
52738,1.53,1,1.024323597,4/19/2021,Chardy J.,,,,
45360,1.3,1,1.02431745,10/24/2017,Goffin D.,,,,
44785,2.02,0,1.024313245,8/9/2017,Donaldson J.,,,,
45627,3.89,0,1.024313122,1/15/2018,Nishioka Y.,,,,
36372,1.15,1,1.024299751,6/10/2014,Baghdatis M.,,,,
36704,1.53,1,1.024289392,7/15/2014,Thiem D.,,,,
50360,1.13,1,1.024276972,9/30/2019,Evans D.,,,,
34191,1.19,1,1.024276179,7/18/2013,Tipsarevic J.,,,,
39285,3.5,0,1.024259689,7/21/2015,Trinker B.,,,,
51576,1.11,1,1.024251598,9/29/2020,Berrettini M.,,,,
51551,1.27,1,1.024235287,9/28/2020,Martinez P.,,,,
57716,1.69,1,1.024234421,3/16/2023,Sinner J.,0.69,13.8,,
55916,1.15,1,1.024220894,6/28/2022,Ruusuvuori E.,,,,
49350,1.08,1,1.024199833,5/29/2019,Tsitsipas S.,,,,
41701,1.44,1,1.024181213,6/20/2016,Robert S.,,,,
36872,1.32,1,1.024167597,7/30/2014,Raonic M.,,,,
36175,1.23,1,1.02416068,5/20/2014,Haase R.,,,,
33183,1.19,1,1.024155589,3/20/2013,Hewitt L.,,,,
37162,1.09,1,1.024141808,8/29/2014,Monfils G.,,,,
36577,1.33,1,1.024133983,6/27/2014,Anderson K.,,,,
42018,3.9,0,1.024120318,7/20/2016,Basic M.,,,,
49773,1.56,1,1.024117888,7/20/2019,Isner J.,,,,
35775,5.55,0,1.024112903,3/22/2014,Roger-Vasselin E.,,,,
55370,1.33,1,1.024109578,4/23/2022,Rublev A.,,,,
33223,1.13,1,1.024096667,3/23/2013,Gasquet R.,,,,
47704,1.29,1,1.02409121,9/23/2018,Simon G.,,,,
56703,2.47,0,1.024081625,10/2/2022,Nishioka Y.,,,,
29848,1.65,1,1.024079923,1/3/2012,Darcis S.,,,,
56877,1.38,1,1.024074076,10/20/2022,Kecmanovic M.,,,,
45879,1.4,1,1.024066218,2/17/2018,Thiem D.,,,,
37563,1.17,1,1.024060172,10/29/2014,Dimitrov G.,,,,
55170,1.34,1,1.024056847,3/28/2022,Kokkinakis T.,,,,
31168,3.86,0,1.024056411,6/12/2012,Sweeting R.,,,,
38307,2.81,0,1.024055898,3/25/2015,Krajicek A.,,,,
39009,1.18,1,1.024052818,6/15/2015,Federer R.,,,,
43547,1.52,1,1.024043169,3/22/2017,Anderson K.,,,,
31802,1.27,1,1.024030027,8/18/2012,Djokovic N.,,,,
47989,1.21,1,1.0240197,10/24/2018,Zverev A.,,,,
30446,1.24,1,1.024005675,3/8/2012,Kohlschreiber P.,,,,
52603,1.56,1,1.023997754,3/30/2021,Bautista Agut R.,,,,
32354,1.2,1,1.023985526,10/22/2012,Isner J.,,,,
41426,1.23,1,1.02396687,5/17/2016,Wawrinka S.,,,,
48741,1.14,1,1.023966736,3/10/2019,Zverev A.,,,,
43101,1.14,1,1.023952864,1/23/2017,Dimitrov G.,,,,
38645,1.22,1,1.023951135,5/1/2015,Dimitrov G.,,,,
31864,1.25,1,1.023938486,8/27/2012,Dodig I.,,,,
46225,1.44,1,1.023916326,3/25/2018,Isner J.,,,,
55202,1.5,1,1.023903966,4/5/2022,Kyrgios N.,,,,
47819,6.39,0,1.023880806,10/7/2018,Basilashvili N.,,,,
57343,1.82,1,1.023879113,2/11/2023,Coria F.,,,,
39844,3.26,0,1.02386411,9/26/2015,Sousa J.,,,,
41545,1.16,1,1.023856933,5/26/2016,Cuevas P.,,,,
36521,1.09,1,1.02384463,6/24/2014,Nadal R.,,,,
49469,1.17,1,1.023841615,6/17/2019,Zverev A.,,,,
50309,3.17,0,1.023828506,9/23/2019,Garin C.,,,,
41801,1.08,1,1.023799221,6/30/2016,Gasquet R.,,,,
50352,1.34,1,1.023767586,9/29/2019,De Minaur A.,,,,
55979,3.38,0,1.023766288,6/30/2022,Broady L.,,,,
40582,1.67,1,1.023735591,2/8/2016,Marchenko I.,,,,
33325,1.35,1,1.023728907,4/14/2013,Dimitrov G.,,,,
35345,1.11,1,1.023723878,2/7/2014,Almagro N.,,,,
49378,1.14,1,1.023721973,5/31/2019,Federer R.,,,,
45500,1.08,1,1.023720511,1/2/2018,Bhambri Y.,,,,
36822,1.77,1,1.023716746,7/25/2014,Monaco J.,,,,
30439,3.06,0,1.023713546,3/4/2012,Anderson K.,,,,
46444,2.23,0,1.02370115,4/30/2018,Bachinger M.,,,,
48534,1.47,1,1.023701021,2/19/2019,Garcia-Lopez G.,,,,
35539,2.66,0,1.023694466,2/24/2014,Pella G.,,,,
39632,1.53,1,1.023683279,8/24/2015,Kukushkin M.,,,,
42786,1.43,1,1.023674096,10/31/2016,Struff J.L.,,,,
32686,1.16,1,1.023639424,1/16/2013,Wawrinka S.,,,,
49210,2.49,0,1.023629658,5/16/2019,Struff J.L.,,,,
32612,1.09,1,1.023626687,1/14/2013,Nishikori K.,,,,
56439,1.5,1,1.023623657,8/27/2022,Mannarino A.,,,,
54440,1.75,1,1.023611128,1/6/2022,Gerasimov E.,,,,
48506,3.26,0,1.023604835,2/17/2019,Opelka R.,,,,
51413,1.44,1,1.023585929,9/10/2020,Kecmanovic M.,,,,
51131,1.58,1,1.023585871,2/23/2020,Opelka R.,,,,
41433,1.23,1,1.023585147,5/18/2016,Ferrer D.,,,,
47870,1.41,1,1.02358188,10/12/2018,Coric B.,,,,
30414,1.32,1,1.023573161,3/1/2012,Isner J.,,,,
53446,1.42,1,1.023515184,7/3/2021,Sonego L.,,,,
45631,1.9,0,1.023510683,1/15/2018,Rublev A.,,,,
29998,3.35,0,1.023509112,1/17/2012,Andujar P.,,,,
54895,1.61,1,1.02350361,2/19/2022,Alcaraz C.,,,,
44644,2.56,0,1.023500417,7/29/2017,Fognini F.,,,,
36659,1.14,1,1.023495022,7/10/2014,Ferrer D.,,,,
56670,1.08,1,1.023491564,9/29/2022,Sinner J.,,,,
45790,1.76,1,1.023482021,2/9/2018,Martin A.,,,,
35468,1.16,1,1.023465257,2/18/2014,Roger-Vasselin E.,,,,
53839,3.66,0,1.023455605,8/23/2021,Simon G.,,,,
50834,5.03,0,1.023420874,1/22/2020,Sandgren T.,,,,
37735,2.41,0,1.023420198,1/16/2015,Vesely J.,,,,
53029,2.73,0,1.023408712,5/24/2021,Moraing M.,,,,
30632,1.51,1,1.023395849,4/9/2012,Andreev I.,,,,
31894,1.15,1,1.02337764,8/29/2012,Isner J.,,,,
32186,1.44,1,1.023361709,10/5/2012,Tsonga J.W.,,,,
41532,1.36,1,1.023351383,5/26/2016,Ferrer D.,,,,
45034,1.53,1,1.023329822,9/18/2017,Simon G.,,,,
35603,1.06,1,1.023318239,2/27/2014,Murray A.,,,,
47599,1.08,1,1.02331246,8/29/2018,Coric B.,,,,
34244,1.34,1,1.023297903,7/23/2013,Robredo T.,,,,
41275,1.57,1,1.02329789,4/29/2016,Dimitrov G.,,,,
33194,3.32,0,1.023293388,3/21/2013,Pella G.,,,,
35120,4.16,0,1.023292502,1/7/2014,Ramos A.,,,,
31606,1.2,1,1.023278557,7/20/2012,Isner J.,,,,
47868,1.36,1,1.023276307,10/12/2018,Zverev A.,,,,
35550,1.24,1,1.02325585,2/25/2014,Youzhny M.,,,,
53170,1.34,1,1.023255663,6/4/2021,Nishikori K.,,,,
57045,6.2,0,1.023248882,1/2/2023,Popyrin A.,,,,
35690,1.21,1,1.023235089,3/10/2014,Verdasco F.,,,,
55949,4.88,0,1.023229157,6/28/2022,Berankis R.,,,,
50227,1.26,1,1.023221154,8/31/2019,Zverev A.,,,,
57519,1.14,1,1.023221128,2/25/2023,Medvedev D.,,,,
38079,4.32,0,1.023220441,2/18/2015,Matosevic M.,,,,
49360,1.1,1,1.023172603,5/30/2019,Monfils G.,,,,
32745,7.13,0,1.023149113,2/5/2013,Garin C.,,,,
50023,1.39,1,1.023142985,8/12/2019,Struff J.L.,,,,
49805,2.89,0,1.023135593,7/23/2019,Ebden M.,,,,
52000,1.19,1,1.023128884,2/1/2021,Fucsovics M.,,,,
41389,1.5,1,1.023123405,5/12/2016,Nishikori K.,,,,
42967,1.22,1,1.023114622,1/11/2017,Isner J.,,,,
43865,1.33,1,1.023086669,5/3/2017,Zverev A.,,,,
36975,1.56,1,1.023081245,8/11/2014,Verdasco F.,,,,
56728,1.45,1,1.023079944,10/4/2022,Bublik A.,,,,
37318,1.35,1,1.023063555,10/2/2014,Istomin D.,,,,
37246,3.1,0,1.023061142,9/23/2014,Herbert P.H.,,,,
41337,1.38,1,1.023058975,5/6/2016,Murray A.,,,,
36295,1.21,1,1.02305158,5/29/2014,Monfils G.,,,,
49685,1.1,1,1.023046362,7/8/2019,Federer R.,,,,
42460,1.49,1,1.023015165,9/23/2016,Goffin D.,,,,
35660,3.05,0,1.022987199,3/8/2014,Falla A.,,,,
42320,8.21,0,1.022979064,8/30/2016,Dzumhur D.,,,,
55943,1.15,1,1.022970304,6/28/2022,Opelka R.,,,,
53132,11.2,0,1.022940577,6/1/2021,Seppi A.,,,,
46692,1.25,1,1.022930369,5/27/2018,Verdasco F.,,,,
46602,3.11,0,1.022923897,5/15/2018,Dzumhur D.,,,,
51828,1.53,1,1.022918456,10/30/2020,Mannarino A.,,,,
44467,1.11,1,1.022912071,7/8/2017,Raonic M.,,,,
46524,2.07,0,1.022907107,5/6/2018,Shapovalov D.,,,,
54263,1.8,1,1.02290099,10/25/2021,Alcaraz C.,,,,
56154,1.15,1,1.022899996,7/26/2022,Molcan A.,,,,
31932,1.24,1,1.022885077,8/31/2012,Kohlschreiber P.,,,,
42467,1.41,1,1.022883919,9/24/2016,Wawrinka S.,,,,
41967,1.1,1,1.022881298,7/19/2016,Gabashvili T.,,,,
37414,1.13,1,1.022877477,10/14/2014,Dodig I.,,,,
43812,1.32,1,1.022874106,4/28/2017,Murray A.,,,,
34791,2.8,0,1.022844659,10/8/2013,Paire B.,,,,
34687,2.89,0,1.02284435,9/18/2013,Stakhovsky S.,,,,
44717,1.12,1,1.022815418,8/3/2017,Raonic M.,,,,
50357,1.24,1,1.022812645,9/30/2019,Cilic M.,,,,
43889,1.71,1,1.022804135,5/5/2017,Muller G.,,,,
56440,2.21,0,1.022802688,8/27/2022,Djere L.,,,,
32714,1.14,1,1.022791504,1/18/2013,Ferrer D.,,,,
35364,1.12,1,1.022791185,2/10/2014,Berdych T.,,,,
38256,2.65,0,1.022775651,3/15/2015,Sock J.,,,,
34436,1.56,1,1.02275069,8/12/2013,Granollers M.,,,,
35911,1.08,1,1.02270705,4/17/2014,Federer R.,,,,
32077,1.08,1,1.022684041,9/28/2012,Ferrer D.,,,,
47472,1.12,1,1.02266777,8/17/2018,Federer R.,,,,
31743,2.92,0,1.022665584,8/10/2012,Gasquet R.,,,,
37170,1.06,1,1.022665282,8/30/2014,Murray A.,,,,
47423,1.21,1,1.022662773,8/12/2018,Nadal R.,,,,
53894,1.14,1,1.022661129,8/30/2021,Schwartzman D.,,,,
41486,1.43,1,1.022659398,5/24/2016,Baghdatis M.,,,,
37110,2.53,0,1.022654508,8/26/2014,Estrella Burgos V.,,,,
47011,6.7,0,1.022650296,7/3/2018,Baghdatis M.,,,,
38842,1.36,1,1.022647148,5/25/2015,Giraldo S.,,,,
32549,1.11,1,1.02263822,1/4/2013,Murray A.,,,,
39690,9.87,0,1.022625434,8/31/2015,Paire B.,,,,
50967,1.93,1,1.022604501,2/10/2020,Monteiro T.,,,,
31611,1.11,1,1.022577078,7/21/2012,Isner J.,,,,
40446,1.07,1,1.022565305,1/21/2016,Wawrinka S.,,,,
47520,2.15,0,1.022559743,8/24/2018,Medvedev D.,,,,
34370,2.85,0,1.022555888,8/3/2013,Granollers M.,,,,
50696,1.63,1,1.022553641,1/10/2020,Rublev A.,,,,
46817,2.67,0,1.022550666,6/11/2018,Copil M.,,,,
42415,3.62,0,1.022544007,9/11/2016,Wawrinka S.,,,,
44197,1.47,1,1.022527498,6/12/2017,Seppi A.,,,,
35914,1.29,1,1.022510813,4/18/2014,Federer R.,,,,
54101,1.28,1,1.022497444,10/1/2021,Sinner J.,,,,
34189,1.59,1,1.02248425,7/17/2013,Fognini F.,,,,
51187,1.38,1,1.022476739,2/26/2020,Isner J.,,,,
41015,1.1,1,1.022474344,3/29/2016,Raonic M.,,,,
35886,1.1,1,1.022472705,4/15/2014,Cilic M.,,,,
30890,1.28,1,1.022414703,5/5/2012,Del Potro J.M.,,,,
38542,1.26,1,1.022410387,4/22/2015,Vesely J.,,,,
29921,1.09,1,1.022409101,1/9/2012,Giraldo S.,,,,
36583,1.12,1,1.022381554,6/28/2014,Raonic M.,,,,
38398,1.19,1,1.022356056,4/4/2015,Djokovic N.,,,,
50572,1.31,1,1.022354948,10/22/2019,Bautista Agut R.,,,,
57793,4.45,0,1.022348898,3/23/2023,Lajovic D.,-1,-20,,
36232,1.79,1,1.022345876,5/26/2014,Thiem D.,,,,
38815,1.35,1,1.022344979,5/21/2015,Coric B.,,,,
53636,2.22,0,1.022343031,7/27/2021,Rune H.,,,,
34102,1.08,1,1.022340823,7/10/2013,Kohlschreiber P.,,,,
47588,1.07,1,1.022314114,8/29/2018,Khachanov K.,,,,
41102,1.42,1,1.022310699,4/12/2016,Kohlschreiber P.,,,,
40389,1.09,1,1.022302663,1/18/2016,Cilic M.,,,,
37715,1.28,1,1.022280862,1/14/2015,Mannarino A.,,,,
43275,1.22,1,1.022269154,2/20/2017,Schwartzman D.,,,,
56153,1.64,1,1.022266728,7/26/2022,Moutet C.,,,,
38854,1.56,1,1.022262686,5/25/2015,Schwartzman D.,,,,
33790,1.08,1,1.022257699,6/4/2013,Ferrer D.,,,,
43490,5.09,0,1.02225578,3/11/2017,Bagnis F.,,,,
57440,1.1,1,1.022254027,2/20/2023,Molcan A.,,,,
53200,1.51,1,1.022240818,6/9/2021,Thompson J.,,,,
46720,1.48,1,1.022238802,5/28/2018,Cecchinato M.,,,,
51220,1.07,1,1.022227214,3/1/2020,Nadal R.,,,,
55710,1.88,1,1.022226715,5/30/2022,Rublev A.,,,,
39938,1.31,1,1.022218181,10/7/2015,Simon G.,,,,
38203,1.11,1,1.022216122,2/28/2015,Nadal R.,,,,
41305,1.32,1,1.022203274,5/3/2016,Raonic M.,,,,
31175,1.4,1,1.022179353,6/12/2012,Mahut N.,,,,
35625,1.5,1,1.022175744,3/2/2014,Delbonis F.,,,,
44764,1.3,1,1.022171961,8/8/2017,Goffin D.,,,,
37586,1.2,1,1.02216802,11/2/2014,Djokovic N.,,,,
40082,1.28,1,1.022160416,10/22/2015,Dimitrov G.,,,,
37841,1.19,1,1.022156126,1/23/2015,Berdych T.,,,,
51591,1.29,1,1.022138819,9/30/2020,Wawrinka S.,,,,
36621,1.09,1,1.022136398,7/8/2014,Mahut N.,,,,
40170,1.85,1,1.022135063,11/2/2015,Bellucci T.,,,,
42127,1.05,1,1.022132412,7/29/2016,Djokovic N.,,,,
56759,1.28,1,1.022129092,10/7/2022,Rublev A.,,,,
42879,1.93,0,1.022109194,1/3/2017,Pouille L.,,,,
47237,3.14,0,1.022109152,7/26/2018,Basilashvili N.,,,,
56444,2.73,0,1.02209279,8/29/2022,Thompson J.,,,,
45923,1.38,1,1.022083002,2/20/2018,Donaldson J.,,,,
32558,2.24,1,1.022068827,1/7/2013,Malisse X.,,,,
53094,6.75,0,1.022063651,5/31/2021,Harris L.,,,,
37665,1.07,1,1.022058405,1/8/2015,Federer R.,,,,
43283,1.56,1,1.022046175,2/20/2017,Nishioka Y.,,,,
41544,1.08,1,1.022042941,5/26/2016,Berdych T.,,,,
46499,1.95,1,1.022027323,5/3/2018,Chardy J.,,,,
41751,1.57,1,1.022024543,6/27/2016,Sock J.,,,,
40473,1.08,1,1.022001255,1/23/2016,Monfils G.,,,,
50682,3.18,0,1.02199438,1/7/2020,Djere L.,,,,
51585,1.73,1,1.021987307,9/30/2020,Travaglia S.,,,,
37315,1.56,1,1.021969597,10/1/2014,Simon G.,,,,
50897,1.64,1,1.021932007,2/4/2020,Gunneswaran P.,,,,
37176,1.65,1,1.021926852,8/31/2014,Robredo T.,,,,
37650,1.33,1,1.0219237,1/7/2015,Wawrinka S.,,,,
41899,2.69,0,1.02190674,7/12/2016,Arnaboldi A.,,,,
48960,1.49,1,1.021899624,4/16/2019,Simon G.,,,,
55034,1.63,1,1.021897588,3/12/2022,Nakashima B.,,,,
43424,1.32,1,1.021894446,3/2/2017,Schwartzman D.,,,,
45826,1.15,1,1.021856531,2/13/2018,Goffin D.,,,,
40400,1.11,1,1.02184784,1/19/2016,Monfils G.,,,,
57815,1.05,1,1.021845514,3/25/2023,Fritz T.,0.05,1,,
43016,2.75,0,1.021839315,1/17/2017,Escobedo E.,,,,
40895,1.36,1,1.021833618,3/14/2016,Goffin D.,,,,
42883,1.15,1,1.021833597,1/3/2017,Nadal R.,,,,
51293,1.13,1,1.021832857,8/31/2020,Coric B.,,,,
57367,1.39,1,1.02182239,2/14/2023,Mcdonald M.,,,,
36273,1.13,1,1.021821725,5/27/2014,Haider-Maurer A.,,,,
43958,1.52,1,1.021811963,5/14/2017,Vesely J.,,,,
42880,1.54,1,1.02179635,1/3/2017,Troicki V.,,,,
44321,1.48,1,1.021768258,6/27/2017,Verdasco F.,,,,
51162,1.99,0,1.021765704,2/25/2020,Kecmanovic M.,,,,
49035,1.68,1,1.021753092,4/25/2019,Berrettini M.,,,,
41395,1.09,1,1.021740282,5/14/2016,Murray A.,,,,
37850,1.08,1,1.021739238,1/24/2015,Raonic M.,,,,
57097,1.06,1,1.021735539,1/9/2023,Gasquet R.,,,,
48814,1.61,1,1.021727511,3/22/2019,Haase R.,,,,
30346,3.23,0,1.021725992,2/26/2012,Melzer J.,,,,
56918,1.4,1,1.0217211,10/25/2022,Dimitrov G.,,,,
42602,2.25,0,1.021712293,10/11/2016,Zverev A.,,,,
46849,1.8,1,1.021696678,6/14/2018,Chardy J.,,,,
50647,1.23,1,1.021682844,10/31/2019,Nadal R.,,,,
52719,12.79,0,1.021680725,4/15/2021,Evans D.,,,,
30993,3.67,0,1.021675568,5/17/2012,Seppi A.,,,,
46648,1.27,1,1.021671896,5/21/2018,Pella G.,,,,
52223,2.97,0,1.021667521,2/17/2021,Tsitsipas S.,,,,
35331,1.31,1,1.021642092,2/6/2014,Roger-Vasselin E.,,,,
45854,1.26,1,1.021636655,2/15/2018,Haase R.,,,,
55508,1.08,1,1.021634283,5/10/2022,Djokovic N.,,,,
53621,1.1,1,1.02163009,7/24/2021,Ruud C.,,,,
45773,1.14,1,1.021605168,2/8/2018,Pouille L.,,,,
50781,1.24,1,1.021599332,1/21/2020,Goffin D.,,,,
31754,2.2,0,1.021588323,8/13/2012,Istomin D.,,,,
35392,1.06,1,1.021580989,2/11/2014,Ferrer D.,,,,
30153,2.99,0,1.021576452,2/2/2012,Del Bonis F.,,,,
36526,1.07,1,1.021563851,6/24/2014,Lopez F.,,,,
42146,7.51,0,1.021556559,8/3/2016,Opelka R.,,,,
44529,4.93,0,1.021550579,7/19/2017,Laaksonen H.,,,,
49942,1.23,1,1.021539809,8/1/2019,Schwartzman D.,,,,
55807,3.74,0,1.021533341,6/15/2022,Van De Zandschulp B.,,,,
54639,1.34,1,1.021523267,1/31/2022,Altmaier D.,,,,
31297,1.43,1,1.021517313,6/25/2012,Monaco J.,,,,
36562,1.07,1,1.021515836,6/26/2014,Federer R.,,,,
54941,1.69,1,1.021510834,2/22/2022,Munar J.,,,,
37184,1.06,1,1.021504838,9/1/2014,Djokovic N.,,,,
51019,1.19,1,1.021486744,2/13/2020,Rublev A.,,,,
41113,6.02,0,1.021473093,4/13/2016,Pouille L.,,,,
53075,1.05,1,1.021455449,5/30/2021,Zverev A.,,,,
56501,1.49,1,1.021453306,8/30/2022,Dimitrov G.,,,,
44586,1.31,1,1.021437461,7/25/2017,Haase R.,,,,
38649,1.22,1,1.021436901,5/2/2015,Bautista R.,,,,
