match,PSW,win0,confidence0,date,winner,,,,,,,
57835,2.49,0,0.816287012,3/26/2023,Mcdonald M.,,,,,,,
36660,1.24,1,0.816110361,7/10/2014,Garcia-Lopez G.,,,,,,,
35298,5.11,0,0.816060172,2/4/2014,Daniel T.,,,,,,,
30708,1.42,1,0.815987067,4/17/2012,Volandri F.,,,,,,,
50308,1.56,1,0.815953692,9/23/2019,Klahn B.,,,,,,,
31051,1.31,1,0.815914866,5/28/2012,Mathieu P.H.,,,,,,,
36262,1.26,1,0.81573908,5/27/2014,Bolelli S.,,,,,,,
53348,1.47,1,0.815609234,6/28/2021,Seppi A.,,,,,,,
33754,1.54,1,0.815367762,5/30/2013,Fognini F.,,,,,,,
52390,1.51,1,0.815350511,3/9/2021,Mcdonald M.,,,,,,,
56325,1.18,1,0.815266685,8/11/2022,Hurkacz H.,,,,,,,
41947,1.22,1,0.815190639,7/16/2016,Verdasco F.,,,,,,,
45071,1.23,1,0.815188047,9/21/2017,Goffin D.,,,,,,,
51261,5.59,0,0.815135081,8/25/2020,Krajinovic F.,,,,,,,
40773,2.63,0,0.815104848,2/23/2016,Tursunov D.,,,,,,,
36269,1.26,1,0.815078334,5/27/2014,Berlocq C.,,,,,,,
46753,1.24,1,0.815069479,5/30/2018,Nishikori K.,,,,,,,
56699,1.29,1,0.815015756,10/1/2022,Cilic M.,,,,,,,
47898,1.39,1,0.81490147,10/16/2018,Monfils G.,,,,,,,
42529,1.6,1,0.81489356,10/3/2016,Edmund K.,,,,,,,
45033,1.33,1,0.814844305,9/18/2017,Copil M.,,,,,,,
50256,1.4,1,0.814827263,9/17/2019,Dzumhur D.,,,,,,,
36789,1.36,1,0.814799027,7/22/2014,Matosevic M.,,,,,,,
39255,1.21,1,0.81477415,7/14/2015,Lacko L.,,,,,,,
53725,1.58,1,0.814769362,8/7/2021,Sinner J.,,,,,,,
30947,1.34,1,0.814734647,5/11/2012,Federer R.,,,,,,,
55216,1.1,1,0.814720927,4/6/2022,Djere L.,,,,,,,
40867,1.4,1,0.814709395,3/12/2016,Dolgopolov O.,,,,,,,
50255,1.37,1,0.81468734,9/17/2019,Rublev A.,,,,,,,
42210,2.73,0,0.814570118,8/17/2016,Tomic B.,,,,,,,
34044,1.28,1,0.814476961,7/1/2013,Janowicz J.,,,,,,,
52039,1.3,1,0.814434807,2/2/2021,Alcaraz C.,,,,,,,
54453,1.63,1,0.814372837,1/9/2022,Monfils G.,,,,,,,
53999,1.12,1,0.814337749,9/9/2021,Djokovic N.,,,,,,,
30309,1.19,1,0.814308627,2/23/2012,Raonic M.,,,,,,,
48824,3.96,0,0.814165164,3/22/2019,Andujar P.,,,,,,,
43538,1.2,1,0.813981373,3/16/2017,Wawrinka S.,,,,,,,
40149,1.46,1,0.813791872,10/30/2015,Pospisil V.,,,,,,,
49919,1.07,1,0.813719945,7/31/2019,Thiem D.,,,,,,,
57814,1.16,1,0.813651458,3/25/2023,Shapovalov D.,,,,,,,
35905,1.24,1,0.813642741,4/16/2014,Robredo T.,,,,,,,
53576,1.46,1,0.813641642,7/21/2021,Gasquet R.,,,,,,,
35997,1.49,1,0.813497643,4/28/2014,Carreno-Busta P.,,,,,,,
55093,5.17,0,0.813469196,3/20/2022,Fritz T.,,,,,,,
53477,1.32,1,0.813242419,7/13/2021,Delbonis F.,,,,,,,
44488,3.62,0,0.813201067,7/17/2017,Menendez-Maceiras A.,,,,,,,
45943,1.47,1,0.813176358,2/21/2018,Muller G.,,,,,,,
32468,3.05,0,0.813175953,11/10/2012,Del Potro J.M.,,,,,,,
52447,1.19,1,0.813052004,3/14/2021,Medvedev D.,,,,,,,
54653,1.06,1,0.81302068,2/1/2022,Sousa J.,,,,,,,
52026,2.45,0,0.81297991,2/2/2021,Sugita Y.,,,,,,,
44050,1.47,1,0.812959071,5/25/2017,Berdych T.,,,,,,,
52357,1.34,1,0.812947867,3/5/2021,Schwartzman D.,,,,,,,
36264,1.13,1,0.812824075,5/27/2014,Haider-Maurer A.,,,,,,,
42779,1.35,1,0.812805073,10/29/2016,Cilic M.,,,,,,,
47667,1.18,1,0.812800833,9/19/2018,Bautista Agut R.,,,,,,,
30265,3.82,0,0.812779208,2/20/2012,Gonzalez F.,,,,,,,
49447,2.6,0,0.812767631,6/14/2019,Thompson J.,,,,,,,
36267,1.26,1,0.812679984,5/27/2014,Michon A.,,,,,,,
32739,2.95,0,0.812564896,2/4/2013,Volandri F.,,,,,,,
50665,1.17,1,0.812544202,11/12/2019,Federer R. ,,,,,,,
52853,1.48,1,0.81247373,5/2/2021,Shapovalov D.,,,,,,,
38380,1.17,1,0.812472039,3/30/2015,Nishikori K.,,,,,,,
34663,1.44,1,0.812432074,9/17/2013,Roger-Vasselin E.,,,,,,,
44944,1.09,1,0.812348886,8/30/2017,Stebe C.M.,,,,,,,
36935,2.74,0,0.81230679,8/5/2014,Lopez F.,,,,,,,
42002,2.85,0,0.812244458,7/19/2016,Brown D.,,,,,,,
36466,1.35,1,0.812202716,6/19/2014,Gasquet R.,,,,,,,
41476,1.39,1,0.81218151,5/23/2016,Daniel T.,,,,,,,
40730,1.3,1,0.812135373,2/19/2016,Del Potro J.M.,,,,,,,
55475,1.21,1,0.812067549,5/5/2022,Rublev A.,,,,,,,
55165,1.23,1,0.812064569,3/28/2022,Alcaraz C.,,,,,,,
54711,3.25,0,0.811756674,2/5/2022,Tabilo A.,,,,,,,
30097,1.21,1,0.811738319,1/30/2012,Bachinger M.,,,,,,,
42319,1.06,1,0.811696191,8/30/2016,Del Potro J.M.,,,,,,,
35266,1.17,1,0.811373181,1/18/2014,Nishikori K.,,,,,,,
51681,1.2,1,0.811300119,10/14/2020,Wawrinka S.,,,,,,,
45063,1.34,1,0.811275804,9/21/2017,Struff J.L.,,,,,,,
37125,1.05,1,0.811003263,8/27/2014,Goffin D.,,,,,,,
43206,1.05,1,0.81095286,2/14/2017,Tsonga J.W.,,,,,,,
50004,1.18,1,0.810917182,8/8/2019,Medvedev D.,,,,,,,
38396,1.15,1,0.810908702,4/3/2015,Djokovic N.,,,,,,,
53623,2.75,0,0.810900413,7/24/2021,Nakashima B.,,,,,,,
31151,1.36,1,0.810862077,6/5/2012,Federer R.,,,,,,,
38410,1.3,1,0.810773246,4/7/2015,Querrey S.,,,,,,,
33078,1.15,1,0.81075095,3/2/2013,Djokovic N.,,,,,,,
38507,1.09,1,0.810745454,4/19/2015,Djokovic N.,,,,,,,
32235,1.17,1,0.810722008,10/9/2012,Raonic M.,,,,,,,
40994,1.27,1,0.810672774,3/27/2016,Gasquet R.,,,,,,,
43930,1.11,1,0.810647287,5/10/2017,Nadal R.,,,,,,,
50954,2.65,0,0.810629255,2/8/2020,Pospisil V.,,,,,,,
49964,1.19,1,0.810548029,8/4/2019,Medvedev D.,,,,,,,
57802,1.33,1,0.81047794,3/24/2023,Halys Q.,,,,,,,
44276,2.8,0,0.81042674,6/21/2017,Muller G.,,,,,,,
37301,2.76,0,0.810407531,9/30/2014,Andujar P.,,,,,,,
51295,1.21,1,0.810355846,8/31/2020,Hurkacz H.,,,,,,,
47475,1.24,1,0.810311338,8/18/2018,Federer R.,,,,,,,
38215,1.27,1,0.810258523,3/12/2015,Harrison R.,,,,,,,
33338,1.3,1,0.810258307,4/16/2013,Ramos A.,,,,,,,
38817,2.94,0,0.810227484,5/21/2015,Sousa J.,,,,,,,
47947,2.26,0,0.810088082,10/20/2018,Mannarino A.,,,,,,,
57497,1.2,1,0.810029534,2/23/2023,Dimitrov G.,,,,,,,
49827,1.59,1,0.810009835,7/24/2019,Evans D.,,,,,,,
57326,3.04,0,0.809971944,2/9/2023,Wu Y.,,,,,,,
30637,1.31,1,0.809901186,4/10/2012,Berlocq C.,,,,,,,
48989,1.25,1,0.809882879,4/22/2019,Schwartzman D.,,,,,,,
34853,1.64,1,0.809833998,10/16/2013,Janowicz J.,,,,,,,
32384,4.21,0,0.80965525,10/24/2012,Muller G.,,,,,,,
53368,1.37,1,0.809611758,6/29/2021,Fognini F.,,,,,,,
43196,1.57,1,0.809576255,2/13/2017,Haase R.,,,,,,,
45049,1.6,1,0.809540043,9/20/2017,Mahut N.,,,,,,,
31195,1.48,1,0.809489516,6/13/2012,Lopez F.,,,,,,,
55141,1.24,1,0.809486051,3/26/2022,Tsitsipas S.,,,,,,,
37220,3.11,0,0.809458408,9/19/2014,Struff J.L.,,,,,,,
45443,4.72,0,0.809436743,11/3/2017,Benneteau J.,,,,,,,
46435,3.41,0,0.809182151,4/27/2018,Tsitsipas S.,,,,,,,
53655,1.51,1,0.80904669,7/28/2021,Rinderknech A.,,,,,,,
46619,1.33,1,0.808906171,5/17/2018,Zverev A.,,,,,,,
52681,1.41,1,0.808775761,4/13/2021,Carreno Busta P.,,,,,,,
39353,2.84,0,0.808771925,7/26/2015,Paire B.,,,,,,,
37616,1.17,1,0.808726755,1/6/2015,Vesely J.,,,,,,,
53994,1.19,1,0.8083867,9/6/2021,Zverev A.,,,,,,,
34104,1.16,1,0.808305026,7/10/2013,Sijsling I.,,,,,,,
54220,1.61,1,0.808257248,10/19/2021,Fucsovics M.,,,,,,,
55065,2.59,0,0.808251406,3/14/2022,Tiafoe F.,,,,,,,
34822,1.38,1,0.808186085,10/13/2013,Djokovic N.,,,,,,,
51318,1.18,1,0.808172518,9/1/2020,Berankis R.,,,,,,,
57725,2.1,0,0.80809732,3/17/2023,Shevchenko A.,,,,,,,
34117,1.18,1,0.808019633,7/11/2013,Mahut N.,,,,,,,
56456,1.29,1,0.807792475,8/29/2022,Wu Y.,,,,,,,
44280,1.41,1,0.807788318,6/21/2017,Zverev A.,,,,,,,
44232,1.24,1,0.807767575,6/16/2017,Cilic M.,,,,,,,
53639,1.46,1,0.807695218,7/27/2021,Cecchinato M.,,,,,,,
49553,1.34,1,0.807566722,6/26/2019,Querrey S.,,,,,,,
51510,1.34,1,0.807457241,9/25/2020,Ruud C.,,,,,,,
30628,1.45,1,0.807437814,4/1/2012,Djokovic N.,,,,,,,
39994,1.53,1,0.807158349,10/14/2015,Raonic M.,,,,,,,
46263,1.03,1,0.807110954,4/10/2018,Ramos-Vinolas A.,,,,,,,
47416,1.1,1,0.807064435,8/10/2018,Nadal R.,,,,,,,
36418,1.53,1,0.806957729,6/15/2014,Dimitrov G.,,,,,,,
33563,1.26,1,0.806873472,5/12/2013,Gasquet R.,,,,,,,
41160,1.43,1,0.806856571,4/19/2016,Granollers M.,,,,,,,
36690,1.7,1,0.806673728,7/14/2014,Andujar P.,,,,,,,
48648,1.06,1,0.806633747,2/27/2019,Mcdonald M.,,,,,,,
56445,1.29,1,0.806594407,8/29/2022,De Minaur A.,,,,,,,
47245,1.17,1,0.806412648,7/26/2018,Thiem D.,,,,,,,
30542,1.29,1,0.806266257,3/21/2012,Davydenko N.,,,,,,,
56585,2.13,0,0.805947033,9/21/2022,O Connell C.,,,,,,,
31105,1.72,1,0.80591517,5/30/2012,Cilic M.,,,,,,,
32724,1.76,1,0.805896352,1/20/2013,Almagro N.,,,,,,,
38016,2.71,0,0.805891555,2/13/2015,Souza J.,,,,,,,
41582,1.32,1,0.805861724,6/6/2016,Mahut N.,,,,,,,
40739,1.41,1,0.805822001,2/20/2016,Cilic M.,,,,,,,
53218,1.47,1,0.805577835,6/12/2021,Auger-Aliassime F.,,,,,,,
33904,1.36,1,0.805546074,6/19/2013,Malisse X.,,,,,,,
55239,1.78,1,0.805343122,4/8/2022,Isner J.,,,,,,,
55811,1.25,1,0.804971893,6/15/2022,Medvedev D.,,,,,,,
43825,1.38,1,0.804408132,5/1/2017,Haas T.,,,,,,,
57145,3.34,0,0.804241563,1/16/2023,Lehecka J.,,,,,,,
55050,1.36,1,0.803904875,3/13/2022,Isner J.,,,,,,,
41795,1.28,1,0.803880375,6/29/2016,Albot R.,,,,,,,
52271,1.52,1,0.8038206,2/24/2021,Delbonis F.,,,,,,,
52678,1.95,0,0.803681987,4/13/2021,Davidovich Fokina A.,,,,,,,
41162,1.26,1,0.803677518,4/19/2016,Youzhny M.,,,,,,,
54641,1.53,1,0.803676152,1/31/2022,Bhambri Y.,,,,,,,
52546,1.45,1,0.803577761,3/25/2021,Fratangelo B.,,,,,,,
48554,2.86,0,0.803390644,2/20/2019,Kukushkin M.,,,,,,,
38724,1.28,1,0.803358182,5/11/2015,Fognini F.,,,,,,,
44081,6.2,0,0.803084873,5/29/2017,Kravchuk K.,,,,,,,
33884,3.13,0,0.803034007,6/17/2013,Ramos A.,,,,,,,
38347,3.26,0,0.803033273,3/28/2015,Falla A.,,,,,,,
54331,1.25,1,0.802953307,11/2/2021,Ruud C.,,,,,,,
49956,1.19,1,0.80286596,8/2/2019,Thiem D.,,,,,,,
40338,1.34,1,0.802862229,1/13/2016,Gabashvili T.,,,,,,,
44907,1.38,1,0.802828991,8/28/2017,Donaldson J.,,,,,,,
49803,1.44,1,0.802790666,7/23/2019,Ruud C.,,,,,,,
51557,5.21,0,0.802765412,9/28/2020,Giustino L.,,,,,,,
51953,1.24,1,0.802605502,1/8/2021,Struff J.L.,,,,,,,
55305,1.11,1,0.802583939,4/18/2022,Zapata Miralles B.,,,,,,,
37226,1.26,1,0.802582684,9/21/2014,Goffin D.,,,,,,,
52885,4.05,0,0.802544556,5/5/2021,Isner J.,,,,,,,
52556,6.01,0,0.80243344,3/26/2021,Ruusuvuori E.,,,,,,,
32265,1.19,1,0.802393216,10/13/2012,Djokovic N.,,,,,,,
32465,1.26,1,0.802389092,11/9/2012,Djokovic N.,,,,,,,
57900,1.49,1,0.802339794,3/27/2023,Ruusuvuori E.,,,,,,,
32228,1.13,1,0.802309059,10/9/2012,Wawrinka S.,,,,,,,
57518,1.26,1,0.802184043,2/25/2023,Alcaraz C.,,,,,,,
34089,1.49,1,0.802057189,7/9/2013,Hanescu V.,,,,,,,
42849,1.41,1,0.802043175,1/2/2017,Brown D.,,,,,,,
54392,1.22,1,0.801738733,11/17/2021,Djokovic N.,,,,,,,
54159,2.15,0,0.801637117,10/10/2021,Fritz T.,,,,,,,
30388,1.48,1,0.801614458,2/28/2012,Wawrinka S.,,,,,,,
49848,1.38,1,0.801611584,7/26/2019,Zverev A.,,,,,,,
55007,1.54,1,0.801544615,3/10/2022,Fognini F.,,,,,,,
46627,1.1,1,0.801504584,5/18/2018,Nadal R.,,,,,,,
43420,1.32,1,0.801467187,3/2/2017,Fognini F.,,,,,,,
35886,1.34,1,0.801421395,4/15/2014,Dimitrov G.,,,,,,,
29986,1.45,1,0.801360582,1/16/2012,Stakhovsky S.,,,,,,,
57258,4.72,0,0.801339433,1/22/2023,Lehecka J.,,,,,,,
54993,2.37,0,0.801314277,2/26/2022,Martinez P.,,,,,,,
35112,1.4,1,0.801279557,1/6/2014,Zeballos H.,,,,,,,
30742,1.15,1,0.801242125,4/23/2012,Montanes A.,,,,,,,
53672,1.64,1,0.801145778,7/30/2021,Fritz T.,,,,,,,
47632,1.62,1,0.801101642,9/1/2018,Coric B.,,,,,,,
52264,1.36,1,0.801060207,2/24/2021,Kwon S.W.,,,,,,,
47655,1.55,1,0.800846058,9/18/2018,Berrettini M.,,,,,,,
42054,1.43,1,0.800839802,7/22/2016,Monfils G.,,,,,,,
52943,1.17,1,0.80083183,5/12/2021,Rublev A.,,,,,,,
46457,1.81,1,0.800787245,5/1/2018,Monteiro T.,,,,,,,
57856,2.75,0,0.800747596,3/27/2023,Geerts M.,,,,,,,
53044,3.53,0,0.800674871,5/25/2021,Coria F.,,,,,,,
36530,1.31,1,0.800671555,6/24/2014,Kyrgios N.,,,,,,,
35453,1.97,0,0.800606392,2/17/2014,Bagnis F.,,,,,,,
35009,6.65,0,0.800525719,11/2/2013,Ferrer D.,,,,,,,
31729,1.29,1,0.800522129,8/8/2012,Kohlschreiber P.,,,,,,,
54145,1.22,1,0.800493911,10/9/2021,Murray A.,,,,,,,
47155,1.34,1,0.800365572,7/18/2018,Verdasco F.,,,,,,,
35823,4.36,0,0.800357413,4/8/2014,Carballes Baena R.,,,,,,,
34941,2.05,0,0.800313805,10/24/2013,Youzhny M.,,,,,,,
47382,1.4,1,0.800285006,8/7/2018,Tiafoe F.,,,,,,,
50082,2.46,0,0.800247013,8/19/2019,Cecchinato M.,,,,,,,
47154,3.68,0,0.800242908,7/18/2018,Bolelli S.,,,,,,,
49568,2.46,0,0.800070191,6/28/2019,Kecmanovic M.,,,,,,,
30282,1.24,1,0.800022413,2/21/2012,Wawrinka S.,,,,,,,
45572,2.77,0,0.799981346,1/10/2018,Fognini F.,,,,,,,
41171,1.42,1,0.799771539,4/20/2016,Troicki V.,,,,,,,
41890,9.94,0,0.799559138,7/12/2016,Wessels L.,,,,,,,
37247,1.44,1,0.799536259,9/23/2014,Pospisil V.,,,,,,,
46860,1.38,1,0.799386062,6/16/2018,Federer R.,,,,,,,
43717,1.56,1,0.799367318,4/18/2017,Khachanov K.,,,,,,,
44249,1.21,1,0.799278023,6/19/2017,Kohlschreiber P.,,,,,,,
48934,1.68,1,0.79887331,4/14/2019,Garin C.,,,,,,,
53460,1.34,1,0.798804017,7/7/2021,Shapovalov D.,,,,,,,
43781,1.75,1,0.798698299,4/26/2017,Bedene A.,,,,,,,
41787,1.29,1,0.798647584,6/28/2016,Granollers M.,,,,,,,
48994,3.75,0,0.798487543,4/22/2019,Mcdonald M.,,,,,,,
50208,1.19,1,0.798446586,8/29/2019,De Minaur A.,,,,,,,
35818,2.72,0,0.798159948,4/8/2014,Becker B.,,,,,,,
49310,1.8,1,0.798044823,5/27/2019,Carreno Busta P.,,,,,,,
55883,1.41,1,0.798006934,6/23/2022,De Minaur A.,,,,,,,
46965,2.56,0,0.797920841,6/27/2018,Edmund K.,,,,,,,
44588,2.71,0,0.797822435,7/25/2017,Monteiro T.,,,,,,,
46622,1.54,1,0.797730484,5/17/2018,Cilic M.,,,,,,,
41396,1.18,1,0.797705269,5/14/2016,Djokovic N.,,,,,,,
57927,1.13,1,0.797639622,3/28/2023,Alcaraz C.,,,,,,,
50344,1.57,1,0.797516628,9/27/2019,Shapovalov D.,,,,,,,
54146,1.34,1,0.797208342,10/9/2021,Opelka R.,,,,,,,
54632,1.13,1,0.797116576,1/26/2022,Medvedev D.,,,,,,,
34777,2.95,0,0.797036607,10/8/2013,Melzer J.,,,,,,,
36780,1.51,1,0.796985448,7/22/2014,Seppi A.,,,,,,,
33927,1.28,1,0.796960983,6/21/2013,Wawrinka S.,,,,,,,
47464,1.54,1,0.796881755,8/16/2018,Fucsovics M.,,,,,,,
33377,2.97,0,0.796755531,4/21/2013,Djokovic N.,,,,,,,
47405,3.51,0,0.796511125,8/9/2018,Haase R.,,,,,,,
40398,1.31,1,0.796396394,1/19/2016,Smyczek T.,,,,,,,
41665,1.17,1,0.79634736,6/15/2016,Kohlschreiber P.,,,,,,,
57556,1.57,1,0.796318158,2/28/2023,Jarry N.,,,,,,,
42556,1.45,1,0.796267017,10/5/2016,Gasquet R.,,,,,,,
41663,1.57,1,0.796217654,6/15/2016,Mathieu P.H.,,,,,,,
45279,1.26,1,0.795940322,10/17/2017,Chardy J.,,,,,,,
51505,1.37,1,0.795802472,9/24/2020,Ruud C.,,,,,,,
33623,1.31,1,0.795762618,5/20/2013,Kamke T.,,,,,,,
45656,6.2,0,0.795735857,1/16/2018,Kicker N.,,,,,,,
56124,1.53,1,0.795733991,7/23/2022,Berrettini M.,,,,,,,
55158,1.17,1,0.795601856,3/27/2022,Kyrgios N.,,,,,,,
42578,1.22,1,0.795575319,10/7/2016,Cilic M.,,,,,,,
55613,4.13,0,0.795432347,5/22/2022,Bedene A.,,,,,,,
52839,1.33,1,0.795351855,4/29/2021,Garin C.,,,,,,,
49324,1.27,1,0.795281542,5/28/2019,Barrere G.,,,,,,,
32775,3.7,0,0.795198725,2/6/2013,Cipolla F.,,,,,,,
41392,1.38,1,0.795156529,5/13/2016,Djokovic N.,,,,,,,
52097,1.38,1,0.794905053,2/6/2021,Auger-Aliassime F.,,,,,,,
57415,1.34,1,0.794665028,2/16/2023,Musetti L.,,,,,,,
53245,1.21,1,0.794621597,6/15/2021,Zverev A.,,,,,,,
34826,1.14,1,0.794575589,10/14/2013,Stepanek R.,,,,,,,
57966,1.83,0,1.024623819,3/31/2023,Van Assche L.,0.333333333,1.075580831,0,1.112008777,1,1.090109897,
54960,1.03,1,0.794528283,2/23/2022,Nadal R.,,,,,,,
35065,1.87,0,0.794494023,12/31/2013,Bedene A.,,,,,,,
36234,1.24,1,0.794417693,5/26/2014,Young D.,,,,,,,
51166,1.32,1,0.794162236,2/25/2020,Edmund K.,,,,,,,
49536,2.82,0,0.794025979,6/25/2019,Norrie C.,,,,,,,
50021,1.22,1,0.79399908,8/11/2019,De Minaur A.,,,,,,,
38580,1.18,1,0.793937072,4/26/2015,Nishikori K.,,,,,,,
47759,4.28,0,0.793916139,10/1/2018,Lopez F.,,,,,,,
55009,1.25,1,0.793905258,3/10/2022,Davidovich Fokina A.,,,,,,,
36307,1.45,1,0.793866454,5/30/2014,Raonic M.,,,,,,,
50148,9.15,0,0.793798089,8/26/2019,Dellien H.,,,,,,,
34745,1.45,1,0.793703092,9/26/2013,Youzhny M.,,,,,,,
35862,2.08,0,0.793642994,4/12/2014,Granollers M.,,,,,,,
56484,1.16,1,0.793611706,8/30/2022,Brooksby J.,,,,,,,
32837,1.41,1,0.793596245,2/12/2013,Berlocq C.,,,,,,,
33345,1.64,1,0.793532151,4/16/2013,Monaco J.,,,,,,,
57311,3.9,0,0.793496471,2/8/2023,Sousa J.,,,,,,,
48710,2.57,0,0.793474279,3/8/2019,Gojowczyk P.,,,,,,,
51143,1.21,1,0.793329147,2/25/2020,Uchiyama Y.,,,,,,,
46680,1.14,1,0.793246584,5/25/2018,Thiem D.,,,,,,,
53674,4.54,0,0.793244901,7/30/2021,Ruusuvuori E.,,,,,,,
56671,1.38,1,0.793231382,9/29/2022,Pospisil V.,,,,,,,
33154,1.28,1,0.79302342,3/12/2013,Wawrinka S.,,,,,,,
47415,1.55,1,0.793013386,8/9/2018,Dimitrov G.,,,,,,,
49703,1.35,1,0.793000785,7/15/2019,Granollers M.,,,,,,,
32859,2.88,0,0.792971984,2/13/2013,Capdeville P.,,,,,,,
43274,1.87,1,0.792882698,2/20/2017,Edmund K.,,,,,,,
54714,5.67,0,0.792731225,2/6/2022,Sousa J.,,,,,,,
30378,1.01,1,0.792675745,2/28/2012,Stakhovsky S.,,,,,,,
42912,1.35,1,0.792662139,1/5/2017,Youzhny M.,,,,,,,
38018,3.13,0,0.792603627,2/13/2015,Souza J.,,,,,,,
45939,3.27,0,0.792339557,2/21/2018,Johnson S.,,,,,,,
53250,4.59,0,0.792300271,6/15/2021,Struff J.L.,,,,,,,
46333,1.29,1,0.79218235,4/17/2018,Kohlschreiber P.,,,,,,,
40910,1.24,1,0.792039256,3/15/2016,Wawrinka S.,,,,,,,
43209,2.37,0,0.792007408,2/14/2017,Klizan M.,,,,,,,
32302,2.49,0,0.791745054,10/17/2012,Muller G.,,,,,,,
32484,1.54,1,0.791547202,12/31/2012,Kohlschreiber P.,,,,,,,
37068,4.56,0,0.791465433,8/21/2014,Rosol L.,,,,,,,
32631,3.89,0,0.791368447,1/14/2013,Ito T.,,,,,,,
56026,1.69,1,0.791359652,7/12/2022,Eubanks C.,,,,,,,
35822,3.99,0,0.791323133,4/8/2014,Russell M.,,,,,,,
38088,1.66,1,0.79117338,2/19/2015,Fognini F.,,,,,,,
46065,1.52,1,0.791168036,3/4/2018,Del Potro J.M.,,,,,,,
31766,1.24,1,0.791102017,8/14/2012,Querrey S.,,,,,,,
30393,1.01,1,0.791094058,2/29/2012,Ferrer D.,,,,,,,
57527,2.57,0,0.790955714,2/27/2023,Kotov P.,,,,,,,
37914,2.6,0,0.790945058,2/5/2015,Berankis R.,,,,,,,
32924,1.44,1,0.79085804,2/19/2013,Davydenko N.,,,,,,,
43951,1.34,1,0.790814873,5/12/2017,Thiem D.,,,,,,,
49729,1.45,1,0.790795168,7/16/2019,Dellien H.,,,,,,,
33335,1.51,1,0.790652228,4/15/2013,Paire B.,,,,,,,
49538,1.58,1,0.790478324,6/25/2019,Herbert P.H.,,,,,,,
55023,1.18,1,0.790407668,3/12/2022,Evans D.,,,,,,,
54956,1.33,1,0.790398204,2/23/2022,Sinner J.,,,,,,,
52603,1.56,1,0.790350442,3/30/2021,Bautista Agut R.,,,,,,,
32984,1.34,1,0.790329418,2/23/2013,Istomin D.,,,,,,,
39324,2.8,0,0.790298241,7/23/2015,Istomin D.,,,,,,,
45709,1.36,1,0.790198917,1/20/2018,Thiem D.,,,,,,,
42244,1.53,1,0.790152602,8/21/2016,Evans D.,,,,,,,
53183,1.75,1,0.790122468,6/6/2021,Davidovich Fokina A.,,,,,,,
30428,1.37,1,0.79006621,3/2/2012,Federer R.,,,,,,,
57442,2.51,0,0.790060319,2/20/2023,Martinez P.,,,,,,,
49455,1.5,1,0.78994664,6/16/2019,Berrettini M.,,,,,,,
45026,1.49,1,0.789920732,9/5/2017,Carreno Busta P.,,,,,,,
37416,1.39,1,0.789836621,10/14/2014,Melzer J.,,,,,,,
38274,1.12,1,0.789726491,3/16/2015,Berdych T.,,,,,,,
35704,1.42,1,0.789450698,3/12/2014,Gulbis E.,,,,,,,
51324,1.25,1,0.789330048,9/1/2020,Harris L.,,,,,,,
57680,1.22,1,0.789296024,3/12/2023,Hurkacz H.,,,,,,,
33673,1.43,1,0.789133495,5/26/2013,Hajek J.,,,,,,,
53783,2.47,0,0.788980627,8/16/2021,Koepfer D.,,,,,,,
45472,1.22,1,0.788888924,1/1/2018,Thiem D.,,,,,,,
49916,1.23,1,0.788830602,7/31/2019,Kwon S.W.,,,,,,,
42535,1.38,1,0.788686702,10/4/2016,Kyrgios N.,,,,,,,
54344,1.23,1,0.788597342,11/3/2021,Medvedev D.,,,,,,,
49554,1.28,1,0.788536987,6/26/2019,Verdasco F.,,,,,,,
54952,1.51,1,0.788395834,2/23/2022,Baez S.,,,,,,,
53828,4.46,0,0.788243865,8/21/2021,Rublev A.,,,,,,,
39186,1.18,1,0.788173444,7/1/2015,Kyrgios N.,,,,,,,
56501,1.49,1,0.787692882,8/30/2022,Dimitrov G.,,,,,,,
35892,6.52,0,0.787673154,4/15/2014,Lu Y.H.,,,,,,,
44808,2.67,0,0.787627545,8/14/2017,Sousa J.,,,,,,,
41922,1.47,1,0.787579545,7/14/2016,Mannarino A.,,,,,,,
38025,2.18,0,0.787562091,2/14/2015,Querrey S.,,,,,,,
46255,2.31,0,0.787520924,4/1/2018,Isner J.,,,,,,,
51168,1.56,1,0.787499285,2/25/2020,Kwon S.W.,,,,,,,
31675,3.04,0,0.787242989,7/30/2012,Serra F.,,,,,,,
39811,2.76,0,0.787240026,9/23/2015,Istomin D.,,,,,,,
39032,2.61,0,0.787185479,6/16/2015,Kukushkin M.,,,,,,,
44408,3.11,0,0.787093319,7/4/2017,Pavlasek A.,,,,,,,
56593,1.43,1,0.786991943,9/22/2022,Hurkacz H.,,,,,,,
53158,1.51,1,0.78696097,6/3/2021,Musetti L.,,,,,,,
38939,1.35,1,0.7869554,5/31/2015,Wawrinka S.,,,,,,,
47352,1.24,1,0.786920979,8/3/2018,Zverev A.,,,,,,,
53630,1.56,1,0.786852272,7/26/2021,Taberner C.,,,,,,,
35491,1.45,1,0.786796383,2/19/2014,Bautista R.,,,,,,,
36610,1.32,1,0.786757809,7/7/2014,Golubev A.,,,,,,,
45968,1.74,1,0.786743519,2/24/2018,Verdasco F.,,,,,,,
39434,1.19,1,0.786700808,8/1/2015,Muller G.,,,,,,,
49322,2.93,0,0.786566852,5/28/2019,Mannarino A.,,,,,,,
46713,1.69,1,0.786496994,5/28/2018,Coric B.,,,,,,,
