match,PSW,win0,confidence0,date,winner,pred correct?
34289,1.65,1,1.223096451,7/27/2013,Youzhny M.,
44202,2.02,1,1.222949181,6/13/2017,Janowicz J.,
46347,1.72,1,1.222883385,4/18/2018,Kohlschreiber P.,
41069,1.79,1,1.222861231,4/8/2016,Coric B.,
37081,2.09,0,1.222848106,8/25/2014,Gojowczyk P.,
35432,1.6,1,1.222816467,2/14/2014,Ramos A.,
30782,1.81,1,1.222801648,4/25/2012,Anderson K.,
46958,1.81,0,1.22275984,6/27/2018,Lacko L.,
38455,1.72,1,1.222561367,4/12/2015,Klizan M.,
41472,2.16,0,1.22245029,5/23/2016,Pavlasek A.,
52154,1.75,0,1.222407251,2/9/2021,Alcaraz C.,
36675,2.06,0,1.222394312,7/11/2014,Youzhny M.,
30310,2.19,1,1.222221045,2/23/2012,Nalbandian D.,
57471,1.93,1,1.222172055,2/22/2023,Ramos-Vinolas A.,
46841,2.07,0,1.222094464,6/13/2018,Copil M.,
53606,2.45,0,1.222073945,7/23/2021,Kopriva V.,
39361,2.11,0,1.222047901,7/27/2015,Mayer F.,
40925,2.11,1,1.222047355,3/18/2016,Nadal R.,
50983,1.71,1,1.222047308,2/11/2020,Koepfer D.,
47009,1.83,0,1.222030871,7/2/2018,Karlovic I.,
46106,1.96,1,1.222004195,3/10/2018,Zverev M.,
46860,1.81,1,1.222003766,6/16/2018,Chardy J.,
34321,1.98,0,1.222000101,7/30/2013,Kamke T.,
41749,1.85,0,1.221841353,6/27/2016,Evans D.,
54731,1.91,0,1.221813646,2/8/2022,Stebe C.M.,
54565,1.66,1,1.221727664,1/18/2022,Gombos N.,
33785,1.82,1,1.221686194,6/3/2013,Haas T.,
35598,2.06,1,1.221612896,2/27/2014,Klizan M.,
31462,2.21,0,1.221561919,7/10/2012,Rosol L.,
41847,1.73,1,1.221522057,7/3/2016,Tsonga J.W.,
33778,1.93,1,1.221305549,6/1/2013,Nishikori K.,
57072,1.97,0,1.221263106,1/4/2023,Martinez P.,
53843,1.79,1,1.221219939,8/23/2021,Thompson J.,
33462,2.09,1,1.221203854,4/30/2013,Ramos A.,
53575,1.8,1,1.221192427,7/20/2021,Rinderknech A.,
43959,1.92,1,1.22117137,5/15/2017,Berlocq C.,
53454,1.88,1,1.221151526,7/5/2021,Khachanov K.,
31808,1.62,1,1.221099844,8/19/2012,Giraldo S.,
33914,2.15,0,1.221022621,6/19/2013,Garcia-Lopez G.,
37923,1.52,1,1.220950765,2/5/2015,Lopez F.,
57121,1.91,0,1.220948362,1/11/2023,Lestienne C.,
55989,1.65,1,1.220712897,7/1/2022,Sinner J.,
34110,2.44,0,1.220712143,7/10/2013,Hernych J.,
37908,1.74,1,1.220653608,2/4/2015,Sousa J.,
51688,2.33,0,1.220652537,10/14/2020,Vesely J.,
50877,1.7,1,1.220546929,1/29/2020,Zverev A.,
54293,1.81,1,1.220529784,10/28/2021,Schwartzman D.,
44934,1.77,1,1.220409257,8/28/2017,Albot R.,
38966,1.9,0,1.22032513,6/9/2015,Janowicz J.,
53062,1.71,1,1.220276945,5/27/2021,Munar J.,
35199,2.55,0,1.22009927,1/14/2014,Kokkinakis T.,
47625,2.22,0,1.22008212,8/31/2018,Basilashvili N.,
41729,2.2,0,1.220075549,6/22/2016,Seppi A.,
57361,2.17,1,1.220058326,2/13/2023,Cachin P.,
54991,1.99,0,1.220056286,2/26/2022,Baez S.,
48549,1.84,1,1.220006856,2/20/2019,Cuevas P.,
51432,2.38,0,1.219989493,9/14/2020,Travaglia S.,
38715,2.42,1,1.219970583,5/9/2015,Murray A.,
39554,2.26,0,1.219955298,8/13/2015,Chardy J.,
46499,2.05,0,1.219897262,5/3/2018,Fucsovics M.,
37919,1.8,1,1.219830487,2/5/2015,Istomin D.,
52063,2.26,0,1.219823168,2/3/2021,Van De Zandschulp B.,
57443,1.45,1,1.219787934,2/20/2023,Dellien H.,
38605,1.71,1,1.219779369,4/28/2015,Gabashvili T.,
54015,1.9,1,1.219716484,9/21/2021,Gerasimov E.,
49623,1.78,1,1.219710756,7/2/2019,Sandgren T.,
50117,1.85,0,1.219703419,8/23/2019,Shapovalov D.,
30374,1.55,1,1.219607313,2/28/2012,Dodig I.,
32450,2.07,0,1.219572368,11/2/2012,Llodra M.,
32804,2.36,0,1.219554405,2/8/2013,Zeballos H.,
36611,1.68,0,1.21948816,7/7/2014,Delbonis F.,
43376,2.3,0,1.219417522,2/28/2017,Lorenzi P.,
42952,1.68,1,1.219412756,1/10/2017,Granollers M.,
42794,1.4,1,1.219304597,11/1/2016,Raonic M.,
39274,1.74,1,1.219304297,7/20/2015,Fognini F.,
50561,1.62,1,1.219231611,10/22/2019,Simon G.,
53791,2.34,0,1.219217849,8/17/2021,Mcdonald M.,
31146,1.73,1,1.219195865,6/4/2012,Tsonga J.W.,
38636,1.96,0,1.219144273,4/30/2015,Muller G.,
53267,1.81,0,1.219138394,6/17/2021,Korda S.,
56420,1.84,1,1.219080951,8/23/2022,Thiem D.,
36998,1.46,1,1.219051758,8/13/2014,Ferrer D.,
35674,2.11,0,1.219039857,3/9/2014,Kukushkin M.,
30559,1.95,0,1.219006733,3/22/2012,Stebe C.M.,
54362,1.96,0,1.218977901,11/7/2021,Davidovich Fokina A.,
53338,1.67,1,1.218925215,6/28/2021,Khachanov K.,
37647,2.4,0,1.218848085,1/7/2015,Brown D.,
50934,1.71,1,1.218840053,2/6/2020,Djere L.,
42154,1.67,1,1.218821576,8/5/2016,Nishioka Y.,
53543,1.74,0,1.218761533,7/18/2021,Carreno Busta P.,
52608,2.33,0,1.218671501,3/30/2021,Bublik A.,
55701,1.66,0,1.218615016,5/28/2022,Medvedev D.,
42086,1.91,0,1.218515784,7/25/2016,Polansky P.,
34147,2.2,0,1.21845289,7/15/2013,Kamke T.,
40139,2.03,1,1.218449796,10/29/2015,Johnson S.,
50987,2.1,0,1.218395644,2/11/2020,Kovalik J.,
48724,1.77,1,1.218362395,3/9/2019,Mcdonald M.,
42322,1.72,1,1.218228968,8/30/2016,Lopez F.,
57243,1.91,0,1.218187124,1/20/2023,Hurkacz H.,
46771,1.72,1,1.218164222,5/31/2018,Anderson K.,
57845,2.23,0,1.218127647,3/27/2023,Navone M.,
47296,1.7,1,1.218119788,7/31/2018,Djere L.,
48643,1.96,0,1.218075338,2/27/2019,Isner J.,
44516,1.93,0,1.218025116,7/18/2017,Dancevic F.,
43272,1.75,1,1.217956468,2/19/2017,Tsonga J.W.,
41815,2.26,0,1.217949715,6/30/2016,Mahut N.,
52577,1.83,1,1.217923251,3/27/2021,Fucsovics M.,
42267,1.61,1,1.217905128,8/23/2016,Fratangelo B.,
40559,2.12,0,1.217850294,2/5/2016,Lorenzi P.,
33766,2.36,0,1.217826548,5/31/2013,Anderson K.,
54056,1.87,0,1.217774804,9/26/2021,Hurkacz H.,
42644,1.78,1,1.217754518,10/17/2016,Mannarino A.,
30416,1.75,0,1.217736206,3/1/2012,Del Potro J.M.,
36775,1.83,1,1.217629757,7/22/2014,Struff J.L.,
39979,1.81,1,1.217540149,10/12/2015,Thiem D.,
36562,1.79,1,1.217499559,6/26/2014,Robredo T.,
30309,2.22,0,1.217375423,2/23/2012,Andreev I.,
57470,1.71,0,1.217199141,2/22/2023,Zapata Miralles B.,
33024,1.63,1,1.217185979,2/26/2013,Lu Y.H.,
53644,1.92,0,1.217174932,7/27/2021,O Connell C.,
54249,1.77,1,1.217168097,10/22/2021,Schwartzman D.,
49828,1.85,1,1.217152383,7/24/2019,Norrie C.,
55875,1.45,1,1.217061491,6/22/2022,De Minaur A.,
57285,1.83,1,1.21704258,2/7/2023,Krajinovic F.,
30272,2.16,0,1.217031727,2/21/2012,Kunitsyn I.,
57971,2.62,1,1.217019099,3/31/2023,Gakhov I.,1.62
40937,1.74,1,1.216796753,3/23/2016,Lajovic D.,
52225,1.46,1,1.216786145,2/19/2021,Medvedev D.,
35423,1.81,1,1.216738899,2/13/2014,Lu Y.H.,
51356,1.93,1,1.216727356,9/3/2020,Caruso S.,
36720,2.27,0,1.216694785,7/16/2014,Ward J.,
30655,1.65,1,1.216637046,4/11/2012,Paire B.,
41442,2.1,1,1.216603436,5/19/2016,Cilic M.,
45056,1.9,0,1.216591867,9/20/2017,Laaksonen H.,
50051,2.64,0,1.216565491,8/14/2019,Struff J.L.,
32266,2.05,1,1.216494136,10/13/2012,Murray A.,
57278,2,0,1.216461231,2/7/2023,Sonego L.,
36316,1.99,0,1.216450615,5/31/2014,Monfils G.,
41480,2.14,1,1.216428798,5/23/2016,Mannarino A.,
57442,1.5,1,1.21639603,2/20/2023,Bonzi B.,
57239,1.49,1,1.216382701,1/19/2023,Paul T.,
31241,2.01,0,1.216316124,6/18/2012,Petzschner P.,
47668,1.68,0,1.216304132,9/19/2018,Youzhny M.,
49729,2.27,1,1.216171057,7/16/2019,Chardy J.,
47500,1.47,1,1.216085923,8/21/2018,Berrettini M.,
34995,1.68,0,1.216048285,10/30/2013,Simon G.,
38043,2.01,0,1.216047287,2/17/2015,Paire B.,
37047,1.95,0,1.216042037,8/19/2014,Kukushkin M.,
32402,1.76,0,1.21599252,10/26/2012,Gasquet R.,
56566,1.48,1,1.215990676,9/9/2022,Ruud C.,
57695,2.22,0,1.215912062,3/14/2023,Norrie C.,
34173,1.67,1,1.215870783,7/16/2013,Garcia-Lopez G.,
46851,1.82,1,1.215859856,6/15/2018,Tomic B.,
41273,1.91,0,1.215833766,4/29/2016,Paire B.,
45382,1.95,0,1.215819563,10/26/2017,Fucsovics M.,
39216,1.57,1,1.215777874,7/3/2015,Goffin D.,
42143,2.05,1,1.215754258,8/2/2016,Nishioka Y.,
43202,1.56,1,1.215750015,2/14/2017,Ramos-Vinolas A.,
41928,1.94,1,1.215742099,7/14/2016,Elias G.,
37000,1.68,1,1.215708203,8/13/2014,Robredo T.,
33244,2.38,0,1.215707177,3/24/2013,Falla A.,
53573,2.33,0,1.2156898,7/20/2021,Novak D.,
48798,2.01,1,1.215628668,3/21/2019,Ivashka I.,
57009,2.37,0,1.215570607,11/3/2022,Musetti L.,
52726,2,0,1.215547194,4/18/2021,Tsitsipas S.,
52006,1.76,0,1.215518889,2/1/2021,Paul T.,
51065,1.66,1,1.215503099,2/18/2020,Lajovic D.,
33942,2,1,1.215242624,6/24/2013,Verdasco F.,
45589,2.11,1,1.215183611,1/11/2018,Haase R.,
30921,1.68,1,1.215135522,5/8/2012,Monfils G.,
33994,1.66,1,1.215098009,6/25/2013,Seppi A.,
53537,1.9,0,1.214942598,7/17/2021,Brooksby J.,
41902,1.93,1,1.214842012,7/12/2016,Montanes A.,
38061,1.97,1,1.214797438,2/17/2015,Lu Y.H.,
35076,3.05,0,1.21467987,1/1/2014,Sela D.,
43628,2.17,0,1.214517524,3/28/2017,Fognini F.,
33971,2.55,0,1.214517175,6/25/2013,Reynolds B.,
45605,2.18,0,1.214492462,1/15/2018,Millman J.,
46853,1.69,1,1.214484626,6/15/2018,Kyrgios N.,
47830,2,1,1.214471738,10/8/2018,Querrey S.,
50765,1.76,0,1.21442095,1/20/2020,Berankis R.,
57720,1.93,1,1.21440777,3/17/2023,Borges N.,
42493,2.24,0,1.214344298,9/28/2016,Zverev M.,
48552,1.98,0,1.21429251,2/20/2019,Humbert U.,
52305,2.37,1,1.214277994,2/28/2021,Popyrin A.,
41752,1.87,0,1.21426131,6/27/2016,Kuznetsov An.,
42981,2.2,1,1.214227848,1/13/2017,Sousa J.,
53769,2.19,0,1.214167288,8/13/2021,Opelka R.,
52790,1.93,1,1.214043337,4/23/2021,Sinner J.,
31495,1.78,1,1.214025402,7/12/2012,Dolgopolov O.,
31561,2.26,0,1.21399541,7/17/2012,Rosol L.,
43655,1.97,0,1.213973785,4/12/2017,Gonzalez M.,
36076,1.79,1,1.213962998,5/7/2014,Murray A.,
31364,1.7,1,1.213833285,6/27/2012,Mayer F.,
35477,2.12,0,1.213806222,2/18/2014,Williams R.,
50853,1.78,0,1.21374559,1/24/2020,Fucsovics M.,
56788,1.97,0,1.213608362,10/12/2022,Rinderknech A.,
40108,1.9,1,1.213483074,10/26/2015,Mannarino A.,
49863,1.87,0,1.213424854,7/28/2019,De Minaur A.,
35031,1.59,1,1.213421122,12/30/2013,Kubot L.,
45914,1.69,1,1.213271541,2/20/2018,Simon G.,
38474,1.79,1,1.213241906,4/14/2015,Robredo T.,
50767,2.17,1,1.213133981,1/20/2020,Querrey S.,
41580,1.81,1,1.213074972,6/6/2016,Groth S.,
41368,1.76,0,1.213053852,5/10/2016,Chardy J.,
33471,1.83,1,1.212988935,4/30/2013,Monfils G.,
40245,1.53,1,1.212883647,1/5/2016,Fabbiano T.,
49013,1.76,1,1.212702901,4/23/2019,Garin C.,
55077,2.09,0,1.212681676,3/16/2022,Dimitrov G.,
50386,1.82,0,1.212633312,10/2/2019,Pouille L.,
36913,1.66,1,1.212577548,8/2/2014,Pospisil V.,
50916,1.83,0,1.212571033,2/5/2020,Berankis R.,
44049,1.81,0,1.212553308,5/24/2017,Johnson S.,
48693,1.85,0,1.212518444,3/7/2019,Karlovic I.,
40946,1.78,1,1.212461481,3/24/2016,Herbert P.H,
57484,2.36,1,1.212304562,2/22/2023,Murray A.,
43682,1.64,1,1.212289753,4/14/2017,Vesely J.,
32387,1.85,1,1.212262999,10/25/2012,Melzer J.,
35569,1.58,1,1.212240136,2/25/2014,Lorenzi P.,
53244,1.76,1,1.212231147,6/15/2021,Rinderknech A.,
55988,1.69,1,1.212049131,7/1/2022,Goffin D.,
53028,2.23,1,1.212027399,5/24/2021,Cuevas P.,
57033,1.93,1,1.211955996,1/1/2023,Giron M.,
50179,1.93,1,1.21189185,8/27/2019,Thompson J.,
35773,1.75,0,1.211859682,3/22/2014,Bautista R.,
40421,1.78,1,1.211803477,1/19/2016,Sousa J.,
31750,1.87,0,1.211783486,8/12/2012,Tomic B.,
55299,1.84,0,1.211748718,4/16/2022,Davidovich Fokina A.,
56177,2.73,0,1.211709648,7/27/2022,Zapata Miralles B.,
51958,2.48,0,1.211708845,1/8/2021,Kuhn N.,
54403,1.81,0,1.211681865,1/3/2022,Djere L.,
48485,2.01,0,1.211678902,2/15/2019,Pella G.,
44512,1.92,1,1.21163868,7/18/2017,Gulbis E.,
53290,1.94,0,1.211546308,6/21/2021,Klein L.,
38822,2.46,0,1.211258518,5/22/2015,Thiem D.,
36978,1.81,1,1.211194144,8/11/2014,Robredo T.,
46173,1.87,0,1.211181786,3/21/2018,Vesely J.,
32456,1.43,1,1.211146017,11/4/2012,Ferrer D.,
36638,1.61,1,1.211144775,7/9/2014,Gimeno-Traver D.,
49153,2.14,0,1.211106403,5/8/2019,Djere L.,
42560,2.77,0,1.21110156,10/5/2016,Edmund K.,
41631,1.86,0,1.211094158,6/12/2016,Mahut N.,
53591,2.04,0,1.211068789,7/22/2021,Altmaier D.,
49461,2.14,1,1.211057358,6/17/2019,Sousa J.,
40050,2.13,1,1.210993325,10/20/2015,Ilhan M.,
37862,2.3,0,1.210928498,1/28/2015,Wawrinka S.,
39469,2.11,0,1.210902531,8/5/2015,Hewitt L.,
52989,1.76,0,1.210880906,5/19/2021,Musetti L.,
57560,1.89,0,1.21087428,3/1/2023,Van De Zandschulp B.,
29994,1.64,1,1.210833072,1/16/2012,Kamke T.,
47876,1.96,0,1.210746392,10/15/2018,Mcdonald M.,
54405,1.8,1,1.210710354,1/4/2022,Kokkinakis T.,
47008,1.61,1,1.210671849,7/2/2018,Mcdonald M.,
37290,1.78,1,1.210541477,9/29/2014,Troicki V.,
57532,2.5,0,1.210507416,2/27/2023,Bonadio R.,
50603,1.44,1,1.210466251,10/25/2019,Tsitsipas S.,
45672,2.45,0,1.210422223,1/17/2018,Karlovic I.,
33355,2.07,1,1.210406182,4/17/2013,Mayer F.,
38146,1.85,0,1.210321182,2/24/2015,Ilhan M.,
56599,2.36,0,1.210298329,9/22/2022,Tabilo A.,
40738,2.24,0,1.210281119,2/20/2016,Kyrgios N.,
38577,1.78,1,1.210238731,4/25/2015,Vesely J.,
44947,1.96,0,1.210226354,8/30/2017,Zverev M.,
45153,1.81,0,1.210164359,10/2/2017,Zverev M.,
47138,2.1,0,1.210146352,7/17/2018,Melzer G.,
48585,1.94,1,1.210104216,2/23/2019,Tsitsipas S.,
54049,1.65,0,1.210099304,9/24/2021,Hurkacz H.,
33190,1.96,0,1.210058305,3/20/2013,Melzer J.,
49266,2.47,0,1.209953579,5/23/2019,Fritz T.,
35401,1.88,1,1.209843689,2/12/2014,Haas T.,
33802,2.14,0,1.209659319,6/10/2013,Giraldo S.,
50931,2.41,0,1.209637319,2/6/2020,Gombos N.,
49234,1.81,1,1.20955253,5/20/2019,Dellien H.,
30870,2.54,0,1.209538017,5/3/2012,Sousa J.,
53127,1.65,1,1.209503441,6/1/2021,De Minaur A.,
48672,2.03,0,1.209473047,3/1/2019,Garin C.,
47362,2.09,0,1.209431021,8/4/2018,De Minaur A.,
47992,2.1,1,1.209392917,10/24/2018,Gulbis E.,
46529,1.79,1,1.20938948,5/7/2018,Djokovic N.,
50893,2.3,0,1.209316421,2/4/2020,Marcora R.,
44597,1.88,0,1.209294934,7/25/2017,Halys Q.,
48448,2.04,0,1.209248985,2/12/2019,Munar J.,
50599,1.7,1,1.209184202,10/25/2019,Monfils G.,
33383,2.1,0,1.209163031,4/22/2013,Tursunov D.,
51897,1.87,0,1.209069649,11/9/2020,Karatsev A.,
57794,2,0,1.209018996,3/23/2023,Pella G.,
39360,1.86,1,1.208966401,7/27/2015,Janowicz J.,
45214,1.71,1,1.208803044,10/9/2017,Lopez F.,
48141,2.18,0,1.208668124,1/3/2019,Karlovic I.,
53143,1.99,1,1.208563097,6/2/2021,Nishikori K.,
58000,1.66,0,1.208417069,4/1/2023,Virtanen O.,-1
53473,1.75,1,1.208391234,7/12/2021,Ymer E.,
53017,1.68,1,1.208379025,5/23/2021,Chardy J.,
48561,2.13,1,1.208378246,2/21/2019,Ruud C.,
38448,1.93,1,1.208366723,4/11/2015,Querrey S.,
36620,2.33,0,1.208348913,7/8/2014,Albot R.,
41182,1.63,1,1.208345224,4/21/2016,Fognini F.,
50666,2.13,1,1.208311619,11/13/2019,Nadal R. ,
50675,2.21,1,1.208202062,1/6/2020,Bublik A.,
54130,1.87,1,1.20819866,10/8/2021,Pospisil V.,
49866,2.04,0,1.208158168,7/29/2019,Harris L.,
46476,1.74,1,1.208084309,5/1/2018,Sousa J.,
39385,2.11,0,1.208061174,7/28/2015,Seppi A.,
33930,1.81,1,1.208015204,6/22/2013,Lopez F.,
36642,1.66,0,1.207999113,7/9/2014,Karlovic I.,
52863,1.74,0,1.207988542,5/3/2021,Evans D.,
32833,2.32,0,1.207950058,2/12/2013,Volandri F.,
34109,1.77,1,1.207917556,7/10/2013,Russell M.,
47276,1.85,1,1.207910604,7/30/2018,Kukushkin M.,
32337,1.83,1,1.207871968,10/19/2012,Bellucci T.,
48301,1.75,1,1.207837563,1/17/2019,Pouille L.,
46010,2.27,0,1.207737833,2/27/2018,Zeballos H.,
47773,2,1,1.207726975,10/2/2018,Chardy J.,
51531,1.84,1,1.207667872,9/27/2020,Rublev A.,
34622,2.13,0,1.20766713,8/30/2013,Smyczek T.,
52649,1.61,1,1.207626096,4/7/2021,Fritz T.,
51194,3.05,0,1.207549479,2/27/2020,Seyboth Wild T.,
50350,2.13,1,1.207428892,9/28/2019,Carreno Busta P.,
51804,1.44,1,1.207412982,10/28/2020,Kukushkin M.,
39915,2.43,0,1.207405593,10/6/2015,Muller G.,
51494,1.85,1,1.20729675,9/22/2020,Hanfmann Y.,
53558,2.31,0,1.207282434,7/20/2021,Zapata Miralles B.,
42555,2.1,0,1.207113215,10/5/2016,Carreno Busta P.,
42957,1.6,1,1.207105048,1/11/2017,Kohlschreiber P.,
47549,1.53,1,1.207034354,8/27/2018,Humbert U.,
54812,2.07,0,1.206995063,2/14/2022,Otte O.,
34301,2.67,0,1.206966258,7/29/2013,Groth S.,
38314,1.7,0,1.206959771,3/25/2015,Almagro N.,
37111,1.94,1,1.206849843,8/26/2014,Granollers M.,
56040,1.88,1,1.20679959,7/12/2022,Gaston H.,
48636,2.08,1,1.206787039,2/27/2019,Garin C.,
56400,2.21,0,1.206738946,8/22/2022,Tseng C.H.,
36187,2.5,0,1.206704426,5/21/2014,Delic M.,
56074,1.79,1,1.206678959,7/18/2022,Khachanov K.,
56924,1.82,1,1.206671662,10/25/2022,Murray A.,
50802,2.19,1,1.206576263,1/21/2020,Fognini F.,
40498,2,1,1.206496264,2/1/2016,Montanes A.,
44675,1.81,1,1.206323522,8/1/2017,Kohlschreiber P.,
47221,2.1,1,1.206241205,7/24/2018,Millman J.,
46936,2.43,0,1.206208448,6/25/2018,Berankis R.,
57467,1.71,1,1.206199346,2/21/2023,Griekspoor T.,
37776,1.93,1,1.206175168,1/20/2015,Soeda G.,
52646,1.79,0,1.206156,4/7/2021,Bedene A.,
42285,2.24,0,1.206081346,8/26/2016,Troicki V.,
33904,2.11,1,1.206066096,6/19/2013,Stepanek R.,
31704,2.33,0,1.206064422,8/5/2012,Dolgopolov O.,
29991,1.92,1,1.206034805,1/16/2012,Kavcic B.,
30761,1.59,1,1.206007373,4/24/2012,Seppi A.,
50844,3.04,0,1.205987998,1/23/2020,Gulbis E.,
32179,1.68,1,1.205970383,10/4/2012,Querrey S.,
35453,1.46,1,1.205942584,2/17/2014,Kavcic B.,
51855,2.19,0,1.205890544,11/3/2020,Gombos N.,
32645,1.74,1,1.205877406,1/15/2013,Levine J.,
37059,1.79,0,1.205842866,8/20/2014,Seppi A.,
38135,2.47,0,1.205721065,2/24/2015,Arguello F.,
56319,2.29,0,1.205627057,8/10/2022,Van De Zandschulp B.,
43761,2.24,1,1.205599356,4/25/2017,Tomic B.,
34445,1.6,1,1.205571597,8/13/2013,Becker B.,
30145,2.29,0,1.205544533,2/2/2012,Mahut N.,
39675,2.2,0,1.205503412,8/31/2015,Cuevas P.,
32635,1.85,0,1.205421215,1/14/2013,Baker B.,
47105,2.05,0,1.205257456,7/14/2018,Djokovic N.,
43327,2.53,0,1.205238046,2/23/2017,Ruud C.,
53786,1.84,1,1.205236633,8/17/2021,Isner J.,
47522,2.06,1,1.205228009,8/25/2018,Johnson S.,
47067,2.02,0,1.205160966,7/5/2018,Tiafoe F.,
46159,1.47,1,1.205149838,3/17/2018,Del Potro J.M.,
33826,1.81,1,1.205134397,6/11/2013,Nieminen J.,
53407,1.94,0,1.205134031,6/30/2021,Ymer M.,
38607,2.24,0,1.205129841,4/28/2015,Tipsarevic J.,
41905,2.43,0,1.205081006,7/12/2016,Daniel T.,
49107,1.85,1,1.204948714,5/3/2019,Bautista Agut R.,
40657,2.89,0,1.204827909,2/15/2016,Haase R.,
52236,1.74,1,1.204806057,2/22/2021,Nishioka Y.,
57193,1.51,1,1.204805991,1/17/2023,Djere L.,
47676,1.93,0,1.204760158,9/19/2018,Fucsovics M.,
43571,2.34,0,1.204649863,3/23/2017,Robredo T.,
51825,2.03,0,1.204630025,10/30/2020,Rublev A.,
53357,1.8,0,1.204568195,6/29/2021,Bolt A.,
51528,2.16,0,1.204464811,9/27/2020,Sinner J.,
37088,1.75,1,1.204375112,8/25/2014,Seppi A.,
33289,1.94,0,1.204207032,4/10/2013,Haase R.,
48469,1.93,1,1.204144723,2/13/2019,Pella G.,
