match,PSW,win0,confidence0,date,winner,underdog,conf1.2+
52551,1.62,0,1.480222892,3/25/2021,Ruusuvuori E.,,
38040,2.19,1,1.479937137,2/17/2015,Monaco J.,,
48994,1.76,0,1.479891126,4/22/2019,Fritz T.,,
53797,1.84,0,1.479743247,8/18/2021,Sonego L.,,
54039,1.66,0,1.478546601,9/23/2021,Basilashvili N.,,
42004,1.87,0,1.477972877,7/19/2016,Thompson J.,,
34102,2.67,1,1.477303542,7/10/2013,Ramos A.,,
51678,2.37,1,1.476734387,10/14/2020,Norrie C.,,
46104,1.56,0,1.476431887,3/10/2018,Sandgren T.,,
36074,2.39,1,1.476270296,5/6/2014,Sijsling I.,,
43195,2.44,1,1.476050248,2/13/2017,Herbert P.H.,,
33588,1.62,0,1.475909452,5/14/2013,Chardy J.,,
43452,2.46,1,1.47579676,3/9/2017,Kukushkin M.,,
35782,1.83,0,1.475055235,3/23/2014,Gasquet R.,,
38707,1.95,0,1.474711826,5/7/2015,Dimitrov G.,,
31899,1.75,0,1.474516034,8/29/2012,Johnson S.,,
33926,2.4,1,1.472289762,6/21/2013,Mahut N.,,
55163,1.65,0,1.47163775,3/28/2022,Fritz T.,,
31669,1.56,0,1.471354009,7/28/2012,Querrey S.,,
56384,2.22,1,1.471097531,8/18/2022,Korda S.,,
51268,1.62,0,1.470677508,8/26/2020,Raonic M.,,
30957,1.58,0,1.470675614,5/14/2012,Isner J.,,
53580,2.33,1,1.470422792,7/21/2021,Travaglia S.,,
47428,1.66,0,1.470307796,8/13/2018,Klahn B.,,
50008,2.56,1,1.470088596,8/8/2019,Auger-Aliassime F.,,
52120,1.56,0,1.469904298,2/8/2021,Ruusuvuori E.,,
39816,1.72,0,1.469904006,9/23/2015,Muller G.,,
52614,2.09,1,1.469753209,4/2/2021,Sinner J.,,
45973,2.26,1,1.469698214,2/24/2018,Khachanov K.,,
31416,2.36,1,1.469361459,7/3/2012,Ferrer D.,,
55025,1.55,0,1.469246155,3/12/2022,Monfils G.,,
47941,1.59,0,1.469095459,10/19/2018,Tsitsipas S.,,
44684,2.44,1,1.468837492,8/2/2017,Tursunov D.,,
52238,1.69,0,1.468738187,2/23/2021,Etcheverry T.,,
43260,2.27,1,1.468325026,2/17/2017,Monteiro T.,,
43363,1.99,1,1.468166464,2/27/2017,Kohlschreiber P.,,
50439,1.58,0,1.467920319,10/8/2019,Berrettini M.,,
49234,2.36,1,1.467390171,5/20/2019,Kudla D.,,
45292,1.67,0,1.467130982,10/18/2017,Troicki V.,,
33322,1.62,0,1.466982509,4/14/2013,Dolgopolov O.,,
30295,1.73,0,1.466718788,2/22/2012,Rochus O.,,
35314,2.01,0,1.466077255,2/5/2014,Brown D.,,
32601,1.57,0,1.465595851,1/10/2013,Anderson K.,,
38685,1.49,0,1.465516648,5/5/2015,Mayer L.,,
56615,1.67,0,1.465402361,9/24/2022,Bublik A.,,
43925,2.23,1,1.465312101,5/9/2017,Harrison R.,,
53246,1.68,0,1.464793104,6/15/2021,Humbert U.,,
46799,1.69,0,1.464580616,6/3/2018,Thiem D.,,
54350,2.52,1,1.464522584,11/4/2021,Duckworth J.,,
37455,2.47,1,1.464465246,10/16/2014,Bellucci T.,,
46009,2.24,1,1.464299269,2/27/2018,Harrison R.,,
43294,2.33,1,1.463832055,2/21/2017,Dolgopolov O.,,
53490,2.37,1,1.463710608,7/13/2021,Jung J.,,
34253,2.33,1,1.463576535,7/24/2013,Ebden M.,,
53872,1.56,0,1.462549689,8/27/2021,Alcaraz C.,,
50599,1.64,0,1.462505087,10/25/2019,Berrettini M.,,
42849,2.28,1,1.462306378,1/2/2017,Stepanek R.,,
34775,2.7,1,1.46165799,10/7/2013,Granollers M.,,
56338,1.99,1,1.461045361,8/14/2022,Van De Zandschulp B.,,
42971,1.79,0,1.460955582,1/12/2017,Troicki V.,,
39716,2.41,1,1.460816248,9/1/2015,Bedene A.,,
49955,1.64,0,1.460583976,8/2/2019,Ramos-Vinolas A.,,
54917,1.65,0,1.460372244,2/21/2022,Londero J.I.,,
38403,2.67,1,1.460258162,4/6/2015,Kukushkin M.,,
45967,1.73,0,1.460238063,2/23/2018,Shapovalov D.,,
54447,1.67,0,1.460140336,1/7/2022,Ruusuvuori E.,,
56916,1.65,0,1.460084291,10/25/2022,Ruusuvuori E.,,
50719,1.7,0,1.459959463,1/14/2020,Evans D.,,
54987,2,1,1.459952086,2/25/2022,Rublev A.,,
54915,1.76,0,1.459853889,2/21/2022,Bagnis F.,,
36043,2.74,1,1.459850841,5/3/2014,Klizan M.,,
51947,2.12,1,1.459818437,1/8/2021,Quiroz R.,,
34446,1.92,0,1.459633654,8/13/2013,Haas T.,,
35153,2.22,1,1.459042395,1/9/2014,Isner J.,,
52606,1.56,0,1.458739661,3/30/2021,Bautista Agut R.,,
43364,1.71,0,1.458718769,2/27/2017,Granollers M.,,
47748,2.6,1,1.458605463,9/28/2018,Fritz T.,,
45373,1.7,0,1.458473514,10/25/2017,Sock J.,,
43832,1.54,0,1.458397844,5/1/2017,Elias G.,,
50852,2.13,1,1.457937008,1/24/2020,Fognini F.,,
35092,2.11,1,1.457627095,1/2/2014,Gojowczyk P.,,
50506,1.66,0,1.457258191,10/16/2019,Mannarino A.,,
48515,1.93,1,1.457206967,2/19/2019,Stakhovsky S.,,
47191,2.27,1,1.456990856,7/23/2018,Kovalik J.,,
38328,1.83,0,1.456837214,3/26/2015,Zverev A.,,
32619,2.62,1,1.456746494,1/14/2013,Stepanek R.,,
46891,1.63,0,1.456733742,6/19/2018,Seppi A.,,
42852,1.79,0,1.456721485,1/2/2017,Chung H.,,
54836,2.23,1,1.456695243,2/15/2022,Monteiro T.,,
36705,1.72,0,1.456669909,7/15/2014,Rosol L.,,
46405,1.74,0,1.456378315,4/25/2018,Cecchinato M.,,
52920,2.14,1,1.456094715,5/10/2021,Delbonis F.,,
31481,2.66,1,1.454971508,7/11/2012,Odesnik W.,,
43588,1.71,0,1.454821369,3/25/2017,Jaziri M.,,
47851,1.81,0,1.454728843,10/10/2018,Querrey S.,,
48782,2.34,1,1.454268235,3/20/2019,Carballes Baena R.,,
31724,2.02,1,1.453448044,8/8/2012,Haas T.,,
44610,2.55,1,1.453393169,7/26/2017,Vesely J.,,
49551,1.75,0,1.452268285,6/26/2019,Simon G.,,
48158,1.6,0,1.452217535,1/5/2019,Bautista Agut R.,,
47889,1.53,0,1.451934441,10/16/2018,Paire B.,,
54203,2.53,1,1.451686002,10/16/2021,Basilashvili N.,,
32027,1.63,0,1.451545046,9/21/2012,Klizan M.,,
36524,2.3,1,1.451457819,6/24/2014,Kukushkin M.,,
47499,1.56,0,1.451106945,8/21/2018,Gojowczyk P.,,
32609,1.76,0,1.451105361,1/12/2013,Tomic B.,,
52602,2.45,1,1.45107399,3/30/2021,Korda S.,,
37748,2.4,1,1.450686135,1/19/2015,Kokkinakis T.,,
38312,1.52,0,1.449754384,3/25/2015,Haase R.,,
44620,1.75,0,1.449669926,7/27/2017,Gulbis E.,,
53775,2.36,1,1.449454669,8/15/2021,Paire B.,,
40457,1.65,0,1.448860848,1/21/2016,Robert S.,,
54865,2.37,1,1.4481511,2/16/2022,Andujar P.,,
56465,1.73,0,1.448121295,8/29/2022,Murray A.,,
56016,1.63,0,1.447769827,7/8/2022,Kyrgios N.,,
30629,1.59,0,1.447757445,4/9/2012,Garcia-Lopez G.,,
42194,1.65,0,1.447547668,8/15/2016,Anderson K.,,
47968,1.78,0,1.447119643,10/23/2018,Verdasco F.,,
45315,1.71,0,1.446653898,10/19/2017,Basic M.,,
42416,1.65,0,1.446415398,9/19/2016,Benneteau J.,,
32811,1.61,0,1.446252394,2/9/2013,Cilic M.,,
36283,1.58,0,1.445962245,5/28/2014,Tursunov D.,,
49520,1.66,0,1.445927561,6/23/2019,Kecmanovic M.,,
55884,2.13,1,1.445511564,6/23/2022,Fritz T.,,
55399,1.58,0,1.445266287,4/27/2022,Van De Zandschulp B.,,
32700,1.95,1,1.445214166,1/17/2013,Seppi A.,,
38493,2.55,1,1.444867092,4/16/2015,Cilic M.,,
42491,1.92,0,1.444478005,9/28/2016,Tipsarevic J.,,
34303,2.55,1,1.444406158,7/29/2013,Zeballos H.,,
52387,2.4,1,1.444266325,3/9/2021,Martin A.,,
55110,1.54,0,1.444039756,3/24/2022,Rinderknech A.,,
46173,2.2,0,1.444023937,3/21/2018,Marterer M.,,
38405,2.55,1,1.443747751,4/7/2015,Tipsarevic J.,,
51927,2.29,1,1.443674493,11/19/2020,Rublev A.,,
45090,2.07,1,1.443638991,9/25/2017,Monteiro T.,,
43286,2.33,1,1.44338194,2/21/2017,Marchenko I.,,
46415,1.69,0,1.443358055,4/25/2018,Khachanov K.,,
52907,2.18,1,1.443102438,5/8/2021,Berrettini M.,,
42253,1.86,0,1.442921754,8/22/2016,Young D.,,
33605,2.31,1,1.442635387,5/16/2013,Granollers M.,,
47658,1.74,0,1.44221137,9/18/2018,Gojowczyk P.,,
35224,1.92,1,1.441922738,1/15/2014,Fognini F.,,
42689,1.69,0,1.441911089,10/20/2016,Anderson K.,,
35297,1.81,0,1.441658855,2/4/2014,Bedene A.,,
54882,1.71,0,1.441624101,2/17/2022,Khachanov K.,,
31597,2.3,1,1.441540462,7/19/2012,Sock J.,,
38820,1.53,0,1.440690095,5/22/2015,Bellucci T.,,
50312,1.74,0,1.440047669,9/24/2019,Kecmanovic M.,,
56140,2.34,1,1.439504465,7/25/2022,Coria F.,,
51760,2.44,1,1.439424832,10/22/2020,Nishioka Y.,,
41300,1.81,0,1.438978647,5/2/2016,Lopez F.,,
45956,2.12,1,1.438467252,2/22/2018,Mahut N.,,
35727,1.61,0,1.438404627,3/19/2014,Chardy J.,,
52914,1.79,0,1.437878279,5/10/2021,Cilic M.,,
50471,1.74,0,1.437280996,10/14/2019,Mannarino A.,,
48007,1.81,0,1.437143429,10/26/2018,Kukushkin M.,,
52910,1.68,0,1.437056053,5/9/2021,Zverev A.,,
39417,1.67,0,1.437034466,7/30/2015,Sousa J.,,
48066,1.85,0,1.436739719,11/12/2018,Zverev A.,,
51852,1.74,0,1.43658602,11/3/2020,Kecmanovic M.,,
52005,2.31,1,1.436570876,2/1/2021,Chardy J.,,
54606,2.23,1,1.436224141,1/21/2022,Berrettini M.,,
47171,1.96,0,1.43578882,7/20/2018,Pella G.,,
43392,1.81,0,1.435640225,2/28/2017,Berlocq C.,,
38025,1.53,0,1.435610519,2/14/2015,Anderson K.,,
52925,2.47,1,1.435482226,5/11/2021,Auger-Aliassime F.,,
38376,1.73,0,1.435379809,3/30/2015,Monaco J.,,
46385,1.65,0,1.435345187,4/24/2018,Marterer M.,,
42402,1.73,0,1.435061991,9/4/2016,Tsonga J.W.,,
37267,2.42,1,1.435042736,9/26/2014,Giraldo S.,,
42937,2.23,1,1.434808835,1/9/2017,Sousa J.,,
48106,2.23,1,1.434762083,1/1/2019,Chardy J.,,
48330,2.22,1,1.434648744,1/20/2019,Bautista Agut R.,,
49805,1.81,0,1.434609028,7/23/2019,Albot R.,,
38068,2.49,1,1.434585954,2/17/2015,Carreno-Busta P.,,
45191,1.84,0,1.434501107,10/6/2017,Mannarino A.,,
46185,2.19,1,1.434410908,3/22/2018,Garcia-Lopez G.,,
45153,1.81,0,1.434396726,10/2/2017,Zverev M.,,
29888,1.63,0,1.434286529,1/4/2012,Baghdatis M.,,
41708,1.6,0,1.434028215,6/20/2016,Dodig I.,,
57166,2.43,1,1.43357016,1/16/2023,Etcheverry T.,,
40853,2.21,1,1.433497529,3/11/2016,Granollers M.,,
53275,2.31,1,1.433424542,6/18/2021,Basilashvili N.,,
39636,2.38,1,1.433319168,8/25/2015,Herbert P.H,,
45527,1.54,0,1.43330158,1/4/2018,Pella G.,,
41929,2.09,1,1.433102659,7/14/2016,Robert S.,,
54023,2.31,1,1.433069434,9/22/2021,Djere L.,,
45226,2.33,1,1.432072364,10/10/2017,Struff J.L.,,
38670,1.66,0,1.43205378,5/4/2015,Johnson S.,,
53491,2.12,1,1.431753016,7/13/2021,Djere L.,,
38668,1.88,0,1.431460506,5/4/2015,Fognini F.,,
53413,1.74,0,1.431362007,6/30/2021,Querrey S.,,
56002,1.82,0,1.431360161,7/2/2022,Kyrgios N.,,
34672,1.88,1,1.431208481,9/17/2013,Lacko L.,,
45551,2.38,1,1.430862861,1/7/2018,Lorenzi P.,,
43538,1.73,0,1.430833352,3/16/2017,Carreno Busta P.,,
35114,1.83,0,1.430583838,1/6/2014,Rosol L.,,
49065,1.74,0,1.430349278,4/29/2019,Daniel T.,,
49188,2.16,1,1.430248855,5/14/2019,Struff J.L.,,
57022,1.6,0,1.430221277,11/15/2022,Auger-Aliassime F.,,
35383,2.37,1,1.430203906,2/11/2014,Sijsling I.,,
38691,1.81,0,1.430037107,5/6/2015,Mayer L.,,
31316,1.67,0,1.429939484,6/25/2012,Bemelmans R.,,
42309,2.41,1,1.429551807,8/29/2016,Pella G.,,
42240,1.53,0,1.429261607,8/21/2016,Evans D.,,
40348,2.19,1,1.428684602,1/13/2016,Rosol L.,,
42558,1.61,0,1.428019395,10/5/2016,Monaco J.,,
47449,1.83,1,1.427984317,8/15/2018,Khachanov K.,,
49936,2.19,1,1.427975116,8/1/2019,Ruud C.,,
49376,2.27,1,1.427247778,5/31/2019,Paire B.,,
43666,1.55,0,1.426998414,4/13/2017,Vesely J.,,
55469,2.26,1,1.426881212,5/4/2022,Hurkacz H.,,
54904,1.65,0,1.426419344,2/19/2022,Norrie C.,,
45653,1.67,0,1.426310382,1/16/2018,Donskoy E.,,
36971,1.83,0,1.425982171,8/10/2014,Tsonga J.W.,,
53449,1.67,0,1.425780866,7/3/2021,Hurkacz H.,,
43566,1.69,0,1.425710904,3/23/2017,Zeballos H.,,
35788,2.26,1,1.42547431,3/24/2014,Fognini F.,,
47899,1.56,0,1.425347722,10/16/2018,Verdasco F.,,
47034,1.63,0,1.425313532,7/3/2018,Bolelli S.,,
40330,2.06,1,1.425008847,1/12/2016,Rosol L.,,
50214,2.2,1,1.424993829,8/29/2019,Evans D.,,
44649,1.65,0,1.424715773,7/30/2017,Mayer L.,,
41999,2.61,1,1.424683068,7/19/2016,Melzer J.,,
50443,1.57,0,1.424591711,10/8/2019,Opelka R.,,
43022,2.16,1,1.424270496,1/17/2017,Istomin D.,,
40236,1.63,0,1.424204707,1/4/2016,Kudla D.,,
41264,1.66,0,1.423985273,4/28/2016,Schwartzman D.,,
53560,1.59,0,1.42393183,7/20/2021,Dzumhur D.,,
54118,2.33,1,1.423855577,10/7/2021,Taberner C.,,
46052,1.81,0,1.423613511,3/2/2018,Cuevas P.,,
31262,1.67,0,1.422967366,6/19/2012,Malisse X.,,
36621,1.93,1,1.422751086,7/8/2014,Mannarino A.,,
50750,2.15,1,1.422340969,1/17/2020,Harris L.,,
42132,2.32,1,1.421639141,7/30/2016,Nishikori K.,,
48986,1.68,0,1.420782557,4/21/2019,Fognini F.,,
54477,2.19,1,1.420676592,1/11/2022,Fucsovics M.,,
48104,1.69,0,1.420651891,1/1/2019,Fucsovics M.,,
54173,1.68,0,1.420567864,10/11/2021,Schwartzman D.,,
54691,1.64,0,1.420535648,2/3/2022,Mannarino A.,,
39461,2.12,1,1.420388284,8/4/2015,Melzer J.,,
52841,1.63,0,1.420223316,4/30/2021,Ramos-Vinolas A.,,
37047,1.97,0,1.420158666,8/19/2014,Querrey S.,,
43521,1.79,0,1.419346304,3/14/2017,Monfils G.,,
53874,1.59,0,1.418714786,8/28/2021,Ivashka I.,,
39639,2.35,1,1.417907535,8/25/2015,Gabashvili T.,,
42160,2.06,1,1.417629548,8/7/2016,Kyrgios N.,,
34689,2.12,1,1.417517924,9/19/2013,Mahut N.,,
56268,1.66,0,1.417409845,8/5/2022,Tiafoe F.,,
47374,1.71,0,1.417364468,8/6/2018,Ivashka I.,,
29972,1.7,0,1.416006981,1/16/2012,Lacko L.,,
49716,2.34,1,1.415684702,7/16/2019,Zverev M.,,
33171,2.17,1,1.415682901,3/15/2013,Nadal R.,,
35757,2.22,0,1.415637802,3/21/2014,Mayer F.,,
37344,1.83,0,1.415626875,10/5/2014,Bautista R.,,
46077,2.37,1,1.414855539,3/9/2018,Herbert P.H.,,
51978,1.68,0,1.414563827,1/11/2021,Harrison C.,,
51215,1.87,1,1.414358265,2/29/2020,Fritz T.,,
43778,2.09,1,1.414337561,4/25/2017,Zeballos H.,,
37188,2.06,1,1.414022694,9/2/2014,Nishikori K.,,
31601,2.27,1,1.413905898,7/20/2012,Haas T.,,
47546,1.91,0,1.413797796,8/27/2018,Wawrinka S.,,
49699,1.55,0,1.413397339,7/14/2019,Djokovic N.,,
43873,2.48,1,1.41318472,5/4/2017,Pella G.,,
50112,1.82,0,1.412758511,8/22/2019,Tiafoe F.,,
55483,2.36,1,1.412586374,5/7/2022,Zverev A.,,
39213,2.15,1,1.412439087,7/3/2015,Gasquet R.,,
34755,1.48,0,1.412230307,9/27/2013,Benneteau J.,,
56709,2.09,1,1.412166283,10/3/2022,Zhang Zh.,,
44300,2.28,1,1.411693305,6/24/2017,Lopez F.,,
46887,2.1,1,1.411574507,6/19/2018,Paire B.,,
37899,2.14,1,1.411534194,2/4/2015,Youzhny M.,,
41447,1.62,0,1.410805771,5/20/2016,Zverev A.,,
34273,2.04,0,1.410655817,7/25/2013,Hanescu V.,,
47419,1.65,0,1.410642362,8/10/2018,Anderson K.,,
47401,1.66,0,1.410419757,8/8/2018,Cilic M.,,
47681,2.37,1,1.410262836,9/20/2018,Cecchinato M.,,
43329,1.6,0,1.409999177,2/23/2017,Darcis S.,,
55356,1.55,0,1.409934751,4/22/2022,Carreno Busta P.,,
54218,1.6,0,1.409839084,10/19/2021,Davidovich Fokina A.,,
55070,2.31,1,1.409827542,3/15/2022,Kecmanovic M.,,
43959,1.92,0,1.409717534,5/15/2017,Harrison R.,,
52259,2.3,1,1.409632994,2/24/2021,Coria F.,,
37369,1.54,0,1.409461066,10/8/2014,Isner J.,,
49243,1.83,0,1.409052908,5/21/2019,Cuevas P.,,
44502,1.71,0,1.408798265,7/18/2017,Santillan A.,,
35441,1.77,0,1.408687714,2/15/2014,Karlovic I.,,
30024,2.31,1,1.408135538,1/17/2012,Llodra M.,,
49086,1.59,0,1.407664323,5/1/2019,Fucsovics M.,,
41732,1.65,0,1.407427373,6/22/2016,Anderson K.,,
42076,1.73,0,1.407418113,7/24/2016,Lopez F.,,
54050,1.74,0,1.407276902,9/24/2021,Duckworth J.,,
46597,2.48,1,1.407258081,5/15/2018,Gojowczyk P.,,
54936,1.69,0,1.406772602,2/22/2022,Munar J.,,
51549,1.53,0,1.406597566,9/28/2020,Sock J.,,
37520,1.61,0,1.406452846,10/23/2014,Dimitrov G.,,
48837,2.27,1,1.406259194,3/23/2019,Krajinovic F.,,
35602,2.06,1,1.406075321,2/27/2014,Klizan M.,,
42366,2.08,1,1.405842829,8/31/2016,Marchenko I.,,
35532,2.21,1,1.40551841,2/22/2014,Gulbis E.,,
40725,2.3,1,1.404470248,2/19/2016,Ram R.,,
50075,1.74,0,1.404117045,8/18/2019,Gunneswaran P.,,
48866,2.28,1,1.404031269,3/27/2019,Shapovalov D.,,
34896,1.95,1,1.403886674,10/19/2013,Ferrer D.,,
40086,2.3,1,1.403857587,10/23/2015,Donskoy E.,,
41423,1.69,0,1.403785324,5/17/2016,Istomin D.,,
34133,2.54,1,1.403733722,7/12/2013,Dimitrov G.,,
48914,1.94,0,1.40362868,4/11/2019,Ruud C.,,
56416,2.3,1,1.403221256,8/23/2022,Gasquet R.,,
36991,1.73,0,1.403017265,8/12/2014,Isner J.,,
55844,1.63,0,1.402871891,6/20/2022,Ivashka I.,,
42310,1.78,0,1.402858541,8/29/2016,Escobedo E.,,
51832,2.17,1,1.402644564,10/31/2020,Millman J.,,
49150,1.65,0,1.402539808,5/8/2019,Wawrinka S.,,
49421,1.59,0,1.402173904,6/11/2019,Kukushkin M.,,
53279,2.41,1,1.402163171,6/19/2021,Humbert U.,,
44928,1.52,0,1.401916696,8/28/2017,Norrie C.,,
46396,1.71,0,1.401733418,4/24/2018,Simon G.,,
46164,1.87,0,1.401538098,3/21/2018,Vesely J.,,
47670,1.68,0,1.401210343,9/19/2018,Youzhny M.,,
41628,2.17,1,1.401188405,6/11/2016,Kohlschreiber P.,,
54297,2.2,1,1.401090183,10/28/2021,Van De Zandschulp B.,,
34459,2.02,1,1.400906245,8/14/2013,Isner J.,,
47884,2.33,1,1.400805442,10/16/2018,Klahn B.,,
46170,1.67,0,1.400803541,3/21/2018,Millman J.,,
48780,2.21,1,1.400234007,3/20/2019,Tipsarevic J.,,
29853,2.3,1,1.400176342,1/3/2012,Beck A.,,
57044,1.69,0,1.399742697,1/2/2023,Draper J.,,
34601,1.49,0,1.399416034,8/29/2013,Wawrinka S.,,
34670,1.79,0,1.398731739,9/17/2013,De Schepper K.,,
49761,1.73,0,1.398576801,7/19/2019,Lajovic D.,,
52294,1.96,1,1.398452311,2/26/2021,Goffin D.,,
52962,1.58,0,1.398285924,5/16/2021,Nadal R.,,
47433,1.68,0,1.398175095,8/13/2018,Carreno Busta P.,,
50197,2.03,0,1.397986798,8/29/2019,Popyrin A.,,
39326,2.09,1,1.397876469,7/23/2015,Mathieu P.H.,,
42776,1.78,0,1.397768242,10/28/2016,Ferrer D.,,
54991,1.99,0,1.397505798,2/26/2022,Baez S.,,
39250,1.96,1,1.397401863,7/14/2015,Jaziri M.,,
30504,2.14,1,1.39720599,3/12/2012,Andujar P.,,
30538,2.3,1,1.397064315,3/21/2012,Clement A.,,
56899,1.79,0,1.397012274,10/23/2022,Musetti L.,,
39128,1.68,0,1.396880143,6/29/2015,Kudla D.,,
52067,2.22,1,1.396853256,2/3/2021,Cuevas P.,,
55684,1.66,0,1.396852974,5/26/2022,Goffin D.,,
37147,1.54,0,1.396816478,8/28/2014,Querrey S.,,
42098,2.05,1,1.396717337,7/26/2016,Stepanek R.,,
39787,2.29,1,1.396361589,9/8/2015,Gasquet R.,,
47751,2.65,1,1.396049918,9/28/2018,Verdasco F.,,
46494,1.75,0,1.39582232,5/3/2018,Tsitsipas S.,,
51129,1.61,0,1.395745459,2/23/2020,Garin C.,,
31836,2.15,1,1.395549506,8/22/2012,Granollers M.,,
37747,1.79,0,1.395254026,1/19/2015,Troicki V.,,
48406,2.24,1,1.395087337,2/8/2019,Monfils G.,,
55562,2.11,1,1.394926995,5/17/2022,Coria F.,,
53541,1.71,0,1.394261502,7/17/2021,Krajinovic F.,,
49656,1.75,0,1.39423759,7/4/2019,Fognini F.,,
35641,2.37,1,1.393862196,3/7/2014,Gabashvili T.,,
36460,2.44,1,1.39381954,6/18/2014,Benneteau J.,,
54087,2.52,1,1.39331866,9/30/2021,Giron M.,,
47131,1.99,1,1.393208597,7/17/2018,Klizan M.,,
35394,1.96,0,1.39293214,2/12/2014,Sock J.,,
35131,2.01,0,1.392865965,1/7/2014,Mahut N.,,
51931,1.88,0,1.392544517,11/21/2020,Medvedev D.,,
52169,2.39,1,1.392487127,2/10/2021,Mannarino A.,,
50988,2.08,0,1.392447802,2/11/2020,Bagnis F.,,
43018,1.94,0,1.392294857,1/17/2017,Dolgopolov O.,,
53055,1.83,0,1.392063147,5/26/2021,Lajovic D.,,
55045,2.43,1,1.391807237,3/13/2022,Bublik A.,,
30199,2.2,1,1.39175005,2/15/2012,Russell M.,,
39092,1.95,1,1.391202442,6/23/2015,Groth S.,,
33931,1.81,1,1.391018477,6/22/2013,Lopez F.,,
39892,1.77,0,1.390864003,10/2/2015,Garcia-Lopez G.,,
46281,2.05,1,1.390825555,4/11/2018,Pella G.,,
37199,2.01,1,1.390396942,9/8/2014,Cilic M.,,
36012,1.9,0,1.390328658,4/29/2014,Stakhovsky S.,,
54462,2.07,1,1.38982714,1/10/2022,Paul T.,,
39602,1.66,0,1.38968187,8/19/2015,Goffin D.,,
33431,1.59,0,1.38958542,4/25/2013,Bellucci T.,,
42929,1.68,0,1.389324306,1/8/2017,Mahut N.,,
35262,2.13,1,1.389095952,1/18/2014,Dimitrov G.,,
37298,2.33,1,1.388742602,9/30/2014,Melzer J.,,
51860,1.72,0,1.388706404,11/3/2020,Sonego L.,,
47172,1.63,0,1.388638401,7/20/2018,Trungelliti M.,,
38843,1.56,0,1.388504172,5/25/2015,Edmund K.,,
33885,2.19,1,1.388361072,6/17/2013,Verdasco F.,,
46507,2.32,1,1.388344239,5/4/2018,Daniel T.,,
40904,1.75,0,1.388122356,3/15/2016,Thiem D.,,
33832,1.81,1,1.388060986,6/11/2013,Nieminen J.,,
36935,1.85,0,1.387536437,8/5/2014,Kyrgios N.,,
30956,2.47,1,1.387262196,5/13/2012,Lorenzi P.,,
34782,1.75,0,1.386999166,10/8/2013,Nishikori K.,,
43641,1.86,1,1.386966067,4/10/2017,Struff J.L.,,
57027,2.41,1,1.386659833,11/17/2022,Nadal R.,,
54375,2.21,1,1.386548538,11/10/2021,Van De Zandschulp B.,,
47744,2.34,1,1.386157315,9/27/2018,Ebden M.,,
44355,1.97,1,1.38559746,6/30/2017,Mannarino A.,,
56276,2.03,1,1.38537746,8/6/2022,Norrie C.,,
46055,1.88,1,1.385258004,3/2/2018,Zeballos H.,,
30879,1.58,0,1.385143118,5/4/2012,Haas T.,,
51493,1.85,0,1.385092435,9/22/2020,Hanfmann Y.,,
39653,1.53,0,1.385054776,8/26/2015,Anderson K.,,
31004,1.88,0,1.384870735,5/19/2012,Djokovic N.,,
54652,1.56,0,1.384767365,2/1/2022,Ymer E.,,
52221,1.68,0,1.384338129,2/16/2021,Djokovic N.,,
47326,2.14,0,1.384083938,8/1/2018,Halys Q.,,
37515,2.2,1,1.384022431,10/23/2014,Coric B.,,
36145,2.4,1,1.383061838,5/15/2014,Dimitrov G.,,
52585,1.66,0,1.383047189,3/28/2021,Sinner J.,,
53972,1.79,0,1.382897786,9/3/2021,Evans D.,,
42585,1.71,1,1.382711433,10/9/2016,Fognini F.,,
46475,2.3,1,1.382596306,5/1/2018,Jarry N.,,
30106,1.5,0,1.382552667,1/31/2012,Youzhny M.,,
44210,2.24,1,1.381735747,6/13/2017,Tipsarevic J.,,
43944,1.96,0,1.381615133,5/11/2017,Goffin D.,,
34415,2.33,0,1.38145079,8/8/2013,Matosevic M.,,
49144,2.21,1,1.381390157,5/8/2019,Verdasco F.,,
37093,2.5,1,1.380923539,8/25/2014,Paire B.,,
40114,1.83,0,1.38088296,10/27/2015,Zverev M.,,
41040,2.31,1,1.380556679,4/5/2016,Barton M.,,
37868,2.01,1,1.380372062,2/2/2015,Stakhovsky S.,,
37039,1.74,0,1.38030048,8/18/2014,Harrison R.,,
43898,2,0,1.380032529,5/7/2017,Cilic M.,,
56761,2.1,1,1.379876187,10/8/2022,Fritz T.,,
49454,1.81,0,1.379847529,6/16/2019,Mannarino A.,,
48543,1.69,0,1.379833798,2/19/2019,Seppi A.,,
53981,1.74,0,1.379747849,9/4/2021,Otte O.,,
30204,2.46,1,1.379694835,2/15/2012,Mayer L.,,
49174,2.04,1,1.379496308,5/13/2019,Coric B.,,
54339,1.67,0,1.379403572,11/2/2021,Paul T.,,
53947,1.76,0,1.379178793,9/1/2021,Evans D.,,
42427,1.57,0,1.379063173,9/20/2016,Garcia-Lopez G.,,
46006,2.27,1,1.378991551,2/27/2018,Zeballos H.,,
51484,1.66,0,1.378965049,9/21/2020,Paul T.,,
55974,2.36,1,1.378447675,6/30/2022,Nakashima B.,,
35187,1.96,0,1.378401852,1/13/2014,Falla A.,,
39118,2.02,1,1.378222314,6/29/2015,Estrella Burgos V.,,
47105,2.05,0,1.378163748,7/14/2018,Djokovic N.,,
31435,1.78,0,1.377808726,7/9/2012,Klizan M.,,
