match,PSW,win0,confidence0,date,winner,,,correct pred?,,
50471,1.74,0,1.447996236,10/14/2019,Mannarino A.,-1,-100,,,
45948,1.42,0,1.447765325,2/22/2018,Verdasco F.,-1,-100,,,
46311,1.69,0,1.447635319,4/14/2018,Edmund K.,-1,-100,,,
54727,2.26,1,1.447551951,2/8/2022,Sock J.,1.26,126,,,
45747,1.71,0,1.447140768,2/7/2018,Mahut N.,-1,-100,,,
51373,2.44,1,1.447012542,9/4/2020,Goffin D.,1.44,144,,,
51894,2.01,0,1.44682888,11/8/2020,Medvedev D.,-1,-100,,,
48102,1.69,0,1.446813952,1/1/2019,Fucsovics M.,-1,-100,,,
56751,2.11,1,1.445770671,10/6/2022,Kecmanovic M.,1.11,111,,,
50602,1.64,0,1.445657172,10/25/2019,Berrettini M.,-1,-100,,,
45189,1.78,0,1.445646036,10/6/2017,Dimitrov G.,-1,-100,,,
56480,2.22,1,1.443600293,8/30/2022,Fognini F.,1.22,122,,,
45885,1.69,0,1.443488494,2/17/2018,Querrey S.,-1,-100,,,
56591,2.09,1,1.442123425,9/21/2022,Thiem D.,1.09,109,,,
51919,2.06,1,1.441980289,11/15/2020,Thiem D.,1.06,106,,,
54842,1.75,0,1.441683072,2/15/2022,Delbonis F.,,,,,
51505,2.04,1,1.439895709,9/24/2020,Lajovic D.,1.04,104,,,
43366,1.99,1,1.4397083,2/27/2017,Kohlschreiber P.,0.99,99,,,
49538,2.18,1,1.43876754,6/25/2019,Fabbiano T.,1.18,118,,,
43980,1.49,0,1.438612281,5/16/2017,Paire B.,-1,-100,,,
49705,2.05,1,1.437944083,7/15/2019,Sinner J.,1.05,105,,,
56183,1.57,0,1.437819892,7/28/2022,Brooksby J.,-1,-100,,,
49877,2.27,1,1.437435919,7/30/2019,Andujar P.,1.27,127,,,
50396,1.6,0,1.436968229,10/3/2019,Millman J.,-1,-100,,,
50906,1.61,0,1.435649854,2/4/2020,Ramos-Vinolas A.,-1,-100,,,
52059,1.67,0,1.435071597,2/3/2021,Kecmanovic M.,-1,-100,,,
52694,2.13,1,1.433399559,4/13/2021,Pouille L.,1.13,113,,,
48565,2.65,1,1.432859274,2/21/2019,Albot R.,1.65,165,,,
43085,1.54,0,1.432553852,1/20/2017,Tsonga J.W.,-1,-100,,,
48994,1.76,0,1.432374641,4/22/2019,Fritz T.,-1,-100,,,
49618,1.7,0,1.43183017,7/2/2019,Pouille L.,-1,-100,,,
45970,1.81,0,1.431106798,2/24/2018,Fognini F.,-1,-100,,,
54119,2.33,1,1.430260495,10/7/2021,Taberner C.,1.33,133,,,
55218,1.68,0,1.428463631,4/6/2022,Kyrgios N.,-1,-100,,,
55368,1.55,0,1.428114629,4/22/2022,Carreno Busta P.,-1,-100,,,
50192,2.03,0,1.427528891,8/29/2019,Popyrin A.,-1,-100,,,
50931,1.7,0,1.427385482,2/6/2020,Duckworth J.,-1,-100,,,
44417,2.16,1,1.426898177,7/4/2017,Ramos-Vinolas A.,1.16,116,,,
44635,2.33,1,1.425627729,7/28/2017,Haase R.,1.33,133,,,
44752,1.74,0,1.425416694,8/7/2017,Schwartzman D.,-1,-100,,,
44708,1.89,0,1.425136328,8/2/2017,Fritz T.,-1,-100,,,
46402,1.74,0,1.424794117,4/25/2018,Cecchinato M.,-1,-100,,,
55463,2.4,1,1.424074149,5/4/2022,Dimitrov G.,1.4,140,,,
53053,1.92,0,1.42358452,5/26/2021,Carballes Baena R.,-1,-100,,,
51208,2.37,1,1.423524821,2/28/2020,Fritz T.,1.37,137,,,
46889,2.46,1,1.423261289,6/19/2018,Tsitsipas S.,1.46,146,,,
50085,1.71,0,1.422946916,8/20/2019,Ruud C.,-1,-100,,,
47396,1.67,0,1.422104144,8/8/2018,Shapovalov D.,-1,-100,,,
51676,2.31,1,1.422040004,10/14/2020,Albot R.,1.31,131,,,
57169,2.18,0,1.421983014,1/16/2023,Watanuki Y.,,,,,0
46042,1.75,0,1.421280196,3/1/2018,Thiem D.,-1,-100,,,
55383,2.13,1,1.421239352,4/25/2022,Borges N.,1.13,113,,,
56655,1.6,0,1.42091992,9/28/2022,Cilic M.,-1,-100,,,
54152,1.58,0,1.420715065,10/9/2021,Vukic A.,-1,-100,,,
52943,1.79,0,1.420394007,5/12/2021,Bautista Agut R.,-1,-100,,,
51045,1.85,1,1.419791716,2/17/2020,Martinez P.,0.85,85,,,
46610,1.65,0,1.418963456,5/16/2018,Shapovalov D.,-1,-100,,,
50334,2.37,1,1.41885646,9/26/2019,Harris L.,1.37,137,,,
46875,2.3,1,1.418533998,6/18/2018,Sugita Y.,1.3,130,,,
48909,1.77,0,1.41850853,4/11/2019,Paire B.,-1,-100,,,
49788,2.2,1,1.418419543,7/22/2019,Rublev A.,1.2,120,,,
56708,2.09,1,1.418408396,10/3/2022,Zhang Zh.,1.09,109,,,
48980,1.74,0,1.417749647,4/19/2019,Lajovic D.,-1,-100,,,
45304,2.22,1,1.417672557,10/19/2017,Sugita Y.,1.22,122,,,
48494,1.8,0,1.417365055,2/15/2019,Schnur B.,-1,-100,,,
52278,2.32,1,1.417190724,2/25/2021,Davidovich Fokina A.,1.32,132,,,
51400,1.54,0,1.416655052,9/8/2020,Hurkacz H.,-1,-100,,,
51377,1.69,0,1.416468507,9/5/2020,De Minaur A.,-1,-100,,,
51470,1.57,0,1.416458754,9/18/2020,Schwartzman D.,-1,-100,,,
47372,1.71,0,1.416036118,8/6/2018,Ivashka I.,-1,-100,,,
46015,2.61,1,1.41556769,2/28/2018,Garcia-Lopez G.,1.61,161,,,
43866,2.5,1,1.415304452,5/3/2017,Tomic B.,1.5,150,,,
44797,2.05,1,1.415214245,8/11/2017,Mannarino A.,1.05,105,,,
53510,1.81,0,1.414134762,7/14/2021,Krajinovic F.,-1,-100,,,
50317,1.6,0,1.413451762,9/24/2019,Carreno Busta P.,-1,-100,,,
48805,1.71,0,1.413205944,3/21/2019,Ramos-Vinolas A.,-1,-100,,,
50491,2.18,1,1.413072308,10/15/2019,Nishioka Y.,1.18,118,,,
52843,1.85,0,1.412785544,4/30/2021,Cilic M.,-1,-100,,,
57534,1.57,0,1.412385827,2/28/2023,Jarry N.,-1,-100,,-1,-50
52546,1.62,0,1.411934559,3/25/2021,Ruusuvuori E.,-1,-100,,,
46970,2.27,1,1.41143867,6/28/2018,Dzumhur D.,1.27,127,,,
55382,1.6,0,1.411300712,4/25/2022,Kwon S.W.,-1,-100,,,
43735,2.29,1,1.410990749,4/20/2017,Goffin D.,1.29,129,,,
54923,2.25,1,1.4106276,2/22/2022,Mcdonald M.,1.25,125,,,
52968,2.45,1,1.410120019,5/17/2021,Sandgren T.,1.45,145,,,
51072,1.94,0,1.409748409,2/18/2020,Sonego L.,-1,-100,,,
54384,2.34,1,1.409285561,11/12/2021,Shapovalov D.,1.34,134,,,
57262,2.17,1,1.409203656,1/23/2023,Rublev A.,1.17,117,,1.17,58.5
45728,1.66,0,1.408537369,2/5/2018,Ruud C.,-1,-100,,,
56360,2.46,1,1.408103581,8/16/2022,Tiafoe F.,1.46,146,,,
44625,1.75,0,1.407827379,7/27/2017,Gulbis E.,-1,-100,,,
42882,1.94,1,1.407542544,1/3/2017,Olivo R.,0.94,94,,,
49873,1.77,0,1.40750968,7/29/2019,Carballes Baena R.,-1,-100,,,
53983,1.65,0,1.407474554,9/4/2021,Sinner J.,-1,-100,,,
52313,1.83,1,1.407445684,3/1/2021,Andujar P.,0.83,83,,,
45530,1.98,1,1.406905094,1/4/2018,Istomin D.,0.98,98,,,
52100,1.48,0,1.406900577,2/8/2021,Shapovalov D.,-1,-100,,,
43262,2.36,1,1.406382174,2/18/2017,Dolgopolov O.,1.36,136,,,
50856,1.78,0,1.406236316,1/24/2020,Fucsovics M.,-1,-100,,,
56359,2.2,1,1.405804927,8/16/2022,Shapovalov D.,1.2,120,,,
52167,1.78,0,1.405605712,2/10/2021,Kyrgios N.,-1,-100,,,
48178,2.51,1,1.405528374,1/8/2019,Seppi A.,1.51,151,,,
52640,2.46,1,1.404770056,4/6/2021,Millman J.,1.46,146,,,
45579,1.73,0,1.404582268,1/10/2018,Ferrer D.,-1,-100,,,
54790,2.27,1,1.404361488,2/12/2022,Auger-Aliassime F.,1.27,127,,,
49186,2.28,1,1.404117687,5/14/2019,Basilashvili N.,1.28,128,,,
54503,1.78,0,1.403917827,1/14/2022,Murray A.,,,,,
46495,1.75,0,1.403862548,5/3/2018,Tsitsipas S.,-1,-100,,,
57126,1.68,0,1.403592289,1/11/2023,Ymer M.,-1,-100,,-1,-50
45802,2.2,1,1.403172934,2/10/2018,Gasquet R.,1.2,120,,,
48041,1.95,1,1.403142916,10/31/2018,Fognini F.,0.95,95,,,
44473,1.84,0,1.402949592,7/10/2017,Berdych T.,-1,-100,,,
48113,2.23,1,1.402484637,1/1/2019,Chardy J.,1.23,123,,,
42948,2.26,1,1.401905963,1/10/2017,Baghdatis M.,1.26,126,,,
46954,1.81,0,1.401219971,6/27/2018,Lacko L.,-1,-100,,,
54053,2.77,1,1.400452577,9/25/2021,Kwon S.W.,1.77,177,,,
47374,1.68,0,1.399573692,8/6/2018,Fucsovics M.,-1,-100,,,
52202,1.85,0,1.39957222,2/12/2021,Dimitrov G.,-1,-100,,,
53791,1.49,0,1.398913048,8/17/2021,Hurkacz H.,-1,-100,,,
43197,2.01,1,1.398512846,2/13/2017,Mayer L.,1.01,101,,,
51686,2.37,1,1.39720266,10/14/2020,Norrie C.,1.37,137,,,
47247,2.44,1,1.396966089,7/26/2018,Norrie C.,1.44,144,,,
50576,2.3,1,1.396926607,10/23/2019,Kukushkin M.,1.3,130,,,
54015,2.34,1,1.396877667,9/21/2021,Murray A.,1.34,134,,,
43221,1.68,0,1.39686671,2/15/2017,Ramos-Vinolas A.,-1,-100,,,
46235,2.2,1,1.396856211,3/26/2018,Shapovalov D.,1.2,120,,,
53251,1.89,0,1.396333025,6/15/2021,Lacko L.,-1,-100,,,
54609,2.23,1,1.395939953,1/21/2022,Berrettini M.,1.23,123,,,
49955,1.64,0,1.395937631,8/2/2019,Ramos-Vinolas A.,-1,-100,,,
55788,1.84,0,1.395743981,6/14/2022,Querrey S.,,,,,
46474,2.07,0,1.395548597,5/1/2018,Ruud C.,-1,-100,,,
52682,1.79,0,1.39547523,4/13/2021,Khachanov K.,-1,-100,,,
50076,1.74,0,1.394923375,8/18/2019,Gunneswaran P.,-1,-100,,,
50619,1.59,0,1.39437798,10/28/2019,Struff J.L.,-1,-100,,,
49699,1.55,0,1.393738381,7/14/2019,Djokovic N.,-1,-100,,,
54403,1.81,0,1.393736938,1/3/2022,Djere L.,,,,,
44578,2.23,1,1.393718711,7/25/2017,Kuznetsov An.,1.23,123,,,
47942,1.77,0,1.393602264,10/19/2018,Mannarino A.,-1,-100,,,
56436,1.52,0,1.39350587,8/25/2022,Draper J.,-1,-100,,,
53769,1.78,1,1.393307477,8/13/2021,Hurkacz H.,0.78,78,,,
49711,1.98,1,1.393275871,7/16/2019,Bublik A.,0.98,98,,,
50295,1.89,0,1.3924758,9/20/2019,Sousa J.,-1,-100,,,
47640,1.57,0,1.39164248,9/3/2018,Cilic M.,-1,-100,,,
54203,2.53,1,1.391482349,10/16/2021,Basilashvili N.,1.53,153,,,
47659,2.33,1,1.391231432,9/18/2018,Lacko L.,1.33,133,,,
46029,1.75,0,1.390928115,2/28/2018,Kokkinakis T.,-1,-100,,,
51671,2.34,1,1.390795029,10/13/2020,Harris L.,1.34,134,,,
42932,1.68,0,1.390601614,1/8/2017,Mahut N.,-1,-100,,,
51492,1.85,0,1.390575206,9/22/2020,Hanfmann Y.,-1,-100,,,
47365,1.63,0,1.390311431,8/4/2018,Zverev A.,-1,-100,,,
51489,1.89,0,1.390078704,9/22/2020,Garin C.,-1,-100,,,
56681,2.13,1,1.389237673,9/29/2022,Rune H.,1.13,113,,,
45923,1.8,0,1.388912581,2/20/2018,Donskoy E.,-1,-100,,,
54255,2.27,1,1.388767193,10/23/2021,Schwartzman D.,1.27,127,,,
48708,2.7,1,1.387171635,3/8/2019,Marterer M.,1.7,170,,,
50112,1.82,0,1.387127518,8/22/2019,Tiafoe F.,-1,-100,,,
55211,2.05,1,1.387113169,4/6/2022,Kopriva V.,1.05,105,,,
47175,1.63,0,1.386586277,7/20/2018,Trungelliti M.,-1,-100,,,
51712,1.93,0,1.386112557,10/16/2020,Djere L.,-1,-100,,,
54400,2.44,1,1.385828615,11/21/2021,Zverev A.,1.44,144,,,
45151,2.06,1,1.385019245,10/2/2017,Tomic B.,1.06,106,,,
49192,1.73,0,1.38492075,5/14/2019,Chardy J.,-1,-100,,,
46476,2.3,1,1.384795926,5/1/2018,Jarry N.,1.3,130,,,
48068,2.24,1,1.384556402,11/13/2018,Anderson K.,1.24,124,,,
50578,1.71,0,1.384510052,10/23/2019,Querrey S.,-1,-100,,,
53545,1.74,0,1.384316545,7/18/2021,Carreno Busta P.,-1,-100,,,
44502,2,0,1.384269165,7/18/2017,Dutra Silva R.,-1,-100,,,
56371,1.75,0,1.383746954,8/17/2022,Auger-Aliassime F.,,,,,
50640,2.14,0,1.383139565,10/30/2019,Dimitrov G.,-1,-100,,,
54763,1.83,0,1.382508596,2/9/2022,Mannarino A.,,,,,
44118,1.99,1,1.382238572,5/30/2017,Istomin D.,0.99,99,,,
45347,1.57,0,1.381747201,10/23/2017,Gasquet R.,-1,-100,,,
46314,2.38,1,1.38094934,4/15/2018,Zverev M.,1.38,138,,,
57448,1.74,0,1.380878633,2/20/2023,Murray A.,,,,,0
48165,1.66,0,1.380731875,1/6/2019,Nishikori K.,-1,-100,,,
57362,2.17,1,1.380520103,2/13/2023,Cachin P.,1.17,117,,1.17,58.5
45052,2.37,1,1.380059511,9/20/2017,Struff J.L.,1.37,137,,,
47451,1.66,0,1.379997846,8/15/2018,Carreno Busta P.,-1,-100,,,
54451,2.16,1,1.379942869,1/8/2022,Khachanov K.,1.16,116,,,
47743,1.53,0,1.379797815,9/27/2018,Querrey S.,-1,-100,,,
46508,1.8,0,1.379671274,5/4/2018,Kohlschreiber P.,-1,-100,,,
56880,2.28,1,1.379560591,10/21/2022,Rune H.,1.28,128,,,
52676,2.6,1,1.379212388,4/12/2021,Millman J.,1.6,160,,,
50719,1.94,0,1.37897144,1/14/2020,Paul T.,-1,-100,,,
44821,1.77,0,1.378682429,8/15/2017,Ferrer D.,-1,-100,,,
56280,2.03,1,1.37804237,8/6/2022,Norrie C.,1.03,103,,,
51412,1.76,0,1.377966213,9/10/2020,Hanfmann Y.,-1,-100,,,
56372,1.92,1,1.377947588,8/17/2022,Schwartzman D.,,,,,
44960,1.88,0,1.37728604,8/30/2017,Fritz T.,-1,-100,,,
51168,1.99,0,1.377202317,2/25/2020,Kecmanovic M.,-1,-100,,,
45281,2.35,1,1.377168638,10/17/2017,Sousa J.,1.35,135,,,
49746,2.6,1,1.376815913,7/17/2019,Ramos-Vinolas A.,1.6,160,,,
57314,1.85,0,1.376451031,2/9/2023,Ramos-Vinolas A.,,,,,0
47450,1.83,1,1.376252652,8/15/2018,Khachanov K.,0.83,83,,,
51921,1.74,0,1.376101042,11/16/2020,Medvedev D.,-1,-100,,,
57027,2.41,1,1.375498862,11/17/2022,Nadal R.,1.41,141,,,
55271,1.88,0,1.375420867,4/12/2022,Evans D.,,,,,
50421,2.2,1,1.37521855,10/7/2019,Kukushkin M.,1.2,120,,,
53280,2.41,1,1.374896061,6/19/2021,Humbert U.,1.41,141,,,
49553,2.42,1,1.374858931,6/26/2019,Troicki V.,1.42,142,,,
51293,2.18,1,1.374849937,8/31/2020,Gerasimov E.,1.18,118,,,
50337,2.5,1,1.374661792,9/26/2019,Bublik A.,1.5,150,,,
56131,2.24,1,1.374192181,7/25/2022,Lehecka J.,1.24,124,,,
53862,1.8,0,1.374157096,8/25/2021,Alcaraz C.,-1,-100,,,
52714,2.06,1,1.373564273,4/15/2021,Fognini F.,1.06,106,,,
53266,2.23,1,1.372553842,6/17/2021,Basilashvili N.,1.23,123,,,
42936,2.23,1,1.372476749,1/9/2017,Sousa J.,1.23,123,,,
55447,1.69,0,1.372186944,5/3/2022,Korda S.,-1,-100,,,
56865,1.91,1,1.372060237,10/20/2022,Goffin D.,,,,,
50115,2.31,1,1.371472659,8/23/2019,Paire B.,1.31,131,,,
52296,1.96,1,1.371255314,2/26/2021,Goffin D.,0.96,96,,,
52844,1.63,0,1.371164758,4/30/2021,Ramos-Vinolas A.,-1,-100,,,
51056,2,0,1.37082338,2/17/2020,Kwon S.W.,-1,-100,,,
53143,1.99,1,1.37071492,6/2/2021,Nishikori K.,0.99,99,,,
48925,1.93,1,1.370126502,4/13/2019,Andujar P.,0.93,93,,,
51013,1.91,1,1.369889305,2/13/2020,Londero J.I.,0.91,91,,,
49074,1.61,0,1.369784262,4/30/2019,Schwartzman D.,-1,-100,,,
55092,1.66,0,1.369657344,3/19/2022,Nadal R.,-1,-100,,,
55378,1.81,0,1.3695005,4/25/2022,Altmaier D.,,,,,
45264,1.85,0,1.369090123,10/16/2017,Benneteau J.,-1,-100,,,
56650,2.09,1,1.369042716,9/27/2022,Nishioka Y.,1.09,109,,,
56332,2.26,1,1.368664633,8/12/2022,Paul T.,1.26,126,,,
43662,1.78,0,1.368441607,4/13/2017,Kohlschreiber P.,-1,-100,,,
53571,1.74,1,1.368271353,7/20/2021,Cecchinato M.,0.74,74,,,
53574,1.8,0,1.367932414,7/20/2021,Rinderknech A.,-1,-100,,,
52836,1.78,0,1.367311723,4/29/2021,Norrie C.,-1,-100,,,
51238,2.05,0,1.367083305,8/23/2020,Giron M.,-1,-100,,,
49567,2.46,1,1.36696083,6/28/2019,Kecmanovic M.,1.46,146,,,
50975,2.06,0,1.366932125,2/11/2020,Lorenzi P.,-1,-100,,,
54390,1.6,0,1.366654653,11/16/2021,Medvedev D.,-1,-100,,,
56353,1.98,1,1.366577758,8/16/2022,Fognini F.,,,,,
45843,1.87,0,1.366289552,2/14/2018,Rublev A.,-1,-100,,,
56472,1.88,0,1.366284426,8/30/2022,Eubanks C.,,,,,
45405,1.75,0,1.365062723,10/30/2017,Chung H.,-1,-100,,,
50507,1.66,0,1.364798073,10/16/2019,Mannarino A.,-1,-100,,,
57634,2.23,1,1.36452112,3/9/2023,Molcan A.,1.23,123,,,
56246,2.1,0,1.364131577,8/3/2022,Bagnis F.,,,,,
43982,2.11,1,1.363857361,5/16/2017,Sock J.,1.11,111,,,
55302,2.18,1,1.363559256,4/18/2022,Kwon S.W.,1.18,118,,,
44785,2.02,0,1.363543371,8/9/2017,Donaldson J.,-1,-100,,,
47322,1.79,0,1.36351974,8/1/2018,Giron M.,-1,-100,,,
51846,1.84,1,1.363448636,11/2/2020,Moutet C.,0.84,84,,,
54757,2.05,1,1.36336434,2/9/2022,Seppi A.,1.05,105,,,
48025,2.35,1,1.362950966,10/29/2018,Dzumhur D.,1.35,135,,,
51131,1.58,0,1.362776791,2/23/2020,Opelka R.,-1,-100,,,
53952,2.19,1,1.362727333,9/1/2021,Fritz T.,1.19,119,,,
57453,1.67,0,1.362654411,2/21/2023,Barrere G.,-1,-100,,-1,-50
46448,2.09,0,1.362142935,4/30/2018,Djere L.,-1,-100,,,
53269,1.81,0,1.36190519,6/17/2021,Korda S.,-1,-100,,,
46173,1.87,0,1.361881477,3/21/2018,Vesely J.,-1,-100,,,
52878,1.92,0,1.361846228,5/4/2021,Ruud C.,-1,-100,,,
52102,1.89,0,1.361348271,2/8/2021,Muller A.,-1,-100,,,
51496,1.87,1,1.361325776,9/22/2020,Khachanov K.,0.87,87,,,
51344,1.71,1,1.360925101,9/2/2020,O Connell C.,0.71,71,,,
52911,2.2,1,1.360741665,5/9/2021,Opelka R.,1.2,120,,,
43549,1.65,0,1.360732763,3/22/2017,Delbonis F.,-1,-100,,,
55561,2.11,1,1.360570219,5/17/2022,Coria F.,1.11,111,,,
43700,2.6,1,1.360377373,4/17/2017,Almagro N.,1.6,160,,,
45510,2.2,1,1.360066628,1/3/2018,Paire B.,1.2,120,,,
52021,2.2,1,1.359979307,2/2/2021,Giron M.,1.2,120,,,
46103,1.88,1,1.359793525,3/10/2018,De Minaur A.,0.88,88,,,
48305,2.28,1,1.359334209,1/17/2019,Herbert P.H.,1.28,128,,,
46479,2.37,1,1.358873456,5/2/2018,Lorenzi P.,1.37,137,,,
53810,1.74,1,1.358710724,8/18/2021,Paul T.,0.74,74,,,
51026,2.11,1,1.358413892,2/14/2020,Londero J.I.,1.11,111,,,
50239,2.11,1,1.358169561,9/2/2019,Schwartzman D.,1.11,111,,,
46166,1.81,1,1.358093553,3/21/2018,Paire B.,0.81,81,,,
44269,1.93,0,1.357268982,6/20/2017,Tomic B.,-1,-100,,,
52509,2.17,1,1.35726725,3/18/2021,Norrie C.,1.17,117,,,
57330,1.7,1,1.356869365,2/10/2023,Coria F.,,,,,0
43110,2.25,1,1.356802588,1/29/2017,Federer R.,1.25,125,,,
55690,2.46,1,1.356753728,5/27/2022,Schwartzman D.,1.46,146,,,
51233,1.92,1,1.356724448,8/23/2020,Millman J.,0.92,92,,,
44882,1.96,0,1.356627741,8/22/2017,Coric B.,-1,-100,,,
43375,1.83,0,1.356320444,2/28/2017,Donskoy E.,-1,-100,,,
52361,2.07,1,1.35615294,3/6/2021,Rublev A.,1.07,107,,,
54983,1.6,0,1.355982944,2/25/2022,Ramos-Vinolas A.,-1,-100,,,
49939,2.27,1,1.355729485,8/1/2019,Sonego L.,1.27,127,,,
50943,2.02,0,1.355133261,2/7/2020,Gerasimov E.,-1,-100,,,
50953,1.75,0,1.355054077,2/8/2020,Gerasimov E.,-1,-100,,,
55993,2.12,1,1.355005421,7/1/2022,Tiafoe F.,1.12,112,,,
54685,1.64,0,1.354308201,2/3/2022,Mannarino A.,-1,-100,,,
55406,1.68,0,1.354095564,4/27/2022,Tiafoe F.,-1,-100,,,
54337,1.76,1,1.35389071,11/2/2021,Fritz T.,0.76,76,,,
53787,2.13,1,1.353582576,8/17/2021,Cilic M.,1.13,113,,,
56169,1.65,0,1.353265865,7/27/2022,Lehecka J.,-1,-100,,,
55493,2.25,1,1.352756862,5/9/2022,Giron M.,1.25,125,,,
51867,1.91,1,1.352653619,11/4/2020,Mannarino A.,0.91,91,,,
45195,1.84,0,1.352408286,10/6/2017,Mannarino A.,-1,-100,,,
55022,2.35,1,1.351674037,3/11/2022,Otte O.,1.35,135,,,
43535,1.73,0,1.351580882,3/16/2017,Carreno Busta P.,-1,-100,,,
51279,1.59,1,1.351511086,8/31/2020,Cressy M.,0.59,59,,,
57472,1.71,0,1.351448778,2/22/2023,Zapata Miralles B.,-1,-100,,-1,-50
51514,1.84,1,1.350708272,9/27/2020,Rublev A.,0.84,84,,,
48125,2.09,0,1.350555881,1/2/2019,Basilashvili N.,-1,-100,,,
56858,1.68,0,1.350526655,10/19/2022,Guinard M.,-1,-100,,,
53716,2.42,1,1.35038995,8/5/2021,Millman J.,1.42,142,,,
44555,2.15,1,1.349804927,7/21/2017,Fratangelo B.,1.15,115,,,
53559,1.77,0,1.349550805,7/20/2021,Ajdukovic D.,-1,-100,,,
47292,1.68,1,1.34944665,7/31/2018,Copil M.,0.68,68,,,
45012,2.05,1,1.34936403,9/2/2017,Del Potro J.M.,1.05,105,,,
56351,2.23,1,1.349326824,8/16/2022,Kecmanovic M.,1.23,123,,,
51755,1.78,0,1.348796139,10/21/2020,Evans D.,-1,-100,,,
51751,2.02,1,1.348706908,10/21/2020,Mannarino A.,1.02,102,,,
51041,1.62,0,1.348681519,2/16/2020,Monfils G.,-1,-100,,,
51951,2.18,1,1.348330865,1/8/2021,Chardy J.,1.18,118,,,
50298,1.92,0,1.348052278,9/21/2019,Coric B.,-1,-100,,,
46780,1.74,0,1.347797087,5/31/2018,Zopp J.,-1,-100,,,
53000,2.12,1,1.347718967,5/20/2021,Djere L.,1.12,112,,,
49732,1.65,0,1.34728809,7/16/2019,Novak D.,-1,-100,,,
52571,1.83,1,1.347175229,3/27/2021,Fucsovics M.,0.83,83,,,
49597,1.91,1,1.347140823,7/1/2019,Mayer L.,0.91,91,,,
54704,1.68,0,1.346814016,2/4/2022,Tabilo A.,-1,-100,,,
44925,1.88,0,1.346271343,8/28/2017,Edmund K.,-1,-100,,,
49962,2.18,1,1.346027527,8/4/2019,Schwartzman D.,1.18,118,,,
55244,1.75,0,1.345976143,4/9/2022,Goffin D.,,,,,
54877,2.36,1,1.345754152,2/17/2022,Basilashvili N.,1.36,136,,,
55114,1.69,1,1.345085887,3/24/2022,Majchrzak K.,,,,,
46903,2.02,1,1.344766793,6/20/2018,Chardy J.,1.02,102,,,
52876,2.23,1,1.344535294,5/4/2021,Popyrin A.,1.23,123,,,
44544,1.68,0,1.344348807,7/20/2017,Ebden M.,-1,-100,,,
52938,2.14,1,1.344292018,5/12/2021,Delbonis F.,1.14,114,,,
44644,1.66,0,1.344257987,7/29/2017,Isner J.,-1,-100,,,
49425,1.85,1,1.344021393,6/11/2019,Jarry N.,0.85,85,,,
53612,1.63,0,1.343975016,7/23/2021,Djere L.,-1,-100,,,
52505,1.62,0,1.343837526,3/18/2021,Auger-Aliassime F.,-1,-100,,,
49148,1.65,0,1.343829517,5/8/2019,Wawrinka S.,-1,-100,,,
43854,2.1,1,1.343518525,5/2/2017,Harrison R.,1.1,110,,,
49885,1.8,0,1.343461565,7/30/2019,Polmans M.,-1,-100,,,
53643,2.08,0,1.34327451,7/27/2021,Ruusuvuori E.,-1,-100,,,
48725,1.87,0,1.342694249,3/9/2019,Mannarino A.,-1,-100,,,
49409,1.83,0,1.342665749,6/10/2019,Thompson J.,-1,-100,,,
48622,1.83,1,1.342432284,2/26/2019,Dellien H.,0.83,83,,,
54898,1.61,0,1.342173359,2/19/2022,Alcaraz C.,-1,-100,,,
48551,1.9,0,1.342096292,2/20/2019,Bachinger M.,-1,-100,,,
54579,2.62,1,1.341928799,1/19/2022,Albot R.,1.62,162,,,
55504,1.72,0,1.341799924,5/10/2022,Auger-Aliassime F.,-1,-100,,,
53499,2.37,1,1.341659422,7/13/2021,Jung J.,1.37,137,,,
47105,2.05,0,1.341315298,7/14/2018,Djokovic N.,-1,-100,,,
55513,1.66,0,1.341225286,5/10/2022,Schwartzman D.,-1,-100,,,
44423,1.96,1,1.341123085,7/5/2017,Paire B.,0.96,96,,,
52990,1.96,0,1.341075177,5/19/2021,Rinderknech A.,-1,-100,,,
48831,1.93,0,1.341052608,3/23/2019,Tiafoe F.,-1,-100,,,
44721,1.53,0,1.341047625,8/3/2017,Kokkinakis T.,-1,-100,,,
47435,1.87,1,1.340949821,8/13/2018,Shapovalov D.,0.87,87,,,
50009,2.36,1,1.34086985,8/8/2019,Khachanov K.,1.36,136,,,
47504,2.3,1,1.340770402,8/22/2018,Jarry N.,1.3,130,,,
48156,2.16,1,1.340735899,1/4/2019,Medvedev D.,1.16,116,,,
44909,1.88,1,1.34062296,8/28/2017,Shapovalov D.,0.88,88,,,
57037,2.08,1,1.34062065,1/2/2023,Carballes Baena R.,1.08,108,,1.08,54
57421,2.11,1,1.340522638,2/17/2023,Kecmanovic M.,1.11,111,,1.11,55.5
51042,1.73,0,1.340303783,2/16/2020,Seppi A.,-1,-100,,,
54159,1.83,0,1.340187055,10/10/2021,Fognini F.,-1,-100,,,
50107,1.8,0,1.340180744,8/21/2019,Carreno Busta P.,-1,-100,,,
47196,1.69,0,1.339993835,7/23/2018,Mayer L.,-1,-100,,,
52209,2.1,0,1.339665792,2/13/2021,Mcdonald M.,-1,-100,,,
56413,1.81,1,1.339656536,8/23/2022,Kubler J.,,,,,
44525,1.94,1,1.339470382,7/19/2017,Fratangelo B.,0.94,94,,,
47523,2.06,1,1.339146802,8/25/2018,Johnson S.,1.06,106,,,
